p1_12707,P1,P1:12707;P2:9529;P3:9529;P4:9529;P5:12705,33666.7,send_student,send,P2
p2_9530,P2,P1:12707;P2:9530;P3:9529;P4:9529;P5:12705,33667.5,recv_student,receive,P1
p2_9531,P2,P1:12707;P2:9531;P3:9529;P4:9529;P5:12705,33667.7,apply_student,local,
p2_9532,P2,P1:12707;P2:9532;P3:9529;P4:9529;P5:12705,33668.1,forward_student,send,P3
p3_9530,P3,P1:12707;P2:9532;P3:9530;P4:9529;P5:12705,33668.9,recv_student,receive,P2
p3_9531,P3,P1:12707;P2:9532;P3:9531;P4:9529;P5:12705,33669.1,apply_student,local,
p3_9532,P3,P1:12707;P2:9532;P3:9532;P4:9529;P5:12705,33669.5,forward_student,send,P4
p4_9530,P4,P1:12707;P2:9532;P3:9532;P4:9530;P5:12705,33670.3,recv_student,receive,P3
p4_9531,P4,P1:12707;P2:9532;P3:9532;P4:9531;P5:12705,33670.5,apply_student,local,
p4_9532,P4,P1:12707;P2:9532;P3:9532;P4:9532;P5:12705,33670.9,forward_student,send,P5
p5_12706,P5,P1:12707;P2:9532;P3:9532;P4:9532;P5:12706,33671.7,recv_student,receive,P4
p5_12707,P5,P1:12707;P2:9532;P3:9532;P4:9532;P5:12707,33671.9,apply_student,local,
p5_12708,P5,P1:12707;P2:9532;P3:9532;P4:9532;P5:12708,33672.7,write_enrollment,local,
p5_12709,P5,P1:12707;P2:9532;P3:9532;P4:9532;P5:12709,33672.9,send_enrollment,send,P1
p1_12708,P1,P1:12708;P2:9532;P3:9532;P4:9532;P5:12709,33673.7,recv_enrollment,receive,P5
p1_12709,P1,P1:12709;P2:9532;P3:9532;P4:9532;P5:12709,33673.9,apply_enrollment,local,
p1_12710,P1,P1:12710;P2:9532;P3:9532;P4:9532;P5:12709,33677.2,write_student,local,
p1_12711,P1,P1:12711;P2:9532;P3:9532;P4:9532;P5:12709,33677.3,send_student,send,P2
p2_9533,P2,P1:12711;P2:9533;P3:9532;P4:9532;P5:12709,33678.1,recv_student,receive,P1
p2_9534,P2,P1:12711;P2:9534;P3:9532;P4:9532;P5:12709,33678.3,apply_student,local,
p2_9535,P2,P1:12711;P2:9535;P3:9532;P4:9532;P5:12709,33678.7,forward_student,send,P3
p3_9533,P3,P1:12711;P2:9535;P3:9533;P4:9532;P5:12709,33679.5,recv_student,receive,P2
p3_9534,P3,P1:12711;P2:9535;P3:9534;P4:9532;P5:12709,33679.7,apply_student,local,
p3_9535,P3,P1:12711;P2:9535;P3:9535;P4:9532;P5:12709,33680.1,forward_student,send,P4
p4_9533,P4,P1:12711;P2:9535;P3:9535;P4:9533;P5:12709,33680.9,recv_student,receive,P3
p4_9534,P4,P1:12711;P2:9535;P3:9535;P4:9534;P5:12709,33681.1,apply_student,local,
p4_9535,P4,P1:12711;P2:9535;P3:9535;P4:9535;P5:12709,33681.5,forward_student,send,P5
p5_12710,P5,P1:12711;P2:9535;P3:9535;P4:9535;P5:12710,33682.3,recv_student,receive,P4
p5_12711,P5,P1:12711;P2:9535;P3:9535;P4:9535;P5:12711,33682.5,apply_student,local,
p5_12712,P5,P1:12711;P2:9535;P3:9535;P4:9535;P5:12712,33683.3,write_enrollment,local,
p5_12713,P5,P1:12711;P2:9535;P3:9535;P4:9535;P5:12713,33683.5,send_enrollment,send,P1
p1_12712,P1,P1:12712;P2:9535;P3:9535;P4:9535;P5:12713,33684.3,recv_enrollment,receive,P5
p1_12713,P1,P1:12713;P2:9535;P3:9535;P4:9535;P5:12713,33684.5,apply_enrollment,local,
p1_12714,P1,P1:12714;P2:9535;P3:9535;P4:9535;P5:12713,33687.8,write_student,local,
p1_12715,P1,P1:12715;P2:9535;P3:9535;P4:9535;P5:12713,33687.9,send_student,send,P2
p2_9536,P2,P1:12715;P2:9536;P3:9535;P4:9535;P5:12713,33688.7,recv_student,receive,P1
p2_9537,P2,P1:12715;P2:9537;P3:9535;P4:9535;P5:12713,33688.9,apply_student,local,
p2_9538,P2,P1:12715;P2:9538;P3:9535;P4:9535;P5:12713,33689.3,forward_student,send,P3
p3_9536,P3,P1:12715;P2:9538;P3:9536;P4:9535;P5:12713,33690.1,recv_student,receive,P2
p3_9537,P3,P1:12715;P2:9538;P3:9537;P4:9535;P5:12713,33690.3,apply_student,local,
p3_9538,P3,P1:12715;P2:9538;P3:9538;P4:9535;P5:12713,33690.7,forward_student,send,P4
p4_9536,P4,P1:12715;P2:9538;P3:9538;P4:9536;P5:12713,33691.5,recv_student,receive,P3
p4_9537,P4,P1:12715;P2:9538;P3:9538;P4:9537;P5:12713,33691.7,apply_student,local,
p4_9538,P4,P1:12715;P2:9538;P3:9538;P4:9538;P5:12713,33692.1,forward_student,send,P5
p5_12714,P5,P1:12715;P2:9538;P3:9538;P4:9538;P5:12714,33692.9,recv_student,receive,P4
p5_12715,P5,P1:12715;P2:9538;P3:9538;P4:9538;P5:12715,33693.1,apply_student,local,
p5_12716,P5,P1:12715;P2:9538;P3:9538;P4:9538;P5:12716,33693.9,write_enrollment,local,
p5_12717,P5,P1:12715;P2:9538;P3:9538;P4:9538;P5:12717,33694.1,send_enrollment,send,P1
p1_12716,P1,P1:12716;P2:9538;P3:9538;P4:9538;P5:12717,33694.9,recv_enrollment,receive,P5
p1_12717,P1,P1:12717;P2:9538;P3:9538;P4:9538;P5:12717,33695.1,apply_enrollment,local,
p1_12718,P1,P1:12718;P2:9538;P3:9538;P4:9538;P5:12717,33698.4,write_student,local,
p1_12719,P1,P1:12719;P2:9538;P3:9538;P4:9538;P5:12717,33698.5,send_student,send,P2
p2_9539,P2,P1:12719;P2:9539;P3:9538;P4:9538;P5:12717,33699.3,recv_student,receive,P1
p2_9540,P2,P1:12719;P2:9540;P3:9538;P4:9538;P5:12717,33699.5,apply_student,local,
p2_9541,P2,P1:12719;P2:9541;P3:9538;P4:9538;P5:12717,33699.9,forward_student,send,P3
p3_9539,P3,P1:12719;P2:9541;P3:9539;P4:9538;P5:12717,33700.7,recv_student,receive,P2
p3_9540,P3,P1:12719;P2:9541;P3:9540;P4:9538;P5:12717,33700.9,apply_student,local,
p3_9541,P3,P1:12719;P2:9541;P3:9541;P4:9538;P5:12717,33701.3,forward_student,send,P4
p4_9539,P4,P1:12719;P2:9541;P3:9541;P4:9539;P5:12717,33702.1,recv_student,receive,P3
p4_9540,P4,P1:12719;P2:9541;P3:9541;P4:9540;P5:12717,33702.3,apply_student,local,
p4_9541,P4,P1:12719;P2:9541;P3:9541;P4:9541;P5:12717,33702.7,forward_student,send,P5
p5_12718,P5,P1:12719;P2:9541;P3:9541;P4:9541;P5:12718,33703.5,recv_student,receive,P4
p5_12719,P5,P1:12719;P2:9541;P3:9541;P4:9541;P5:12719,33703.7,apply_student,local,
p5_12720,P5,P1:12719;P2:9541;P3:9541;P4:9541;P5:12720,33704.5,write_enrollment,local,
p5_12721,P5,P1:12719;P2:9541;P3:9541;P4:9541;P5:12721,33704.7,send_enrollment,send,P1
p1_12720,P1,P1:12720;P2:9541;P3:9541;P4:9541;P5:12721,33705.5,recv_enrollment,receive,P5
p1_12721,P1,P1:12721;P2:9541;P3:9541;P4:9541;P5:12721,33705.7,apply_enrollment,local,
p1_12722,P1,P1:12722;P2:9541;P3:9541;P4:9541;P5:12721,33709.0,write_student,local,
p1_12723,P1,P1:12723;P2:9541;P3:9541;P4:9541;P5:12721,33709.1,send_student,send,P2
p2_9542,P2,P1:12723;P2:9542;P3:9541;P4:9541;P5:12721,33709.9,recv_student,receive,P1
p2_9543,P2,P1:12723;P2:9543;P3:9541;P4:9541;P5:12721,33710.1,apply_student,local,
p2_9544,P2,P1:12723;P2:9544;P3:9541;P4:9541;P5:12721,33710.5,forward_student,send,P3
p3_9542,P3,P1:12723;P2:9544;P3:9542;P4:9541;P5:12721,33711.3,recv_student,receive,P2
p3_9543,P3,P1:12723;P2:9544;P3:9543;P4:9541;P5:12721,33711.5,apply_student,local,
p3_9544,P3,P1:12723;P2:9544;P3:9544;P4:9541;P5:12721,33711.9,forward_student,send,P4
p4_9542,P4,P1:12723;P2:9544;P3:9544;P4:9542;P5:12721,33712.7,recv_student,receive,P3
p4_9543,P4,P1:12723;P2:9544;P3:9544;P4:9543;P5:12721,33712.9,apply_student,local,
p4_9544,P4,P1:12723;P2:9544;P3:9544;P4:9544;P5:12721,33713.3,forward_student,send,P5
p5_12722,P5,P1:12723;P2:9544;P3:9544;P4:9544;P5:12722,33714.1,recv_student,receive,P4
p5_12723,P5,P1:12723;P2:9544;P3:9544;P4:9544;P5:12723,33714.3,apply_student,local,
p5_12724,P5,P1:12723;P2:9544;P3:9544;P4:9544;P5:12724,33715.1,write_enrollment,local,
p5_12725,P5,P1:12723;P2:9544;P3:9544;P4:9544;P5:12725,33715.3,send_enrollment,send,P1
p1_12724,P1,P1:12724;P2:9544;P3:9544;P4:9544;P5:12725,33716.1,recv_enrollment,receive,P5
p1_12725,P1,P1:12725;P2:9544;P3:9544;P4:9544;P5:12725,33716.3,apply_enrollment,local,
p1_12726,P1,P1:12726;P2:9544;P3:9544;P4:9544;P5:12725,33719.6,write_student,local,
p1_12727,P1,P1:12727;P2:9544;P3:9544;P4:9544;P5:12725,33719.7,send_student,send,P2
p2_9545,P2,P1:12727;P2:9545;P3:9544;P4:9544;P5:12725,33720.5,recv_student,receive,P1
p2_9546,P2,P1:12727;P2:9546;P3:9544;P4:9544;P5:12725,33720.7,apply_student,local,
p2_9547,P2,P1:12727;P2:9547;P3:9544;P4:9544;P5:12725,33721.1,forward_student,send,P3
p3_9545,P3,P1:12727;P2:9547;P3:9545;P4:9544;P5:12725,33721.9,recv_student,receive,P2
p3_9546,P3,P1:12727;P2:9547;P3:9546;P4:9544;P5:12725,33722.1,apply_student,local,
p3_9547,P3,P1:12727;P2:9547;P3:9547;P4:9544;P5:12725,33722.5,forward_student,send,P4
p4_9545,P4,P1:12727;P2:9547;P3:9547;P4:9545;P5:12725,33723.3,recv_student,receive,P3
p4_9546,P4,P1:12727;P2:9547;P3:9547;P4:9546;P5:12725,33723.5,apply_student,local,
p4_9547,P4,P1:12727;P2:9547;P3:9547;P4:9547;P5:12725,33723.9,forward_student,send,P5
p5_12726,P5,P1:12727;P2:9547;P3:9547;P4:9547;P5:12726,33724.7,recv_student,receive,P4
p5_12727,P5,P1:12727;P2:9547;P3:9547;P4:9547;P5:12727,33724.9,apply_student,local,
p5_12728,P5,P1:12727;P2:9547;P3:9547;P4:9547;P5:12728,33725.7,write_enrollment,local,
p5_12729,P5,P1:12727;P2:9547;P3:9547;P4:9547;P5:12729,33725.9,send_enrollment,send,P1
p1_12728,P1,P1:12728;P2:9547;P3:9547;P4:9547;P5:12729,33726.7,recv_enrollment,receive,P5
p1_12729,P1,P1:12729;P2:9547;P3:9547;P4:9547;P5:12729,33726.9,apply_enrollment,local,
p1_12730,P1,P1:12730;P2:9547;P3:9547;P4:9547;P5:12729,33730.2,write_student,local,
p1_12731,P1,P1:12731;P2:9547;P3:9547;P4:9547;P5:12729,33730.3,send_student,send,P2
p2_9548,P2,P1:12731;P2:9548;P3:9547;P4:9547;P5:12729,33731.1,recv_student,receive,P1
p2_9549,P2,P1:12731;P2:9549;P3:9547;P4:9547;P5:12729,33731.3,apply_student,local,
p2_9550,P2,P1:12731;P2:9550;P3:9547;P4:9547;P5:12729,33731.7,forward_student,send,P3
p3_9548,P3,P1:12731;P2:9550;P3:9548;P4:9547;P5:12729,33732.5,recv_student,receive,P2
p3_9549,P3,P1:12731;P2:9550;P3:9549;P4:9547;P5:12729,33732.7,apply_student,local,
p3_9550,P3,P1:12731;P2:9550;P3:9550;P4:9547;P5:12729,33733.1,forward_student,send,P4
p4_9548,P4,P1:12731;P2:9550;P3:9550;P4:9548;P5:12729,33733.9,recv_student,receive,P3
p4_9549,P4,P1:12731;P2:9550;P3:9550;P4:9549;P5:12729,33734.1,apply_student,local,
p4_9550,P4,P1:12731;P2:9550;P3:9550;P4:9550;P5:12729,33734.5,forward_student,send,P5
p5_12730,P5,P1:12731;P2:9550;P3:9550;P4:9550;P5:12730,33735.3,recv_student,receive,P4
p5_12731,P5,P1:12731;P2:9550;P3:9550;P4:9550;P5:12731,33735.5,apply_student,local,
p5_12732,P5,P1:12731;P2:9550;P3:9550;P4:9550;P5:12732,33736.3,write_enrollment,local,
p5_12733,P5,P1:12731;P2:9550;P3:9550;P4:9550;P5:12733,33736.5,send_enrollment,send,P1
p1_12732,P1,P1:12732;P2:9550;P3:9550;P4:9550;P5:12733,33737.3,recv_enrollment,receive,P5
p1_12733,P1,P1:12733;P2:9550;P3:9550;P4:9550;P5:12733,33737.5,apply_enrollment,local,
p1_12734,P1,P1:12734;P2:9550;P3:9550;P4:9550;P5:12733,33740.8,write_student,local,
p1_12735,P1,P1:12735;P2:9550;P3:9550;P4:9550;P5:12733,33740.9,send_student,send,P2
p2_9551,P2,P1:12735;P2:9551;P3:9550;P4:9550;P5:12733,33741.7,recv_student,receive,P1
p2_9552,P2,P1:12735;P2:9552;P3:9550;P4:9550;P5:12733,33741.9,apply_student,local,
p2_9553,P2,P1:12735;P2:9553;P3:9550;P4:9550;P5:12733,33742.3,forward_student,send,P3
p3_9551,P3,P1:12735;P2:9553;P3:9551;P4:9550;P5:12733,33743.1,recv_student,receive,P2
p3_9552,P3,P1:12735;P2:9553;P3:9552;P4:9550;P5:12733,33743.3,apply_student,local,
p3_9553,P3,P1:12735;P2:9553;P3:9553;P4:9550;P5:12733,33743.7,forward_student,send,P4
p4_9551,P4,P1:12735;P2:9553;P3:9553;P4:9551;P5:12733,33744.5,recv_student,receive,P3
p4_9552,P4,P1:12735;P2:9553;P3:9553;P4:9552;P5:12733,33744.7,apply_student,local,
p4_9553,P4,P1:12735;P2:9553;P3:9553;P4:9553;P5:12733,33745.1,forward_student,send,P5
p5_12734,P5,P1:12735;P2:9553;P3:9553;P4:9553;P5:12734,33745.9,recv_student,receive,P4
p5_12735,P5,P1:12735;P2:9553;P3:9553;P4:9553;P5:12735,33746.1,apply_student,local,
p5_12736,P5,P1:12735;P2:9553;P3:9553;P4:9553;P5:12736,33746.9,write_enrollment,local,
p5_12737,P5,P1:12735;P2:9553;P3:9553;P4:9553;P5:12737,33747.1,send_enrollment,send,P1
p1_12736,P1,P1:12736;P2:9553;P3:9553;P4:9553;P5:12737,33747.9,recv_enrollment,receive,P5
p1_12737,P1,P1:12737;P2:9553;P3:9553;P4:9553;P5:12737,33748.1,apply_enrollment,local,
p1_12738,P1,P1:12738;P2:9553;P3:9553;P4:9553;P5:12737,33751.4,write_student,local,
p1_12739,P1,P1:12739;P2:9553;P3:9553;P4:9553;P5:12737,33751.5,send_student,send,P2
p2_9554,P2,P1:12739;P2:9554;P3:9553;P4:9553;P5:12737,33752.3,recv_student,receive,P1
p2_9555,P2,P1:12739;P2:9555;P3:9553;P4:9553;P5:12737,33752.5,apply_student,local,
p2_9556,P2,P1:12739;P2:9556;P3:9553;P4:9553;P5:12737,33752.9,forward_student,send,P3
p3_9554,P3,P1:12739;P2:9556;P3:9554;P4:9553;P5:12737,33753.7,recv_student,receive,P2
p3_9555,P3,P1:12739;P2:9556;P3:9555;P4:9553;P5:12737,33753.9,apply_student,local,
p3_9556,P3,P1:12739;P2:9556;P3:9556;P4:9553;P5:12737,33754.3,forward_student,send,P4
p4_9554,P4,P1:12739;P2:9556;P3:9556;P4:9554;P5:12737,33755.1,recv_student,receive,P3
p4_9555,P4,P1:12739;P2:9556;P3:9556;P4:9555;P5:12737,33755.3,apply_student,local,
p4_9556,P4,P1:12739;P2:9556;P3:9556;P4:9556;P5:12737,33755.7,forward_student,send,P5
p5_12738,P5,P1:12739;P2:9556;P3:9556;P4:9556;P5:12738,33756.5,recv_student,receive,P4
p5_12739,P5,P1:12739;P2:9556;P3:9556;P4:9556;P5:12739,33756.7,apply_student,local,
p5_12740,P5,P1:12739;P2:9556;P3:9556;P4:9556;P5:12740,33757.5,write_enrollment,local,
p5_12741,P5,P1:12739;P2:9556;P3:9556;P4:9556;P5:12741,33757.7,send_enrollment,send,P1
p1_12740,P1,P1:12740;P2:9556;P3:9556;P4:9556;P5:12741,33758.5,recv_enrollment,receive,P5
p1_12741,P1,P1:12741;P2:9556;P3:9556;P4:9556;P5:12741,33758.7,apply_enrollment,local,
p1_12742,P1,P1:12742;P2:9556;P3:9556;P4:9556;P5:12741,33762.0,write_student,local,
p1_12743,P1,P1:12743;P2:9556;P3:9556;P4:9556;P5:12741,33762.1,send_student,send,P2
p2_9557,P2,P1:12743;P2:9557;P3:9556;P4:9556;P5:12741,33762.9,recv_student,receive,P1
p2_9558,P2,P1:12743;P2:9558;P3:9556;P4:9556;P5:12741,33763.1,apply_student,local,
p2_9559,P2,P1:12743;P2:9559;P3:9556;P4:9556;P5:12741,33763.5,forward_student,send,P3
p3_9557,P3,P1:12743;P2:9559;P3:9557;P4:9556;P5:12741,33764.3,recv_student,receive,P2
p3_9558,P3,P1:12743;P2:9559;P3:9558;P4:9556;P5:12741,33764.5,apply_student,local,
p3_9559,P3,P1:12743;P2:9559;P3:9559;P4:9556;P5:12741,33764.9,forward_student,send,P4
p4_9557,P4,P1:12743;P2:9559;P3:9559;P4:9557;P5:12741,33765.7,recv_student,receive,P3
p4_9558,P4,P1:12743;P2:9559;P3:9559;P4:9558;P5:12741,33765.9,apply_student,local,
p4_9559,P4,P1:12743;P2:9559;P3:9559;P4:9559;P5:12741,33766.3,forward_student,send,P5
p5_12742,P5,P1:12743;P2:9559;P3:9559;P4:9559;P5:12742,33767.1,recv_student,receive,P4
p5_12743,P5,P1:12743;P2:9559;P3:9559;P4:9559;P5:12743,33767.3,apply_student,local,
p5_12744,P5,P1:12743;P2:9559;P3:9559;P4:9559;P5:12744,33768.1,write_enrollment,local,
p5_12745,P5,P1:12743;P2:9559;P3:9559;P4:9559;P5:12745,33768.3,send_enrollment,send,P1
p1_12744,P1,P1:12744;P2:9559;P3:9559;P4:9559;P5:12745,33769.1,recv_enrollment,receive,P5
p1_12745,P1,P1:12745;P2:9559;P3:9559;P4:9559;P5:12745,33769.3,apply_enrollment,local,
p1_12746,P1,P1:12746;P2:9559;P3:9559;P4:9559;P5:12745,33772.6,write_student,local,
p1_12747,P1,P1:12747;P2:9559;P3:9559;P4:9559;P5:12745,33772.7,send_student,send,P2
p2_9560,P2,P1:12747;P2:9560;P3:9559;P4:9559;P5:12745,33773.5,recv_student,receive,P1
p2_9561,P2,P1:12747;P2:9561;P3:9559;P4:9559;P5:12745,33773.7,apply_student,local,
p2_9562,P2,P1:12747;P2:9562;P3:9559;P4:9559;P5:12745,33774.1,forward_student,send,P3
p3_9560,P3,P1:12747;P2:9562;P3:9560;P4:9559;P5:12745,33774.9,recv_student,receive,P2
p3_9561,P3,P1:12747;P2:9562;P3:9561;P4:9559;P5:12745,33775.1,apply_student,local,
p3_9562,P3,P1:12747;P2:9562;P3:9562;P4:9559;P5:12745,33775.5,forward_student,send,P4
p4_9560,P4,P1:12747;P2:9562;P3:9562;P4:9560;P5:12745,33776.3,recv_student,receive,P3
p4_9561,P4,P1:12747;P2:9562;P3:9562;P4:9561;P5:12745,33776.5,apply_student,local,
p4_9562,P4,P1:12747;P2:9562;P3:9562;P4:9562;P5:12745,33776.9,forward_student,send,P5
p5_12746,P5,P1:12747;P2:9562;P3:9562;P4:9562;P5:12746,33777.7,recv_student,receive,P4
p5_12747,P5,P1:12747;P2:9562;P3:9562;P4:9562;P5:12747,33777.9,apply_student,local,
p5_12748,P5,P1:12747;P2:9562;P3:9562;P4:9562;P5:12748,33778.7,write_enrollment,local,
p5_12749,P5,P1:12747;P2:9562;P3:9562;P4:9562;P5:12749,33778.9,send_enrollment,send,P1
p1_12748,P1,P1:12748;P2:9562;P3:9562;P4:9562;P5:12749,33779.7,recv_enrollment,receive,P5
p1_12749,P1,P1:12749;P2:9562;P3:9562;P4:9562;P5:12749,33779.9,apply_enrollment,local,
p1_12750,P1,P1:12750;P2:9562;P3:9562;P4:9562;P5:12749,33783.2,write_student,local,
p1_12751,P1,P1:12751;P2:9562;P3:9562;P4:9562;P5:12749,33783.3,send_student,send,P2
p2_9563,P2,P1:12751;P2:9563;P3:9562;P4:9562;P5:12749,33784.1,recv_student,receive,P1
p2_9564,P2,P1:12751;P2:9564;P3:9562;P4:9562;P5:12749,33784.3,apply_student,local,
p2_9565,P2,P1:12751;P2:9565;P3:9562;P4:9562;P5:12749,33784.7,forward_student,send,P3
p3_9563,P3,P1:12751;P2:9565;P3:9563;P4:9562;P5:12749,33785.5,recv_student,receive,P2
p3_9564,P3,P1:12751;P2:9565;P3:9564;P4:9562;P5:12749,33785.7,apply_student,local,
p3_9565,P3,P1:12751;P2:9565;P3:9565;P4:9562;P5:12749,33786.1,forward_student,send,P4
p4_9563,P4,P1:12751;P2:9565;P3:9565;P4:9563;P5:12749,33786.9,recv_student,receive,P3
p4_9564,P4,P1:12751;P2:9565;P3:9565;P4:9564;P5:12749,33787.1,apply_student,local,
p4_9565,P4,P1:12751;P2:9565;P3:9565;P4:9565;P5:12749,33787.5,forward_student,send,P5
p5_12750,P5,P1:12751;P2:9565;P3:9565;P4:9565;P5:12750,33788.3,recv_student,receive,P4
p5_12751,P5,P1:12751;P2:9565;P3:9565;P4:9565;P5:12751,33788.5,apply_student,local,
p5_12752,P5,P1:12751;P2:9565;P3:9565;P4:9565;P5:12752,33789.3,write_enrollment,local,
p5_12753,P5,P1:12751;P2:9565;P3:9565;P4:9565;P5:12753,33789.5,send_enrollment,send,P1
p1_12752,P1,P1:12752;P2:9565;P3:9565;P4:9565;P5:12753,33790.3,recv_enrollment,receive,P5
p1_12753,P1,P1:12753;P2:9565;P3:9565;P4:9565;P5:12753,33790.5,apply_enrollment,local,
p1_12754,P1,P1:12754;P2:9565;P3:9565;P4:9565;P5:12753,33793.8,write_student,local,
p1_12755,P1,P1:12755;P2:9565;P3:9565;P4:9565;P5:12753,33793.9,send_student,send,P2
p2_9566,P2,P1:12755;P2:9566;P3:9565;P4:9565;P5:12753,33794.7,recv_student,receive,P1
p2_9567,P2,P1:12755;P2:9567;P3:9565;P4:9565;P5:12753,33794.9,apply_student,local,
p2_9568,P2,P1:12755;P2:9568;P3:9565;P4:9565;P5:12753,33795.3,forward_student,send,P3
p3_9566,P3,P1:12755;P2:9568;P3:9566;P4:9565;P5:12753,33796.1,recv_student,receive,P2
p3_9567,P3,P1:12755;P2:9568;P3:9567;P4:9565;P5:12753,33796.3,apply_student,local,
p3_9568,P3,P1:12755;P2:9568;P3:9568;P4:9565;P5:12753,33796.7,forward_student,send,P4
p4_9566,P4,P1:12755;P2:9568;P3:9568;P4:9566;P5:12753,33797.5,recv_student,receive,P3
p4_9567,P4,P1:12755;P2:9568;P3:9568;P4:9567;P5:12753,33797.7,apply_student,local,
p4_9568,P4,P1:12755;P2:9568;P3:9568;P4:9568;P5:12753,33798.1,forward_student,send,P5
p5_12754,P5,P1:12755;P2:9568;P3:9568;P4:9568;P5:12754,33798.9,recv_student,receive,P4
p5_12755,P5,P1:12755;P2:9568;P3:9568;P4:9568;P5:12755,33799.1,apply_student,local,
p5_12756,P5,P1:12755;P2:9568;P3:9568;P4:9568;P5:12756,33799.9,write_enrollment,local,
p5_12757,P5,P1:12755;P2:9568;P3:9568;P4:9568;P5:12757,33800.1,send_enrollment,send,P1
p1_12756,P1,P1:12756;P2:9568;P3:9568;P4:9568;P5:12757,33800.9,recv_enrollment,receive,P5
p1_12757,P1,P1:12757;P2:9568;P3:9568;P4:9568;P5:12757,33801.1,apply_enrollment,local,
p1_12758,P1,P1:12758;P2:9568;P3:9568;P4:9568;P5:12757,33804.4,write_student,local,
p1_12759,P1,P1:12759;P2:9568;P3:9568;P4:9568;P5:12757,33804.5,send_student,send,P2
p2_9569,P2,P1:12759;P2:9569;P3:9568;P4:9568;P5:12757,33805.3,recv_student,receive,P1
p2_9570,P2,P1:12759;P2:9570;P3:9568;P4:9568;P5:12757,33805.5,apply_student,local,
p2_9571,P2,P1:12759;P2:9571;P3:9568;P4:9568;P5:12757,33805.9,forward_student,send,P3
p3_9569,P3,P1:12759;P2:9571;P3:9569;P4:9568;P5:12757,33806.7,recv_student,receive,P2
p3_9570,P3,P1:12759;P2:9571;P3:9570;P4:9568;P5:12757,33806.9,apply_student,local,
p3_9571,P3,P1:12759;P2:9571;P3:9571;P4:9568;P5:12757,33807.3,forward_student,send,P4
p4_9569,P4,P1:12759;P2:9571;P3:9571;P4:9569;P5:12757,33808.1,recv_student,receive,P3
p4_9570,P4,P1:12759;P2:9571;P3:9571;P4:9570;P5:12757,33808.3,apply_student,local,
p4_9571,P4,P1:12759;P2:9571;P3:9571;P4:9571;P5:12757,33808.7,forward_student,send,P5
p5_12758,P5,P1:12759;P2:9571;P3:9571;P4:9571;P5:12758,33809.5,recv_student,receive,P4
p5_12759,P5,P1:12759;P2:9571;P3:9571;P4:9571;P5:12759,33809.7,apply_student,local,
p5_12760,P5,P1:12759;P2:9571;P3:9571;P4:9571;P5:12760,33810.5,write_enrollment,local,
p5_12761,P5,P1:12759;P2:9571;P3:9571;P4:9571;P5:12761,33810.7,send_enrollment,send,P1
p1_12760,P1,P1:12760;P2:9571;P3:9571;P4:9571;P5:12761,33811.5,recv_enrollment,receive,P5
p1_12761,P1,P1:12761;P2:9571;P3:9571;P4:9571;P5:12761,33811.7,apply_enrollment,local,
p1_12762,P1,P1:12762;P2:9571;P3:9571;P4:9571;P5:12761,33815.0,write_student,local,
p1_12763,P1,P1:12763;P2:9571;P3:9571;P4:9571;P5:12761,33815.1,send_student,send,P2
p2_9572,P2,P1:12763;P2:9572;P3:9571;P4:9571;P5:12761,33815.9,recv_student,receive,P1
p2_9573,P2,P1:12763;P2:9573;P3:9571;P4:9571;P5:12761,33816.1,apply_student,local,
p2_9574,P2,P1:12763;P2:9574;P3:9571;P4:9571;P5:12761,33816.5,forward_student,send,P3
p3_9572,P3,P1:12763;P2:9574;P3:9572;P4:9571;P5:12761,33817.3,recv_student,receive,P2
p3_9573,P3,P1:12763;P2:9574;P3:9573;P4:9571;P5:12761,33817.5,apply_student,local,
p3_9574,P3,P1:12763;P2:9574;P3:9574;P4:9571;P5:12761,33817.9,forward_student,send,P4
p4_9572,P4,P1:12763;P2:9574;P3:9574;P4:9572;P5:12761,33818.7,recv_student,receive,P3
p4_9573,P4,P1:12763;P2:9574;P3:9574;P4:9573;P5:12761,33818.9,apply_student,local,
p4_9574,P4,P1:12763;P2:9574;P3:9574;P4:9574;P5:12761,33819.3,forward_student,send,P5
p5_12762,P5,P1:12763;P2:9574;P3:9574;P4:9574;P5:12762,33820.1,recv_student,receive,P4
p5_12763,P5,P1:12763;P2:9574;P3:9574;P4:9574;P5:12763,33820.3,apply_student,local,
p5_12764,P5,P1:12763;P2:9574;P3:9574;P4:9574;P5:12764,33821.1,write_enrollment,local,
p5_12765,P5,P1:12763;P2:9574;P3:9574;P4:9574;P5:12765,33821.3,send_enrollment,send,P1
p1_12764,P1,P1:12764;P2:9574;P3:9574;P4:9574;P5:12765,33822.1,recv_enrollment,receive,P5
p1_12765,P1,P1:12765;P2:9574;P3:9574;P4:9574;P5:12765,33822.3,apply_enrollment,local,
p1_12766,P1,P1:12766;P2:9574;P3:9574;P4:9574;P5:12765,33825.6,write_student,local,
p1_12767,P1,P1:12767;P2:9574;P3:9574;P4:9574;P5:12765,33825.7,send_student,send,P2
p2_9575,P2,P1:12767;P2:9575;P3:9574;P4:9574;P5:12765,33826.5,recv_student,receive,P1
p2_9576,P2,P1:12767;P2:9576;P3:9574;P4:9574;P5:12765,33826.7,apply_student,local,
p2_9577,P2,P1:12767;P2:9577;P3:9574;P4:9574;P5:12765,33827.1,forward_student,send,P3
