p5_139,P5,P1:139;P2:106;P3:106;P4:106;P5:139,366.7,apply_student,local,
p5_140,P5,P1:139;P2:106;P3:106;P4:106;P5:140,367.5,write_enrollment,local,
p5_141,P5,P1:139;P2:106;P3:106;P4:106;P5:141,367.7,send_enrollment,send,P1
p1_140,P1,P1:140;P2:106;P3:106;P4:106;P5:141,368.5,recv_enrollment,receive,P5
p1_141,P1,P1:141;P2:106;P3:106;P4:106;P5:141,368.7,apply_enrollment,local,
p1_142,P1,P1:142;P2:106;P3:106;P4:106;P5:141,372.0,write_student,local,
p1_143,P1,P1:143;P2:106;P3:106;P4:106;P5:141,372.1,send_student,send,P2
p2_107,P2,P1:143;P2:107;P3:106;P4:106;P5:141,372.9,recv_student,receive,P1
p2_108,P2,P1:143;P2:108;P3:106;P4:106;P5:141,373.1,apply_student,local,
p2_109,P2,P1:143;P2:109;P3:106;P4:106;P5:141,373.5,forward_student,send,P3
p3_107,P3,P1:143;P2:109;P3:107;P4:106;P5:141,374.3,recv_student,receive,P2
p3_108,P3,P1:143;P2:109;P3:108;P4:106;P5:141,374.5,apply_student,local,
p3_109,P3,P1:143;P2:109;P3:109;P4:106;P5:141,374.9,forward_student,send,P4
p4_107,P4,P1:143;P2:109;P3:109;P4:107;P5:141,375.7,recv_student,receive,P3
p4_108,P4,P1:143;P2:109;P3:109;P4:108;P5:141,375.9,apply_student,local,
p4_109,P4,P1:143;P2:109;P3:109;P4:109;P5:141,376.3,forward_student,send,P5
p5_142,P5,P1:143;P2:109;P3:109;P4:109;P5:142,377.1,recv_student,receive,P4
p5_143,P5,P1:143;P2:109;P3:109;P4:109;P5:143,377.3,apply_student,local,
p5_144,P5,P1:143;P2:109;P3:109;P4:109;P5:144,378.1,write_enrollment,local,
p5_145,P5,P1:143;P2:109;P3:109;P4:109;P5:145,378.3,send_enrollment,send,P1
p1_144,P1,P1:144;P2:109;P3:109;P4:109;P5:145,379.1,recv_enrollment,receive,P5
p1_145,P1,P1:145;P2:109;P3:109;P4:109;P5:145,379.3,apply_enrollment,local,
p1_146,P1,P1:146;P2:109;P3:109;P4:109;P5:145,382.6,write_student,local,
p1_147,P1,P1:147;P2:109;P3:109;P4:109;P5:145,382.7,send_student,send,P2
p2_110,P2,P1:147;P2:110;P3:109;P4:109;P5:145,383.5,recv_student,receive,P1
p2_111,P2,P1:147;P2:111;P3:109;P4:109;P5:145,383.7,apply_student,local,
p2_112,P2,P1:147;P2:112;P3:109;P4:109;P5:145,384.1,forward_student,send,P3
p3_110,P3,P1:147;P2:112;P3:110;P4:109;P5:145,384.9,recv_student,receive,P2
p3_111,P3,P1:147;P2:112;P3:111;P4:109;P5:145,385.1,apply_student,local,
p3_112,P3,P1:147;P2:112;P3:112;P4:109;P5:145,385.5,forward_student,send,P4
p4_110,P4,P1:147;P2:112;P3:112;P4:110;P5:145,386.3,recv_student,receive,P3
p4_111,P4,P1:147;P2:112;P3:112;P4:111;P5:145,386.5,apply_student,local,
p4_112,P4,P1:147;P2:112;P3:112;P4:112;P5:145,386.9,forward_student,send,P5
p5_146,P5,P1:147;P2:112;P3:112;P4:112;P5:146,387.7,recv_student,receive,P4
p5_147,P5,P1:147;P2:112;P3:112;P4:112;P5:147,387.9,apply_student,local,
p5_148,P5,P1:147;P2:112;P3:112;P4:112;P5:148,388.7,write_enrollment,local,
p5_149,P5,P1:147;P2:112;P3:112;P4:112;P5:149,388.9,send_enrollment,send,P1
p1_148,P1,P1:148;P2:112;P3:112;P4:112;P5:149,389.7,recv_enrollment,receive,P5
p1_149,P1,P1:149;P2:112;P3:112;P4:112;P5:149,389.9,apply_enrollment,local,
p1_150,P1,P1:150;P2:112;P3:112;P4:112;P5:149,393.2,write_student,local,
p1_151,P1,P1:151;P2:112;P3:112;P4:112;P5:149,393.3,send_student,send,P2
p2_113,P2,P1:151;P2:113;P3:112;P4:112;P5:149,394.1,recv_student,receive,P1
p2_114,P2,P1:151;P2:114;P3:112;P4:112;P5:149,394.3,apply_student,local,
p2_115,P2,P1:151;P2:115;P3:112;P4:112;P5:149,394.7,forward_student,send,P3
p3_113,P3,P1:151;P2:115;P3:113;P4:112;P5:149,395.5,recv_student,receive,P2
p3_114,P3,P1:151;P2:115;P3:114;P4:112;P5:149,395.7,apply_student,local,
p3_115,P3,P1:151;P2:115;P3:115;P4:112;P5:149,396.1,forward_student,send,P4
p4_113,P4,P1:151;P2:115;P3:115;P4:113;P5:149,396.9,recv_student,receive,P3
p4_114,P4,P1:151;P2:115;P3:115;P4:114;P5:149,397.1,apply_student,local,
p4_115,P4,P1:151;P2:115;P3:115;P4:115;P5:149,397.5,forward_student,send,P5
p5_150,P5,P1:151;P2:115;P3:115;P4:115;P5:150,398.3,recv_student,receive,P4
p5_151,P5,P1:151;P2:115;P3:115;P4:115;P5:151,398.5,apply_student,local,
p5_152,P5,P1:151;P2:115;P3:115;P4:115;P5:152,399.3,write_enrollment,local,
p5_153,P5,P1:151;P2:115;P3:115;P4:115;P5:153,399.5,send_enrollment,send,P1
p1_152,P1,P1:152;P2:115;P3:115;P4:115;P5:153,400.3,recv_enrollment,receive,P5
p1_153,P1,P1:153;P2:115;P3:115;P4:115;P5:153,400.5,apply_enrollment,local,
p1_154,P1,P1:154;P2:115;P3:115;P4:115;P5:153,403.8,write_student,local,
p1_155,P1,P1:155;P2:115;P3:115;P4:115;P5:153,403.9,send_student,send,P2
p2_116,P2,P1:155;P2:116;P3:115;P4:115;P5:153,404.7,recv_student,receive,P1
p2_117,P2,P1:155;P2:117;P3:115;P4:115;P5:153,404.9,apply_student,local,
p2_118,P2,P1:155;P2:118;P3:115;P4:115;P5:153,405.3,forward_student,send,P3
p3_116,P3,P1:155;P2:118;P3:116;P4:115;P5:153,406.1,recv_student,receive,P2
p3_117,P3,P1:155;P2:118;P3:117;P4:115;P5:153,406.3,apply_student,local,
p3_118,P3,P1:155;P2:118;P3:118;P4:115;P5:153,406.7,forward_student,send,P4
p4_116,P4,P1:155;P2:118;P3:118;P4:116;P5:153,407.5,recv_student,receive,P3
p4_117,P4,P1:155;P2:118;P3:118;P4:117;P5:153,407.7,apply_student,local,
p4_118,P4,P1:155;P2:118;P3:118;P4:118;P5:153,408.1,forward_student,send,P5
p5_154,P5,P1:155;P2:118;P3:118;P4:118;P5:154,408.9,recv_student,receive,P4
p5_155,P5,P1:155;P2:118;P3:118;P4:118;P5:155,409.1,apply_student,local,
p5_156,P5,P1:155;P2:118;P3:118;P4:118;P5:156,409.9,write_enrollment,local,
p5_157,P5,P1:155;P2:118;P3:118;P4:118;P5:157,410.1,send_enrollment,send,P1
p1_156,P1,P1:156;P2:118;P3:118;P4:118;P5:157,410.9,recv_enrollment,receive,P5
p1_157,P1,P1:157;P2:118;P3:118;P4:118;P5:157,411.1,apply_enrollment,local,
p1_158,P1,P1:158;P2:118;P3:118;P4:118;P5:157,414.4,write_student,local,
p1_159,P1,P1:159;P2:118;P3:118;P4:118;P5:157,414.5,send_student,send,P2
p2_119,P2,P1:159;P2:119;P3:118;P4:118;P5:157,415.3,recv_student,receive,P1
p2_120,P2,P1:159;P2:120;P3:118;P4:118;P5:157,415.5,apply_student,local,
p2_121,P2,P1:159;P2:121;P3:118;P4:118;P5:157,415.9,forward_student,send,P3
p3_119,P3,P1:159;P2:121;P3:119;P4:118;P5:157,416.7,recv_student,receive,P2
p3_120,P3,P1:159;P2:121;P3:120;P4:118;P5:157,416.9,apply_student,local,
p3_121,P3,P1:159;P2:121;P3:121;P4:118;P5:157,417.3,forward_student,send,P4
p4_119,P4,P1:159;P2:121;P3:121;P4:119;P5:157,418.1,recv_student,receive,P3
p4_120,P4,P1:159;P2:121;P3:121;P4:120;P5:157,418.3,apply_student,local,
p4_121,P4,P1:159;P2:121;P3:121;P4:121;P5:157,418.7,forward_student,send,P5
p5_158,P5,P1:159;P2:121;P3:121;P4:121;P5:158,419.5,recv_student,receive,P4
p5_159,P5,P1:159;P2:121;P3:121;P4:121;P5:159,419.7,apply_student,local,
p5_160,P5,P1:159;P2:121;P3:121;P4:121;P5:160,420.5,write_enrollment,local,
p5_161,P5,P1:159;P2:121;P3:121;P4:121;P5:161,420.7,send_enrollment,send,P1
p1_160,P1,P1:160;P2:121;P3:121;P4:121;P5:161,421.5,recv_enrollment,receive,P5
p1_161,P1,P1:161;P2:121;P3:121;P4:121;P5:161,421.7,apply_enrollment,local,
p1_162,P1,P1:162;P2:121;P3:121;P4:121;P5:161,425.0,write_student,local,
p1_163,P1,P1:163;P2:121;P3:121;P4:121;P5:161,425.1,send_student,send,P2
p2_122,P2,P1:163;P2:122;P3:121;P4:121;P5:161,425.9,recv_student,receive,P1
p2_123,P2,P1:163;P2:123;P3:121;P4:121;P5:161,426.1,apply_student,local,
p2_124,P2,P1:163;P2:124;P3:121;P4:121;P5:161,426.5,forward_student,send,P3
p3_122,P3,P1:163;P2:124;P3:122;P4:121;P5:161,427.3,recv_student,receive,P2
p3_123,P3,P1:163;P2:124;P3:123;P4:121;P5:161,427.5,apply_student,local,
p3_124,P3,P1:163;P2:124;P3:124;P4:121;P5:161,427.9,forward_student,send,P4
p4_122,P4,P1:163;P2:124;P3:124;P4:122;P5:161,428.7,recv_student,receive,P3
p4_123,P4,P1:163;P2:124;P3:124;P4:123;P5:161,428.9,apply_student,local,
p4_124,P4,P1:163;P2:124;P3:124;P4:124;P5:161,429.3,forward_student,send,P5
p5_162,P5,P1:163;P2:124;P3:124;P4:124;P5:162,430.1,recv_student,receive,P4
p5_163,P5,P1:163;P2:124;P3:124;P4:124;P5:163,430.3,apply_student,local,
p5_164,P5,P1:163;P2:124;P3:124;P4:124;P5:164,431.1,write_enrollment,local,
p5_165,P5,P1:163;P2:124;P3:124;P4:124;P5:165,431.3,send_enrollment,send,P1
p1_164,P1,P1:164;P2:124;P3:124;P4:124;P5:165,432.1,recv_enrollment,receive,P5
p1_165,P1,P1:165;P2:124;P3:124;P4:124;P5:165,432.3,apply_enrollment,local,
p1_166,P1,P1:166;P2:124;P3:124;P4:124;P5:165,435.6,write_student,local,
p1_167,P1,P1:167;P2:124;P3:124;P4:124;P5:165,435.7,send_student,send,P2
p2_125,P2,P1:167;P2:125;P3:124;P4:124;P5:165,436.5,recv_student,receive,P1
p2_126,P2,P1:167;P2:126;P3:124;P4:124;P5:165,436.7,apply_student,local,
p2_127,P2,P1:167;P2:127;P3:124;P4:124;P5:165,437.1,forward_student,send,P3
p3_125,P3,P1:167;P2:127;P3:125;P4:124;P5:165,437.9,recv_student,receive,P2
p3_126,P3,P1:167;P2:127;P3:126;P4:124;P5:165,438.1,apply_student,local,
p3_127,P3,P1:167;P2:127;P3:127;P4:124;P5:165,438.5,forward_student,send,P4
p4_125,P4,P1:167;P2:127;P3:127;P4:125;P5:165,439.3,recv_student,receive,P3
p4_126,P4,P1:167;P2:127;P3:127;P4:126;P5:165,439.5,apply_student,local,
p4_127,P4,P1:167;P2:127;P3:127;P4:127;P5:165,439.9,forward_student,send,P5
p5_166,P5,P1:167;P2:127;P3:127;P4:127;P5:166,440.7,recv_student,receive,P4
p5_167,P5,P1:167;P2:127;P3:127;P4:127;P5:167,440.9,apply_student,local,
p5_168,P5,P1:167;P2:127;P3:127;P4:127;P5:168,441.7,write_enrollment,local,
p5_169,P5,P1:167;P2:127;P3:127;P4:127;P5:169,441.9,send_enrollment,send,P1
p1_168,P1,P1:168;P2:127;P3:127;P4:127;P5:169,442.7,recv_enrollment,receive,P5
p1_169,P1,P1:169;P2:127;P3:127;P4:127;P5:169,442.9,apply_enrollment,local,
p1_170,P1,P1:170;P2:127;P3:127;P4:127;P5:169,446.2,write_student,local,
p1_171,P1,P1:171;P2:127;P3:127;P4:127;P5:169,446.3,send_student,send,P2
p2_128,P2,P1:171;P2:128;P3:127;P4:127;P5:169,447.1,recv_student,receive,P1
p2_129,P2,P1:171;P2:129;P3:127;P4:127;P5:169,447.3,apply_student,local,
p2_130,P2,P1:171;P2:130;P3:127;P4:127;P5:169,447.7,forward_student,send,P3
p3_128,P3,P1:171;P2:130;P3:128;P4:127;P5:169,448.5,recv_student,receive,P2
p3_129,P3,P1:171;P2:130;P3:129;P4:127;P5:169,448.7,apply_student,local,
p3_130,P3,P1:171;P2:130;P3:130;P4:127;P5:169,449.1,forward_student,send,P4
p4_128,P4,P1:171;P2:130;P3:130;P4:128;P5:169,449.9,recv_student,receive,P3
p4_129,P4,P1:171;P2:130;P3:130;P4:129;P5:169,450.1,apply_student,local,
p4_130,P4,P1:171;P2:130;P3:130;P4:130;P5:169,450.5,forward_student,send,P5
p5_170,P5,P1:171;P2:130;P3:130;P4:130;P5:170,451.3,recv_student,receive,P4
p5_171,P5,P1:171;P2:130;P3:130;P4:130;P5:171,451.5,apply_student,local,
p5_172,P5,P1:171;P2:130;P3:130;P4:130;P5:172,452.3,write_enrollment,local,
p5_173,P5,P1:171;P2:130;P3:130;P4:130;P5:173,452.5,send_enrollment,send,P1
p1_172,P1,P1:172;P2:130;P3:130;P4:130;P5:173,453.3,recv_enrollment,receive,P5
p1_173,P1,P1:173;P2:130;P3:130;P4:130;P5:173,453.5,apply_enrollment,local,
p1_174,P1,P1:174;P2:130;P3:130;P4:130;P5:173,456.8,write_student,local,
p1_175,P1,P1:175;P2:130;P3:130;P4:130;P5:173,456.9,send_student,send,P2
p2_131,P2,P1:175;P2:131;P3:130;P4:130;P5:173,457.7,recv_student,receive,P1
p2_132,P2,P1:175;P2:132;P3:130;P4:130;P5:173,457.9,apply_student,local,
p2_133,P2,P1:175;P2:133;P3:130;P4:130;P5:173,458.3,forward_student,send,P3
p3_131,P3,P1:175;P2:133;P3:131;P4:130;P5:173,459.1,recv_student,receive,P2
p3_132,P3,P1:175;P2:133;P3:132;P4:130;P5:173,459.3,apply_student,local,
p3_133,P3,P1:175;P2:133;P3:133;P4:130;P5:173,459.7,forward_student,send,P4
p4_131,P4,P1:175;P2:133;P3:133;P4:131;P5:173,460.5,recv_student,receive,P3
p4_132,P4,P1:175;P2:133;P3:133;P4:132;P5:173,460.7,apply_student,local,
p4_133,P4,P1:175;P2:133;P3:133;P4:133;P5:173,461.1,forward_student,send,P5
p5_174,P5,P1:175;P2:133;P3:133;P4:133;P5:174,461.9,recv_student,receive,P4
p5_175,P5,P1:175;P2:133;P3:133;P4:133;P5:175,462.1,apply_student,local,
p5_176,P5,P1:175;P2:133;P3:133;P4:133;P5:176,462.9,write_enrollment,local,
p5_177,P5,P1:175;P2:133;P3:133;P4:133;P5:177,463.1,send_enrollment,send,P1
p1_176,P1,P1:176;P2:133;P3:133;P4:133;P5:177,463.9,recv_enrollment,receive,P5
p1_177,P1,P1:177;P2:133;P3:133;P4:133;P5:177,464.1,apply_enrollment,local,
p1_178,P1,P1:178;P2:133;P3:133;P4:133;P5:177,467.4,write_student,local,
p1_179,P1,P1:179;P2:133;P3:133;P4:133;P5:177,467.5,send_student,send,P2
p2_134,P2,P1:179;P2:134;P3:133;P4:133;P5:177,468.3,recv_student,receive,P1
p2_135,P2,P1:179;P2:135;P3:133;P4:133;P5:177,468.5,apply_student,local,
p2_136,P2,P1:179;P2:136;P3:133;P4:133;P5:177,468.9,forward_student,send,P3
p3_134,P3,P1:179;P2:136;P3:134;P4:133;P5:177,469.7,recv_student,receive,P2
p3_135,P3,P1:179;P2:136;P3:135;P4:133;P5:177,469.9,apply_student,local,
p3_136,P3,P1:179;P2:136;P3:136;P4:133;P5:177,470.3,forward_student,send,P4
p4_134,P4,P1:179;P2:136;P3:136;P4:134;P5:177,471.1,recv_student,receive,P3
p4_135,P4,P1:179;P2:136;P3:136;P4:135;P5:177,471.3,apply_student,local,
p4_136,P4,P1:179;P2:136;P3:136;P4:136;P5:177,471.7,forward_student,send,P5
p5_178,P5,P1:179;P2:136;P3:136;P4:136;P5:178,472.5,recv_student,receive,P4
p5_179,P5,P1:179;P2:136;P3:136;P4:136;P5:179,472.7,apply_student,local,
p5_180,P5,P1:179;P2:136;P3:136;P4:136;P5:180,473.5,write_enrollment,local,
p5_181,P5,P1:179;P2:136;P3:136;P4:136;P5:181,473.7,send_enrollment,send,P1
p1_180,P1,P1:180;P2:136;P3:136;P4:136;P5:181,474.5,recv_enrollment,receive,P5
p1_181,P1,P1:181;P2:136;P3:136;P4:136;P5:181,474.7,apply_enrollment,local,
p1_182,P1,P1:182;P2:136;P3:136;P4:136;P5:181,478.0,write_student,local,
p1_183,P1,P1:183;P2:136;P3:136;P4:136;P5:181,478.1,send_student,send,P2
p2_137,P2,P1:183;P2:137;P3:136;P4:136;P5:181,478.9,recv_student,receive,P1
p2_138,P2,P1:183;P2:138;P3:136;P4:136;P5:181,479.1,apply_student,local,
p2_139,P2,P1:183;P2:139;P3:136;P4:136;P5:181,479.5,forward_student,send,P3
p3_137,P3,P1:183;P2:139;P3:137;P4:136;P5:181,480.3,recv_student,receive,P2
p3_138,P3,P1:183;P2:139;P3:138;P4:136;P5:181,480.5,apply_student,local,
p3_139,P3,P1:183;P2:139;P3:139;P4:136;P5:181,480.9,forward_student,send,P4
p4_137,P4,P1:183;P2:139;P3:139;P4:137;P5:181,481.7,recv_student,receive,P3
p4_138,P4,P1:183;P2:139;P3:139;P4:138;P5:181,481.9,apply_student,local,
p4_139,P4,P1:183;P2:139;P3:139;P4:139;P5:181,482.3,forward_student,send,P5
p5_182,P5,P1:183;P2:139;P3:139;P4:139;P5:182,483.1,recv_student,receive,P4
p5_183,P5,P1:183;P2:139;P3:139;P4:139;P5:183,483.3,apply_student,local,
p5_184,P5,P1:183;P2:139;P3:139;P4:139;P5:184,484.1,write_enrollment,local,
p5_185,P5,P1:183;P2:139;P3:139;P4:139;P5:185,484.3,send_enrollment,send,P1
p1_184,P1,P1:184;P2:139;P3:139;P4:139;P5:185,485.1,recv_enrollment,receive,P5
p1_185,P1,P1:185;P2:139;P3:139;P4:139;P5:185,485.3,apply_enrollment,local,
p1_186,P1,P1:186;P2:139;P3:139;P4:139;P5:185,488.6,write_student,local,
p1_187,P1,P1:187;P2:139;P3:139;P4:139;P5:185,488.7,send_student,send,P2
p2_140,P2,P1:187;P2:140;P3:139;P4:139;P5:185,489.5,recv_student,receive,P1
p2_141,P2,P1:187;P2:141;P3:139;P4:139;P5:185,489.7,apply_student,local,
p2_142,P2,P1:187;P2:142;P3:139;P4:139;P5:185,490.1,forward_student,send,P3
p3_140,P3,P1:187;P2:142;P3:140;P4:139;P5:185,490.9,recv_student,receive,P2
p3_141,P3,P1:187;P2:142;P3:141;P4:139;P5:185,491.1,apply_student,local,
p3_142,P3,P1:187;P2:142;P3:142;P4:139;P5:185,491.5,forward_student,send,P4
p4_140,P4,P1:187;P2:142;P3:142;P4:140;P5:185,492.3,recv_student,receive,P3
p4_141,P4,P1:187;P2:142;P3:142;P4:141;P5:185,492.5,apply_student,local,
p4_142,P4,P1:187;P2:142;P3:142;P4:142;P5:185,492.9,forward_student,send,P5
p5_186,P5,P1:187;P2:142;P3:142;P4:142;P5:186,493.7,recv_student,receive,P4
p5_187,P5,P1:187;P2:142;P3:142;P4:142;P5:187,493.9,apply_student,local,
p5_188,P5,P1:187;P2:142;P3:142;P4:142;P5:188,494.7,write_enrollment,local,
p5_189,P5,P1:187;P2:142;P3:142;P4:142;P5:189,494.9,send_enrollment,send,P1
p1_188,P1,P1:188;P2:142;P3:142;P4:142;P5:189,495.7,recv_enrollment,receive,P5
p1_189,P1,P1:189;P2:142;P3:142;P4:142;P5:189,495.9,apply_enrollment,local,
p1_190,P1,P1:190;P2:142;P3:142;P4:142;P5:189,499.2,write_student,local,
p1_191,P1,P1:191;P2:142;P3:142;P4:142;P5:189,499.3,send_student,send,P2
p2_143,P2,P1:191;P2:143;P3:142;P4:142;P5:189,500.1,recv_student,receive,P1
p2_144,P2,P1:191;P2:144;P3:142;P4:142;P5:189,500.3,apply_student,local,
p2_145,P2,P1:191;P2:145;P3:142;P4:142;P5:189,500.7,forward_student,send,P3
p3_143,P3,P1:191;P2:145;P3:143;P4:142;P5:189,501.5,recv_student,receive,P2
p3_144,P3,P1:191;P2:145;P3:144;P4:142;P5:189,501.7,apply_student,local,
p3_145,P3,P1:191;P2:145;P3:145;P4:142;P5:189,502.1,forward_student,send,P4
p4_143,P4,P1:191;P2:145;P3:145;P4:143;P5:189,502.9,recv_student,receive,P3
p4_144,P4,P1:191;P2:145;P3:145;P4:144;P5:189,503.1,apply_student,local,
p4_145,P4,P1:191;P2:145;P3:145;P4:145;P5:189,503.5,forward_student,send,P5
p5_190,P5,P1:191;P2:145;P3:145;P4:145;P5:190,504.3,recv_student,receive,P4
p5_191,P5,P1:191;P2:145;P3:145;P4:145;P5:191,504.5,apply_student,local,
p5_192,P5,P1:191;P2:145;P3:145;P4:145;P5:192,505.3,write_enrollment,local,
p5_193,P5,P1:191;P2:145;P3:145;P4:145;P5:193,505.5,send_enrollment,send,P1
p1_192,P1,P1:192;P2:145;P3:145;P4:145;P5:193,506.3,recv_enrollment,receive,P5
p1_193,P1,P1:193;P2:145;P3:145;P4:145;P5:193,506.5,apply_enrollment,local,
p1_194,P1,P1:194;P2:145;P3:145;P4:145;P5:193,509.8,write_student,local,
p1_195,P1,P1:195;P2:145;P3:145;P4:145;P5:193,509.9,send_student,send,P2
p2_146,P2,P1:195;P2:146;P3:145;P4:145;P5:193,510.7,recv_student,receive,P1
p2_147,P2,P1:195;P2:147;P3:145;P4:145;P5:193,510.9,apply_student,local,
p2_148,P2,P1:195;P2:148;P3:145;P4:145;P5:193,511.3,forward_student,send,P3
p3_146,P3,P1:195;P2:148;P3:146;P4:145;P5:193,512.1,recv_student,receive,P2
p3_147,P3,P1:195;P2:148;P3:147;P4:145;P5:193,512.3,apply_student,local,
p3_148,P3,P1:195;P2:148;P3:148;P4:145;P5:193,512.7,forward_student,send,P4
p4_146,P4,P1:195;P2:148;P3:148;P4:146;P5:193,513.5,recv_student,receive,P3
p4_147,P4,P1:195;P2:148;P3:148;P4:147;P5:193,513.7,apply_student,local,
p4_148,P4,P1:195;P2:148;P3:148;P4:148;P5:193,514.1,forward_student,send,P5
p5_194,P5,P1:195;P2:148;P3:148;P4:148;P5:194,514.9,recv_student,receive,P4
p5_195,P5,P1:195;P2:148;P3:148;P4:148;P5:195,515.1,apply_student,local,
p5_196,P5,P1:195;P2:148;P3:148;P4:148;P5:196,515.9,write_enrollment,local,
p5_197,P5,P1:195;P2:148;P3:148;P4:148;P5:197,516.1,send_enrollment,send,P1
p1_196,P1,P1:196;P2:148;P3:148;P4:148;P5:197,516.9,recv_enrollment,receive,P5
p1_197,P1,P1:197;P2:148;P3:148;P4:148;P5:197,517.1,apply_enrollment,local,
p1_198,P1,P1:198;P2:148;P3:148;P4:148;P5:197,520.4,write_student,local,
p1_199,P1,P1:199;P2:148;P3:148;P4:148;P5:197,520.5,send_student,send,P2
p2_149,P2,P1:199;P2:149;P3:148;P4:148;P5:197,521.3,recv_student,receive,P1
p2_150,P2,P1:199;P2:150;P3:148;P4:148;P5:197,521.5,apply_student,local,
p2_151,P2,P1:199;P2:151;P3:148;P4:148;P5:197,521.9,forward_student,send,P3
p3_149,P3,P1:199;P2:151;P3:149;P4:148;P5:197,522.7,recv_student,receive,P2
p3_150,P3,P1:199;P2:151;P3:150;P4:148;P5:197,522.9,apply_student,local,
p3_151,P3,P1:199;P2:151;P3:151;P4:148;P5:197,523.3,forward_student,send,P4
p4_149,P4,P1:199;P2:151;P3:151;P4:149;P5:197,524.1,recv_student,receive,P3
p4_150,P4,P1:199;P2:151;P3:151;P4:150;P5:197,524.3,apply_student,local,
p4_151,P4,P1:199;P2:151;P3:151;P4:151;P5:197,524.7,forward_student,send,P5
p5_198,P5,P1:199;P2:151;P3:151;P4:151;P5:198,525.5,recv_student,receive,P4
p5_199,P5,P1:199;P2:151;P3:151;P4:151;P5:199,525.7,apply_student,local,
p5_200,P5,P1:199;P2:151;P3:151;P4:151;P5:200,526.5,write_enrollment,local,
p5_201,P5,P1:199;P2:151;P3:151;P4:151;P5:201,526.7,send_enrollment,send,P1
p1_200,P1,P1:200;P2:151;P3:151;P4:151;P5:201,527.5,recv_enrollment,receive,P5
p1_201,P1,P1:201;P2:151;P3:151;P4:151;P5:201,527.7,apply_enrollment,local,
p1_202,P1,P1:202;P2:151;P3:151;P4:151;P5:201,531.0,write_student,local,
p1_203,P1,P1:203;P2:151;P3:151;P4:151;P5:201,531.1,send_student,send,P2
p2_152,P2,P1:203;P2:152;P3:151;P4:151;P5:201,531.9,recv_student,receive,P1
p2_153,P2,P1:203;P2:153;P3:151;P4:151;P5:201,532.1,apply_student,local,
p2_154,P2,P1:203;P2:154;P3:151;P4:151;P5:201,532.5,forward_student,send,P3
p3_152,P3,P1:203;P2:154;P3:152;P4:151;P5:201,533.3,recv_student,receive,P2
p3_153,P3,P1:203;P2:154;P3:153;P4:151;P5:201,533.5,apply_student,local,
p3_154,P3,P1:203;P2:154;P3:154;P4:151;P5:201,533.9,forward_student,send,P4
p4_152,P4,P1:203;P2:154;P3:154;P4:152;P5:201,534.7,recv_student,receive,P3
p4_153,P4,P1:203;P2:154;P3:154;P4:153;P5:201,534.9,apply_student,local,
p4_154,P4,P1:203;P2:154;P3:154;P4:154;P5:201,535.3,forward_student,send,P5
p5_202,P5,P1:203;P2:154;P3:154;P4:154;P5:202,536.1,recv_student,receive,P4
p5_203,P5,P1:203;P2:154;P3:154;P4:154;P5:203,536.3,apply_student,local,
p5_204,P5,P1:203;P2:154;P3:154;P4:154;P5:204,537.1,write_enrollment,local,
p5_205,P5,P1:203;P2:154;P3:154;P4:154;P5:205,537.3,send_enrollment,send,P1
p1_204,P1,P1:204;P2:154;P3:154;P4:154;P5:205,538.1,recv_enrollment,receive,P5
p1_205,P1,P1:205;P2:154;P3:154;P4:154;P5:205,538.3,apply_enrollment,local,
p1_206,P1,P1:206;P2:154;P3:154;P4:154;P5:205,541.6,write_student,local,
p1_207,P1,P1:207;P2:154;P3:154;P4:154;P5:205,541.7,send_student,send,P2
p2_155,P2,P1:207;P2:155;P3:154;P4:154;P5:205,542.5,recv_student,receive,P1
p2_156,P2,P1:207;P2:156;P3:154;P4:154;P5:205,542.7,apply_student,local,
p2_157,P2,P1:207;P2:157;P3:154;P4:154;P5:205,543.1,forward_student,send,P3
p3_155,P3,P1:207;P2:157;P3:155;P4:154;P5:205,543.9,recv_student,receive,P2
p3_156,P3,P1:207;P2:157;P3:156;P4:154;P5:205,544.1,apply_student,local,
p3_157,P3,P1:207;P2:157;P3:157;P4:154;P5:205,544.5,forward_student,send,P4
p4_155,P4,P1:207;P2:157;P3:157;P4:155;P5:205,545.3,recv_student,receive,P3
p4_156,P4,P1:207;P2:157;P3:157;P4:156;P5:205,545.5,apply_student,local,
p4_157,P4,P1:207;P2:157;P3:157;P4:157;P5:205,545.9,forward_student,send,P5
p5_206,P5,P1:207;P2:157;P3:157;P4:157;P5:206,546.7,recv_student,receive,P4
p5_207,P5,P1:207;P2:157;P3:157;P4:157;P5:207,546.9,apply_student,local,
p5_208,P5,P1:207;P2:157;P3:157;P4:157;P5:208,547.7,write_enrollment,local,
p5_209,P5,P1:207;P2:157;P3:157;P4:157;P5:209,547.9,send_enrollment,send,P1
p1_208,P1,P1:208;P2:157;P3:157;P4:157;P5:209,548.7,recv_enrollment,receive,P5
p1_209,P1,P1:209;P2:157;P3:157;P4:157;P5:209,548.9,apply_enrollment,local,
p1_210,P1,P1:210;P2:157;P3:157;P4:157;P5:209,552.2,write_student,local,
p1_211,P1,P1:211;P2:157;P3:157;P4:157;P5:209,552.3,send_student,send,P2
p2_158,P2,P1:211;P2:158;P3:157;P4:157;P5:209,553.1,recv_student,receive,P1
p2_159,P2,P1:211;P2:159;P3:157;P4:157;P5:209,553.3,apply_student,local,
