vote_yes_P3_1500,P3,C:17993;P1:5248;P2:5248;P3:10496,12004.592,vote_yes_P3,local,
prepared_P3_1500,P3,C:17993;P1:5248;P2:5248;P3:10497,12004.642,prepared_P3,local,
send_yes_P1_1500,P1,C:17991;P1:10498;P2:5248;P3:5248,12004.862,,send,C
send_yes_P2_1500,P2,C:17992;P1:5248;P2:10498;P3:5248,12004.986,,send,C
send_yes_P3_1500,P3,C:17993;P1:5248;P2:5248;P3:10498,12005.079,,send,C
recv_yes_P1_1500,C,C:17994;P1:5251;P2:5248;P3:5248,12005.602,,receive,P1
recv_yes_P2_1500,C,C:17995;P1:5251;P2:5251;P3:5248,12005.701,,receive,P2
recv_yes_P3_1500,C,C:17996;P1:5251;P2:5251;P3:5251,12005.824,,receive,P3
decide_commit_1500,C,C:17997;P1:5251;P2:5251;P3:5251,12006.106,committed,local,
commit_cmd_P1_1500,C,C:17998;P1:5251;P2:5251;P3:5251,12006.320,,send,P1
commit_cmd_P2_1500,C,C:17999;P1:5251;P2:5251;P3:5251,12006.433,,send,P2
commit_cmd_P3_1500,C,C:18000;P1:5251;P2:5251;P3:5251,12006.449,,send,P3
recv_commit_P1_1500,P1,C:17998;P1:10499;P2:5251;P3:5251,12007.133,,receive,C
recv_commit_P2_1500,P2,C:17999;P1:5251;P2:10499;P3:5251,12007.208,,receive,C
recv_commit_P3_1500,P3,C:18000;P1:5251;P2:5251;P3:10499,12007.315,,receive,C
local_commit_P1_1500,P1,C:17998;P1:10500;P2:5251;P3:5251,12007.551,local_commit_P1,local,
local_commit_P2_1500,P2,C:17999;P1:5251;P2:10500;P3:5251,12007.652,local_commit_P2,local,
local_commit_P3_1500,P3,C:18000;P1:5251;P2:5251;P3:10500,12007.770,local_commit_P3,local,
ack_P1_1500,P1,C:17998;P1:10501;P2:5251;P3:5251,12008.126,,send,C
ack_P2_1500,P2,C:17999;P1:5251;P2:10501;P3:5251,12008.189,,send,C
ack_P3_1500,P3,C:18000;P1:5251;P2:5251;P3:10501,12008.275,,send,C
tx_done_1500,C,C:18001;P1:5251;P2:5251;P3:5251,12009.086,,local,
begin_tx_1501,C,C:18002;P1:5251;P2:5251;P3:5251,12010.635,,local,
prepare_P1_1501,C,C:18003;P1:5251;P2:5251;P3:5251,12010.765,,send,P1
prepare_P2_1501,C,C:18004;P1:5251;P2:5251;P3:5251,12010.848,,send,P2
prepare_P3_1501,C,C:18005;P1:5251;P2:5251;P3:5251,12010.956,,send,P3
recv_prep_P1_1501,P1,C:18003;P1:10502;P2:5251;P3:5251,12011.678,,receive,C
recv_prep_P2_1501,P2,C:18004;P1:5251;P2:10502;P3:5251,12011.735,,receive,C
recv_prep_P3_1501,P3,C:18005;P1:5251;P2:5251;P3:10502,12011.829,,receive,C
vote_yes_P2_1501,P2,C:18004;P1:5251;P2:10503;P3:5251,12012.159,vote_yes_P2,local,
vote_yes_P1_1501,P1,C:18003;P1:10503;P2:5251;P3:5251,12012.359,vote_yes_P1,local,
prepared_P1_1501,P1,C:18003;P1:10504;P2:5251;P3:5251,12012.409,prepared_P1,local,
prepared_P2_1501,P2,C:18004;P1:5251;P2:10504;P3:5251,12012.459,prepared_P2,local,
vote_yes_P3_1501,P3,C:18005;P1:5251;P2:5251;P3:10503,12012.659,vote_yes_P3,local,
prepared_P3_1501,P3,C:18005;P1:5251;P2:5251;P3:10504,12012.709,prepared_P3,local,
send_yes_P1_1501,P1,C:18003;P1:10505;P2:5251;P3:5251,12012.991,,send,C
send_yes_P2_1501,P2,C:18004;P1:5251;P2:10505;P3:5251,12013.089,,send,C
send_yes_P3_1501,P3,C:18005;P1:5251;P2:5251;P3:10505,12013.160,,send,C
recv_yes_P1_1501,C,C:18006;P1:5255;P2:5251;P3:5251,12013.612,,receive,P1
recv_yes_P2_1501,C,C:18007;P1:5255;P2:5255;P3:5251,12013.723,,receive,P2
recv_yes_P3_1501,C,C:18008;P1:5255;P2:5255;P3:5255,12013.873,,receive,P3
decide_commit_1501,C,C:18009;P1:5255;P2:5255;P3:5255,12014.163,committed,local,
commit_cmd_P1_1501,C,C:18010;P1:5255;P2:5255;P3:5255,12014.318,,send,P1
commit_cmd_P2_1501,C,C:18011;P1:5255;P2:5255;P3:5255,12014.437,,send,P2
commit_cmd_P3_1501,C,C:18012;P1:5255;P2:5255;P3:5255,12014.606,,send,P3
recv_commit_P1_1501,P1,C:18010;P1:10506;P2:5255;P3:5255,12015.131,,receive,C
recv_commit_P2_1501,P2,C:18011;P1:5255;P2:10506;P3:5255,12015.273,,receive,C
recv_commit_P3_1501,P3,C:18012;P1:5255;P2:5255;P3:10506,12015.374,,receive,C
local_commit_P1_1501,P1,C:18010;P1:10507;P2:5255;P3:5255,12015.682,local_commit_P1,local,
local_commit_P2_1501,P2,C:18011;P1:5255;P2:10507;P3:5255,12015.736,local_commit_P2,local,
local_commit_P3_1501,P3,C:18012;P1:5255;P2:5255;P3:10507,12015.902,local_commit_P3,local,
ack_P1_1501,P1,C:18010;P1:10508;P2:5255;P3:5255,12016.155,,send,C
ack_P2_1501,P2,C:18011;P1:5255;P2:10508;P3:5255,12016.234,,send,C
ack_P3_1501,P3,C:18012;P1:5255;P2:5255;P3:10508,12016.396,,send,C
tx_done_1501,C,C:18013;P1:5255;P2:5255;P3:5255,12017.178,,local,
begin_tx_1502,C,C:18014;P1:5255;P2:5255;P3:5255,12018.649,,local,
prepare_P1_1502,C,C:18015;P1:5255;P2:5255;P3:5255,12018.722,,send,P1
prepare_P2_1502,C,C:18016;P1:5255;P2:5255;P3:5255,12018.840,,send,P2
prepare_P3_1502,C,C:18017;P1:5255;P2:5255;P3:5255,12018.969,,send,P3
recv_prep_P1_1502,P1,C:18015;P1:10509;P2:5255;P3:5255,12019.675,,receive,C
recv_prep_P2_1502,P2,C:18016;P1:5255;P2:10509;P3:5255,12019.726,,receive,C
recv_prep_P3_1502,P3,C:18017;P1:5255;P2:5255;P3:10509,12019.817,,receive,C
vote_yes_P2_1502,P2,C:18016;P1:5255;P2:10510;P3:5255,12020.146,vote_yes_P2,local,
vote_yes_P1_1502,P1,C:18015;P1:10510;P2:5255;P3:5255,12020.346,vote_yes_P1,local,
prepared_P1_1502,P1,C:18015;P1:10511;P2:5255;P3:5255,12020.396,prepared_P1,local,
prepared_P2_1502,P2,C:18016;P1:5255;P2:10511;P3:5255,12020.446,prepared_P2,local,
vote_yes_P3_1502,P3,C:18017;P1:5255;P2:5255;P3:10510,12020.646,vote_yes_P3,local,
prepared_P3_1502,P3,C:18017;P1:5255;P2:5255;P3:10511,12020.696,prepared_P3,local,
send_yes_P1_1502,P1,C:18015;P1:10512;P2:5255;P3:5255,12020.950,,send,C
send_yes_P2_1502,P2,C:18016;P1:5255;P2:10512;P3:5255,12021.022,,send,C
send_yes_P3_1502,P3,C:18017;P1:5255;P2:5255;P3:10512,12021.139,,send,C
recv_yes_P1_1502,C,C:18018;P1:5258;P2:5255;P3:5255,12021.638,,receive,P1
recv_yes_P2_1502,C,C:18019;P1:5258;P2:5258;P3:5255,12021.768,,receive,P2
recv_yes_P3_1502,C,C:18020;P1:5258;P2:5258;P3:5258,12021.882,,receive,P3
decide_commit_1502,C,C:18021;P1:5258;P2:5258;P3:5258,12022.131,committed,local,
commit_cmd_P1_1502,C,C:18022;P1:5258;P2:5258;P3:5258,12022.320,,send,P1
commit_cmd_P2_1502,C,C:18023;P1:5258;P2:5258;P3:5258,12022.429,,send,P2
commit_cmd_P3_1502,C,C:18024;P1:5258;P2:5258;P3:5258,12022.522,,send,P3
recv_commit_P1_1502,P1,C:18022;P1:10513;P2:5258;P3:5258,12023.161,,receive,C
recv_commit_P2_1502,P2,C:18023;P1:5258;P2:10513;P3:5258,12023.225,,receive,C
recv_commit_P3_1502,P3,C:18024;P1:5258;P2:5258;P3:10513,12023.298,,receive,C
local_commit_P1_1502,P1,C:18022;P1:10514;P2:5258;P3:5258,12023.654,local_commit_P1,local,
local_commit_P2_1502,P2,C:18023;P1:5258;P2:10514;P3:5258,12023.744,local_commit_P2,local,
local_commit_P3_1502,P3,C:18024;P1:5258;P2:5258;P3:10514,12023.860,local_commit_P3,local,
ack_P1_1502,P1,C:18022;P1:10515;P2:5258;P3:5258,12024.124,,send,C
ack_P2_1502,P2,C:18023;P1:5258;P2:10515;P3:5258,12024.261,,send,C
ack_P3_1502,P3,C:18024;P1:5258;P2:5258;P3:10515,12024.325,,send,C
tx_done_1502,C,C:18025;P1:5258;P2:5258;P3:5258,12025.185,,local,
begin_tx_1503,C,C:18026;P1:5258;P2:5258;P3:5258,12026.925,,local,
prepare_P1_1503,C,C:18027;P1:5258;P2:5258;P3:5258,12027.026,,send,P1
prepare_P2_1503,C,C:18028;P1:5258;P2:5258;P3:5258,12027.134,,send,P2
prepare_P3_1503,C,C:18029;P1:5258;P2:5258;P3:5258,12027.199,,send,P3
recv_prep_P1_1503,P1,C:18027;P1:10516;P2:5258;P3:5258,12027.909,,receive,C
recv_prep_P2_1503,P2,C:18028;P1:5258;P2:10516;P3:5258,12028.034,,receive,C
recv_prep_P3_1503,P3,C:18029;P1:5258;P2:5258;P3:10516,12028.127,,receive,C
vote_yes_P2_1503,P2,C:18028;P1:5258;P2:10517;P3:5258,12028.425,vote_yes_P2,local,
vote_yes_P1_1503,P1,C:18027;P1:10517;P2:5258;P3:5258,12028.625,vote_yes_P1,local,
prepared_P1_1503,P1,C:18027;P1:10518;P2:5258;P3:5258,12028.675,prepared_P1,local,
prepared_P2_1503,P2,C:18028;P1:5258;P2:10518;P3:5258,12028.725,prepared_P2,local,
vote_yes_P3_1503,P3,C:18029;P1:5258;P2:5258;P3:10517,12028.925,vote_yes_P3,local,
prepared_P3_1503,P3,C:18029;P1:5258;P2:5258;P3:10518,12028.975,prepared_P3,local,
send_yes_P1_1503,P1,C:18027;P1:10519;P2:5258;P3:5258,12029.220,,send,C
send_yes_P2_1503,P2,C:18028;P1:5258;P2:10519;P3:5258,12029.276,,send,C
send_yes_P3_1503,P3,C:18029;P1:5258;P2:5258;P3:10519,12029.387,,send,C
recv_yes_P1_1503,C,C:18030;P1:5262;P2:5258;P3:5258,12029.885,,receive,P1
recv_yes_P2_1503,C,C:18031;P1:5262;P2:5262;P3:5258,12030.050,,receive,P2
recv_yes_P3_1503,C,C:18032;P1:5262;P2:5262;P3:5262,12030.154,,receive,P3
decide_commit_1503,C,C:18033;P1:5262;P2:5262;P3:5262,12030.390,committed,local,
commit_cmd_P1_1503,C,C:18034;P1:5262;P2:5262;P3:5262,12030.596,,send,P1
commit_cmd_P2_1503,C,C:18035;P1:5262;P2:5262;P3:5262,12030.692,,send,P2
commit_cmd_P3_1503,C,C:18036;P1:5262;P2:5262;P3:5262,12030.852,,send,P3
recv_commit_P1_1503,P1,C:18034;P1:10520;P2:5262;P3:5262,12031.435,,receive,C
recv_commit_P2_1503,P2,C:18035;P1:5262;P2:10520;P3:5262,12031.558,,receive,C
recv_commit_P3_1503,P3,C:18036;P1:5262;P2:5262;P3:10520,12031.628,,receive,C
local_commit_P1_1503,P1,C:18034;P1:10521;P2:5262;P3:5262,12031.890,local_commit_P1,local,
local_commit_P2_1503,P2,C:18035;P1:5262;P2:10521;P3:5262,12031.995,local_commit_P2,local,
local_commit_P3_1503,P3,C:18036;P1:5262;P2:5262;P3:10521,12032.082,local_commit_P3,local,
ack_P1_1503,P1,C:18034;P1:10522;P2:5262;P3:5262,12032.398,,send,C
ack_P2_1503,P2,C:18035;P1:5262;P2:10522;P3:5262,12032.535,,send,C
ack_P3_1503,P3,C:18036;P1:5262;P2:5262;P3:10522,12032.582,,send,C
tx_done_1503,C,C:18037;P1:5262;P2:5262;P3:5262,12033.388,,local,
begin_tx_1504,C,C:18038;P1:5262;P2:5262;P3:5262,12035.021,,local,
prepare_P1_1504,C,C:18039;P1:5262;P2:5262;P3:5262,12035.131,,send,P1
prepare_P2_1504,C,C:18040;P1:5262;P2:5262;P3:5262,12035.231,,send,P2
prepare_P3_1504,C,C:18041;P1:5262;P2:5262;P3:5262,12035.343,,send,P3
recv_prep_P1_1504,P1,C:18039;P1:10523;P2:5262;P3:5262,12036.032,,receive,C
recv_prep_P2_1504,P2,C:18040;P1:5262;P2:10523;P3:5262,12036.109,,receive,C
recv_prep_P3_1504,P3,C:18041;P1:5262;P2:5262;P3:10523,12036.234,,receive,C
vote_yes_P2_1504,P2,C:18040;P1:5262;P2:10524;P3:5262,12036.523,vote_yes_P2,local,
vote_yes_P1_1504,P1,C:18039;P1:10524;P2:5262;P3:5262,12036.723,vote_yes_P1,local,
prepared_P1_1504,P1,C:18039;P1:10525;P2:5262;P3:5262,12036.773,prepared_P1,local,
prepared_P2_1504,P2,C:18040;P1:5262;P2:10525;P3:5262,12036.823,prepared_P2,local,
vote_yes_P3_1504,P3,C:18041;P1:5262;P2:5262;P3:10524,12037.023,vote_yes_P3,local,
prepared_P3_1504,P3,C:18041;P1:5262;P2:5262;P3:10525,12037.073,prepared_P3,local,
send_yes_P1_1504,P1,C:18039;P1:10526;P2:5262;P3:5262,12037.339,,send,C
send_yes_P2_1504,P2,C:18040;P1:5262;P2:10526;P3:5262,12037.380,,send,C
send_yes_P3_1504,P3,C:18041;P1:5262;P2:5262;P3:10526,12037.519,,send,C
recv_yes_P1_1504,C,C:18042;P1:5265;P2:5262;P3:5262,12038.006,,receive,P1
recv_yes_P2_1504,C,C:18043;P1:5265;P2:5265;P3:5262,12038.163,,receive,P2
recv_yes_P3_1504,C,C:18044;P1:5265;P2:5265;P3:5265,12038.183,,receive,P3
decide_commit_1504,C,C:18045;P1:5265;P2:5265;P3:5265,12038.540,committed,local,
commit_cmd_P1_1504,C,C:18046;P1:5265;P2:5265;P3:5265,12038.740,,send,P1
commit_cmd_P2_1504,C,C:18047;P1:5265;P2:5265;P3:5265,12038.852,,send,P2
commit_cmd_P3_1504,C,C:18048;P1:5265;P2:5265;P3:5265,12038.938,,send,P3
recv_commit_P1_1504,P1,C:18046;P1:10527;P2:5265;P3:5265,12039.568,,receive,C
recv_commit_P2_1504,P2,C:18047;P1:5265;P2:10527;P3:5265,12039.604,,receive,C
recv_commit_P3_1504,P3,C:18048;P1:5265;P2:5265;P3:10527,12039.725,,receive,C
local_commit_P1_1504,P1,C:18046;P1:10528;P2:5265;P3:5265,12040.024,local_commit_P1,local,
local_commit_P2_1504,P2,C:18047;P1:5265;P2:10528;P3:5265,12040.108,local_commit_P2,local,
local_commit_P3_1504,P3,C:18048;P1:5265;P2:5265;P3:10528,12040.219,local_commit_P3,local,
ack_P1_1504,P1,C:18046;P1:10529;P2:5265;P3:5265,12040.563,,send,C
ack_P2_1504,P2,C:18047;P1:5265;P2:10529;P3:5265,12040.592,,send,C
ack_P3_1504,P3,C:18048;P1:5265;P2:5265;P3:10529,12040.679,,send,C
tx_done_1504,C,C:18049;P1:5265;P2:5265;P3:5265,12041.568,,local,
begin_tx_1505,C,C:18050;P1:5265;P2:5265;P3:5265,12043.259,,local,
prepare_P1_1505,C,C:18051;P1:5265;P2:5265;P3:5265,12043.311,,send,P1
prepare_P2_1505,C,C:18052;P1:5265;P2:5265;P3:5265,12043.446,,send,P2
prepare_P3_1505,C,C:18053;P1:5265;P2:5265;P3:5265,12043.562,,send,P3
recv_prep_P1_1505,P1,C:18051;P1:10530;P2:5265;P3:5265,12044.204,,receive,C
recv_prep_P2_1505,P2,C:18052;P1:5265;P2:10530;P3:5265,12044.329,,receive,C
recv_prep_P3_1505,P3,C:18053;P1:5265;P2:5265;P3:10530,12044.424,,receive,C
vote_yes_P2_1505,P2,C:18052;P1:5265;P2:10531;P3:5265,12044.733,vote_yes_P2,local,
vote_yes_P1_1505,P1,C:18051;P1:10531;P2:5265;P3:5265,12044.933,vote_yes_P1,local,
prepared_P1_1505,P1,C:18051;P1:10532;P2:5265;P3:5265,12044.983,prepared_P1,local,
prepared_P2_1505,P2,C:18052;P1:5265;P2:10532;P3:5265,12045.033,prepared_P2,local,
vote_yes_P3_1505,P3,C:18053;P1:5265;P2:5265;P3:10531,12045.233,vote_yes_P3,local,
prepared_P3_1505,P3,C:18053;P1:5265;P2:5265;P3:10532,12045.283,prepared_P3,local,
send_yes_P1_1505,P1,C:18051;P1:10533;P2:5265;P3:5265,12045.520,,send,C
send_yes_P2_1505,P2,C:18052;P1:5265;P2:10533;P3:5265,12045.632,,send,C
send_yes_P3_1505,P3,C:18053;P1:5265;P2:5265;P3:10533,12045.781,,send,C
recv_yes_P1_1505,C,C:18054;P1:5269;P2:5265;P3:5265,12046.196,,receive,P1
recv_yes_P2_1505,C,C:18055;P1:5269;P2:5269;P3:5265,12046.348,,receive,P2
recv_yes_P3_1505,C,C:18056;P1:5269;P2:5269;P3:5269,12046.470,,receive,P3
decide_commit_1505,C,C:18057;P1:5269;P2:5269;P3:5269,12046.707,committed,local,
commit_cmd_P1_1505,C,C:18058;P1:5269;P2:5269;P3:5269,12046.902,,send,P1
commit_cmd_P2_1505,C,C:18059;P1:5269;P2:5269;P3:5269,12046.998,,send,P2
commit_cmd_P3_1505,C,C:18060;P1:5269;P2:5269;P3:5269,12047.102,,send,P3
recv_commit_P1_1505,P1,C:18058;P1:10534;P2:5269;P3:5269,12047.730,,receive,C
recv_commit_P2_1505,P2,C:18059;P1:5269;P2:10534;P3:5269,12047.791,,receive,C
recv_commit_P3_1505,P3,C:18060;P1:5269;P2:5269;P3:10534,12047.893,,receive,C
local_commit_P1_1505,P1,C:18058;P1:10535;P2:5269;P3:5269,12048.223,local_commit_P1,local,
local_commit_P2_1505,P2,C:18059;P1:5269;P2:10535;P3:5269,12048.336,local_commit_P2,local,
local_commit_P3_1505,P3,C:18060;P1:5269;P2:5269;P3:10535,12048.412,local_commit_P3,local,
ack_P1_1505,P1,C:18058;P1:10536;P2:5269;P3:5269,12048.782,,send,C
ack_P2_1505,P2,C:18059;P1:5269;P2:10536;P3:5269,12048.837,,send,C
ack_P3_1505,P3,C:18060;P1:5269;P2:5269;P3:10536,12048.952,,send,C
tx_done_1505,C,C:18061;P1:5269;P2:5269;P3:5269,12049.723,,local,
begin_tx_1506,C,C:18062;P1:5269;P2:5269;P3:5269,12050.761,,local,
prepare_P1_1506,C,C:18063;P1:5269;P2:5269;P3:5269,12050.832,,send,P1
prepare_P2_1506,C,C:18064;P1:5269;P2:5269;P3:5269,12050.948,,send,P2
prepare_P3_1506,C,C:18065;P1:5269;P2:5269;P3:5269,12051.054,,send,P3
recv_prep_P1_1506,P1,C:18063;P1:10537;P2:5269;P3:5269,12051.736,,receive,C
recv_prep_P2_1506,P2,C:18064;P1:5269;P2:10537;P3:5269,12051.821,,receive,C
recv_prep_P3_1506,P3,C:18065;P1:5269;P2:5269;P3:10537,12051.954,,receive,C
vote_yes_P2_1506,P2,C:18064;P1:5269;P2:10538;P3:5269,12052.236,vote_yes_P2,local,
vote_yes_P1_1506,P1,C:18063;P1:10538;P2:5269;P3:5269,12052.436,vote_yes_P1,local,
prepared_P1_1506,P1,C:18063;P1:10539;P2:5269;P3:5269,12052.486,prepared_P1,local,
prepared_P2_1506,P2,C:18064;P1:5269;P2:10539;P3:5269,12052.536,prepared_P2,local,
vote_yes_P3_1506,P3,C:18065;P1:5269;P2:5269;P3:10538,12052.736,vote_yes_P3,local,
prepared_P3_1506,P3,C:18065;P1:5269;P2:5269;P3:10539,12052.786,prepared_P3,local,
send_yes_P1_1506,P1,C:18063;P1:10540;P2:5269;P3:5269,12053.035,,send,C
send_yes_P2_1506,P2,C:18064;P1:5269;P2:10540;P3:5269,12053.150,,send,C
send_yes_P3_1506,P3,C:18065;P1:5269;P2:5269;P3:10540,12053.217,,send,C
recv_yes_P1_1506,C,C:18066;P1:5272;P2:5269;P3:5269,12053.707,,receive,P1
recv_yes_P2_1506,C,C:18067;P1:5272;P2:5272;P3:5269,12053.861,,receive,P2
recv_yes_P3_1506,C,C:18068;P1:5272;P2:5272;P3:5272,12053.917,,receive,P3
decide_commit_1506,C,C:18069;P1:5272;P2:5272;P3:5272,12054.235,committed,local,
commit_cmd_P1_1506,C,C:18070;P1:5272;P2:5272;P3:5272,12054.425,,send,P1
commit_cmd_P2_1506,C,C:18071;P1:5272;P2:5272;P3:5272,12054.565,,send,P2
commit_cmd_P3_1506,C,C:18072;P1:5272;P2:5272;P3:5272,12054.634,,send,P3
recv_commit_P1_1506,P1,C:18070;P1:10541;P2:5272;P3:5272,12055.242,,receive,C
recv_commit_P2_1506,P2,C:18071;P1:5272;P2:10541;P3:5272,12055.342,,receive,C
recv_commit_P3_1506,P3,C:18072;P1:5272;P2:5272;P3:10541,12055.412,,receive,C
local_commit_P1_1506,P1,C:18070;P1:10542;P2:5272;P3:5272,12055.702,local_commit_P1,local,
local_commit_P2_1506,P2,C:18071;P1:5272;P2:10542;P3:5272,12055.879,local_commit_P2,local,
local_commit_P3_1506,P3,C:18072;P1:5272;P2:5272;P3:10542,12055.960,local_commit_P3,local,
ack_P1_1506,P1,C:18070;P1:10543;P2:5272;P3:5272,12056.201,,send,C
ack_P2_1506,P2,C:18071;P1:5272;P2:10543;P3:5272,12056.374,,send,C
ack_P3_1506,P3,C:18072;P1:5272;P2:5272;P3:10543,12056.419,,send,C
tx_done_1506,C,C:18073;P1:5272;P2:5272;P3:5272,12057.203,,local,
begin_tx_1507,C,C:18074;P1:5272;P2:5272;P3:5272,12058.412,,local,
prepare_P1_1507,C,C:18075;P1:5272;P2:5272;P3:5272,12058.467,,send,P1
prepare_P2_1507,C,C:18076;P1:5272;P2:5272;P3:5272,12058.576,,send,P2
prepare_P3_1507,C,C:18077;P1:5272;P2:5272;P3:5272,12058.681,,send,P3
recv_prep_P1_1507,P1,C:18075;P1:10544;P2:5272;P3:5272,12059.423,,receive,C
recv_prep_P2_1507,P2,C:18076;P1:5272;P2:10544;P3:5272,12059.464,,receive,C
recv_prep_P3_1507,P3,C:18077;P1:5272;P2:5272;P3:10544,12059.619,,receive,C
vote_yes_P2_1507,P2,C:18076;P1:5272;P2:10545;P3:5272,12059.894,vote_yes_P2,local,
vote_yes_P1_1507,P1,C:18075;P1:10545;P2:5272;P3:5272,12060.094,vote_yes_P1,local,
prepared_P1_1507,P1,C:18075;P1:10546;P2:5272;P3:5272,12060.144,prepared_P1,local,
prepared_P2_1507,P2,C:18076;P1:5272;P2:10546;P3:5272,12060.194,prepared_P2,local,
vote_yes_P3_1507,P3,C:18077;P1:5272;P2:5272;P3:10545,12060.394,vote_yes_P3,local,
prepared_P3_1507,P3,C:18077;P1:5272;P2:5272;P3:10546,12060.444,prepared_P3,local,
send_yes_P1_1507,P1,C:18075;P1:10547;P2:5272;P3:5272,12060.686,,send,C
send_yes_P2_1507,P2,C:18076;P1:5272;P2:10547;P3:5272,12060.818,,send,C
send_yes_P3_1507,P3,C:18077;P1:5272;P2:5272;P3:10547,12060.859,,send,C
recv_yes_P1_1507,C,C:18078;P1:5276;P2:5272;P3:5272,12061.386,,receive,P1
recv_yes_P2_1507,C,C:18079;P1:5276;P2:5276;P3:5272,12061.513,,receive,P2
recv_yes_P3_1507,C,C:18080;P1:5276;P2:5276;P3:5276,12061.550,,receive,P3
decide_commit_1507,C,C:18081;P1:5276;P2:5276;P3:5276,12061.846,committed,local,
commit_cmd_P1_1507,C,C:18082;P1:5276;P2:5276;P3:5276,12062.071,,send,P1
commit_cmd_P2_1507,C,C:18083;P1:5276;P2:5276;P3:5276,12062.220,,send,P2
commit_cmd_P3_1507,C,C:18084;P1:5276;P2:5276;P3:5276,12062.343,,send,P3
recv_commit_P1_1507,P1,C:18082;P1:10548;P2:5276;P3:5276,12062.875,,receive,C
recv_commit_P2_1507,P2,C:18083;P1:5276;P2:10548;P3:5276,12062.972,,receive,C
recv_commit_P3_1507,P3,C:18084;P1:5276;P2:5276;P3:10548,12063.122,,receive,C
local_commit_P1_1507,P1,C:18082;P1:10549;P2:5276;P3:5276,12063.439,local_commit_P1,local,
local_commit_P2_1507,P2,C:18083;P1:5276;P2:10549;P3:5276,12063.530,local_commit_P2,local,
local_commit_P3_1507,P3,C:18084;P1:5276;P2:5276;P3:10549,12063.579,local_commit_P3,local,
ack_P1_1507,P1,C:18082;P1:10550;P2:5276;P3:5276,12063.865,,send,C
ack_P2_1507,P2,C:18083;P1:5276;P2:10550;P3:5276,12063.995,,send,C
ack_P3_1507,P3,C:18084;P1:5276;P2:5276;P3:10550,12064.137,,send,C
tx_done_1507,C,C:18085;P1:5276;P2:5276;P3:5276,12064.916,,local,
begin_tx_1508,C,C:18086;P1:5276;P2:5276;P3:5276,12066.569,,local,
prepare_P1_1508,C,C:18087;P1:5276;P2:5276;P3:5276,12066.710,,send,P1
prepare_P2_1508,C,C:18088;P1:5276;P2:5276;P3:5276,12066.820,,send,P2
prepare_P3_1508,C,C:18089;P1:5276;P2:5276;P3:5276,12066.904,,send,P3
recv_prep_P1_1508,P1,C:18087;P1:10551;P2:5276;P3:5276,12067.597,,receive,C
recv_prep_P2_1508,P2,C:18088;P1:5276;P2:10551;P3:5276,12067.701,,receive,C
recv_prep_P3_1508,P3,C:18089;P1:5276;P2:5276;P3:10551,12067.817,,receive,C
vote_yes_P2_1508,P2,C:18088;P1:5276;P2:10552;P3:5276,12068.096,vote_yes_P2,local,
vote_yes_P1_1508,P1,C:18087;P1:10552;P2:5276;P3:5276,12068.296,vote_yes_P1,local,
prepared_P1_1508,P1,C:18087;P1:10553;P2:5276;P3:5276,12068.346,prepared_P1,local,
prepared_P2_1508,P2,C:18088;P1:5276;P2:10553;P3:5276,12068.396,prepared_P2,local,
vote_yes_P3_1508,P3,C:18089;P1:5276;P2:5276;P3:10552,12068.596,vote_yes_P3,local,
prepared_P3_1508,P3,C:18089;P1:5276;P2:5276;P3:10553,12068.646,prepared_P3,local,
send_yes_P1_1508,P1,C:18087;P1:10554;P2:5276;P3:5276,12068.882,,send,C
send_yes_P2_1508,P2,C:18088;P1:5276;P2:10554;P3:5276,12068.985,,send,C
send_yes_P3_1508,P3,C:18089;P1:5276;P2:5276;P3:10554,12069.075,,send,C
recv_yes_P1_1508,C,C:18090;P1:5279;P2:5276;P3:5276,12069.557,,receive,P1
recv_yes_P2_1508,C,C:18091;P1:5279;P2:5279;P3:5276,12069.745,,receive,P2
recv_yes_P3_1508,C,C:18092;P1:5279;P2:5279;P3:5279,12069.787,,receive,P3
decide_commit_1508,C,C:18093;P1:5279;P2:5279;P3:5279,12070.070,committed,local,
commit_cmd_P1_1508,C,C:18094;P1:5279;P2:5279;P3:5279,12070.303,,send,P1
commit_cmd_P2_1508,C,C:18095;P1:5279;P2:5279;P3:5279,12070.425,,send,P2
commit_cmd_P3_1508,C,C:18096;P1:5279;P2:5279;P3:5279,12070.509,,send,P3
recv_commit_P1_1508,P1,C:18094;P1:10555;P2:5279;P3:5279,12071.047,,receive,C
recv_commit_P2_1508,P2,C:18095;P1:5279;P2:10555;P3:5279,12071.224,,receive,C
recv_commit_P3_1508,P3,C:18096;P1:5279;P2:5279;P3:10555,12071.336,,receive,C
local_commit_P1_1508,P1,C:18094;P1:10556;P2:5279;P3:5279,12071.594,local_commit_P1,local,
local_commit_P2_1508,P2,C:18095;P1:5279;P2:10556;P3:5279,12071.659,local_commit_P2,local,
local_commit_P3_1508,P3,C:18096;P1:5279;P2:5279;P3:10556,12071.836,local_commit_P3,local,
ack_P1_1508,P1,C:18094;P1:10557;P2:5279;P3:5279,12072.064,,send,C
ack_P2_1508,P2,C:18095;P1:5279;P2:10557;P3:5279,12072.147,,send,C
ack_P3_1508,P3,C:18096;P1:5279;P2:5279;P3:10557,12072.269,,send,C
tx_done_1508,C,C:18097;P1:5279;P2:5279;P3:5279,12073.067,,local,
begin_tx_1509,C,C:18098;P1:5279;P2:5279;P3:5279,12074.652,,local,
