decide_commit_182,C,C:2181;P1:638;P2:638;P3:638,1455.458,committed,local,
commit_cmd_P1_182,C,C:2182;P1:638;P2:638;P3:638,1455.677,,send,P1
commit_cmd_P2_182,C,C:2183;P1:638;P2:638;P3:638,1455.759,,send,P2
commit_cmd_P3_182,C,C:2184;P1:638;P2:638;P3:638,1455.856,,send,P3
recv_commit_P1_182,P1,C:2182;P1:1273;P2:638;P3:638,1456.477,,receive,C
recv_commit_P2_182,P2,C:2183;P1:638;P2:1273;P3:638,1456.535,,receive,C
recv_commit_P3_182,P3,C:2184;P1:638;P2:638;P3:1273,1456.666,,receive,C
local_commit_P1_182,P1,C:2182;P1:1274;P2:638;P3:638,1456.976,local_commit_P1,local,
local_commit_P2_182,P2,C:2183;P1:638;P2:1274;P3:638,1457.046,local_commit_P2,local,
local_commit_P3_182,P3,C:2184;P1:638;P2:638;P3:1274,1457.175,local_commit_P3,local,
ack_P1_182,P1,C:2182;P1:1275;P2:638;P3:638,1457.401,,send,C
ack_P2_182,P2,C:2183;P1:638;P2:1275;P3:638,1457.561,,send,C
ack_P3_182,P3,C:2184;P1:638;P2:638;P3:1275,1457.672,,send,C
tx_done_182,C,C:2185;P1:638;P2:638;P3:638,1458.469,,local,
begin_tx_183,C,C:2186;P1:638;P2:638;P3:638,1459.557,,local,
prepare_P1_183,C,C:2187;P1:638;P2:638;P3:638,1459.664,,send,P1
prepare_P2_183,C,C:2188;P1:638;P2:638;P3:638,1459.769,,send,P2
prepare_P3_183,C,C:2189;P1:638;P2:638;P3:638,1459.883,,send,P3
recv_prep_P1_183,P1,C:2187;P1:1276;P2:638;P3:638,1460.533,,receive,C
recv_prep_P2_183,P2,C:2188;P1:638;P2:1276;P3:638,1460.639,,receive,C
recv_prep_P3_183,P3,C:2189;P1:638;P2:638;P3:1276,1460.766,,receive,C
vote_yes_P2_183,P2,C:2188;P1:638;P2:1277;P3:638,1461.056,vote_yes_P2,local,
vote_yes_P1_183,P1,C:2187;P1:1277;P2:638;P3:638,1461.256,vote_yes_P1,local,
prepared_P1_183,P1,C:2187;P1:1278;P2:638;P3:638,1461.306,prepared_P1,local,
prepared_P2_183,P2,C:2188;P1:638;P2:1278;P3:638,1461.356,prepared_P2,local,
vote_yes_P3_183,P3,C:2189;P1:638;P2:638;P3:1277,1461.556,vote_yes_P3,local,
prepared_P3_183,P3,C:2189;P1:638;P2:638;P3:1278,1461.606,prepared_P3,local,
send_yes_P1_183,P1,C:2187;P1:1279;P2:638;P3:638,1461.810,,send,C
send_yes_P2_183,P2,C:2188;P1:638;P2:1279;P3:638,1461.950,,send,C
send_yes_P3_183,P3,C:2189;P1:638;P2:638;P3:1279,1462.011,,send,C
recv_yes_P1_183,C,C:2190;P1:642;P2:638;P3:638,1462.569,,receive,P1
recv_yes_P2_183,C,C:2191;P1:642;P2:642;P3:638,1462.669,,receive,P2
recv_yes_P3_183,C,C:2192;P1:642;P2:642;P3:642,1462.717,,receive,P3
decide_commit_183,C,C:2193;P1:642;P2:642;P3:642,1463.021,committed,local,
commit_cmd_P1_183,C,C:2194;P1:642;P2:642;P3:642,1463.240,,send,P1
commit_cmd_P2_183,C,C:2195;P1:642;P2:642;P3:642,1463.337,,send,P2
commit_cmd_P3_183,C,C:2196;P1:642;P2:642;P3:642,1463.455,,send,P3
recv_commit_P1_183,P1,C:2194;P1:1280;P2:642;P3:642,1464.065,,receive,C
recv_commit_P2_183,P2,C:2195;P1:642;P2:1280;P3:642,1464.139,,receive,C
recv_commit_P3_183,P3,C:2196;P1:642;P2:642;P3:1280,1464.208,,receive,C
local_commit_P1_183,P1,C:2194;P1:1281;P2:642;P3:642,1464.512,local_commit_P1,local,
local_commit_P2_183,P2,C:2195;P1:642;P2:1281;P3:642,1464.692,local_commit_P2,local,
local_commit_P3_183,P3,C:2196;P1:642;P2:642;P3:1281,1464.725,local_commit_P3,local,
ack_P1_183,P1,C:2194;P1:1282;P2:642;P3:642,1465.100,,send,C
ack_P2_183,P2,C:2195;P1:642;P2:1282;P3:642,1465.149,,send,C
ack_P3_183,P3,C:2196;P1:642;P2:642;P3:1282,1465.223,,send,C
tx_done_183,C,C:2197;P1:642;P2:642;P3:642,1466.063,,local,
begin_tx_184,C,C:2198;P1:642;P2:642;P3:642,1467.117,,local,
prepare_P1_184,C,C:2199;P1:642;P2:642;P3:642,1467.238,,send,P1
prepare_P2_184,C,C:2200;P1:642;P2:642;P3:642,1467.325,,send,P2
prepare_P3_184,C,C:2201;P1:642;P2:642;P3:642,1467.407,,send,P3
recv_prep_P1_184,P1,C:2199;P1:1283;P2:642;P3:642,1468.142,,receive,C
recv_prep_P2_184,P2,C:2200;P1:642;P2:1283;P3:642,1468.218,,receive,C
recv_prep_P3_184,P3,C:2201;P1:642;P2:642;P3:1283,1468.360,,receive,C
vote_yes_P2_184,P2,C:2200;P1:642;P2:1284;P3:642,1468.632,vote_yes_P2,local,
vote_yes_P1_184,P1,C:2199;P1:1284;P2:642;P3:642,1468.832,vote_yes_P1,local,
prepared_P1_184,P1,C:2199;P1:1285;P2:642;P3:642,1468.882,prepared_P1,local,
prepared_P2_184,P2,C:2200;P1:642;P2:1285;P3:642,1468.932,prepared_P2,local,
vote_yes_P3_184,P3,C:2201;P1:642;P2:642;P3:1284,1469.132,vote_yes_P3,local,
prepared_P3_184,P3,C:2201;P1:642;P2:642;P3:1285,1469.182,prepared_P3,local,
send_yes_P1_184,P1,C:2199;P1:1286;P2:642;P3:642,1469.402,,send,C
send_yes_P2_184,P2,C:2200;P1:642;P2:1286;P3:642,1469.499,,send,C
send_yes_P3_184,P3,C:2201;P1:642;P2:642;P3:1286,1469.611,,send,C
recv_yes_P1_184,C,C:2202;P1:645;P2:642;P3:642,1470.163,,receive,P1
recv_yes_P2_184,C,C:2203;P1:645;P2:645;P3:642,1470.270,,receive,P2
recv_yes_P3_184,C,C:2204;P1:645;P2:645;P3:645,1470.363,,receive,P3
decide_commit_184,C,C:2205;P1:645;P2:645;P3:645,1470.605,committed,local,
commit_cmd_P1_184,C,C:2206;P1:645;P2:645;P3:645,1470.822,,send,P1
commit_cmd_P2_184,C,C:2207;P1:645;P2:645;P3:645,1470.936,,send,P2
commit_cmd_P3_184,C,C:2208;P1:645;P2:645;P3:645,1471.035,,send,P3
recv_commit_P1_184,P1,C:2206;P1:1287;P2:645;P3:645,1471.676,,receive,C
recv_commit_P2_184,P2,C:2207;P1:645;P2:1287;P3:645,1471.760,,receive,C
recv_commit_P3_184,P3,C:2208;P1:645;P2:645;P3:1287,1471.833,,receive,C
local_commit_P1_184,P1,C:2206;P1:1288;P2:645;P3:645,1472.097,local_commit_P1,local,
local_commit_P2_184,P2,C:2207;P1:645;P2:1288;P3:645,1472.282,local_commit_P2,local,
local_commit_P3_184,P3,C:2208;P1:645;P2:645;P3:1288,1472.382,local_commit_P3,local,
ack_P1_184,P1,C:2206;P1:1289;P2:645;P3:645,1472.665,,send,C
ack_P2_184,P2,C:2207;P1:645;P2:1289;P3:645,1472.758,,send,C
ack_P3_184,P3,C:2208;P1:645;P2:645;P3:1289,1472.857,,send,C
tx_done_184,C,C:2209;P1:645;P2:645;P3:645,1473.676,,local,
begin_tx_185,C,C:2210;P1:645;P2:645;P3:645,1475.388,,local,
prepare_P1_185,C,C:2211;P1:645;P2:645;P3:645,1475.486,,send,P1
prepare_P2_185,C,C:2212;P1:645;P2:645;P3:645,1475.590,,send,P2
prepare_P3_185,C,C:2213;P1:645;P2:645;P3:645,1475.657,,send,P3
recv_prep_P1_185,P1,C:2211;P1:1290;P2:645;P3:645,1476.391,,receive,C
recv_prep_P2_185,P2,C:2212;P1:645;P2:1290;P3:645,1476.459,,receive,C
recv_prep_P3_185,P3,C:2213;P1:645;P2:645;P3:1290,1476.606,,receive,C
vote_yes_P2_185,P2,C:2212;P1:645;P2:1291;P3:645,1476.884,vote_yes_P2,local,
vote_yes_P1_185,P1,C:2211;P1:1291;P2:645;P3:645,1477.084,vote_yes_P1,local,
prepared_P1_185,P1,C:2211;P1:1292;P2:645;P3:645,1477.134,prepared_P1,local,
prepared_P2_185,P2,C:2212;P1:645;P2:1292;P3:645,1477.184,prepared_P2,local,
vote_yes_P3_185,P3,C:2213;P1:645;P2:645;P3:1291,1477.384,vote_yes_P3,local,
prepared_P3_185,P3,C:2213;P1:645;P2:645;P3:1292,1477.434,prepared_P3,local,
send_yes_P1_185,P1,C:2211;P1:1293;P2:645;P3:645,1477.644,,send,C
send_yes_P2_185,P2,C:2212;P1:645;P2:1293;P3:645,1477.762,,send,C
send_yes_P3_185,P3,C:2213;P1:645;P2:645;P3:1293,1477.908,,send,C
recv_yes_P1_185,C,C:2214;P1:649;P2:645;P3:645,1478.349,,receive,P1
recv_yes_P2_185,C,C:2215;P1:649;P2:649;P3:645,1478.453,,receive,P2
recv_yes_P3_185,C,C:2216;P1:649;P2:649;P3:649,1478.583,,receive,P3
decide_commit_185,C,C:2217;P1:649;P2:649;P3:649,1478.927,committed,local,
commit_cmd_P1_185,C,C:2218;P1:649;P2:649;P3:649,1479.131,,send,P1
commit_cmd_P2_185,C,C:2219;P1:649;P2:649;P3:649,1479.142,,send,P2
commit_cmd_P3_185,C,C:2220;P1:649;P2:649;P3:649,1479.235,,send,P3
recv_commit_P1_185,P1,C:2218;P1:1294;P2:649;P3:649,1479.851,,receive,C
recv_commit_P2_185,P2,C:2219;P1:649;P2:1294;P3:649,1480.013,,receive,C
recv_commit_P3_185,P3,C:2220;P1:649;P2:649;P3:1294,1480.098,,receive,C
local_commit_P1_185,P1,C:2218;P1:1295;P2:649;P3:649,1480.417,local_commit_P1,local,
local_commit_P2_185,P2,C:2219;P1:649;P2:1295;P3:649,1480.484,local_commit_P2,local,
local_commit_P3_185,P3,C:2220;P1:649;P2:649;P3:1295,1480.576,local_commit_P3,local,
ack_P1_185,P1,C:2218;P1:1296;P2:649;P3:649,1480.917,,send,C
ack_P2_185,P2,C:2219;P1:649;P2:1296;P3:649,1480.971,,send,C
ack_P3_185,P3,C:2220;P1:649;P2:649;P3:1296,1481.116,,send,C
tx_done_185,C,C:2221;P1:649;P2:649;P3:649,1481.891,,local,
begin_tx_186,C,C:2222;P1:649;P2:649;P3:649,1482.961,,local,
prepare_P1_186,C,C:2223;P1:649;P2:649;P3:649,1483.088,,send,P1
prepare_P2_186,C,C:2224;P1:649;P2:649;P3:649,1483.179,,send,P2
prepare_P3_186,C,C:2225;P1:649;P2:649;P3:649,1483.318,,send,P3
recv_prep_P1_186,P1,C:2223;P1:1297;P2:649;P3:649,1483.962,,receive,C
recv_prep_P2_186,P2,C:2224;P1:649;P2:1297;P3:649,1484.088,,receive,C
recv_prep_P3_186,P3,C:2225;P1:649;P2:649;P3:1297,1484.204,,receive,C
vote_yes_P2_186,P2,C:2224;P1:649;P2:1298;P3:649,1484.489,vote_yes_P2,local,
vote_yes_P1_186,P1,C:2223;P1:1298;P2:649;P3:649,1484.689,vote_yes_P1,local,
prepared_P1_186,P1,C:2223;P1:1299;P2:649;P3:649,1484.739,prepared_P1,local,
prepared_P2_186,P2,C:2224;P1:649;P2:1299;P3:649,1484.789,prepared_P2,local,
vote_yes_P3_186,P3,C:2225;P1:649;P2:649;P3:1298,1484.989,vote_yes_P3,local,
prepared_P3_186,P3,C:2225;P1:649;P2:649;P3:1299,1485.039,prepared_P3,local,
send_yes_P1_186,P1,C:2223;P1:1300;P2:649;P3:649,1485.271,,send,C
send_yes_P2_186,P2,C:2224;P1:649;P2:1300;P3:649,1485.407,,send,C
send_yes_P3_186,P3,C:2225;P1:649;P2:649;P3:1300,1485.478,,send,C
recv_yes_P1_186,C,C:2226;P1:652;P2:649;P3:649,1485.961,,receive,P1
recv_yes_P2_186,C,C:2227;P1:652;P2:652;P3:649,1486.047,,receive,P2
recv_yes_P3_186,C,C:2228;P1:652;P2:652;P3:652,1486.198,,receive,P3
decide_commit_186,C,C:2229;P1:652;P2:652;P3:652,1486.506,committed,local,
commit_cmd_P1_186,C,C:2230;P1:652;P2:652;P3:652,1486.695,,send,P1
commit_cmd_P2_186,C,C:2231;P1:652;P2:652;P3:652,1486.773,,send,P2
commit_cmd_P3_186,C,C:2232;P1:652;P2:652;P3:652,1486.849,,send,P3
recv_commit_P1_186,P1,C:2230;P1:1301;P2:652;P3:652,1487.457,,receive,C
recv_commit_P2_186,P2,C:2231;P1:652;P2:1301;P3:652,1487.626,,receive,C
recv_commit_P3_186,P3,C:2232;P1:652;P2:652;P3:1301,1487.677,,receive,C
local_commit_P1_186,P1,C:2230;P1:1302;P2:652;P3:652,1488.000,local_commit_P1,local,
local_commit_P2_186,P2,C:2231;P1:652;P2:1302;P3:652,1488.056,local_commit_P2,local,
local_commit_P3_186,P3,C:2232;P1:652;P2:652;P3:1302,1488.163,local_commit_P3,local,
ack_P1_186,P1,C:2230;P1:1303;P2:652;P3:652,1488.446,,send,C
ack_P2_186,P2,C:2231;P1:652;P2:1303;P3:652,1488.638,,send,C
ack_P3_186,P3,C:2232;P1:652;P2:652;P3:1303,1488.666,,send,C
tx_done_186,C,C:2233;P1:652;P2:652;P3:652,1489.482,,local,
begin_tx_187,C,C:2234;P1:652;P2:652;P3:652,1490.646,,local,
prepare_P1_187,C,C:2235;P1:652;P2:652;P3:652,1490.778,,send,P1
prepare_P2_187,C,C:2236;P1:652;P2:652;P3:652,1490.842,,send,P2
prepare_P3_187,C,C:2237;P1:652;P2:652;P3:652,1490.920,,send,P3
recv_prep_P1_187,P1,C:2235;P1:1304;P2:652;P3:652,1491.644,,receive,C
recv_prep_P2_187,P2,C:2236;P1:652;P2:1304;P3:652,1491.756,,receive,C
recv_prep_P3_187,P3,C:2237;P1:652;P2:652;P3:1304,1491.840,,receive,C
vote_yes_P2_187,P2,C:2236;P1:652;P2:1305;P3:652,1492.149,vote_yes_P2,local,
vote_yes_P1_187,P1,C:2235;P1:1305;P2:652;P3:652,1492.349,vote_yes_P1,local,
prepared_P1_187,P1,C:2235;P1:1306;P2:652;P3:652,1492.399,prepared_P1,local,
prepared_P2_187,P2,C:2236;P1:652;P2:1306;P3:652,1492.449,prepared_P2,local,
vote_yes_P3_187,P3,C:2237;P1:652;P2:652;P3:1305,1492.649,vote_yes_P3,local,
prepared_P3_187,P3,C:2237;P1:652;P2:652;P3:1306,1492.699,prepared_P3,local,
send_yes_P1_187,P1,C:2235;P1:1307;P2:652;P3:652,1492.903,,send,C
send_yes_P2_187,P2,C:2236;P1:652;P2:1307;P3:652,1493.067,,send,C
send_yes_P3_187,P3,C:2237;P1:652;P2:652;P3:1307,1493.143,,send,C
recv_yes_P1_187,C,C:2238;P1:656;P2:652;P3:652,1493.689,,receive,P1
recv_yes_P2_187,C,C:2239;P1:656;P2:656;P3:652,1493.797,,receive,P2
recv_yes_P3_187,C,C:2240;P1:656;P2:656;P3:656,1493.860,,receive,P3
decide_commit_187,C,C:2241;P1:656;P2:656;P3:656,1494.176,committed,local,
commit_cmd_P1_187,C,C:2242;P1:656;P2:656;P3:656,1494.373,,send,P1
commit_cmd_P2_187,C,C:2243;P1:656;P2:656;P3:656,1494.407,,send,P2
commit_cmd_P3_187,C,C:2244;P1:656;P2:656;P3:656,1494.559,,send,P3
recv_commit_P1_187,P1,C:2242;P1:1308;P2:656;P3:656,1495.176,,receive,C
recv_commit_P2_187,P2,C:2243;P1:656;P2:1308;P3:656,1495.278,,receive,C
recv_commit_P3_187,P3,C:2244;P1:656;P2:656;P3:1308,1495.358,,receive,C
local_commit_P1_187,P1,C:2242;P1:1309;P2:656;P3:656,1495.674,local_commit_P1,local,
local_commit_P2_187,P2,C:2243;P1:656;P2:1309;P3:656,1495.780,local_commit_P2,local,
local_commit_P3_187,P3,C:2244;P1:656;P2:656;P3:1309,1495.882,local_commit_P3,local,
ack_P1_187,P1,C:2242;P1:1310;P2:656;P3:656,1496.122,,send,C
ack_P2_187,P2,C:2243;P1:656;P2:1310;P3:656,1496.298,,send,C
ack_P3_187,P3,C:2244;P1:656;P2:656;P3:1310,1496.388,,send,C
tx_done_187,C,C:2245;P1:656;P2:656;P3:656,1497.109,,local,
begin_tx_188,C,C:2246;P1:656;P2:656;P3:656,1498.424,,local,
prepare_P1_188,C,C:2247;P1:656;P2:656;P3:656,1498.550,,send,P1
prepare_P2_188,C,C:2248;P1:656;P2:656;P3:656,1498.627,,send,P2
prepare_P3_188,C,C:2249;P1:656;P2:656;P3:656,1498.745,,send,P3
recv_prep_P1_188,P1,C:2247;P1:1311;P2:656;P3:656,1499.440,,receive,C
recv_prep_P2_188,P2,C:2248;P1:656;P2:1311;P3:656,1499.553,,receive,C
recv_prep_P3_188,P3,C:2249;P1:656;P2:656;P3:1311,1499.637,,receive,C
vote_yes_P2_188,P2,C:2248;P1:656;P2:1312;P3:656,1499.949,vote_yes_P2,local,
vote_yes_P1_188,P1,C:2247;P1:1312;P2:656;P3:656,1500.149,vote_yes_P1,local,
prepared_P1_188,P1,C:2247;P1:1313;P2:656;P3:656,1500.199,prepared_P1,local,
prepared_P2_188,P2,C:2248;P1:656;P2:1313;P3:656,1500.249,prepared_P2,local,
vote_yes_P3_188,P3,C:2249;P1:656;P2:656;P3:1312,1500.449,vote_yes_P3,local,
prepared_P3_188,P3,C:2249;P1:656;P2:656;P3:1313,1500.499,prepared_P3,local,
send_yes_P1_188,P1,C:2247;P1:1314;P2:656;P3:656,1500.710,,send,C
send_yes_P2_188,P2,C:2248;P1:656;P2:1314;P3:656,1500.799,,send,C
send_yes_P3_188,P3,C:2249;P1:656;P2:656;P3:1314,1500.989,,send,C
recv_yes_P1_188,C,C:2250;P1:659;P2:656;P3:656,1501.437,,receive,P1
recv_yes_P2_188,C,C:2251;P1:659;P2:659;P3:656,1501.563,,receive,P2
recv_yes_P3_188,C,C:2252;P1:659;P2:659;P3:659,1501.606,,receive,P3
decide_commit_188,C,C:2253;P1:659;P2:659;P3:659,1501.905,committed,local,
commit_cmd_P1_188,C,C:2254;P1:659;P2:659;P3:659,1502.152,,send,P1
commit_cmd_P2_188,C,C:2255;P1:659;P2:659;P3:659,1502.262,,send,P2
commit_cmd_P3_188,C,C:2256;P1:659;P2:659;P3:659,1502.391,,send,P3
recv_commit_P1_188,P1,C:2254;P1:1315;P2:659;P3:659,1502.925,,receive,C
recv_commit_P2_188,P2,C:2255;P1:659;P2:1315;P3:659,1503.086,,receive,C
recv_commit_P3_188,P3,C:2256;P1:659;P2:659;P3:1315,1503.196,,receive,C
local_commit_P1_188,P1,C:2254;P1:1316;P2:659;P3:659,1503.436,local_commit_P1,local,
local_commit_P2_188,P2,C:2255;P1:659;P2:1316;P3:659,1503.556,local_commit_P2,local,
local_commit_P3_188,P3,C:2256;P1:659;P2:659;P3:1316,1503.607,local_commit_P3,local,
ack_P1_188,P1,C:2254;P1:1317;P2:659;P3:659,1503.965,,send,C
ack_P2_188,P2,C:2255;P1:659;P2:1317;P3:659,1504.078,,send,C
ack_P3_188,P3,C:2256;P1:659;P2:659;P3:1317,1504.182,,send,C
tx_done_188,C,C:2257;P1:659;P2:659;P3:659,1504.959,,local,
begin_tx_189,C,C:2258;P1:659;P2:659;P3:659,1506.258,,local,
prepare_P1_189,C,C:2259;P1:659;P2:659;P3:659,1506.375,,send,P1
prepare_P2_189,C,C:2260;P1:659;P2:659;P3:659,1506.487,,send,P2
prepare_P3_189,C,C:2261;P1:659;P2:659;P3:659,1506.552,,send,P3
recv_prep_P1_189,P1,C:2259;P1:1318;P2:659;P3:659,1507.269,,receive,C
recv_prep_P2_189,P2,C:2260;P1:659;P2:1318;P3:659,1507.401,,receive,C
recv_prep_P3_189,P3,C:2261;P1:659;P2:659;P3:1318,1507.486,,receive,C
vote_yes_P2_189,P2,C:2260;P1:659;P2:1319;P3:659,1507.780,vote_yes_P2,local,
vote_yes_P1_189,P1,C:2259;P1:1319;P2:659;P3:659,1507.980,vote_yes_P1,local,
prepared_P1_189,P1,C:2259;P1:1320;P2:659;P3:659,1508.030,prepared_P1,local,
prepared_P2_189,P2,C:2260;P1:659;P2:1320;P3:659,1508.080,prepared_P2,local,
vote_yes_P3_189,P3,C:2261;P1:659;P2:659;P3:1319,1508.280,vote_yes_P3,local,
prepared_P3_189,P3,C:2261;P1:659;P2:659;P3:1320,1508.330,prepared_P3,local,
send_yes_P1_189,P1,C:2259;P1:1321;P2:659;P3:659,1508.621,,send,C
send_yes_P2_189,P2,C:2260;P1:659;P2:1321;P3:659,1508.641,,send,C
send_yes_P3_189,P3,C:2261;P1:659;P2:659;P3:1321,1508.781,,send,C
recv_yes_P1_189,C,C:2262;P1:663;P2:659;P3:659,1509.254,,receive,P1
recv_yes_P2_189,C,C:2263;P1:663;P2:663;P3:659,1509.394,,receive,P2
recv_yes_P3_189,C,C:2264;P1:663;P2:663;P3:663,1509.526,,receive,P3
decide_commit_189,C,C:2265;P1:663;P2:663;P3:663,1509.793,committed,local,
commit_cmd_P1_189,C,C:2266;P1:663;P2:663;P3:663,1510.025,,send,P1
commit_cmd_P2_189,C,C:2267;P1:663;P2:663;P3:663,1510.106,,send,P2
commit_cmd_P3_189,C,C:2268;P1:663;P2:663;P3:663,1510.150,,send,P3
recv_commit_P1_189,P1,C:2266;P1:1322;P2:663;P3:663,1510.813,,receive,C
recv_commit_P2_189,P2,C:2267;P1:663;P2:1322;P3:663,1510.897,,receive,C
recv_commit_P3_189,P3,C:2268;P1:663;P2:663;P3:1322,1510.996,,receive,C
local_commit_P1_189,P1,C:2266;P1:1323;P2:663;P3:663,1511.321,local_commit_P1,local,
local_commit_P2_189,P2,C:2267;P1:663;P2:1323;P3:663,1511.343,local_commit_P2,local,
local_commit_P3_189,P3,C:2268;P1:663;P2:663;P3:1323,1511.506,local_commit_P3,local,
ack_P1_189,P1,C:2266;P1:1324;P2:663;P3:663,1511.815,,send,C
ack_P2_189,P2,C:2267;P1:663;P2:1324;P3:663,1511.830,,send,C
ack_P3_189,P3,C:2268;P1:663;P2:663;P3:1324,1511.988,,send,C
tx_done_189,C,C:2269;P1:663;P2:663;P3:663,1512.780,,local,
begin_tx_190,C,C:2270;P1:663;P2:663;P3:663,1514.214,,local,
prepare_P1_190,C,C:2271;P1:663;P2:663;P3:663,1514.300,,send,P1
prepare_P2_190,C,C:2272;P1:663;P2:663;P3:663,1514.426,,send,P2
prepare_P3_190,C,C:2273;P1:663;P2:663;P3:663,1514.546,,send,P3
recv_prep_P1_190,P1,C:2271;P1:1325;P2:663;P3:663,1515.241,,receive,C
recv_prep_P2_190,P2,C:2272;P1:663;P2:1325;P3:663,1515.295,,receive,C
recv_prep_P3_190,P3,C:2273;P1:663;P2:663;P3:1325,1515.429,,receive,C
vote_yes_P2_190,P2,C:2272;P1:663;P2:1326;P3:663,1515.724,vote_yes_P2,local,
vote_yes_P1_190,P1,C:2271;P1:1326;P2:663;P3:663,1515.924,vote_yes_P1,local,
prepared_P1_190,P1,C:2271;P1:1327;P2:663;P3:663,1515.974,prepared_P1,local,
prepared_P2_190,P2,C:2272;P1:663;P2:1327;P3:663,1516.024,prepared_P2,local,
vote_yes_P3_190,P3,C:2273;P1:663;P2:663;P3:1326,1516.224,vote_yes_P3,local,
prepared_P3_190,P3,C:2273;P1:663;P2:663;P3:1327,1516.274,prepared_P3,local,
send_yes_P1_190,P1,C:2271;P1:1328;P2:663;P3:663,1516.509,,send,C
send_yes_P2_190,P2,C:2272;P1:663;P2:1328;P3:663,1516.663,,send,C
send_yes_P3_190,P3,C:2273;P1:663;P2:663;P3:1328,1516.755,,send,C
recv_yes_P1_190,C,C:2274;P1:666;P2:663;P3:663,1517.213,,receive,P1
recv_yes_P2_190,C,C:2275;P1:666;P2:666;P3:663,1517.301,,receive,P2
recv_yes_P3_190,C,C:2276;P1:666;P2:666;P3:666,1517.377,,receive,P3
decide_commit_190,C,C:2277;P1:666;P2:666;P3:666,1517.717,committed,local,
commit_cmd_P1_190,C,C:2278;P1:666;P2:666;P3:666,1517.891,,send,P1
commit_cmd_P2_190,C,C:2279;P1:666;P2:666;P3:666,1518.051,,send,P2
commit_cmd_P3_190,C,C:2280;P1:666;P2:666;P3:666,1518.125,,send,P3
recv_commit_P1_190,P1,C:2278;P1:1329;P2:666;P3:666,1518.725,,receive,C
recv_commit_P2_190,P2,C:2279;P1:666;P2:1329;P3:666,1518.783,,receive,C
recv_commit_P3_190,P3,C:2280;P1:666;P2:666;P3:1329,1518.887,,receive,C
local_commit_P1_190,P1,C:2278;P1:1330;P2:666;P3:666,1519.193,local_commit_P1,local,
local_commit_P2_190,P2,C:2279;P1:666;P2:1330;P3:666,1519.290,local_commit_P2,local,
local_commit_P3_190,P3,C:2280;P1:666;P2:666;P3:1330,1519.386,local_commit_P3,local,
ack_P1_190,P1,C:2278;P1:1331;P2:666;P3:666,1519.707,,send,C
ack_P2_190,P2,C:2279;P1:666;P2:1331;P3:666,1519.828,,send,C
ack_P3_190,P3,C:2280;P1:666;P2:666;P3:1331,1519.925,,send,C
tx_done_190,C,C:2281;P1:666;P2:666;P3:666,1520.716,,local,
begin_tx_191,C,C:2282;P1:666;P2:666;P3:666,1522.203,,local,
prepare_P1_191,C,C:2283;P1:666;P2:666;P3:666,1522.324,,send,P1
prepare_P2_191,C,C:2284;P1:666;P2:666;P3:666,1522.439,,send,P2
prepare_P3_191,C,C:2285;P1:666;P2:666;P3:666,1522.501,,send,P3
recv_prep_P1_191,P1,C:2283;P1:1332;P2:666;P3:666,1523.240,,receive,C
recv_prep_P2_191,P2,C:2284;P1:666;P2:1332;P3:666,1523.355,,receive,C
recv_prep_P3_191,P3,C:2285;P1:666;P2:666;P3:1332,1523.458,,receive,C
vote_yes_P2_191,P2,C:2284;P1:666;P2:1333;P3:666,1523.730,vote_yes_P2,local,
vote_yes_P1_191,P1,C:2283;P1:1333;P2:666;P3:666,1523.930,vote_yes_P1,local,
prepared_P1_191,P1,C:2283;P1:1334;P2:666;P3:666,1523.980,prepared_P1,local,
prepared_P2_191,P2,C:2284;P1:666;P2:1334;P3:666,1524.030,prepared_P2,local,
vote_yes_P3_191,P3,C:2285;P1:666;P2:666;P3:1333,1524.230,vote_yes_P3,local,
prepared_P3_191,P3,C:2285;P1:666;P2:666;P3:1334,1524.280,prepared_P3,local,
send_yes_P1_191,P1,C:2283;P1:1335;P2:666;P3:666,1524.576,,send,C
send_yes_P2_191,P2,C:2284;P1:666;P2:1335;P3:666,1524.611,,send,C
send_yes_P3_191,P3,C:2285;P1:666;P2:666;P3:1335,1524.710,,send,C
recv_yes_P1_191,C,C:2286;P1:670;P2:666;P3:666,1525.188,,receive,P1
recv_yes_P2_191,C,C:2287;P1:670;P2:670;P3:666,1525.286,,receive,P2
recv_yes_P3_191,C,C:2288;P1:670;P2:670;P3:670,1525.446,,receive,P3
decide_commit_191,C,C:2289;P1:670;P2:670;P3:670,1525.728,committed,local,
commit_cmd_P1_191,C,C:2290;P1:670;P2:670;P3:670,1525.884,,send,P1
commit_cmd_P2_191,C,C:2291;P1:670;P2:670;P3:670,1526.052,,send,P2
commit_cmd_P3_191,C,C:2292;P1:670;P2:670;P3:670,1526.164,,send,P3
recv_commit_P1_191,P1,C:2290;P1:1336;P2:670;P3:670,1526.743,,receive,C
recv_commit_P2_191,P2,C:2291;P1:670;P2:1336;P3:670,1526.820,,receive,C
recv_commit_P3_191,P3,C:2292;P1:670;P2:670;P3:1336,1526.913,,receive,C
local_commit_P1_191,P1,C:2290;P1:1337;P2:670;P3:670,1527.184,local_commit_P1,local,
local_commit_P2_191,P2,C:2291;P1:670;P2:1337;P3:670,1527.305,local_commit_P2,local,
local_commit_P3_191,P3,C:2292;P1:670;P2:670;P3:1337,1527.478,local_commit_P3,local,
ack_P1_191,P1,C:2290;P1:1338;P2:670;P3:670,1527.765,,send,C
