send_yes_P3_20,P3,C:233;P1:68;P2:68;P3:138,155.50,,send,C
recv_yes_P1_20,C,C:234;P1:71;P2:68;P3:68,156.00,,receive,P1
recv_yes_P2_20,C,C:235;P1:71;P2:71;P3:68,156.10,,receive,P2
recv_yes_P3_20,C,C:236;P1:71;P2:71;P3:71,156.20,,receive,P3
decide_commit_20,C,C:237;P1:71;P2:71;P3:71,156.50,committed,local,
commit_cmd_P1_20,C,C:238;P1:71;P2:71;P3:71,156.70,,send,P1
commit_cmd_P2_20,C,C:239;P1:71;P2:71;P3:71,156.80,,send,P2
commit_cmd_P3_20,C,C:240;P1:71;P2:71;P3:71,156.90,,send,P3
recv_commit_P1_20,P1,C:238;P1:139;P2:71;P3:71,157.50,,receive,C
recv_commit_P2_20,P2,C:239;P1:71;P2:139;P3:71,157.60,,receive,C
recv_commit_P3_20,P3,C:240;P1:71;P2:71;P3:139,157.70,,receive,C
local_commit_P1_20,P1,C:238;P1:140;P2:71;P3:71,158.00,local_commit_P1,local,
local_commit_P2_20,P2,C:239;P1:71;P2:140;P3:71,158.10,local_commit_P2,local,
local_commit_P3_20,P3,C:240;P1:71;P2:71;P3:140,158.20,local_commit_P3,local,
ack_P1_20,P1,C:238;P1:141;P2:71;P3:71,158.50,,send,C
ack_P2_20,P2,C:239;P1:71;P2:141;P3:71,158.60,,send,C
ack_P3_20,P3,C:240;P1:71;P2:71;P3:141,158.70,,send,C
tx_done_20,C,C:241;P1:71;P2:71;P3:71,159.50,,local,
begin_tx_21,C,C:242;P1:71;P2:71;P3:71,161.00,,local,
prepare_P1_21,C,C:243;P1:71;P2:71;P3:71,161.10,,send,P1
prepare_P2_21,C,C:244;P1:71;P2:71;P3:71,161.20,,send,P2
prepare_P3_21,C,C:245;P1:71;P2:71;P3:71,161.30,,send,P3
recv_prep_P1_21,P1,C:243;P1:142;P2:71;P3:71,162.00,,receive,C
recv_prep_P2_21,P2,C:244;P1:71;P2:142;P3:71,162.10,,receive,C
recv_prep_P3_21,P3,C:245;P1:71;P2:71;P3:142,162.20,,receive,C
vote_yes_P2_21,P2,C:244;P1:71;P2:143;P3:71,162.50,vote_yes_P2,local,
vote_yes_P1_21,P1,C:243;P1:143;P2:71;P3:71,162.70,vote_yes_P1,local,
prepared_P1_21,P1,C:243;P1:144;P2:71;P3:71,162.75,prepared_P1,local,
prepared_P2_21,P2,C:244;P1:71;P2:144;P3:71,162.80,prepared_P2,local,
vote_yes_P3_21,P3,C:245;P1:71;P2:71;P3:143,163.00,vote_yes_P3,local,
prepared_P3_21,P3,C:245;P1:71;P2:71;P3:144,163.05,prepared_P3,local,
send_yes_P1_21,P1,C:243;P1:145;P2:71;P3:71,163.30,,send,C
send_yes_P2_21,P2,C:244;P1:71;P2:145;P3:71,163.40,,send,C
send_yes_P3_21,P3,C:245;P1:71;P2:71;P3:145,163.50,,send,C
recv_yes_P1_21,C,C:246;P1:75;P2:71;P3:71,164.00,,receive,P1
recv_yes_P2_21,C,C:247;P1:75;P2:75;P3:71,164.10,,receive,P2
recv_yes_P3_21,C,C:248;P1:75;P2:75;P3:75,164.20,,receive,P3
decide_commit_21,C,C:249;P1:75;P2:75;P3:75,164.50,committed,local,
commit_cmd_P1_21,C,C:250;P1:75;P2:75;P3:75,164.70,,send,P1
commit_cmd_P2_21,C,C:251;P1:75;P2:75;P3:75,164.80,,send,P2
commit_cmd_P3_21,C,C:252;P1:75;P2:75;P3:75,164.90,,send,P3
recv_commit_P1_21,P1,C:250;P1:146;P2:75;P3:75,165.50,,receive,C
recv_commit_P2_21,P2,C:251;P1:75;P2:146;P3:75,165.60,,receive,C
recv_commit_P3_21,P3,C:252;P1:75;P2:75;P3:146,165.70,,receive,C
local_commit_P1_21,P1,C:250;P1:147;P2:75;P3:75,166.00,local_commit_P1,local,
local_commit_P2_21,P2,C:251;P1:75;P2:147;P3:75,166.10,local_commit_P2,local,
local_commit_P3_21,P3,C:252;P1:75;P2:75;P3:147,166.20,local_commit_P3,local,
ack_P1_21,P1,C:250;P1:148;P2:75;P3:75,166.50,,send,C
ack_P2_21,P2,C:251;P1:75;P2:148;P3:75,166.60,,send,C
ack_P3_21,P3,C:252;P1:75;P2:75;P3:148,166.70,,send,C
tx_done_21,C,C:253;P1:75;P2:75;P3:75,167.50,,local,
begin_tx_22,C,C:254;P1:75;P2:75;P3:75,169.00,,local,
prepare_P1_22,C,C:255;P1:75;P2:75;P3:75,169.10,,send,P1
prepare_P2_22,C,C:256;P1:75;P2:75;P3:75,169.20,,send,P2
prepare_P3_22,C,C:257;P1:75;P2:75;P3:75,169.30,,send,P3
recv_prep_P1_22,P1,C:255;P1:149;P2:75;P3:75,170.00,,receive,C
recv_prep_P2_22,P2,C:256;P1:75;P2:149;P3:75,170.10,,receive,C
recv_prep_P3_22,P3,C:257;P1:75;P2:75;P3:149,170.20,,receive,C
vote_yes_P2_22,P2,C:256;P1:75;P2:150;P3:75,170.50,vote_yes_P2,local,
vote_yes_P1_22,P1,C:255;P1:150;P2:75;P3:75,170.70,vote_yes_P1,local,
prepared_P1_22,P1,C:255;P1:151;P2:75;P3:75,170.75,prepared_P1,local,
prepared_P2_22,P2,C:256;P1:75;P2:151;P3:75,170.80,prepared_P2,local,
vote_yes_P3_22,P3,C:257;P1:75;P2:75;P3:150,171.00,vote_yes_P3,local,
prepared_P3_22,P3,C:257;P1:75;P2:75;P3:151,171.05,prepared_P3,local,
send_yes_P1_22,P1,C:255;P1:152;P2:75;P3:75,171.30,,send,C
send_yes_P2_22,P2,C:256;P1:75;P2:152;P3:75,171.40,,send,C
send_yes_P3_22,P3,C:257;P1:75;P2:75;P3:152,171.50,,send,C
recv_yes_P1_22,C,C:258;P1:78;P2:75;P3:75,172.00,,receive,P1
recv_yes_P2_22,C,C:259;P1:78;P2:78;P3:75,172.10,,receive,P2
recv_yes_P3_22,C,C:260;P1:78;P2:78;P3:78,172.20,,receive,P3
decide_commit_22,C,C:261;P1:78;P2:78;P3:78,172.50,committed,local,
commit_cmd_P1_22,C,C:262;P1:78;P2:78;P3:78,172.70,,send,P1
commit_cmd_P2_22,C,C:263;P1:78;P2:78;P3:78,172.80,,send,P2
commit_cmd_P3_22,C,C:264;P1:78;P2:78;P3:78,172.90,,send,P3
recv_commit_P1_22,P1,C:262;P1:153;P2:78;P3:78,173.50,,receive,C
recv_commit_P2_22,P2,C:263;P1:78;P2:153;P3:78,173.60,,receive,C
recv_commit_P3_22,P3,C:264;P1:78;P2:78;P3:153,173.70,,receive,C
local_commit_P1_22,P1,C:262;P1:154;P2:78;P3:78,174.00,local_commit_P1,local,
local_commit_P2_22,P2,C:263;P1:78;P2:154;P3:78,174.10,local_commit_P2,local,
local_commit_P3_22,P3,C:264;P1:78;P2:78;P3:154,174.20,local_commit_P3,local,
ack_P1_22,P1,C:262;P1:155;P2:78;P3:78,174.50,,send,C
ack_P2_22,P2,C:263;P1:78;P2:155;P3:78,174.60,,send,C
ack_P3_22,P3,C:264;P1:78;P2:78;P3:155,174.70,,send,C
tx_done_22,C,C:265;P1:78;P2:78;P3:78,175.50,,local,
begin_tx_23,C,C:266;P1:78;P2:78;P3:78,177.00,,local,
prepare_P1_23,C,C:267;P1:78;P2:78;P3:78,177.10,,send,P1
prepare_P2_23,C,C:268;P1:78;P2:78;P3:78,177.20,,send,P2
prepare_P3_23,C,C:269;P1:78;P2:78;P3:78,177.30,,send,P3
recv_prep_P1_23,P1,C:267;P1:156;P2:78;P3:78,178.00,,receive,C
recv_prep_P2_23,P2,C:268;P1:78;P2:156;P3:78,178.10,,receive,C
recv_prep_P3_23,P3,C:269;P1:78;P2:78;P3:156,178.20,,receive,C
vote_yes_P2_23,P2,C:268;P1:78;P2:157;P3:78,178.50,vote_yes_P2,local,
vote_yes_P1_23,P1,C:267;P1:157;P2:78;P3:78,178.70,vote_yes_P1,local,
prepared_P1_23,P1,C:267;P1:158;P2:78;P3:78,178.75,prepared_P1,local,
prepared_P2_23,P2,C:268;P1:78;P2:158;P3:78,178.80,prepared_P2,local,
vote_yes_P3_23,P3,C:269;P1:78;P2:78;P3:157,179.00,vote_yes_P3,local,
prepared_P3_23,P3,C:269;P1:78;P2:78;P3:158,179.05,prepared_P3,local,
send_yes_P1_23,P1,C:267;P1:159;P2:78;P3:78,179.30,,send,C
send_yes_P2_23,P2,C:268;P1:78;P2:159;P3:78,179.40,,send,C
send_yes_P3_23,P3,C:269;P1:78;P2:78;P3:159,179.50,,send,C
recv_yes_P1_23,C,C:270;P1:82;P2:78;P3:78,180.00,,receive,P1
recv_yes_P2_23,C,C:271;P1:82;P2:82;P3:78,180.10,,receive,P2
recv_yes_P3_23,C,C:272;P1:82;P2:82;P3:82,180.20,,receive,P3
decide_commit_23,C,C:273;P1:82;P2:82;P3:82,180.50,committed,local,
commit_cmd_P1_23,C,C:274;P1:82;P2:82;P3:82,180.70,,send,P1
commit_cmd_P2_23,C,C:275;P1:82;P2:82;P3:82,180.80,,send,P2
commit_cmd_P3_23,C,C:276;P1:82;P2:82;P3:82,180.90,,send,P3
recv_commit_P1_23,P1,C:274;P1:160;P2:82;P3:82,181.50,,receive,C
recv_commit_P2_23,P2,C:275;P1:82;P2:160;P3:82,181.60,,receive,C
recv_commit_P3_23,P3,C:276;P1:82;P2:82;P3:160,181.70,,receive,C
local_commit_P1_23,P1,C:274;P1:161;P2:82;P3:82,182.00,local_commit_P1,local,
local_commit_P2_23,P2,C:275;P1:82;P2:161;P3:82,182.10,local_commit_P2,local,
local_commit_P3_23,P3,C:276;P1:82;P2:82;P3:161,182.20,local_commit_P3,local,
ack_P1_23,P1,C:274;P1:162;P2:82;P3:82,182.50,,send,C
ack_P2_23,P2,C:275;P1:82;P2:162;P3:82,182.60,,send,C
ack_P3_23,P3,C:276;P1:82;P2:82;P3:162,182.70,,send,C
tx_done_23,C,C:277;P1:82;P2:82;P3:82,183.50,,local,
begin_tx_24,C,C:278;P1:82;P2:82;P3:82,185.00,,local,
prepare_P1_24,C,C:279;P1:82;P2:82;P3:82,185.10,,send,P1
prepare_P2_24,C,C:280;P1:82;P2:82;P3:82,185.20,,send,P2
prepare_P3_24,C,C:281;P1:82;P2:82;P3:82,185.30,,send,P3
recv_prep_P1_24,P1,C:279;P1:163;P2:82;P3:82,186.00,,receive,C
recv_prep_P2_24,P2,C:280;P1:82;P2:163;P3:82,186.10,,receive,C
recv_prep_P3_24,P3,C:281;P1:82;P2:82;P3:163,186.20,,receive,C
vote_yes_P2_24,P2,C:280;P1:82;P2:164;P3:82,186.50,vote_yes_P2,local,
vote_yes_P1_24,P1,C:279;P1:164;P2:82;P3:82,186.70,vote_yes_P1,local,
prepared_P1_24,P1,C:279;P1:165;P2:82;P3:82,186.75,prepared_P1,local,
prepared_P2_24,P2,C:280;P1:82;P2:165;P3:82,186.80,prepared_P2,local,
vote_yes_P3_24,P3,C:281;P1:82;P2:82;P3:164,187.00,vote_yes_P3,local,
prepared_P3_24,P3,C:281;P1:82;P2:82;P3:165,187.05,prepared_P3,local,
send_yes_P1_24,P1,C:279;P1:166;P2:82;P3:82,187.30,,send,C
send_yes_P2_24,P2,C:280;P1:82;P2:166;P3:82,187.40,,send,C
send_yes_P3_24,P3,C:281;P1:82;P2:82;P3:166,187.50,,send,C
recv_yes_P1_24,C,C:282;P1:85;P2:82;P3:82,188.00,,receive,P1
recv_yes_P2_24,C,C:283;P1:85;P2:85;P3:82,188.10,,receive,P2
recv_yes_P3_24,C,C:284;P1:85;P2:85;P3:85,188.20,,receive,P3
decide_commit_24,C,C:285;P1:85;P2:85;P3:85,188.50,committed,local,
commit_cmd_P1_24,C,C:286;P1:85;P2:85;P3:85,188.70,,send,P1
commit_cmd_P2_24,C,C:287;P1:85;P2:85;P3:85,188.80,,send,P2
commit_cmd_P3_24,C,C:288;P1:85;P2:85;P3:85,188.90,,send,P3
recv_commit_P1_24,P1,C:286;P1:167;P2:85;P3:85,189.50,,receive,C
recv_commit_P2_24,P2,C:287;P1:85;P2:167;P3:85,189.60,,receive,C
recv_commit_P3_24,P3,C:288;P1:85;P2:85;P3:167,189.70,,receive,C
local_commit_P1_24,P1,C:286;P1:168;P2:85;P3:85,190.00,local_commit_P1,local,
local_commit_P2_24,P2,C:287;P1:85;P2:168;P3:85,190.10,local_commit_P2,local,
local_commit_P3_24,P3,C:288;P1:85;P2:85;P3:168,190.20,local_commit_P3,local,
ack_P1_24,P1,C:286;P1:169;P2:85;P3:85,190.50,,send,C
ack_P2_24,P2,C:287;P1:85;P2:169;P3:85,190.60,,send,C
ack_P3_24,P3,C:288;P1:85;P2:85;P3:169,190.70,,send,C
tx_done_24,C,C:289;P1:85;P2:85;P3:85,191.50,,local,
begin_tx_25,C,C:290;P1:85;P2:85;P3:85,193.00,,local,
prepare_P1_25,C,C:291;P1:85;P2:85;P3:85,193.10,,send,P1
prepare_P2_25,C,C:292;P1:85;P2:85;P3:85,193.20,,send,P2
prepare_P3_25,C,C:293;P1:85;P2:85;P3:85,193.30,,send,P3
recv_prep_P1_25,P1,C:291;P1:170;P2:85;P3:85,194.00,,receive,C
recv_prep_P2_25,P2,C:292;P1:85;P2:170;P3:85,194.10,,receive,C
recv_prep_P3_25,P3,C:293;P1:85;P2:85;P3:170,194.20,,receive,C
vote_yes_P2_25,P2,C:292;P1:85;P2:171;P3:85,194.50,vote_yes_P2,local,
vote_yes_P1_25,P1,C:291;P1:171;P2:85;P3:85,194.70,vote_yes_P1,local,
prepared_P1_25,P1,C:291;P1:172;P2:85;P3:85,194.75,prepared_P1,local,
prepared_P2_25,P2,C:292;P1:85;P2:172;P3:85,194.80,prepared_P2,local,
vote_yes_P3_25,P3,C:293;P1:85;P2:85;P3:171,195.00,vote_yes_P3,local,
prepared_P3_25,P3,C:293;P1:85;P2:85;P3:172,195.05,prepared_P3,local,
send_yes_P1_25,P1,C:291;P1:173;P2:85;P3:85,195.30,,send,C
send_yes_P2_25,P2,C:292;P1:85;P2:173;P3:85,195.40,,send,C
send_yes_P3_25,P3,C:293;P1:85;P2:85;P3:173,195.50,,send,C
recv_yes_P1_25,C,C:294;P1:89;P2:85;P3:85,196.00,,receive,P1
recv_yes_P2_25,C,C:295;P1:89;P2:89;P3:85,196.10,,receive,P2
recv_yes_P3_25,C,C:296;P1:89;P2:89;P3:89,196.20,,receive,P3
decide_commit_25,C,C:297;P1:89;P2:89;P3:89,196.50,committed,local,
commit_cmd_P1_25,C,C:298;P1:89;P2:89;P3:89,196.70,,send,P1
commit_cmd_P2_25,C,C:299;P1:89;P2:89;P3:89,196.80,,send,P2
commit_cmd_P3_25,C,C:300;P1:89;P2:89;P3:89,196.90,,send,P3
recv_commit_P1_25,P1,C:298;P1:174;P2:89;P3:89,197.50,,receive,C
recv_commit_P2_25,P2,C:299;P1:89;P2:174;P3:89,197.60,,receive,C
recv_commit_P3_25,P3,C:300;P1:89;P2:89;P3:174,197.70,,receive,C
local_commit_P1_25,P1,C:298;P1:175;P2:89;P3:89,198.00,local_commit_P1,local,
local_commit_P2_25,P2,C:299;P1:89;P2:175;P3:89,198.10,local_commit_P2,local,
local_commit_P3_25,P3,C:300;P1:89;P2:89;P3:175,198.20,local_commit_P3,local,
ack_P1_25,P1,C:298;P1:176;P2:89;P3:89,198.50,,send,C
ack_P2_25,P2,C:299;P1:89;P2:176;P3:89,198.60,,send,C
ack_P3_25,P3,C:300;P1:89;P2:89;P3:176,198.70,,send,C
tx_done_25,C,C:301;P1:89;P2:89;P3:89,199.50,,local,
begin_tx_26,C,C:302;P1:89;P2:89;P3:89,201.00,,local,
prepare_P1_26,C,C:303;P1:89;P2:89;P3:89,201.10,,send,P1
prepare_P2_26,C,C:304;P1:89;P2:89;P3:89,201.20,,send,P2
prepare_P3_26,C,C:305;P1:89;P2:89;P3:89,201.30,,send,P3
recv_prep_P1_26,P1,C:303;P1:177;P2:89;P3:89,202.00,,receive,C
recv_prep_P2_26,P2,C:304;P1:89;P2:177;P3:89,202.10,,receive,C
recv_prep_P3_26,P3,C:305;P1:89;P2:89;P3:177,202.20,,receive,C
vote_yes_P2_26,P2,C:304;P1:89;P2:178;P3:89,202.50,vote_yes_P2,local,
vote_yes_P1_26,P1,C:303;P1:178;P2:89;P3:89,202.70,vote_yes_P1,local,
prepared_P1_26,P1,C:303;P1:179;P2:89;P3:89,202.75,prepared_P1,local,
prepared_P2_26,P2,C:304;P1:89;P2:179;P3:89,202.80,prepared_P2,local,
vote_yes_P3_26,P3,C:305;P1:89;P2:89;P3:178,203.00,vote_yes_P3,local,
prepared_P3_26,P3,C:305;P1:89;P2:89;P3:179,203.05,prepared_P3,local,
send_yes_P1_26,P1,C:303;P1:180;P2:89;P3:89,203.30,,send,C
send_yes_P2_26,P2,C:304;P1:89;P2:180;P3:89,203.40,,send,C
send_yes_P3_26,P3,C:305;P1:89;P2:89;P3:180,203.50,,send,C
recv_yes_P1_26,C,C:306;P1:92;P2:89;P3:89,204.00,,receive,P1
recv_yes_P2_26,C,C:307;P1:92;P2:92;P3:89,204.10,,receive,P2
recv_yes_P3_26,C,C:308;P1:92;P2:92;P3:92,204.20,,receive,P3
decide_commit_26,C,C:309;P1:92;P2:92;P3:92,204.50,committed,local,
commit_cmd_P1_26,C,C:310;P1:92;P2:92;P3:92,204.70,,send,P1
commit_cmd_P2_26,C,C:311;P1:92;P2:92;P3:92,204.80,,send,P2
commit_cmd_P3_26,C,C:312;P1:92;P2:92;P3:92,204.90,,send,P3
recv_commit_P1_26,P1,C:310;P1:181;P2:92;P3:92,205.50,,receive,C
recv_commit_P2_26,P2,C:311;P1:92;P2:181;P3:92,205.60,,receive,C
recv_commit_P3_26,P3,C:312;P1:92;P2:92;P3:181,205.70,,receive,C
local_commit_P1_26,P1,C:310;P1:182;P2:92;P3:92,206.00,local_commit_P1,local,
local_commit_P2_26,P2,C:311;P1:92;P2:182;P3:92,206.10,local_commit_P2,local,
local_commit_P3_26,P3,C:312;P1:92;P2:92;P3:182,206.20,local_commit_P3,local,
ack_P1_26,P1,C:310;P1:183;P2:92;P3:92,206.50,,send,C
ack_P2_26,P2,C:311;P1:92;P2:183;P3:92,206.60,,send,C
ack_P3_26,P3,C:312;P1:92;P2:92;P3:183,206.70,,send,C
tx_done_26,C,C:313;P1:92;P2:92;P3:92,207.50,,local,
begin_tx_27,C,C:314;P1:92;P2:92;P3:92,209.00,,local,
prepare_P1_27,C,C:315;P1:92;P2:92;P3:92,209.10,,send,P1
prepare_P2_27,C,C:316;P1:92;P2:92;P3:92,209.20,,send,P2
prepare_P3_27,C,C:317;P1:92;P2:92;P3:92,209.30,,send,P3
recv_prep_P1_27,P1,C:315;P1:184;P2:92;P3:92,210.00,,receive,C
recv_prep_P2_27,P2,C:316;P1:92;P2:184;P3:92,210.10,,receive,C
recv_prep_P3_27,P3,C:317;P1:92;P2:92;P3:184,210.20,,receive,C
vote_yes_P2_27,P2,C:316;P1:92;P2:185;P3:92,210.50,vote_yes_P2,local,
vote_yes_P1_27,P1,C:315;P1:185;P2:92;P3:92,210.70,vote_yes_P1,local,
prepared_P1_27,P1,C:315;P1:186;P2:92;P3:92,210.75,prepared_P1,local,
prepared_P2_27,P2,C:316;P1:92;P2:186;P3:92,210.80,prepared_P2,local,
vote_yes_P3_27,P3,C:317;P1:92;P2:92;P3:185,211.00,vote_yes_P3,local,
prepared_P3_27,P3,C:317;P1:92;P2:92;P3:186,211.05,prepared_P3,local,
send_yes_P1_27,P1,C:315;P1:187;P2:92;P3:92,211.30,,send,C
send_yes_P2_27,P2,C:316;P1:92;P2:187;P3:92,211.40,,send,C
send_yes_P3_27,P3,C:317;P1:92;P2:92;P3:187,211.50,,send,C
recv_yes_P1_27,C,C:318;P1:96;P2:92;P3:92,212.00,,receive,P1
recv_yes_P2_27,C,C:319;P1:96;P2:96;P3:92,212.10,,receive,P2
recv_yes_P3_27,C,C:320;P1:96;P2:96;P3:96,212.20,,receive,P3
decide_commit_27,C,C:321;P1:96;P2:96;P3:96,212.50,committed,local,
commit_cmd_P1_27,C,C:322;P1:96;P2:96;P3:96,212.70,,send,P1
commit_cmd_P2_27,C,C:323;P1:96;P2:96;P3:96,212.80,,send,P2
commit_cmd_P3_27,C,C:324;P1:96;P2:96;P3:96,212.90,,send,P3
recv_commit_P1_27,P1,C:322;P1:188;P2:96;P3:96,213.50,,receive,C
recv_commit_P2_27,P2,C:323;P1:96;P2:188;P3:96,213.60,,receive,C
recv_commit_P3_27,P3,C:324;P1:96;P2:96;P3:188,213.70,,receive,C
local_commit_P1_27,P1,C:322;P1:189;P2:96;P3:96,214.00,local_commit_P1,local,
local_commit_P2_27,P2,C:323;P1:96;P2:189;P3:96,214.10,local_commit_P2,local,
local_commit_P3_27,P3,C:324;P1:96;P2:96;P3:189,214.20,local_commit_P3,local,
ack_P1_27,P1,C:322;P1:190;P2:96;P3:96,214.50,,send,C
ack_P2_27,P2,C:323;P1:96;P2:190;P3:96,214.60,,send,C
ack_P3_27,P3,C:324;P1:96;P2:96;P3:190,214.70,,send,C
tx_done_27,C,C:325;P1:96;P2:96;P3:96,215.50,,local,
begin_tx_28,C,C:326;P1:96;P2:96;P3:96,217.00,,local,
prepare_P1_28,C,C:327;P1:96;P2:96;P3:96,217.10,,send,P1
prepare_P2_28,C,C:328;P1:96;P2:96;P3:96,217.20,,send,P2
prepare_P3_28,C,C:329;P1:96;P2:96;P3:96,217.30,,send,P3
recv_prep_P1_28,P1,C:327;P1:191;P2:96;P3:96,218.00,,receive,C
recv_prep_P2_28,P2,C:328;P1:96;P2:191;P3:96,218.10,,receive,C
recv_prep_P3_28,P3,C:329;P1:96;P2:96;P3:191,218.20,,receive,C
vote_yes_P2_28,P2,C:328;P1:96;P2:192;P3:96,218.50,vote_yes_P2,local,
vote_yes_P1_28,P1,C:327;P1:192;P2:96;P3:96,218.70,vote_yes_P1,local,
prepared_P1_28,P1,C:327;P1:193;P2:96;P3:96,218.75,prepared_P1,local,
prepared_P2_28,P2,C:328;P1:96;P2:193;P3:96,218.80,prepared_P2,local,
vote_yes_P3_28,P3,C:329;P1:96;P2:96;P3:192,219.00,vote_yes_P3,local,
prepared_P3_28,P3,C:329;P1:96;P2:96;P3:193,219.05,prepared_P3,local,
send_yes_P1_28,P1,C:327;P1:194;P2:96;P3:96,219.30,,send,C
send_yes_P2_28,P2,C:328;P1:96;P2:194;P3:96,219.40,,send,C
send_yes_P3_28,P3,C:329;P1:96;P2:96;P3:194,219.50,,send,C
recv_yes_P1_28,C,C:330;P1:99;P2:96;P3:96,220.00,,receive,P1
recv_yes_P2_28,C,C:331;P1:99;P2:99;P3:96,220.10,,receive,P2
recv_yes_P3_28,C,C:332;P1:99;P2:99;P3:99,220.20,,receive,P3
decide_commit_28,C,C:333;P1:99;P2:99;P3:99,220.50,committed,local,
commit_cmd_P1_28,C,C:334;P1:99;P2:99;P3:99,220.70,,send,P1
commit_cmd_P2_28,C,C:335;P1:99;P2:99;P3:99,220.80,,send,P2
commit_cmd_P3_28,C,C:336;P1:99;P2:99;P3:99,220.90,,send,P3
recv_commit_P1_28,P1,C:334;P1:195;P2:99;P3:99,221.50,,receive,C
recv_commit_P2_28,P2,C:335;P1:99;P2:195;P3:99,221.60,,receive,C
recv_commit_P3_28,P3,C:336;P1:99;P2:99;P3:195,221.70,,receive,C
local_commit_P1_28,P1,C:334;P1:196;P2:99;P3:99,222.00,local_commit_P1,local,
local_commit_P2_28,P2,C:335;P1:99;P2:196;P3:99,222.10,local_commit_P2,local,
local_commit_P3_28,P3,C:336;P1:99;P2:99;P3:196,222.20,local_commit_P3,local,
ack_P1_28,P1,C:334;P1:197;P2:99;P3:99,222.50,,send,C
ack_P2_28,P2,C:335;P1:99;P2:197;P3:99,222.60,,send,C
ack_P3_28,P3,C:336;P1:99;P2:99;P3:197,222.70,,send,C
tx_done_28,C,C:337;P1:99;P2:99;P3:99,223.50,,local,
begin_tx_29,C,C:338;P1:99;P2:99;P3:99,225.00,,local,
prepare_P1_29,C,C:339;P1:99;P2:99;P3:99,225.10,,send,P1
prepare_P2_29,C,C:340;P1:99;P2:99;P3:99,225.20,,send,P2
prepare_P3_29,C,C:341;P1:99;P2:99;P3:99,225.30,,send,P3
recv_prep_P1_29,P1,C:339;P1:198;P2:99;P3:99,226.00,,receive,C
recv_prep_P2_29,P2,C:340;P1:99;P2:198;P3:99,226.10,,receive,C
recv_prep_P3_29,P3,C:341;P1:99;P2:99;P3:198,226.20,,receive,C
vote_yes_P2_29,P2,C:340;P1:99;P2:199;P3:99,226.50,vote_yes_P2,local,
vote_yes_P1_29,P1,C:339;P1:199;P2:99;P3:99,226.70,vote_yes_P1,local,
prepared_P1_29,P1,C:339;P1:200;P2:99;P3:99,226.75,prepared_P1,local,
prepared_P2_29,P2,C:340;P1:99;P2:200;P3:99,226.80,prepared_P2,local,
vote_yes_P3_29,P3,C:341;P1:99;P2:99;P3:199,227.00,vote_yes_P3,local,
prepared_P3_29,P3,C:341;P1:99;P2:99;P3:200,227.05,prepared_P3,local,
send_yes_P1_29,P1,C:339;P1:201;P2:99;P3:99,227.30,,send,C
send_yes_P2_29,P2,C:340;P1:99;P2:201;P3:99,227.40,,send,C
send_yes_P3_29,P3,C:341;P1:99;P2:99;P3:201,227.50,,send,C
recv_yes_P1_29,C,C:342;P1:103;P2:99;P3:99,228.00,,receive,P1
recv_yes_P2_29,C,C:343;P1:103;P2:103;P3:99,228.10,,receive,P2
recv_yes_P3_29,C,C:344;P1:103;P2:103;P3:103,228.20,,receive,P3
decide_commit_29,C,C:345;P1:103;P2:103;P3:103,228.50,committed,local,
commit_cmd_P1_29,C,C:346;P1:103;P2:103;P3:103,228.70,,send,P1
commit_cmd_P2_29,C,C:347;P1:103;P2:103;P3:103,228.80,,send,P2
commit_cmd_P3_29,C,C:348;P1:103;P2:103;P3:103,228.90,,send,P3
recv_commit_P1_29,P1,C:346;P1:202;P2:103;P3:103,229.50,,receive,C
recv_commit_P2_29,P2,C:347;P1:103;P2:202;P3:103,229.60,,receive,C
recv_commit_P3_29,P3,C:348;P1:103;P2:103;P3:202,229.70,,receive,C
local_commit_P1_29,P1,C:346;P1:203;P2:103;P3:103,230.00,local_commit_P1,local,
local_commit_P2_29,P2,C:347;P1:103;P2:203;P3:103,230.10,local_commit_P2,local,
local_commit_P3_29,P3,C:348;P1:103;P2:103;P3:203,230.20,local_commit_P3,local,
ack_P1_29,P1,C:346;P1:204;P2:103;P3:103,230.50,,send,C
ack_P2_29,P2,C:347;P1:103;P2:204;P3:103,230.60,,send,C
ack_P3_29,P3,C:348;P1:103;P2:103;P3:204,230.70,,send,C
tx_done_29,C,C:349;P1:103;P2:103;P3:103,231.50,,local,
begin_tx_30,C,C:350;P1:103;P2:103;P3:103,233.00,,local,
prepare_P1_30,C,C:351;P1:103;P2:103;P3:103,233.10,,send,P1
prepare_P2_30,C,C:352;P1:103;P2:103;P3:103,233.20,,send,P2
prepare_P3_30,C,C:353;P1:103;P2:103;P3:103,233.30,,send,P3
recv_prep_P1_30,P1,C:351;P1:205;P2:103;P3:103,234.00,,receive,C
recv_prep_P2_30,P2,C:352;P1:103;P2:205;P3:103,234.10,,receive,C
recv_prep_P3_30,P3,C:353;P1:103;P2:103;P3:205,234.20,,receive,C
vote_yes_P2_30,P2,C:352;P1:103;P2:206;P3:103,234.50,vote_yes_P2,local,
vote_yes_P1_30,P1,C:351;P1:206;P2:103;P3:103,234.70,vote_yes_P1,local,
prepared_P1_30,P1,C:351;P1:207;P2:103;P3:103,234.75,prepared_P1,local,
prepared_P2_30,P2,C:352;P1:103;P2:207;P3:103,234.80,prepared_P2,local,
vote_yes_P3_30,P3,C:353;P1:103;P2:103;P3:206,235.00,vote_yes_P3,local,
