d4_recv_d1_106,Drone4,Drone1:2002;Drone2:319;Drone3:319;Drone4:317;Drone5:316;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3895.0,processing,receive,Drone1
d4_compute_106,Drone4,Drone1:2002;Drone2:319;Drone3:319;Drone4:318;Drone5:316;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3895.5,relative_computed,local,
d4_send_d1_106,Drone4,Drone1:2002;Drone2:319;Drone3:319;Drone4:319;Drone5:316;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3896.0,relative_sent,send,Drone1
d1_recv_d4_106,Drone1,Drone1:2003;Drone2:319;Drone3:319;Drone4:319;Drone5:316;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3897.0,relative_confirmed,receive,Drone4
d1_send_d5_106,Drone1,Drone1:2004;Drone2:319;Drone3:319;Drone4:319;Drone5:316;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3898.2,velocity_sent,send,Drone5
d5_recv_d1_106,Drone5,Drone1:2004;Drone2:319;Drone3:319;Drone4:319;Drone5:317;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3899.0,processing,receive,Drone1
d5_compute_106,Drone5,Drone1:2004;Drone2:319;Drone3:319;Drone4:319;Drone5:318;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3899.5,relative_computed,local,
d5_send_d1_106,Drone5,Drone1:2004;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3900.0,relative_sent,send,Drone1
d1_recv_d5_106,Drone1,Drone1:2005;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3901.0,relative_confirmed,receive,Drone5
d1_send_d6_106,Drone1,Drone1:2006;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:316;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3902.2,velocity_sent,send,Drone6
d6_recv_d1_106,Drone6,Drone1:2006;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:317;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3903.0,processing,receive,Drone1
d6_compute_106,Drone6,Drone1:2006;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:318;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3903.5,relative_computed,local,
d6_send_d1_106,Drone6,Drone1:2006;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3904.0,relative_sent,send,Drone1
d1_recv_d6_106,Drone1,Drone1:2007;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3905.0,relative_confirmed,receive,Drone6
d1_send_d7_106,Drone1,Drone1:2008;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:316;Drone8:316;Drone9:316;Drone10:316,3906.2,velocity_sent,send,Drone7
d7_recv_d1_106,Drone7,Drone1:2008;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:317;Drone8:316;Drone9:316;Drone10:316,3907.0,processing,receive,Drone1
d7_compute_106,Drone7,Drone1:2008;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:318;Drone8:316;Drone9:316;Drone10:316,3907.5,relative_computed,local,
d7_send_d1_106,Drone7,Drone1:2008;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:316;Drone9:316;Drone10:316,3908.0,relative_sent,send,Drone1
d1_recv_d7_106,Drone1,Drone1:2009;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:316;Drone9:316;Drone10:316,3909.0,relative_confirmed,receive,Drone7
d1_send_d8_106,Drone1,Drone1:2010;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:316;Drone9:316;Drone10:316,3910.2,velocity_sent,send,Drone8
d8_recv_d1_106,Drone8,Drone1:2010;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:317;Drone9:316;Drone10:316,3911.0,processing,receive,Drone1
d8_compute_106,Drone8,Drone1:2010;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:318;Drone9:316;Drone10:316,3911.5,relative_computed,local,
d8_send_d1_106,Drone8,Drone1:2010;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:316;Drone10:316,3912.0,relative_sent,send,Drone1
d1_recv_d8_106,Drone1,Drone1:2011;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:316;Drone10:316,3913.0,relative_confirmed,receive,Drone8
d1_send_d9_106,Drone1,Drone1:2012;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:316;Drone10:316,3914.2,velocity_sent,send,Drone9
d9_recv_d1_106,Drone9,Drone1:2012;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:317;Drone10:316,3915.0,processing,receive,Drone1
d9_compute_106,Drone9,Drone1:2012;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:318;Drone10:316,3915.5,relative_computed,local,
d9_send_d1_106,Drone9,Drone1:2012;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:316,3916.0,relative_sent,send,Drone1
d1_recv_d9_106,Drone1,Drone1:2013;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:316,3917.0,relative_confirmed,receive,Drone9
d1_send_d10_106,Drone1,Drone1:2014;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:316,3918.2,velocity_sent,send,Drone10
d10_recv_d1_106,Drone10,Drone1:2014;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:317,3919.0,processing,receive,Drone1
d10_compute_106,Drone10,Drone1:2014;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:318,3919.5,relative_computed,local,
d10_send_d1_106,Drone10,Drone1:2014;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3920.0,relative_sent,send,Drone1
d1_recv_d10_106,Drone1,Drone1:2015;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3921.0,relative_confirmed,receive,Drone10
d1_measure_107,Drone1,Drone1:2016;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3923.0,velocity_measured,local,
d1_send_d2_107,Drone1,Drone1:2017;Drone2:319;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3923.2,velocity_sent,send,Drone2
d2_recv_d1_107,Drone2,Drone1:2017;Drone2:320;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3924.0,processing,receive,Drone1
d2_compute_107,Drone2,Drone1:2017;Drone2:321;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3924.5,relative_computed,local,
d2_send_d1_107,Drone2,Drone1:2017;Drone2:322;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3925.0,relative_sent,send,Drone1
d1_recv_d2_107,Drone1,Drone1:2018;Drone2:322;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3926.0,relative_confirmed,receive,Drone2
d1_send_d3_107,Drone1,Drone1:2019;Drone2:322;Drone3:319;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3927.2,velocity_sent,send,Drone3
d3_recv_d1_107,Drone3,Drone1:2019;Drone2:322;Drone3:320;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3928.0,processing,receive,Drone1
d3_compute_107,Drone3,Drone1:2019;Drone2:322;Drone3:321;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3928.5,relative_computed,local,
d3_send_d1_107,Drone3,Drone1:2019;Drone2:322;Drone3:322;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3929.0,relative_sent,send,Drone1
d1_recv_d3_107,Drone1,Drone1:2020;Drone2:322;Drone3:322;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3930.0,relative_confirmed,receive,Drone3
d1_send_d4_107,Drone1,Drone1:2021;Drone2:322;Drone3:322;Drone4:319;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3931.2,velocity_sent,send,Drone4
d4_recv_d1_107,Drone4,Drone1:2021;Drone2:322;Drone3:322;Drone4:320;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3932.0,processing,receive,Drone1
d4_compute_107,Drone4,Drone1:2021;Drone2:322;Drone3:322;Drone4:321;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3932.5,relative_computed,local,
d4_send_d1_107,Drone4,Drone1:2021;Drone2:322;Drone3:322;Drone4:322;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3933.0,relative_sent,send,Drone1
d1_recv_d4_107,Drone1,Drone1:2022;Drone2:322;Drone3:322;Drone4:322;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3934.0,relative_confirmed,receive,Drone4
d1_send_d5_107,Drone1,Drone1:2023;Drone2:322;Drone3:322;Drone4:322;Drone5:319;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3935.2,velocity_sent,send,Drone5
d5_recv_d1_107,Drone5,Drone1:2023;Drone2:322;Drone3:322;Drone4:322;Drone5:320;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3936.0,processing,receive,Drone1
d5_compute_107,Drone5,Drone1:2023;Drone2:322;Drone3:322;Drone4:322;Drone5:321;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3936.5,relative_computed,local,
d5_send_d1_107,Drone5,Drone1:2023;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3937.0,relative_sent,send,Drone1
d1_recv_d5_107,Drone1,Drone1:2024;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3938.0,relative_confirmed,receive,Drone5
d1_send_d6_107,Drone1,Drone1:2025;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:319;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3939.2,velocity_sent,send,Drone6
d6_recv_d1_107,Drone6,Drone1:2025;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:320;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3940.0,processing,receive,Drone1
d6_compute_107,Drone6,Drone1:2025;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:321;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3940.5,relative_computed,local,
d6_send_d1_107,Drone6,Drone1:2025;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3941.0,relative_sent,send,Drone1
d1_recv_d6_107,Drone1,Drone1:2026;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3942.0,relative_confirmed,receive,Drone6
d1_send_d7_107,Drone1,Drone1:2027;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:319;Drone8:319;Drone9:319;Drone10:319,3943.2,velocity_sent,send,Drone7
d7_recv_d1_107,Drone7,Drone1:2027;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:320;Drone8:319;Drone9:319;Drone10:319,3944.0,processing,receive,Drone1
d7_compute_107,Drone7,Drone1:2027;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:321;Drone8:319;Drone9:319;Drone10:319,3944.5,relative_computed,local,
d7_send_d1_107,Drone7,Drone1:2027;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:319;Drone9:319;Drone10:319,3945.0,relative_sent,send,Drone1
d1_recv_d7_107,Drone1,Drone1:2028;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:319;Drone9:319;Drone10:319,3946.0,relative_confirmed,receive,Drone7
d1_send_d8_107,Drone1,Drone1:2029;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:319;Drone9:319;Drone10:319,3947.2,velocity_sent,send,Drone8
d8_recv_d1_107,Drone8,Drone1:2029;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:320;Drone9:319;Drone10:319,3948.0,processing,receive,Drone1
d8_compute_107,Drone8,Drone1:2029;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:321;Drone9:319;Drone10:319,3948.5,relative_computed,local,
d8_send_d1_107,Drone8,Drone1:2029;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:319;Drone10:319,3949.0,relative_sent,send,Drone1
d1_recv_d8_107,Drone1,Drone1:2030;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:319;Drone10:319,3950.0,relative_confirmed,receive,Drone8
d1_send_d9_107,Drone1,Drone1:2031;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:319;Drone10:319,3951.2,velocity_sent,send,Drone9
d9_recv_d1_107,Drone9,Drone1:2031;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:320;Drone10:319,3952.0,processing,receive,Drone1
d9_compute_107,Drone9,Drone1:2031;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:321;Drone10:319,3952.5,relative_computed,local,
d9_send_d1_107,Drone9,Drone1:2031;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:319,3953.0,relative_sent,send,Drone1
d1_recv_d9_107,Drone1,Drone1:2032;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:319,3954.0,relative_confirmed,receive,Drone9
d1_send_d10_107,Drone1,Drone1:2033;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:319,3955.2,velocity_sent,send,Drone10
d10_recv_d1_107,Drone10,Drone1:2033;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:320,3956.0,processing,receive,Drone1
d10_compute_107,Drone10,Drone1:2033;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:321,3956.5,relative_computed,local,
d10_send_d1_107,Drone10,Drone1:2033;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3957.0,relative_sent,send,Drone1
d1_recv_d10_107,Drone1,Drone1:2034;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3958.0,relative_confirmed,receive,Drone10
d1_measure_108,Drone1,Drone1:2035;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3960.0,velocity_measured,local,
d1_send_d2_108,Drone1,Drone1:2036;Drone2:322;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3960.2,velocity_sent,send,Drone2
d2_recv_d1_108,Drone2,Drone1:2036;Drone2:323;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3961.0,processing,receive,Drone1
d2_compute_108,Drone2,Drone1:2036;Drone2:324;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3961.5,relative_computed,local,
d2_send_d1_108,Drone2,Drone1:2036;Drone2:325;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3962.0,relative_sent,send,Drone1
d1_recv_d2_108,Drone1,Drone1:2037;Drone2:325;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3963.0,relative_confirmed,receive,Drone2
d1_send_d3_108,Drone1,Drone1:2038;Drone2:325;Drone3:322;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3964.2,velocity_sent,send,Drone3
d3_recv_d1_108,Drone3,Drone1:2038;Drone2:325;Drone3:323;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3965.0,processing,receive,Drone1
d3_compute_108,Drone3,Drone1:2038;Drone2:325;Drone3:324;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3965.5,relative_computed,local,
d3_send_d1_108,Drone3,Drone1:2038;Drone2:325;Drone3:325;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3966.0,relative_sent,send,Drone1
d1_recv_d3_108,Drone1,Drone1:2039;Drone2:325;Drone3:325;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3967.0,relative_confirmed,receive,Drone3
d1_send_d4_108,Drone1,Drone1:2040;Drone2:325;Drone3:325;Drone4:322;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3968.2,velocity_sent,send,Drone4
d4_recv_d1_108,Drone4,Drone1:2040;Drone2:325;Drone3:325;Drone4:323;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3969.0,processing,receive,Drone1
d4_compute_108,Drone4,Drone1:2040;Drone2:325;Drone3:325;Drone4:324;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3969.5,relative_computed,local,
d4_send_d1_108,Drone4,Drone1:2040;Drone2:325;Drone3:325;Drone4:325;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3970.0,relative_sent,send,Drone1
d1_recv_d4_108,Drone1,Drone1:2041;Drone2:325;Drone3:325;Drone4:325;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3971.0,relative_confirmed,receive,Drone4
d1_send_d5_108,Drone1,Drone1:2042;Drone2:325;Drone3:325;Drone4:325;Drone5:322;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3972.2,velocity_sent,send,Drone5
d5_recv_d1_108,Drone5,Drone1:2042;Drone2:325;Drone3:325;Drone4:325;Drone5:323;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3973.0,processing,receive,Drone1
d5_compute_108,Drone5,Drone1:2042;Drone2:325;Drone3:325;Drone4:325;Drone5:324;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3973.5,relative_computed,local,
d5_send_d1_108,Drone5,Drone1:2042;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3974.0,relative_sent,send,Drone1
d1_recv_d5_108,Drone1,Drone1:2043;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3975.0,relative_confirmed,receive,Drone5
d1_send_d6_108,Drone1,Drone1:2044;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:322;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3976.2,velocity_sent,send,Drone6
d6_recv_d1_108,Drone6,Drone1:2044;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:323;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3977.0,processing,receive,Drone1
d6_compute_108,Drone6,Drone1:2044;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:324;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3977.5,relative_computed,local,
d6_send_d1_108,Drone6,Drone1:2044;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3978.0,relative_sent,send,Drone1
d1_recv_d6_108,Drone1,Drone1:2045;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3979.0,relative_confirmed,receive,Drone6
d1_send_d7_108,Drone1,Drone1:2046;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:322;Drone8:322;Drone9:322;Drone10:322,3980.2,velocity_sent,send,Drone7
d7_recv_d1_108,Drone7,Drone1:2046;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:323;Drone8:322;Drone9:322;Drone10:322,3981.0,processing,receive,Drone1
d7_compute_108,Drone7,Drone1:2046;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:324;Drone8:322;Drone9:322;Drone10:322,3981.5,relative_computed,local,
d7_send_d1_108,Drone7,Drone1:2046;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:322;Drone9:322;Drone10:322,3982.0,relative_sent,send,Drone1
d1_recv_d7_108,Drone1,Drone1:2047;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:322;Drone9:322;Drone10:322,3983.0,relative_confirmed,receive,Drone7
d1_send_d8_108,Drone1,Drone1:2048;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:322;Drone9:322;Drone10:322,3984.2,velocity_sent,send,Drone8
d8_recv_d1_108,Drone8,Drone1:2048;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:323;Drone9:322;Drone10:322,3985.0,processing,receive,Drone1
d8_compute_108,Drone8,Drone1:2048;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:324;Drone9:322;Drone10:322,3985.5,relative_computed,local,
d8_send_d1_108,Drone8,Drone1:2048;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:322;Drone10:322,3986.0,relative_sent,send,Drone1
d1_recv_d8_108,Drone1,Drone1:2049;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:322;Drone10:322,3987.0,relative_confirmed,receive,Drone8
d1_send_d9_108,Drone1,Drone1:2050;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:322;Drone10:322,3988.2,velocity_sent,send,Drone9
d9_recv_d1_108,Drone9,Drone1:2050;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:323;Drone10:322,3989.0,processing,receive,Drone1
d9_compute_108,Drone9,Drone1:2050;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:324;Drone10:322,3989.5,relative_computed,local,
d9_send_d1_108,Drone9,Drone1:2050;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:322,3990.0,relative_sent,send,Drone1
d1_recv_d9_108,Drone1,Drone1:2051;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:322,3991.0,relative_confirmed,receive,Drone9
d1_send_d10_108,Drone1,Drone1:2052;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:322,3992.2,velocity_sent,send,Drone10
d10_recv_d1_108,Drone10,Drone1:2052;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:323,3993.0,processing,receive,Drone1
d10_compute_108,Drone10,Drone1:2052;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:324,3993.5,relative_computed,local,
d10_send_d1_108,Drone10,Drone1:2052;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3994.0,relative_sent,send,Drone1
d1_recv_d10_108,Drone1,Drone1:2053;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3995.0,relative_confirmed,receive,Drone10
d1_measure_109,Drone1,Drone1:2054;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3997.0,velocity_measured,local,
d1_send_d2_109,Drone1,Drone1:2055;Drone2:325;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3997.2,velocity_sent,send,Drone2
d2_recv_d1_109,Drone2,Drone1:2055;Drone2:326;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3998.0,processing,receive,Drone1
d2_compute_109,Drone2,Drone1:2055;Drone2:327;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3998.5,relative_computed,local,
d2_send_d1_109,Drone2,Drone1:2055;Drone2:328;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,3999.0,relative_sent,send,Drone1
d1_recv_d2_109,Drone1,Drone1:2056;Drone2:328;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,4000.0,relative_confirmed,receive,Drone2
d1_send_d3_109,Drone1,Drone1:2057;Drone2:328;Drone3:325;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,4001.2,velocity_sent,send,Drone3
d3_recv_d1_109,Drone3,Drone1:2057;Drone2:328;Drone3:326;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,4002.0,processing,receive,Drone1
d3_compute_109,Drone3,Drone1:2057;Drone2:328;Drone3:327;Drone4:325;Drone5:325;Drone6:325;Drone7:325;Drone8:325;Drone9:325;Drone10:325,4002.5,relative_computed,local,
