# Generated drone relative-velocity trace
# total_events: 10000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d1_send_d2_830,Drone1,Drone1:2490;Drone2:2488,4146.2,velocity_sent,send,Drone2
d2_recv_d1_830,Drone2,Drone1:2490;Drone2:2489,4147.0,processing,receive,Drone1
d2_compute_830,Drone2,Drone1:2490;Drone2:2490,4147.5,relative_computed,local,
d2_send_d1_830,Drone2,Drone1:2490;Drone2:2491,4148.0,relative_sent,send,Drone1
d1_recv_d2_830,Drone1,Drone1:2491;Drone2:2491,4149.0,relative_confirmed,receive,Drone2
d1_measure_831,Drone1,Drone1:2492;Drone2:2491,4151.0,velocity_measured,local,
d1_send_d2_831,Drone1,Drone1:2493;Drone2:2491,4151.2,velocity_sent,send,Drone2
d2_recv_d1_831,Drone2,Drone1:2493;Drone2:2492,4152.0,processing,receive,Drone1
d2_compute_831,Drone2,Drone1:2493;Drone2:2493,4152.5,relative_computed,local,
d2_send_d1_831,Drone2,Drone1:2493;Drone2:2494,4153.0,relative_sent,send,Drone1
d1_recv_d2_831,Drone1,Drone1:2494;Drone2:2494,4154.0,relative_confirmed,receive,Drone2
d1_measure_832,Drone1,Drone1:2495;Drone2:2494,4156.0,velocity_measured,local,
d1_send_d2_832,Drone1,Drone1:2496;Drone2:2494,4156.2,velocity_sent,send,Drone2
d2_recv_d1_832,Drone2,Drone1:2496;Drone2:2495,4157.0,processing,receive,Drone1
d2_compute_832,Drone2,Drone1:2496;Drone2:2496,4157.5,relative_computed,local,
d2_send_d1_832,Drone2,Drone1:2496;Drone2:2497,4158.0,relative_sent,send,Drone1
d1_recv_d2_832,Drone1,Drone1:2497;Drone2:2497,4159.0,relative_confirmed,receive,Drone2
d1_measure_833,Drone1,Drone1:2498;Drone2:2497,4161.0,velocity_measured,local,
d1_send_d2_833,Drone1,Drone1:2499;Drone2:2497,4161.2,velocity_sent,send,Drone2
d2_recv_d1_833,Drone2,Drone1:2499;Drone2:2498,4162.0,processing,receive,Drone1
d2_compute_833,Drone2,Drone1:2499;Drone2:2499,4162.5,relative_computed,local,
d2_send_d1_833,Drone2,Drone1:2499;Drone2:2500,4163.0,relative_sent,send,Drone1
d1_recv_d2_833,Drone1,Drone1:2500;Drone2:2500,4164.0,relative_confirmed,receive,Drone2
d1_measure_834,Drone1,Drone1:2501;Drone2:2500,4166.0,velocity_measured,local,
d1_send_d2_834,Drone1,Drone1:2502;Drone2:2500,4166.2,velocity_sent,send,Drone2
d2_recv_d1_834,Drone2,Drone1:2502;Drone2:2501,4167.0,processing,receive,Drone1
d2_compute_834,Drone2,Drone1:2502;Drone2:2502,4167.5,relative_computed,local,
d2_send_d1_834,Drone2,Drone1:2502;Drone2:2503,4168.0,relative_sent,send,Drone1
d1_recv_d2_834,Drone1,Drone1:2503;Drone2:2503,4169.0,relative_confirmed,receive,Drone2
d1_measure_835,Drone1,Drone1:2504;Drone2:2503,4171.0,velocity_measured,local,
d1_send_d2_835,Drone1,Drone1:2505;Drone2:2503,4171.2,velocity_sent,send,Drone2
d2_recv_d1_835,Drone2,Drone1:2505;Drone2:2504,4172.0,processing,receive,Drone1
d2_compute_835,Drone2,Drone1:2505;Drone2:2505,4172.5,relative_computed,local,
d2_send_d1_835,Drone2,Drone1:2505;Drone2:2506,4173.0,relative_sent,send,Drone1
d1_recv_d2_835,Drone1,Drone1:2506;Drone2:2506,4174.0,relative_confirmed,receive,Drone2
d1_measure_836,Drone1,Drone1:2507;Drone2:2506,4176.0,velocity_measured,local,
d1_send_d2_836,Drone1,Drone1:2508;Drone2:2506,4176.2,velocity_sent,send,Drone2
d2_recv_d1_836,Drone2,Drone1:2508;Drone2:2507,4177.0,processing,receive,Drone1
d2_compute_836,Drone2,Drone1:2508;Drone2:2508,4177.5,relative_computed,local,
d2_send_d1_836,Drone2,Drone1:2508;Drone2:2509,4178.0,relative_sent,send,Drone1
d1_recv_d2_836,Drone1,Drone1:2509;Drone2:2509,4179.0,relative_confirmed,receive,Drone2
d1_measure_837,Drone1,Drone1:2510;Drone2:2509,4181.0,velocity_measured,local,
d1_send_d2_837,Drone1,Drone1:2511;Drone2:2509,4181.2,velocity_sent,send,Drone2
d2_recv_d1_837,Drone2,Drone1:2511;Drone2:2510,4182.0,processing,receive,Drone1
d2_compute_837,Drone2,Drone1:2511;Drone2:2511,4182.5,relative_computed,local,
d2_send_d1_837,Drone2,Drone1:2511;Drone2:2512,4183.0,relative_sent,send,Drone1
d1_recv_d2_837,Drone1,Drone1:2512;Drone2:2512,4184.0,relative_confirmed,receive,Drone2
d1_measure_838,Drone1,Drone1:2513;Drone2:2512,4186.0,velocity_measured,local,
d1_send_d2_838,Drone1,Drone1:2514;Drone2:2512,4186.2,velocity_sent,send,Drone2
d2_recv_d1_838,Drone2,Drone1:2514;Drone2:2513,4187.0,processing,receive,Drone1
d2_compute_838,Drone2,Drone1:2514;Drone2:2514,4187.5,relative_computed,local,
d2_send_d1_838,Drone2,Drone1:2514;Drone2:2515,4188.0,relative_sent,send,Drone1
d1_recv_d2_838,Drone1,Drone1:2515;Drone2:2515,4189.0,relative_confirmed,receive,Drone2
d1_measure_839,Drone1,Drone1:2516;Drone2:2515,4191.0,velocity_measured,local,
d1_send_d2_839,Drone1,Drone1:2517;Drone2:2515,4191.2,velocity_sent,send,Drone2
d2_recv_d1_839,Drone2,Drone1:2517;Drone2:2516,4192.0,processing,receive,Drone1
d2_compute_839,Drone2,Drone1:2517;Drone2:2517,4192.5,relative_computed,local,
d2_send_d1_839,Drone2,Drone1:2517;Drone2:2518,4193.0,relative_sent,send,Drone1
d1_recv_d2_839,Drone1,Drone1:2518;Drone2:2518,4194.0,relative_confirmed,receive,Drone2
d1_measure_840,Drone1,Drone1:2519;Drone2:2518,4196.0,velocity_measured,local,
d1_send_d2_840,Drone1,Drone1:2520;Drone2:2518,4196.2,velocity_sent,send,Drone2
d2_recv_d1_840,Drone2,Drone1:2520;Drone2:2519,4197.0,processing,receive,Drone1
d2_compute_840,Drone2,Drone1:2520;Drone2:2520,4197.5,relative_computed,local,
d2_send_d1_840,Drone2,Drone1:2520;Drone2:2521,4198.0,relative_sent,send,Drone1
d1_recv_d2_840,Drone1,Drone1:2521;Drone2:2521,4199.0,relative_confirmed,receive,Drone2
d1_measure_841,Drone1,Drone1:2522;Drone2:2521,4201.0,velocity_measured,local,
d1_send_d2_841,Drone1,Drone1:2523;Drone2:2521,4201.2,velocity_sent,send,Drone2
d2_recv_d1_841,Drone2,Drone1:2523;Drone2:2522,4202.0,processing,receive,Drone1
d2_compute_841,Drone2,Drone1:2523;Drone2:2523,4202.5,relative_computed,local,
d2_send_d1_841,Drone2,Drone1:2523;Drone2:2524,4203.0,relative_sent,send,Drone1
d1_recv_d2_841,Drone1,Drone1:2524;Drone2:2524,4204.0,relative_confirmed,receive,Drone2
d1_measure_842,Drone1,Drone1:2525;Drone2:2524,4206.0,velocity_measured,local,
d1_send_d2_842,Drone1,Drone1:2526;Drone2:2524,4206.2,velocity_sent,send,Drone2
d2_recv_d1_842,Drone2,Drone1:2526;Drone2:2525,4207.0,processing,receive,Drone1
d2_compute_842,Drone2,Drone1:2526;Drone2:2526,4207.5,relative_computed,local,
d2_send_d1_842,Drone2,Drone1:2526;Drone2:2527,4208.0,relative_sent,send,Drone1
d1_recv_d2_842,Drone1,Drone1:2527;Drone2:2527,4209.0,relative_confirmed,receive,Drone2
d1_measure_843,Drone1,Drone1:2528;Drone2:2527,4211.0,velocity_measured,local,
d1_send_d2_843,Drone1,Drone1:2529;Drone2:2527,4211.2,velocity_sent,send,Drone2
d2_recv_d1_843,Drone2,Drone1:2529;Drone2:2528,4212.0,processing,receive,Drone1
d2_compute_843,Drone2,Drone1:2529;Drone2:2529,4212.5,relative_computed,local,
d2_send_d1_843,Drone2,Drone1:2529;Drone2:2530,4213.0,relative_sent,send,Drone1
d1_recv_d2_843,Drone1,Drone1:2530;Drone2:2530,4214.0,relative_confirmed,receive,Drone2
d1_measure_844,Drone1,Drone1:2531;Drone2:2530,4216.0,velocity_measured,local,
d1_send_d2_844,Drone1,Drone1:2532;Drone2:2530,4216.2,velocity_sent,send,Drone2
d2_recv_d1_844,Drone2,Drone1:2532;Drone2:2531,4217.0,processing,receive,Drone1
d2_compute_844,Drone2,Drone1:2532;Drone2:2532,4217.5,relative_computed,local,
d2_send_d1_844,Drone2,Drone1:2532;Drone2:2533,4218.0,relative_sent,send,Drone1
d1_recv_d2_844,Drone1,Drone1:2533;Drone2:2533,4219.0,relative_confirmed,receive,Drone2
d1_measure_845,Drone1,Drone1:2534;Drone2:2533,4221.0,velocity_measured,local,
d1_send_d2_845,Drone1,Drone1:2535;Drone2:2533,4221.2,velocity_sent,send,Drone2
d2_recv_d1_845,Drone2,Drone1:2535;Drone2:2534,4222.0,processing,receive,Drone1
d2_compute_845,Drone2,Drone1:2535;Drone2:2535,4222.5,relative_computed,local,
d2_send_d1_845,Drone2,Drone1:2535;Drone2:2536,4223.0,relative_sent,send,Drone1
d1_recv_d2_845,Drone1,Drone1:2536;Drone2:2536,4224.0,relative_confirmed,receive,Drone2
d1_measure_846,Drone1,Drone1:2537;Drone2:2536,4226.0,velocity_measured,local,
d1_send_d2_846,Drone1,Drone1:2538;Drone2:2536,4226.2,velocity_sent,send,Drone2
d2_recv_d1_846,Drone2,Drone1:2538;Drone2:2537,4227.0,processing,receive,Drone1
d2_compute_846,Drone2,Drone1:2538;Drone2:2538,4227.5,relative_computed,local,
d2_send_d1_846,Drone2,Drone1:2538;Drone2:2539,4228.0,relative_sent,send,Drone1
d1_recv_d2_846,Drone1,Drone1:2539;Drone2:2539,4229.0,relative_confirmed,receive,Drone2
d1_measure_847,Drone1,Drone1:2540;Drone2:2539,4231.0,velocity_measured,local,
d1_send_d2_847,Drone1,Drone1:2541;Drone2:2539,4231.2,velocity_sent,send,Drone2
d2_recv_d1_847,Drone2,Drone1:2541;Drone2:2540,4232.0,processing,receive,Drone1
d2_compute_847,Drone2,Drone1:2541;Drone2:2541,4232.5,relative_computed,local,
d2_send_d1_847,Drone2,Drone1:2541;Drone2:2542,4233.0,relative_sent,send,Drone1
d1_recv_d2_847,Drone1,Drone1:2542;Drone2:2542,4234.0,relative_confirmed,receive,Drone2
d1_measure_848,Drone1,Drone1:2543;Drone2:2542,4236.0,velocity_measured,local,
d1_send_d2_848,Drone1,Drone1:2544;Drone2:2542,4236.2,velocity_sent,send,Drone2
d2_recv_d1_848,Drone2,Drone1:2544;Drone2:2543,4237.0,processing,receive,Drone1
d2_compute_848,Drone2,Drone1:2544;Drone2:2544,4237.5,relative_computed,local,
d2_send_d1_848,Drone2,Drone1:2544;Drone2:2545,4238.0,relative_sent,send,Drone1
d1_recv_d2_848,Drone1,Drone1:2545;Drone2:2545,4239.0,relative_confirmed,receive,Drone2
d1_measure_849,Drone1,Drone1:2546;Drone2:2545,4241.0,velocity_measured,local,
d1_send_d2_849,Drone1,Drone1:2547;Drone2:2545,4241.2,velocity_sent,send,Drone2
d2_recv_d1_849,Drone2,Drone1:2547;Drone2:2546,4242.0,processing,receive,Drone1
d2_compute_849,Drone2,Drone1:2547;Drone2:2547,4242.5,relative_computed,local,
d2_send_d1_849,Drone2,Drone1:2547;Drone2:2548,4243.0,relative_sent,send,Drone1
d1_recv_d2_849,Drone1,Drone1:2548;Drone2:2548,4244.0,relative_confirmed,receive,Drone2
d1_measure_850,Drone1,Drone1:2549;Drone2:2548,4246.0,velocity_measured,local,
d1_send_d2_850,Drone1,Drone1:2550;Drone2:2548,4246.2,velocity_sent,send,Drone2
d2_recv_d1_850,Drone2,Drone1:2550;Drone2:2549,4247.0,processing,receive,Drone1
d2_compute_850,Drone2,Drone1:2550;Drone2:2550,4247.5,relative_computed,local,
d2_send_d1_850,Drone2,Drone1:2550;Drone2:2551,4248.0,relative_sent,send,Drone1
d1_recv_d2_850,Drone1,Drone1:2551;Drone2:2551,4249.0,relative_confirmed,receive,Drone2
d1_measure_851,Drone1,Drone1:2552;Drone2:2551,4251.0,velocity_measured,local,
d1_send_d2_851,Drone1,Drone1:2553;Drone2:2551,4251.2,velocity_sent,send,Drone2
d2_recv_d1_851,Drone2,Drone1:2553;Drone2:2552,4252.0,processing,receive,Drone1
d2_compute_851,Drone2,Drone1:2553;Drone2:2553,4252.5,relative_computed,local,
d2_send_d1_851,Drone2,Drone1:2553;Drone2:2554,4253.0,relative_sent,send,Drone1
d1_recv_d2_851,Drone1,Drone1:2554;Drone2:2554,4254.0,relative_confirmed,receive,Drone2
d1_measure_852,Drone1,Drone1:2555;Drone2:2554,4256.0,velocity_measured,local,
d1_send_d2_852,Drone1,Drone1:2556;Drone2:2554,4256.2,velocity_sent,send,Drone2
d2_recv_d1_852,Drone2,Drone1:2556;Drone2:2555,4257.0,processing,receive,Drone1
d2_compute_852,Drone2,Drone1:2556;Drone2:2556,4257.5,relative_computed,local,
d2_send_d1_852,Drone2,Drone1:2556;Drone2:2557,4258.0,relative_sent,send,Drone1
d1_recv_d2_852,Drone1,Drone1:2557;Drone2:2557,4259.0,relative_confirmed,receive,Drone2
d1_measure_853,Drone1,Drone1:2558;Drone2:2557,4261.0,velocity_measured,local,
d1_send_d2_853,Drone1,Drone1:2559;Drone2:2557,4261.2,velocity_sent,send,Drone2
d2_recv_d1_853,Drone2,Drone1:2559;Drone2:2558,4262.0,processing,receive,Drone1
d2_compute_853,Drone2,Drone1:2559;Drone2:2559,4262.5,relative_computed,local,
d2_send_d1_853,Drone2,Drone1:2559;Drone2:2560,4263.0,relative_sent,send,Drone1
d1_recv_d2_853,Drone1,Drone1:2560;Drone2:2560,4264.0,relative_confirmed,receive,Drone2
d1_measure_854,Drone1,Drone1:2561;Drone2:2560,4266.0,velocity_measured,local,
d1_send_d2_854,Drone1,Drone1:2562;Drone2:2560,4266.2,velocity_sent,send,Drone2
d2_recv_d1_854,Drone2,Drone1:2562;Drone2:2561,4267.0,processing,receive,Drone1
d2_compute_854,Drone2,Drone1:2562;Drone2:2562,4267.5,relative_computed,local,
d2_send_d1_854,Drone2,Drone1:2562;Drone2:2563,4268.0,relative_sent,send,Drone1
d1_recv_d2_854,Drone1,Drone1:2563;Drone2:2563,4269.0,relative_confirmed,receive,Drone2
d1_measure_855,Drone1,Drone1:2564;Drone2:2563,4271.0,velocity_measured,local,
d1_send_d2_855,Drone1,Drone1:2565;Drone2:2563,4271.2,velocity_sent,send,Drone2
d2_recv_d1_855,Drone2,Drone1:2565;Drone2:2564,4272.0,processing,receive,Drone1
d2_compute_855,Drone2,Drone1:2565;Drone2:2565,4272.5,relative_computed,local,
d2_send_d1_855,Drone2,Drone1:2565;Drone2:2566,4273.0,relative_sent,send,Drone1
d1_recv_d2_855,Drone1,Drone1:2566;Drone2:2566,4274.0,relative_confirmed,receive,Drone2
d1_measure_856,Drone1,Drone1:2567;Drone2:2566,4276.0,velocity_measured,local,
d1_send_d2_856,Drone1,Drone1:2568;Drone2:2566,4276.2,velocity_sent,send,Drone2
d2_recv_d1_856,Drone2,Drone1:2568;Drone2:2567,4277.0,processing,receive,Drone1
d2_compute_856,Drone2,Drone1:2568;Drone2:2568,4277.5,relative_computed,local,
d2_send_d1_856,Drone2,Drone1:2568;Drone2:2569,4278.0,relative_sent,send,Drone1
d1_recv_d2_856,Drone1,Drone1:2569;Drone2:2569,4279.0,relative_confirmed,receive,Drone2
d1_measure_857,Drone1,Drone1:2570;Drone2:2569,4281.0,velocity_measured,local,
d1_send_d2_857,Drone1,Drone1:2571;Drone2:2569,4281.2,velocity_sent,send,Drone2
d2_recv_d1_857,Drone2,Drone1:2571;Drone2:2570,4282.0,processing,receive,Drone1
d2_compute_857,Drone2,Drone1:2571;Drone2:2571,4282.5,relative_computed,local,
d2_send_d1_857,Drone2,Drone1:2571;Drone2:2572,4283.0,relative_sent,send,Drone1
d1_recv_d2_857,Drone1,Drone1:2572;Drone2:2572,4284.0,relative_confirmed,receive,Drone2
d1_measure_858,Drone1,Drone1:2573;Drone2:2572,4286.0,velocity_measured,local,
d1_send_d2_858,Drone1,Drone1:2574;Drone2:2572,4286.2,velocity_sent,send,Drone2
d2_recv_d1_858,Drone2,Drone1:2574;Drone2:2573,4287.0,processing,receive,Drone1
d2_compute_858,Drone2,Drone1:2574;Drone2:2574,4287.5,relative_computed,local,
d2_send_d1_858,Drone2,Drone1:2574;Drone2:2575,4288.0,relative_sent,send,Drone1
d1_recv_d2_858,Drone1,Drone1:2575;Drone2:2575,4289.0,relative_confirmed,receive,Drone2
d1_measure_859,Drone1,Drone1:2576;Drone2:2575,4291.0,velocity_measured,local,
d1_send_d2_859,Drone1,Drone1:2577;Drone2:2575,4291.2,velocity_sent,send,Drone2
d2_recv_d1_859,Drone2,Drone1:2577;Drone2:2576,4292.0,processing,receive,Drone1
d2_compute_859,Drone2,Drone1:2577;Drone2:2577,4292.5,relative_computed,local,
d2_send_d1_859,Drone2,Drone1:2577;Drone2:2578,4293.0,relative_sent,send,Drone1
d1_recv_d2_859,Drone1,Drone1:2578;Drone2:2578,4294.0,relative_confirmed,receive,Drone2
d1_measure_860,Drone1,Drone1:2579;Drone2:2578,4296.0,velocity_measured,local,
d1_send_d2_860,Drone1,Drone1:2580;Drone2:2578,4296.2,velocity_sent,send,Drone2
d2_recv_d1_860,Drone2,Drone1:2580;Drone2:2579,4297.0,processing,receive,Drone1
d2_compute_860,Drone2,Drone1:2580;Drone2:2580,4297.5,relative_computed,local,
d2_send_d1_860,Drone2,Drone1:2580;Drone2:2581,4298.0,relative_sent,send,Drone1
d1_recv_d2_860,Drone1,Drone1:2581;Drone2:2581,4299.0,relative_confirmed,receive,Drone2
d1_measure_861,Drone1,Drone1:2582;Drone2:2581,4301.0,velocity_measured,local,
d1_send_d2_861,Drone1,Drone1:2583;Drone2:2581,4301.2,velocity_sent,send,Drone2
d2_recv_d1_861,Drone2,Drone1:2583;Drone2:2582,4302.0,processing,receive,Drone1
d2_compute_861,Drone2,Drone1:2583;Drone2:2583,4302.5,relative_computed,local,
d2_send_d1_861,Drone2,Drone1:2583;Drone2:2584,4303.0,relative_sent,send,Drone1
d1_recv_d2_861,Drone1,Drone1:2584;Drone2:2584,4304.0,relative_confirmed,receive,Drone2
d1_measure_862,Drone1,Drone1:2585;Drone2:2584,4306.0,velocity_measured,local,
d1_send_d2_862,Drone1,Drone1:2586;Drone2:2584,4306.2,velocity_sent,send,Drone2
d2_recv_d1_862,Drone2,Drone1:2586;Drone2:2585,4307.0,processing,receive,Drone1
d2_compute_862,Drone2,Drone1:2586;Drone2:2586,4307.5,relative_computed,local,
d2_send_d1_862,Drone2,Drone1:2586;Drone2:2587,4308.0,relative_sent,send,Drone1
d1_recv_d2_862,Drone1,Drone1:2587;Drone2:2587,4309.0,relative_confirmed,receive,Drone2
d1_measure_863,Drone1,Drone1:2588;Drone2:2587,4311.0,velocity_measured,local,
d1_send_d2_863,Drone1,Drone1:2589;Drone2:2587,4311.2,velocity_sent,send,Drone2
d2_recv_d1_863,Drone2,Drone1:2589;Drone2:2588,4312.0,processing,receive,Drone1
d2_compute_863,Drone2,Drone1:2589;Drone2:2589,4312.5,relative_computed,local,
d2_send_d1_863,Drone2,Drone1:2589;Drone2:2590,4313.0,relative_sent,send,Drone1
d1_recv_d2_863,Drone1,Drone1:2590;Drone2:2590,4314.0,relative_confirmed,receive,Drone2
d1_measure_864,Drone1,Drone1:2591;Drone2:2590,4316.0,velocity_measured,local,
d1_send_d2_864,Drone1,Drone1:2592;Drone2:2590,4316.2,velocity_sent,send,Drone2
d2_recv_d1_864,Drone2,Drone1:2592;Drone2:2591,4317.0,processing,receive,Drone1
d2_compute_864,Drone2,Drone1:2592;Drone2:2592,4317.5,relative_computed,local,
d2_send_d1_864,Drone2,Drone1:2592;Drone2:2593,4318.0,relative_sent,send,Drone1
d1_recv_d2_864,Drone1,Drone1:2593;Drone2:2593,4319.0,relative_confirmed,receive,Drone2
d1_measure_865,Drone1,Drone1:2594;Drone2:2593,4321.0,velocity_measured,local,
d1_send_d2_865,Drone1,Drone1:2595;Drone2:2593,4321.2,velocity_sent,send,Drone2
d2_recv_d1_865,Drone2,Drone1:2595;Drone2:2594,4322.0,processing,receive,Drone1
d2_compute_865,Drone2,Drone1:2595;Drone2:2595,4322.5,relative_computed,local,
d2_send_d1_865,Drone2,Drone1:2595;Drone2:2596,4323.0,relative_sent,send,Drone1
d1_recv_d2_865,Drone1,Drone1:2596;Drone2:2596,4324.0,relative_confirmed,receive,Drone2
d1_measure_866,Drone1,Drone1:2597;Drone2:2596,4326.0,velocity_measured,local,
d1_send_d2_866,Drone1,Drone1:2598;Drone2:2596,4326.2,velocity_sent,send,Drone2
d2_recv_d1_866,Drone2,Drone1:2598;Drone2:2597,4327.0,processing,receive,Drone1
d2_compute_866,Drone2,Drone1:2598;Drone2:2598,4327.5,relative_computed,local,
d2_send_d1_866,Drone2,Drone1:2598;Drone2:2599,4328.0,relative_sent,send,Drone1
d1_recv_d2_866,Drone1,Drone1:2599;Drone2:2599,4329.0,relative_confirmed,receive,Drone2
d1_measure_867,Drone1,Drone1:2600;Drone2:2599,4331.0,velocity_measured,local,
d1_send_d2_867,Drone1,Drone1:2601;Drone2:2599,4331.2,velocity_sent,send,Drone2
d2_recv_d1_867,Drone2,Drone1:2601;Drone2:2600,4332.0,processing,receive,Drone1
d2_compute_867,Drone2,Drone1:2601;Drone2:2601,4332.5,relative_computed,local,
d2_send_d1_867,Drone2,Drone1:2601;Drone2:2602,4333.0,relative_sent,send,Drone1
d1_recv_d2_867,Drone1,Drone1:2602;Drone2:2602,4334.0,relative_confirmed,receive,Drone2
d1_measure_868,Drone1,Drone1:2603;Drone2:2602,4336.0,velocity_measured,local,
d1_send_d2_868,Drone1,Drone1:2604;Drone2:2602,4336.2,velocity_sent,send,Drone2
d2_recv_d1_868,Drone2,Drone1:2604;Drone2:2603,4337.0,processing,receive,Drone1
d2_compute_868,Drone2,Drone1:2604;Drone2:2604,4337.5,relative_computed,local,
d2_send_d1_868,Drone2,Drone1:2604;Drone2:2605,4338.0,relative_sent,send,Drone1
d1_recv_d2_868,Drone1,Drone1:2605;Drone2:2605,4339.0,relative_confirmed,receive,Drone2
d1_measure_869,Drone1,Drone1:2606;Drone2:2605,4341.0,velocity_measured,local,
d1_send_d2_869,Drone1,Drone1:2607;Drone2:2605,4341.2,velocity_sent,send,Drone2
d2_recv_d1_869,Drone2,Drone1:2607;Drone2:2606,4342.0,processing,receive,Drone1
d2_compute_869,Drone2,Drone1:2607;Drone2:2607,4342.5,relative_computed,local,
d2_send_d1_869,Drone2,Drone1:2607;Drone2:2608,4343.0,relative_sent,send,Drone1
d1_recv_d2_869,Drone1,Drone1:2608;Drone2:2608,4344.0,relative_confirmed,receive,Drone2
d1_measure_870,Drone1,Drone1:2609;Drone2:2608,4346.0,velocity_measured,local,
d1_send_d2_870,Drone1,Drone1:2610;Drone2:2608,4346.2,velocity_sent,send,Drone2
d2_recv_d1_870,Drone2,Drone1:2610;Drone2:2609,4347.0,processing,receive,Drone1
d2_compute_870,Drone2,Drone1:2610;Drone2:2610,4347.5,relative_computed,local,
d2_send_d1_870,Drone2,Drone1:2610;Drone2:2611,4348.0,relative_sent,send,Drone1
d1_recv_d2_870,Drone1,Drone1:2611;Drone2:2611,4349.0,relative_confirmed,receive,Drone2
d1_measure_871,Drone1,Drone1:2612;Drone2:2611,4351.0,velocity_measured,local,
d1_send_d2_871,Drone1,Drone1:2613;Drone2:2611,4351.2,velocity_sent,send,Drone2
d2_recv_d1_871,Drone2,Drone1:2613;Drone2:2612,4352.0,processing,receive,Drone1
d2_compute_871,Drone2,Drone1:2613;Drone2:2613,4352.5,relative_computed,local,
d2_send_d1_871,Drone2,Drone1:2613;Drone2:2614,4353.0,relative_sent,send,Drone1
d1_recv_d2_871,Drone1,Drone1:2614;Drone2:2614,4354.0,relative_confirmed,receive,Drone2
d1_measure_872,Drone1,Drone1:2615;Drone2:2614,4356.0,velocity_measured,local,
d1_send_d2_872,Drone1,Drone1:2616;Drone2:2614,4356.2,velocity_sent,send,Drone2
d2_recv_d1_872,Drone2,Drone1:2616;Drone2:2615,4357.0,processing,receive,Drone1
d2_compute_872,Drone2,Drone1:2616;Drone2:2616,4357.5,relative_computed,local,
d2_send_d1_872,Drone2,Drone1:2616;Drone2:2617,4358.0,relative_sent,send,Drone1
d1_recv_d2_872,Drone1,Drone1:2617;Drone2:2617,4359.0,relative_confirmed,receive,Drone2
d1_measure_873,Drone1,Drone1:2618;Drone2:2617,4361.0,velocity_measured,local,
d1_send_d2_873,Drone1,Drone1:2619;Drone2:2617,4361.2,velocity_sent,send,Drone2
d2_recv_d1_873,Drone2,Drone1:2619;Drone2:2618,4362.0,processing,receive,Drone1
d2_compute_873,Drone2,Drone1:2619;Drone2:2619,4362.5,relative_computed,local,
d2_send_d1_873,Drone2,Drone1:2619;Drone2:2620,4363.0,relative_sent,send,Drone1
d1_recv_d2_873,Drone1,Drone1:2620;Drone2:2620,4364.0,relative_confirmed,receive,Drone2
d1_measure_874,Drone1,Drone1:2621;Drone2:2620,4366.0,velocity_measured,local,
d1_send_d2_874,Drone1,Drone1:2622;Drone2:2620,4366.2,velocity_sent,send,Drone2
d2_recv_d1_874,Drone2,Drone1:2622;Drone2:2621,4367.0,processing,receive,Drone1
d2_compute_874,Drone2,Drone1:2622;Drone2:2622,4367.5,relative_computed,local,
d2_send_d1_874,Drone2,Drone1:2622;Drone2:2623,4368.0,relative_sent,send,Drone1
d1_recv_d2_874,Drone1,Drone1:2623;Drone2:2623,4369.0,relative_confirmed,receive,Drone2
d1_measure_875,Drone1,Drone1:2624;Drone2:2623,4371.0,velocity_measured,local,
d1_send_d2_875,Drone1,Drone1:2625;Drone2:2623,4371.2,velocity_sent,send,Drone2
d2_recv_d1_875,Drone2,Drone1:2625;Drone2:2624,4372.0,processing,receive,Drone1
d2_compute_875,Drone2,Drone1:2625;Drone2:2625,4372.5,relative_computed,local,
d2_send_d1_875,Drone2,Drone1:2625;Drone2:2626,4373.0,relative_sent,send,Drone1
d1_recv_d2_875,Drone1,Drone1:2626;Drone2:2626,4374.0,relative_confirmed,receive,Drone2
d1_measure_876,Drone1,Drone1:2627;Drone2:2626,4376.0,velocity_measured,local,
d1_send_d2_876,Drone1,Drone1:2628;Drone2:2626,4376.2,velocity_sent,send,Drone2
d2_recv_d1_876,Drone2,Drone1:2628;Drone2:2627,4377.0,processing,receive,Drone1
d2_compute_876,Drone2,Drone1:2628;Drone2:2628,4377.5,relative_computed,local,
d2_send_d1_876,Drone2,Drone1:2628;Drone2:2629,4378.0,relative_sent,send,Drone1
d1_recv_d2_876,Drone1,Drone1:2629;Drone2:2629,4379.0,relative_confirmed,receive,Drone2
d1_measure_877,Drone1,Drone1:2630;Drone2:2629,4381.0,velocity_measured,local,
d1_send_d2_877,Drone1,Drone1:2631;Drone2:2629,4381.2,velocity_sent,send,Drone2
d2_recv_d1_877,Drone2,Drone1:2631;Drone2:2630,4382.0,processing,receive,Drone1
d2_compute_877,Drone2,Drone1:2631;Drone2:2631,4382.5,relative_computed,local,
d2_send_d1_877,Drone2,Drone1:2631;Drone2:2632,4383.0,relative_sent,send,Drone1
d1_recv_d2_877,Drone1,Drone1:2632;Drone2:2632,4384.0,relative_confirmed,receive,Drone2
d1_measure_878,Drone1,Drone1:2633;Drone2:2632,4386.0,velocity_measured,local,
d1_send_d2_878,Drone1,Drone1:2634;Drone2:2632,4386.2,velocity_sent,send,Drone2
d2_recv_d1_878,Drone2,Drone1:2634;Drone2:2633,4387.0,processing,receive,Drone1
