d2_compute_30,Drone2,Drone1:206;Drone2:90;Drone3:88;Drone4:88,379.5,relative_computed,local,
d2_send_d1_30,Drone2,Drone1:206;Drone2:91;Drone3:88;Drone4:88,380.0,relative_sent,send,Drone1
d1_recv_d2_30,Drone1,Drone1:207;Drone2:91;Drone3:88;Drone4:88,381.0,relative_confirmed,receive,Drone2
d1_send_d3_30,Drone1,Drone1:208;Drone2:91;Drone3:88;Drone4:88,382.2,velocity_sent,send,Drone3
d3_recv_d1_30,Drone3,Drone1:208;Drone2:91;Drone3:89;Drone4:88,383.0,processing,receive,Drone1
d3_compute_30,Drone3,Drone1:208;Drone2:91;Drone3:90;Drone4:88,383.5,relative_computed,local,
d3_send_d1_30,Drone3,Drone1:208;Drone2:91;Drone3:91;Drone4:88,384.0,relative_sent,send,Drone1
d1_recv_d3_30,Drone1,Drone1:209;Drone2:91;Drone3:91;Drone4:88,385.0,relative_confirmed,receive,Drone3
d1_send_d4_30,Drone1,Drone1:210;Drone2:91;Drone3:91;Drone4:88,386.2,velocity_sent,send,Drone4
d4_recv_d1_30,Drone4,Drone1:210;Drone2:91;Drone3:91;Drone4:89,387.0,processing,receive,Drone1
d4_compute_30,Drone4,Drone1:210;Drone2:91;Drone3:91;Drone4:90,387.5,relative_computed,local,
d4_send_d1_30,Drone4,Drone1:210;Drone2:91;Drone3:91;Drone4:91,388.0,relative_sent,send,Drone1
d1_recv_d4_30,Drone1,Drone1:211;Drone2:91;Drone3:91;Drone4:91,389.0,relative_confirmed,receive,Drone4
d1_measure_31,Drone1,Drone1:212;Drone2:91;Drone3:91;Drone4:91,391.0,velocity_measured,local,
d1_send_d2_31,Drone1,Drone1:213;Drone2:91;Drone3:91;Drone4:91,391.2,velocity_sent,send,Drone2
d2_recv_d1_31,Drone2,Drone1:213;Drone2:92;Drone3:91;Drone4:91,392.0,processing,receive,Drone1
d2_compute_31,Drone2,Drone1:213;Drone2:93;Drone3:91;Drone4:91,392.5,relative_computed,local,
d2_send_d1_31,Drone2,Drone1:213;Drone2:94;Drone3:91;Drone4:91,393.0,relative_sent,send,Drone1
d1_recv_d2_31,Drone1,Drone1:214;Drone2:94;Drone3:91;Drone4:91,394.0,relative_confirmed,receive,Drone2
d1_send_d3_31,Drone1,Drone1:215;Drone2:94;Drone3:91;Drone4:91,395.2,velocity_sent,send,Drone3
d3_recv_d1_31,Drone3,Drone1:215;Drone2:94;Drone3:92;Drone4:91,396.0,processing,receive,Drone1
d3_compute_31,Drone3,Drone1:215;Drone2:94;Drone3:93;Drone4:91,396.5,relative_computed,local,
d3_send_d1_31,Drone3,Drone1:215;Drone2:94;Drone3:94;Drone4:91,397.0,relative_sent,send,Drone1
d1_recv_d3_31,Drone1,Drone1:216;Drone2:94;Drone3:94;Drone4:91,398.0,relative_confirmed,receive,Drone3
d1_send_d4_31,Drone1,Drone1:217;Drone2:94;Drone3:94;Drone4:91,399.2,velocity_sent,send,Drone4
d4_recv_d1_31,Drone4,Drone1:217;Drone2:94;Drone3:94;Drone4:92,400.0,processing,receive,Drone1
d4_compute_31,Drone4,Drone1:217;Drone2:94;Drone3:94;Drone4:93,400.5,relative_computed,local,
d4_send_d1_31,Drone4,Drone1:217;Drone2:94;Drone3:94;Drone4:94,401.0,relative_sent,send,Drone1
d1_recv_d4_31,Drone1,Drone1:218;Drone2:94;Drone3:94;Drone4:94,402.0,relative_confirmed,receive,Drone4
d1_measure_32,Drone1,Drone1:219;Drone2:94;Drone3:94;Drone4:94,404.0,velocity_measured,local,
d1_send_d2_32,Drone1,Drone1:220;Drone2:94;Drone3:94;Drone4:94,404.2,velocity_sent,send,Drone2
d2_recv_d1_32,Drone2,Drone1:220;Drone2:95;Drone3:94;Drone4:94,405.0,processing,receive,Drone1
d2_compute_32,Drone2,Drone1:220;Drone2:96;Drone3:94;Drone4:94,405.5,relative_computed,local,
d2_send_d1_32,Drone2,Drone1:220;Drone2:97;Drone3:94;Drone4:94,406.0,relative_sent,send,Drone1
d1_recv_d2_32,Drone1,Drone1:221;Drone2:97;Drone3:94;Drone4:94,407.0,relative_confirmed,receive,Drone2
d1_send_d3_32,Drone1,Drone1:222;Drone2:97;Drone3:94;Drone4:94,408.2,velocity_sent,send,Drone3
d3_recv_d1_32,Drone3,Drone1:222;Drone2:97;Drone3:95;Drone4:94,409.0,processing,receive,Drone1
d3_compute_32,Drone3,Drone1:222;Drone2:97;Drone3:96;Drone4:94,409.5,relative_computed,local,
d3_send_d1_32,Drone3,Drone1:222;Drone2:97;Drone3:97;Drone4:94,410.0,relative_sent,send,Drone1
d1_recv_d3_32,Drone1,Drone1:223;Drone2:97;Drone3:97;Drone4:94,411.0,relative_confirmed,receive,Drone3
d1_send_d4_32,Drone1,Drone1:224;Drone2:97;Drone3:97;Drone4:94,412.2,velocity_sent,send,Drone4
d4_recv_d1_32,Drone4,Drone1:224;Drone2:97;Drone3:97;Drone4:95,413.0,processing,receive,Drone1
d4_compute_32,Drone4,Drone1:224;Drone2:97;Drone3:97;Drone4:96,413.5,relative_computed,local,
d4_send_d1_32,Drone4,Drone1:224;Drone2:97;Drone3:97;Drone4:97,414.0,relative_sent,send,Drone1
d1_recv_d4_32,Drone1,Drone1:225;Drone2:97;Drone3:97;Drone4:97,415.0,relative_confirmed,receive,Drone4
d1_measure_33,Drone1,Drone1:226;Drone2:97;Drone3:97;Drone4:97,417.0,velocity_measured,local,
d1_send_d2_33,Drone1,Drone1:227;Drone2:97;Drone3:97;Drone4:97,417.2,velocity_sent,send,Drone2
d2_recv_d1_33,Drone2,Drone1:227;Drone2:98;Drone3:97;Drone4:97,418.0,processing,receive,Drone1
d2_compute_33,Drone2,Drone1:227;Drone2:99;Drone3:97;Drone4:97,418.5,relative_computed,local,
d2_send_d1_33,Drone2,Drone1:227;Drone2:100;Drone3:97;Drone4:97,419.0,relative_sent,send,Drone1
d1_recv_d2_33,Drone1,Drone1:228;Drone2:100;Drone3:97;Drone4:97,420.0,relative_confirmed,receive,Drone2
d1_send_d3_33,Drone1,Drone1:229;Drone2:100;Drone3:97;Drone4:97,421.2,velocity_sent,send,Drone3
d3_recv_d1_33,Drone3,Drone1:229;Drone2:100;Drone3:98;Drone4:97,422.0,processing,receive,Drone1
d3_compute_33,Drone3,Drone1:229;Drone2:100;Drone3:99;Drone4:97,422.5,relative_computed,local,
d3_send_d1_33,Drone3,Drone1:229;Drone2:100;Drone3:100;Drone4:97,423.0,relative_sent,send,Drone1
d1_recv_d3_33,Drone1,Drone1:230;Drone2:100;Drone3:100;Drone4:97,424.0,relative_confirmed,receive,Drone3
d1_send_d4_33,Drone1,Drone1:231;Drone2:100;Drone3:100;Drone4:97,425.2,velocity_sent,send,Drone4
d4_recv_d1_33,Drone4,Drone1:231;Drone2:100;Drone3:100;Drone4:98,426.0,processing,receive,Drone1
d4_compute_33,Drone4,Drone1:231;Drone2:100;Drone3:100;Drone4:99,426.5,relative_computed,local,
d4_send_d1_33,Drone4,Drone1:231;Drone2:100;Drone3:100;Drone4:100,427.0,relative_sent,send,Drone1
d1_recv_d4_33,Drone1,Drone1:232;Drone2:100;Drone3:100;Drone4:100,428.0,relative_confirmed,receive,Drone4
d1_measure_34,Drone1,Drone1:233;Drone2:100;Drone3:100;Drone4:100,430.0,velocity_measured,local,
d1_send_d2_34,Drone1,Drone1:234;Drone2:100;Drone3:100;Drone4:100,430.2,velocity_sent,send,Drone2
d2_recv_d1_34,Drone2,Drone1:234;Drone2:101;Drone3:100;Drone4:100,431.0,processing,receive,Drone1
d2_compute_34,Drone2,Drone1:234;Drone2:102;Drone3:100;Drone4:100,431.5,relative_computed,local,
d2_send_d1_34,Drone2,Drone1:234;Drone2:103;Drone3:100;Drone4:100,432.0,relative_sent,send,Drone1
d1_recv_d2_34,Drone1,Drone1:235;Drone2:103;Drone3:100;Drone4:100,433.0,relative_confirmed,receive,Drone2
d1_send_d3_34,Drone1,Drone1:236;Drone2:103;Drone3:100;Drone4:100,434.2,velocity_sent,send,Drone3
d3_recv_d1_34,Drone3,Drone1:236;Drone2:103;Drone3:101;Drone4:100,435.0,processing,receive,Drone1
d3_compute_34,Drone3,Drone1:236;Drone2:103;Drone3:102;Drone4:100,435.5,relative_computed,local,
d3_send_d1_34,Drone3,Drone1:236;Drone2:103;Drone3:103;Drone4:100,436.0,relative_sent,send,Drone1
d1_recv_d3_34,Drone1,Drone1:237;Drone2:103;Drone3:103;Drone4:100,437.0,relative_confirmed,receive,Drone3
d1_send_d4_34,Drone1,Drone1:238;Drone2:103;Drone3:103;Drone4:100,438.2,velocity_sent,send,Drone4
d4_recv_d1_34,Drone4,Drone1:238;Drone2:103;Drone3:103;Drone4:101,439.0,processing,receive,Drone1
d4_compute_34,Drone4,Drone1:238;Drone2:103;Drone3:103;Drone4:102,439.5,relative_computed,local,
d4_send_d1_34,Drone4,Drone1:238;Drone2:103;Drone3:103;Drone4:103,440.0,relative_sent,send,Drone1
d1_recv_d4_34,Drone1,Drone1:239;Drone2:103;Drone3:103;Drone4:103,441.0,relative_confirmed,receive,Drone4
d1_measure_35,Drone1,Drone1:240;Drone2:103;Drone3:103;Drone4:103,443.0,velocity_measured,local,
d1_send_d2_35,Drone1,Drone1:241;Drone2:103;Drone3:103;Drone4:103,443.2,velocity_sent,send,Drone2
d2_recv_d1_35,Drone2,Drone1:241;Drone2:104;Drone3:103;Drone4:103,444.0,processing,receive,Drone1
d2_compute_35,Drone2,Drone1:241;Drone2:105;Drone3:103;Drone4:103,444.5,relative_computed,local,
d2_send_d1_35,Drone2,Drone1:241;Drone2:106;Drone3:103;Drone4:103,445.0,relative_sent,send,Drone1
d1_recv_d2_35,Drone1,Drone1:242;Drone2:106;Drone3:103;Drone4:103,446.0,relative_confirmed,receive,Drone2
d1_send_d3_35,Drone1,Drone1:243;Drone2:106;Drone3:103;Drone4:103,447.2,velocity_sent,send,Drone3
d3_recv_d1_35,Drone3,Drone1:243;Drone2:106;Drone3:104;Drone4:103,448.0,processing,receive,Drone1
d3_compute_35,Drone3,Drone1:243;Drone2:106;Drone3:105;Drone4:103,448.5,relative_computed,local,
d3_send_d1_35,Drone3,Drone1:243;Drone2:106;Drone3:106;Drone4:103,449.0,relative_sent,send,Drone1
d1_recv_d3_35,Drone1,Drone1:244;Drone2:106;Drone3:106;Drone4:103,450.0,relative_confirmed,receive,Drone3
d1_send_d4_35,Drone1,Drone1:245;Drone2:106;Drone3:106;Drone4:103,451.2,velocity_sent,send,Drone4
d4_recv_d1_35,Drone4,Drone1:245;Drone2:106;Drone3:106;Drone4:104,452.0,processing,receive,Drone1
d4_compute_35,Drone4,Drone1:245;Drone2:106;Drone3:106;Drone4:105,452.5,relative_computed,local,
d4_send_d1_35,Drone4,Drone1:245;Drone2:106;Drone3:106;Drone4:106,453.0,relative_sent,send,Drone1
d1_recv_d4_35,Drone1,Drone1:246;Drone2:106;Drone3:106;Drone4:106,454.0,relative_confirmed,receive,Drone4
d1_measure_36,Drone1,Drone1:247;Drone2:106;Drone3:106;Drone4:106,456.0,velocity_measured,local,
d1_send_d2_36,Drone1,Drone1:248;Drone2:106;Drone3:106;Drone4:106,456.2,velocity_sent,send,Drone2
d2_recv_d1_36,Drone2,Drone1:248;Drone2:107;Drone3:106;Drone4:106,457.0,processing,receive,Drone1
d2_compute_36,Drone2,Drone1:248;Drone2:108;Drone3:106;Drone4:106,457.5,relative_computed,local,
d2_send_d1_36,Drone2,Drone1:248;Drone2:109;Drone3:106;Drone4:106,458.0,relative_sent,send,Drone1
d1_recv_d2_36,Drone1,Drone1:249;Drone2:109;Drone3:106;Drone4:106,459.0,relative_confirmed,receive,Drone2
d1_send_d3_36,Drone1,Drone1:250;Drone2:109;Drone3:106;Drone4:106,460.2,velocity_sent,send,Drone3
d3_recv_d1_36,Drone3,Drone1:250;Drone2:109;Drone3:107;Drone4:106,461.0,processing,receive,Drone1
d3_compute_36,Drone3,Drone1:250;Drone2:109;Drone3:108;Drone4:106,461.5,relative_computed,local,
d3_send_d1_36,Drone3,Drone1:250;Drone2:109;Drone3:109;Drone4:106,462.0,relative_sent,send,Drone1
d1_recv_d3_36,Drone1,Drone1:251;Drone2:109;Drone3:109;Drone4:106,463.0,relative_confirmed,receive,Drone3
d1_send_d4_36,Drone1,Drone1:252;Drone2:109;Drone3:109;Drone4:106,464.2,velocity_sent,send,Drone4
d4_recv_d1_36,Drone4,Drone1:252;Drone2:109;Drone3:109;Drone4:107,465.0,processing,receive,Drone1
d4_compute_36,Drone4,Drone1:252;Drone2:109;Drone3:109;Drone4:108,465.5,relative_computed,local,
d4_send_d1_36,Drone4,Drone1:252;Drone2:109;Drone3:109;Drone4:109,466.0,relative_sent,send,Drone1
d1_recv_d4_36,Drone1,Drone1:253;Drone2:109;Drone3:109;Drone4:109,467.0,relative_confirmed,receive,Drone4
d1_measure_37,Drone1,Drone1:254;Drone2:109;Drone3:109;Drone4:109,469.0,velocity_measured,local,
d1_send_d2_37,Drone1,Drone1:255;Drone2:109;Drone3:109;Drone4:109,469.2,velocity_sent,send,Drone2
d2_recv_d1_37,Drone2,Drone1:255;Drone2:110;Drone3:109;Drone4:109,470.0,processing,receive,Drone1
d2_compute_37,Drone2,Drone1:255;Drone2:111;Drone3:109;Drone4:109,470.5,relative_computed,local,
d2_send_d1_37,Drone2,Drone1:255;Drone2:112;Drone3:109;Drone4:109,471.0,relative_sent,send,Drone1
d1_recv_d2_37,Drone1,Drone1:256;Drone2:112;Drone3:109;Drone4:109,472.0,relative_confirmed,receive,Drone2
d1_send_d3_37,Drone1,Drone1:257;Drone2:112;Drone3:109;Drone4:109,473.2,velocity_sent,send,Drone3
d3_recv_d1_37,Drone3,Drone1:257;Drone2:112;Drone3:110;Drone4:109,474.0,processing,receive,Drone1
d3_compute_37,Drone3,Drone1:257;Drone2:112;Drone3:111;Drone4:109,474.5,relative_computed,local,
d3_send_d1_37,Drone3,Drone1:257;Drone2:112;Drone3:112;Drone4:109,475.0,relative_sent,send,Drone1
d1_recv_d3_37,Drone1,Drone1:258;Drone2:112;Drone3:112;Drone4:109,476.0,relative_confirmed,receive,Drone3
d1_send_d4_37,Drone1,Drone1:259;Drone2:112;Drone3:112;Drone4:109,477.2,velocity_sent,send,Drone4
d4_recv_d1_37,Drone4,Drone1:259;Drone2:112;Drone3:112;Drone4:110,478.0,processing,receive,Drone1
d4_compute_37,Drone4,Drone1:259;Drone2:112;Drone3:112;Drone4:111,478.5,relative_computed,local,
d4_send_d1_37,Drone4,Drone1:259;Drone2:112;Drone3:112;Drone4:112,479.0,relative_sent,send,Drone1
d1_recv_d4_37,Drone1,Drone1:260;Drone2:112;Drone3:112;Drone4:112,480.0,relative_confirmed,receive,Drone4
d1_measure_38,Drone1,Drone1:261;Drone2:112;Drone3:112;Drone4:112,482.0,velocity_measured,local,
d1_send_d2_38,Drone1,Drone1:262;Drone2:112;Drone3:112;Drone4:112,482.2,velocity_sent,send,Drone2
d2_recv_d1_38,Drone2,Drone1:262;Drone2:113;Drone3:112;Drone4:112,483.0,processing,receive,Drone1
d2_compute_38,Drone2,Drone1:262;Drone2:114;Drone3:112;Drone4:112,483.5,relative_computed,local,
d2_send_d1_38,Drone2,Drone1:262;Drone2:115;Drone3:112;Drone4:112,484.0,relative_sent,send,Drone1
d1_recv_d2_38,Drone1,Drone1:263;Drone2:115;Drone3:112;Drone4:112,485.0,relative_confirmed,receive,Drone2
d1_send_d3_38,Drone1,Drone1:264;Drone2:115;Drone3:112;Drone4:112,486.2,velocity_sent,send,Drone3
d3_recv_d1_38,Drone3,Drone1:264;Drone2:115;Drone3:113;Drone4:112,487.0,processing,receive,Drone1
d3_compute_38,Drone3,Drone1:264;Drone2:115;Drone3:114;Drone4:112,487.5,relative_computed,local,
d3_send_d1_38,Drone3,Drone1:264;Drone2:115;Drone3:115;Drone4:112,488.0,relative_sent,send,Drone1
d1_recv_d3_38,Drone1,Drone1:265;Drone2:115;Drone3:115;Drone4:112,489.0,relative_confirmed,receive,Drone3
d1_send_d4_38,Drone1,Drone1:266;Drone2:115;Drone3:115;Drone4:112,490.2,velocity_sent,send,Drone4
d4_recv_d1_38,Drone4,Drone1:266;Drone2:115;Drone3:115;Drone4:113,491.0,processing,receive,Drone1
d4_compute_38,Drone4,Drone1:266;Drone2:115;Drone3:115;Drone4:114,491.5,relative_computed,local,
d4_send_d1_38,Drone4,Drone1:266;Drone2:115;Drone3:115;Drone4:115,492.0,relative_sent,send,Drone1
d1_recv_d4_38,Drone1,Drone1:267;Drone2:115;Drone3:115;Drone4:115,493.0,relative_confirmed,receive,Drone4
d1_measure_39,Drone1,Drone1:268;Drone2:115;Drone3:115;Drone4:115,495.0,velocity_measured,local,
d1_send_d2_39,Drone1,Drone1:269;Drone2:115;Drone3:115;Drone4:115,495.2,velocity_sent,send,Drone2
d2_recv_d1_39,Drone2,Drone1:269;Drone2:116;Drone3:115;Drone4:115,496.0,processing,receive,Drone1
d2_compute_39,Drone2,Drone1:269;Drone2:117;Drone3:115;Drone4:115,496.5,relative_computed,local,
d2_send_d1_39,Drone2,Drone1:269;Drone2:118;Drone3:115;Drone4:115,497.0,relative_sent,send,Drone1
d1_recv_d2_39,Drone1,Drone1:270;Drone2:118;Drone3:115;Drone4:115,498.0,relative_confirmed,receive,Drone2
d1_send_d3_39,Drone1,Drone1:271;Drone2:118;Drone3:115;Drone4:115,499.2,velocity_sent,send,Drone3
d3_recv_d1_39,Drone3,Drone1:271;Drone2:118;Drone3:116;Drone4:115,500.0,processing,receive,Drone1
d3_compute_39,Drone3,Drone1:271;Drone2:118;Drone3:117;Drone4:115,500.5,relative_computed,local,
d3_send_d1_39,Drone3,Drone1:271;Drone2:118;Drone3:118;Drone4:115,501.0,relative_sent,send,Drone1
d1_recv_d3_39,Drone1,Drone1:272;Drone2:118;Drone3:118;Drone4:115,502.0,relative_confirmed,receive,Drone3
d1_send_d4_39,Drone1,Drone1:273;Drone2:118;Drone3:118;Drone4:115,503.2,velocity_sent,send,Drone4
d4_recv_d1_39,Drone4,Drone1:273;Drone2:118;Drone3:118;Drone4:116,504.0,processing,receive,Drone1
d4_compute_39,Drone4,Drone1:273;Drone2:118;Drone3:118;Drone4:117,504.5,relative_computed,local,
d4_send_d1_39,Drone4,Drone1:273;Drone2:118;Drone3:118;Drone4:118,505.0,relative_sent,send,Drone1
d1_recv_d4_39,Drone1,Drone1:274;Drone2:118;Drone3:118;Drone4:118,506.0,relative_confirmed,receive,Drone4
d1_measure_40,Drone1,Drone1:275;Drone2:118;Drone3:118;Drone4:118,508.0,velocity_measured,local,
d1_send_d2_40,Drone1,Drone1:276;Drone2:118;Drone3:118;Drone4:118,508.2,velocity_sent,send,Drone2
d2_recv_d1_40,Drone2,Drone1:276;Drone2:119;Drone3:118;Drone4:118,509.0,processing,receive,Drone1
d2_compute_40,Drone2,Drone1:276;Drone2:120;Drone3:118;Drone4:118,509.5,relative_computed,local,
d2_send_d1_40,Drone2,Drone1:276;Drone2:121;Drone3:118;Drone4:118,510.0,relative_sent,send,Drone1
d1_recv_d2_40,Drone1,Drone1:277;Drone2:121;Drone3:118;Drone4:118,511.0,relative_confirmed,receive,Drone2
d1_send_d3_40,Drone1,Drone1:278;Drone2:121;Drone3:118;Drone4:118,512.2,velocity_sent,send,Drone3
d3_recv_d1_40,Drone3,Drone1:278;Drone2:121;Drone3:119;Drone4:118,513.0,processing,receive,Drone1
d3_compute_40,Drone3,Drone1:278;Drone2:121;Drone3:120;Drone4:118,513.5,relative_computed,local,
d3_send_d1_40,Drone3,Drone1:278;Drone2:121;Drone3:121;Drone4:118,514.0,relative_sent,send,Drone1
d1_recv_d3_40,Drone1,Drone1:279;Drone2:121;Drone3:121;Drone4:118,515.0,relative_confirmed,receive,Drone3
d1_send_d4_40,Drone1,Drone1:280;Drone2:121;Drone3:121;Drone4:118,516.2,velocity_sent,send,Drone4
d4_recv_d1_40,Drone4,Drone1:280;Drone2:121;Drone3:121;Drone4:119,517.0,processing,receive,Drone1
d4_compute_40,Drone4,Drone1:280;Drone2:121;Drone3:121;Drone4:120,517.5,relative_computed,local,
d4_send_d1_40,Drone4,Drone1:280;Drone2:121;Drone3:121;Drone4:121,518.0,relative_sent,send,Drone1
d1_recv_d4_40,Drone1,Drone1:281;Drone2:121;Drone3:121;Drone4:121,519.0,relative_confirmed,receive,Drone4
d1_measure_41,Drone1,Drone1:282;Drone2:121;Drone3:121;Drone4:121,521.0,velocity_measured,local,
d1_send_d2_41,Drone1,Drone1:283;Drone2:121;Drone3:121;Drone4:121,521.2,velocity_sent,send,Drone2
d2_recv_d1_41,Drone2,Drone1:283;Drone2:122;Drone3:121;Drone4:121,522.0,processing,receive,Drone1
d2_compute_41,Drone2,Drone1:283;Drone2:123;Drone3:121;Drone4:121,522.5,relative_computed,local,
d2_send_d1_41,Drone2,Drone1:283;Drone2:124;Drone3:121;Drone4:121,523.0,relative_sent,send,Drone1
d1_recv_d2_41,Drone1,Drone1:284;Drone2:124;Drone3:121;Drone4:121,524.0,relative_confirmed,receive,Drone2
d1_send_d3_41,Drone1,Drone1:285;Drone2:124;Drone3:121;Drone4:121,525.2,velocity_sent,send,Drone3
d3_recv_d1_41,Drone3,Drone1:285;Drone2:124;Drone3:122;Drone4:121,526.0,processing,receive,Drone1
d3_compute_41,Drone3,Drone1:285;Drone2:124;Drone3:123;Drone4:121,526.5,relative_computed,local,
d3_send_d1_41,Drone3,Drone1:285;Drone2:124;Drone3:124;Drone4:121,527.0,relative_sent,send,Drone1
d1_recv_d3_41,Drone1,Drone1:286;Drone2:124;Drone3:124;Drone4:121,528.0,relative_confirmed,receive,Drone3
d1_send_d4_41,Drone1,Drone1:287;Drone2:124;Drone3:124;Drone4:121,529.2,velocity_sent,send,Drone4
d4_recv_d1_41,Drone4,Drone1:287;Drone2:124;Drone3:124;Drone4:122,530.0,processing,receive,Drone1
d4_compute_41,Drone4,Drone1:287;Drone2:124;Drone3:124;Drone4:123,530.5,relative_computed,local,
d4_send_d1_41,Drone4,Drone1:287;Drone2:124;Drone3:124;Drone4:124,531.0,relative_sent,send,Drone1
d1_recv_d4_41,Drone1,Drone1:288;Drone2:124;Drone3:124;Drone4:124,532.0,relative_confirmed,receive,Drone4
d1_measure_42,Drone1,Drone1:289;Drone2:124;Drone3:124;Drone4:124,534.0,velocity_measured,local,
d1_send_d2_42,Drone1,Drone1:290;Drone2:124;Drone3:124;Drone4:124,534.2,velocity_sent,send,Drone2
d2_recv_d1_42,Drone2,Drone1:290;Drone2:125;Drone3:124;Drone4:124,535.0,processing,receive,Drone1
d2_compute_42,Drone2,Drone1:290;Drone2:126;Drone3:124;Drone4:124,535.5,relative_computed,local,
d2_send_d1_42,Drone2,Drone1:290;Drone2:127;Drone3:124;Drone4:124,536.0,relative_sent,send,Drone1
d1_recv_d2_42,Drone1,Drone1:291;Drone2:127;Drone3:124;Drone4:124,537.0,relative_confirmed,receive,Drone2
d1_send_d3_42,Drone1,Drone1:292;Drone2:127;Drone3:124;Drone4:124,538.2,velocity_sent,send,Drone3
d3_recv_d1_42,Drone3,Drone1:292;Drone2:127;Drone3:125;Drone4:124,539.0,processing,receive,Drone1
d3_compute_42,Drone3,Drone1:292;Drone2:127;Drone3:126;Drone4:124,539.5,relative_computed,local,
d3_send_d1_42,Drone3,Drone1:292;Drone2:127;Drone3:127;Drone4:124,540.0,relative_sent,send,Drone1
d1_recv_d3_42,Drone1,Drone1:293;Drone2:127;Drone3:127;Drone4:124,541.0,relative_confirmed,receive,Drone3
d1_send_d4_42,Drone1,Drone1:294;Drone2:127;Drone3:127;Drone4:124,542.2,velocity_sent,send,Drone4
d4_recv_d1_42,Drone4,Drone1:294;Drone2:127;Drone3:127;Drone4:125,543.0,processing,receive,Drone1
d4_compute_42,Drone4,Drone1:294;Drone2:127;Drone3:127;Drone4:126,543.5,relative_computed,local,
d4_send_d1_42,Drone4,Drone1:294;Drone2:127;Drone3:127;Drone4:127,544.0,relative_sent,send,Drone1
d1_recv_d4_42,Drone1,Drone1:295;Drone2:127;Drone3:127;Drone4:127,545.0,relative_confirmed,receive,Drone4
d1_measure_43,Drone1,Drone1:296;Drone2:127;Drone3:127;Drone4:127,547.0,velocity_measured,local,
d1_send_d2_43,Drone1,Drone1:297;Drone2:127;Drone3:127;Drone4:127,547.2,velocity_sent,send,Drone2
d2_recv_d1_43,Drone2,Drone1:297;Drone2:128;Drone3:127;Drone4:127,548.0,processing,receive,Drone1
d2_compute_43,Drone2,Drone1:297;Drone2:129;Drone3:127;Drone4:127,548.5,relative_computed,local,
d2_send_d1_43,Drone2,Drone1:297;Drone2:130;Drone3:127;Drone4:127,549.0,relative_sent,send,Drone1
d1_recv_d2_43,Drone1,Drone1:298;Drone2:130;Drone3:127;Drone4:127,550.0,relative_confirmed,receive,Drone2
d1_send_d3_43,Drone1,Drone1:299;Drone2:130;Drone3:127;Drone4:127,551.2,velocity_sent,send,Drone3
d3_recv_d1_43,Drone3,Drone1:299;Drone2:130;Drone3:128;Drone4:127,552.0,processing,receive,Drone1
d3_compute_43,Drone3,Drone1:299;Drone2:130;Drone3:129;Drone4:127,552.5,relative_computed,local,
d3_send_d1_43,Drone3,Drone1:299;Drone2:130;Drone3:130;Drone4:127,553.0,relative_sent,send,Drone1
d1_recv_d3_43,Drone1,Drone1:300;Drone2:130;Drone3:130;Drone4:127,554.0,relative_confirmed,receive,Drone3
d1_send_d4_43,Drone1,Drone1:301;Drone2:130;Drone3:130;Drone4:127,555.2,velocity_sent,send,Drone4
d4_recv_d1_43,Drone4,Drone1:301;Drone2:130;Drone3:130;Drone4:128,556.0,processing,receive,Drone1
d4_compute_43,Drone4,Drone1:301;Drone2:130;Drone3:130;Drone4:129,556.5,relative_computed,local,
d4_send_d1_43,Drone4,Drone1:301;Drone2:130;Drone3:130;Drone4:130,557.0,relative_sent,send,Drone1
d1_recv_d4_43,Drone1,Drone1:302;Drone2:130;Drone3:130;Drone4:130,558.0,relative_confirmed,receive,Drone4
d1_measure_44,Drone1,Drone1:303;Drone2:130;Drone3:130;Drone4:130,560.0,velocity_measured,local,
d1_send_d2_44,Drone1,Drone1:304;Drone2:130;Drone3:130;Drone4:130,560.2,velocity_sent,send,Drone2
d2_recv_d1_44,Drone2,Drone1:304;Drone2:131;Drone3:130;Drone4:130,561.0,processing,receive,Drone1
d2_compute_44,Drone2,Drone1:304;Drone2:132;Drone3:130;Drone4:130,561.5,relative_computed,local,
d2_send_d1_44,Drone2,Drone1:304;Drone2:133;Drone3:130;Drone4:130,562.0,relative_sent,send,Drone1
d1_recv_d2_44,Drone1,Drone1:305;Drone2:133;Drone3:130;Drone4:130,563.0,relative_confirmed,receive,Drone2
d1_send_d3_44,Drone1,Drone1:306;Drone2:133;Drone3:130;Drone4:130,564.2,velocity_sent,send,Drone3
d3_recv_d1_44,Drone3,Drone1:306;Drone2:133;Drone3:131;Drone4:130,565.0,processing,receive,Drone1
d3_compute_44,Drone3,Drone1:306;Drone2:133;Drone3:132;Drone4:130,565.5,relative_computed,local,
d3_send_d1_44,Drone3,Drone1:306;Drone2:133;Drone3:133;Drone4:130,566.0,relative_sent,send,Drone1
d1_recv_d3_44,Drone1,Drone1:307;Drone2:133;Drone3:133;Drone4:130,567.0,relative_confirmed,receive,Drone3
d1_send_d4_44,Drone1,Drone1:308;Drone2:133;Drone3:133;Drone4:130,568.2,velocity_sent,send,Drone4
d4_recv_d1_44,Drone4,Drone1:308;Drone2:133;Drone3:133;Drone4:131,569.0,processing,receive,Drone1
d4_compute_44,Drone4,Drone1:308;Drone2:133;Drone3:133;Drone4:132,569.5,relative_computed,local,
d4_send_d1_44,Drone4,Drone1:308;Drone2:133;Drone3:133;Drone4:133,570.0,relative_sent,send,Drone1
