d3_recv_d1_3698,Drone3,Drone1:25884;Drone2:11095;Drone3:11093;Drone4:11092,48067.0,processing,receive,Drone1
d3_compute_3698,Drone3,Drone1:25884;Drone2:11095;Drone3:11094;Drone4:11092,48067.5,relative_computed,local,
d3_send_d1_3698,Drone3,Drone1:25884;Drone2:11095;Drone3:11095;Drone4:11092,48068.0,relative_sent,send,Drone1
d1_recv_d3_3698,Drone1,Drone1:25885;Drone2:11095;Drone3:11095;Drone4:11092,48069.0,relative_confirmed,receive,Drone3
d1_send_d4_3698,Drone1,Drone1:25886;Drone2:11095;Drone3:11095;Drone4:11092,48070.2,velocity_sent,send,Drone4
d4_recv_d1_3698,Drone4,Drone1:25886;Drone2:11095;Drone3:11095;Drone4:11093,48071.0,processing,receive,Drone1
d4_compute_3698,Drone4,Drone1:25886;Drone2:11095;Drone3:11095;Drone4:11094,48071.5,relative_computed,local,
d4_send_d1_3698,Drone4,Drone1:25886;Drone2:11095;Drone3:11095;Drone4:11095,48072.0,relative_sent,send,Drone1
d1_recv_d4_3698,Drone1,Drone1:25887;Drone2:11095;Drone3:11095;Drone4:11095,48073.0,relative_confirmed,receive,Drone4
d1_measure_3699,Drone1,Drone1:25888;Drone2:11095;Drone3:11095;Drone4:11095,48075.0,velocity_measured,local,
d1_send_d2_3699,Drone1,Drone1:25889;Drone2:11095;Drone3:11095;Drone4:11095,48075.2,velocity_sent,send,Drone2
d2_recv_d1_3699,Drone2,Drone1:25889;Drone2:11096;Drone3:11095;Drone4:11095,48076.0,processing,receive,Drone1
d2_compute_3699,Drone2,Drone1:25889;Drone2:11097;Drone3:11095;Drone4:11095,48076.5,relative_computed,local,
d2_send_d1_3699,Drone2,Drone1:25889;Drone2:11098;Drone3:11095;Drone4:11095,48077.0,relative_sent,send,Drone1
d1_recv_d2_3699,Drone1,Drone1:25890;Drone2:11098;Drone3:11095;Drone4:11095,48078.0,relative_confirmed,receive,Drone2
d1_send_d3_3699,Drone1,Drone1:25891;Drone2:11098;Drone3:11095;Drone4:11095,48079.2,velocity_sent,send,Drone3
d3_recv_d1_3699,Drone3,Drone1:25891;Drone2:11098;Drone3:11096;Drone4:11095,48080.0,processing,receive,Drone1
d3_compute_3699,Drone3,Drone1:25891;Drone2:11098;Drone3:11097;Drone4:11095,48080.5,relative_computed,local,
d3_send_d1_3699,Drone3,Drone1:25891;Drone2:11098;Drone3:11098;Drone4:11095,48081.0,relative_sent,send,Drone1
d1_recv_d3_3699,Drone1,Drone1:25892;Drone2:11098;Drone3:11098;Drone4:11095,48082.0,relative_confirmed,receive,Drone3
d1_send_d4_3699,Drone1,Drone1:25893;Drone2:11098;Drone3:11098;Drone4:11095,48083.2,velocity_sent,send,Drone4
d4_recv_d1_3699,Drone4,Drone1:25893;Drone2:11098;Drone3:11098;Drone4:11096,48084.0,processing,receive,Drone1
d4_compute_3699,Drone4,Drone1:25893;Drone2:11098;Drone3:11098;Drone4:11097,48084.5,relative_computed,local,
d4_send_d1_3699,Drone4,Drone1:25893;Drone2:11098;Drone3:11098;Drone4:11098,48085.0,relative_sent,send,Drone1
d1_recv_d4_3699,Drone1,Drone1:25894;Drone2:11098;Drone3:11098;Drone4:11098,48086.0,relative_confirmed,receive,Drone4
d1_measure_3700,Drone1,Drone1:25895;Drone2:11098;Drone3:11098;Drone4:11098,48088.0,velocity_measured,local,
d1_send_d2_3700,Drone1,Drone1:25896;Drone2:11098;Drone3:11098;Drone4:11098,48088.2,velocity_sent,send,Drone2
d2_recv_d1_3700,Drone2,Drone1:25896;Drone2:11099;Drone3:11098;Drone4:11098,48089.0,processing,receive,Drone1
d2_compute_3700,Drone2,Drone1:25896;Drone2:11100;Drone3:11098;Drone4:11098,48089.5,relative_computed,local,
d2_send_d1_3700,Drone2,Drone1:25896;Drone2:11101;Drone3:11098;Drone4:11098,48090.0,relative_sent,send,Drone1
d1_recv_d2_3700,Drone1,Drone1:25897;Drone2:11101;Drone3:11098;Drone4:11098,48091.0,relative_confirmed,receive,Drone2
d1_send_d3_3700,Drone1,Drone1:25898;Drone2:11101;Drone3:11098;Drone4:11098,48092.2,velocity_sent,send,Drone3
d3_recv_d1_3700,Drone3,Drone1:25898;Drone2:11101;Drone3:11099;Drone4:11098,48093.0,processing,receive,Drone1
d3_compute_3700,Drone3,Drone1:25898;Drone2:11101;Drone3:11100;Drone4:11098,48093.5,relative_computed,local,
d3_send_d1_3700,Drone3,Drone1:25898;Drone2:11101;Drone3:11101;Drone4:11098,48094.0,relative_sent,send,Drone1
d1_recv_d3_3700,Drone1,Drone1:25899;Drone2:11101;Drone3:11101;Drone4:11098,48095.0,relative_confirmed,receive,Drone3
d1_send_d4_3700,Drone1,Drone1:25900;Drone2:11101;Drone3:11101;Drone4:11098,48096.2,velocity_sent,send,Drone4
d4_recv_d1_3700,Drone4,Drone1:25900;Drone2:11101;Drone3:11101;Drone4:11099,48097.0,processing,receive,Drone1
d4_compute_3700,Drone4,Drone1:25900;Drone2:11101;Drone3:11101;Drone4:11100,48097.5,relative_computed,local,
d4_send_d1_3700,Drone4,Drone1:25900;Drone2:11101;Drone3:11101;Drone4:11101,48098.0,relative_sent,send,Drone1
d1_recv_d4_3700,Drone1,Drone1:25901;Drone2:11101;Drone3:11101;Drone4:11101,48099.0,relative_confirmed,receive,Drone4
d1_measure_3701,Drone1,Drone1:25902;Drone2:11101;Drone3:11101;Drone4:11101,48101.0,velocity_measured,local,
d1_send_d2_3701,Drone1,Drone1:25903;Drone2:11101;Drone3:11101;Drone4:11101,48101.2,velocity_sent,send,Drone2
d2_recv_d1_3701,Drone2,Drone1:25903;Drone2:11102;Drone3:11101;Drone4:11101,48102.0,processing,receive,Drone1
d2_compute_3701,Drone2,Drone1:25903;Drone2:11103;Drone3:11101;Drone4:11101,48102.5,relative_computed,local,
d2_send_d1_3701,Drone2,Drone1:25903;Drone2:11104;Drone3:11101;Drone4:11101,48103.0,relative_sent,send,Drone1
d1_recv_d2_3701,Drone1,Drone1:25904;Drone2:11104;Drone3:11101;Drone4:11101,48104.0,relative_confirmed,receive,Drone2
d1_send_d3_3701,Drone1,Drone1:25905;Drone2:11104;Drone3:11101;Drone4:11101,48105.2,velocity_sent,send,Drone3
d3_recv_d1_3701,Drone3,Drone1:25905;Drone2:11104;Drone3:11102;Drone4:11101,48106.0,processing,receive,Drone1
d3_compute_3701,Drone3,Drone1:25905;Drone2:11104;Drone3:11103;Drone4:11101,48106.5,relative_computed,local,
d3_send_d1_3701,Drone3,Drone1:25905;Drone2:11104;Drone3:11104;Drone4:11101,48107.0,relative_sent,send,Drone1
d1_recv_d3_3701,Drone1,Drone1:25906;Drone2:11104;Drone3:11104;Drone4:11101,48108.0,relative_confirmed,receive,Drone3
d1_send_d4_3701,Drone1,Drone1:25907;Drone2:11104;Drone3:11104;Drone4:11101,48109.2,velocity_sent,send,Drone4
d4_recv_d1_3701,Drone4,Drone1:25907;Drone2:11104;Drone3:11104;Drone4:11102,48110.0,processing,receive,Drone1
d4_compute_3701,Drone4,Drone1:25907;Drone2:11104;Drone3:11104;Drone4:11103,48110.5,relative_computed,local,
d4_send_d1_3701,Drone4,Drone1:25907;Drone2:11104;Drone3:11104;Drone4:11104,48111.0,relative_sent,send,Drone1
d1_recv_d4_3701,Drone1,Drone1:25908;Drone2:11104;Drone3:11104;Drone4:11104,48112.0,relative_confirmed,receive,Drone4
d1_measure_3702,Drone1,Drone1:25909;Drone2:11104;Drone3:11104;Drone4:11104,48114.0,velocity_measured,local,
d1_send_d2_3702,Drone1,Drone1:25910;Drone2:11104;Drone3:11104;Drone4:11104,48114.2,velocity_sent,send,Drone2
d2_recv_d1_3702,Drone2,Drone1:25910;Drone2:11105;Drone3:11104;Drone4:11104,48115.0,processing,receive,Drone1
d2_compute_3702,Drone2,Drone1:25910;Drone2:11106;Drone3:11104;Drone4:11104,48115.5,relative_computed,local,
d2_send_d1_3702,Drone2,Drone1:25910;Drone2:11107;Drone3:11104;Drone4:11104,48116.0,relative_sent,send,Drone1
d1_recv_d2_3702,Drone1,Drone1:25911;Drone2:11107;Drone3:11104;Drone4:11104,48117.0,relative_confirmed,receive,Drone2
d1_send_d3_3702,Drone1,Drone1:25912;Drone2:11107;Drone3:11104;Drone4:11104,48118.2,velocity_sent,send,Drone3
d3_recv_d1_3702,Drone3,Drone1:25912;Drone2:11107;Drone3:11105;Drone4:11104,48119.0,processing,receive,Drone1
d3_compute_3702,Drone3,Drone1:25912;Drone2:11107;Drone3:11106;Drone4:11104,48119.5,relative_computed,local,
d3_send_d1_3702,Drone3,Drone1:25912;Drone2:11107;Drone3:11107;Drone4:11104,48120.0,relative_sent,send,Drone1
d1_recv_d3_3702,Drone1,Drone1:25913;Drone2:11107;Drone3:11107;Drone4:11104,48121.0,relative_confirmed,receive,Drone3
d1_send_d4_3702,Drone1,Drone1:25914;Drone2:11107;Drone3:11107;Drone4:11104,48122.2,velocity_sent,send,Drone4
d4_recv_d1_3702,Drone4,Drone1:25914;Drone2:11107;Drone3:11107;Drone4:11105,48123.0,processing,receive,Drone1
d4_compute_3702,Drone4,Drone1:25914;Drone2:11107;Drone3:11107;Drone4:11106,48123.5,relative_computed,local,
d4_send_d1_3702,Drone4,Drone1:25914;Drone2:11107;Drone3:11107;Drone4:11107,48124.0,relative_sent,send,Drone1
d1_recv_d4_3702,Drone1,Drone1:25915;Drone2:11107;Drone3:11107;Drone4:11107,48125.0,relative_confirmed,receive,Drone4
d1_measure_3703,Drone1,Drone1:25916;Drone2:11107;Drone3:11107;Drone4:11107,48127.0,velocity_measured,local,
d1_send_d2_3703,Drone1,Drone1:25917;Drone2:11107;Drone3:11107;Drone4:11107,48127.2,velocity_sent,send,Drone2
d2_recv_d1_3703,Drone2,Drone1:25917;Drone2:11108;Drone3:11107;Drone4:11107,48128.0,processing,receive,Drone1
d2_compute_3703,Drone2,Drone1:25917;Drone2:11109;Drone3:11107;Drone4:11107,48128.5,relative_computed,local,
d2_send_d1_3703,Drone2,Drone1:25917;Drone2:11110;Drone3:11107;Drone4:11107,48129.0,relative_sent,send,Drone1
d1_recv_d2_3703,Drone1,Drone1:25918;Drone2:11110;Drone3:11107;Drone4:11107,48130.0,relative_confirmed,receive,Drone2
d1_send_d3_3703,Drone1,Drone1:25919;Drone2:11110;Drone3:11107;Drone4:11107,48131.2,velocity_sent,send,Drone3
d3_recv_d1_3703,Drone3,Drone1:25919;Drone2:11110;Drone3:11108;Drone4:11107,48132.0,processing,receive,Drone1
d3_compute_3703,Drone3,Drone1:25919;Drone2:11110;Drone3:11109;Drone4:11107,48132.5,relative_computed,local,
d3_send_d1_3703,Drone3,Drone1:25919;Drone2:11110;Drone3:11110;Drone4:11107,48133.0,relative_sent,send,Drone1
d1_recv_d3_3703,Drone1,Drone1:25920;Drone2:11110;Drone3:11110;Drone4:11107,48134.0,relative_confirmed,receive,Drone3
d1_send_d4_3703,Drone1,Drone1:25921;Drone2:11110;Drone3:11110;Drone4:11107,48135.2,velocity_sent,send,Drone4
d4_recv_d1_3703,Drone4,Drone1:25921;Drone2:11110;Drone3:11110;Drone4:11108,48136.0,processing,receive,Drone1
d4_compute_3703,Drone4,Drone1:25921;Drone2:11110;Drone3:11110;Drone4:11109,48136.5,relative_computed,local,
d4_send_d1_3703,Drone4,Drone1:25921;Drone2:11110;Drone3:11110;Drone4:11110,48137.0,relative_sent,send,Drone1
d1_recv_d4_3703,Drone1,Drone1:25922;Drone2:11110;Drone3:11110;Drone4:11110,48138.0,relative_confirmed,receive,Drone4
d1_measure_3704,Drone1,Drone1:25923;Drone2:11110;Drone3:11110;Drone4:11110,48140.0,velocity_measured,local,
d1_send_d2_3704,Drone1,Drone1:25924;Drone2:11110;Drone3:11110;Drone4:11110,48140.2,velocity_sent,send,Drone2
d2_recv_d1_3704,Drone2,Drone1:25924;Drone2:11111;Drone3:11110;Drone4:11110,48141.0,processing,receive,Drone1
d2_compute_3704,Drone2,Drone1:25924;Drone2:11112;Drone3:11110;Drone4:11110,48141.5,relative_computed,local,
d2_send_d1_3704,Drone2,Drone1:25924;Drone2:11113;Drone3:11110;Drone4:11110,48142.0,relative_sent,send,Drone1
d1_recv_d2_3704,Drone1,Drone1:25925;Drone2:11113;Drone3:11110;Drone4:11110,48143.0,relative_confirmed,receive,Drone2
d1_send_d3_3704,Drone1,Drone1:25926;Drone2:11113;Drone3:11110;Drone4:11110,48144.2,velocity_sent,send,Drone3
d3_recv_d1_3704,Drone3,Drone1:25926;Drone2:11113;Drone3:11111;Drone4:11110,48145.0,processing,receive,Drone1
d3_compute_3704,Drone3,Drone1:25926;Drone2:11113;Drone3:11112;Drone4:11110,48145.5,relative_computed,local,
d3_send_d1_3704,Drone3,Drone1:25926;Drone2:11113;Drone3:11113;Drone4:11110,48146.0,relative_sent,send,Drone1
d1_recv_d3_3704,Drone1,Drone1:25927;Drone2:11113;Drone3:11113;Drone4:11110,48147.0,relative_confirmed,receive,Drone3
d1_send_d4_3704,Drone1,Drone1:25928;Drone2:11113;Drone3:11113;Drone4:11110,48148.2,velocity_sent,send,Drone4
d4_recv_d1_3704,Drone4,Drone1:25928;Drone2:11113;Drone3:11113;Drone4:11111,48149.0,processing,receive,Drone1
d4_compute_3704,Drone4,Drone1:25928;Drone2:11113;Drone3:11113;Drone4:11112,48149.5,relative_computed,local,
d4_send_d1_3704,Drone4,Drone1:25928;Drone2:11113;Drone3:11113;Drone4:11113,48150.0,relative_sent,send,Drone1
d1_recv_d4_3704,Drone1,Drone1:25929;Drone2:11113;Drone3:11113;Drone4:11113,48151.0,relative_confirmed,receive,Drone4
d1_measure_3705,Drone1,Drone1:25930;Drone2:11113;Drone3:11113;Drone4:11113,48153.0,velocity_measured,local,
d1_send_d2_3705,Drone1,Drone1:25931;Drone2:11113;Drone3:11113;Drone4:11113,48153.2,velocity_sent,send,Drone2
d2_recv_d1_3705,Drone2,Drone1:25931;Drone2:11114;Drone3:11113;Drone4:11113,48154.0,processing,receive,Drone1
d2_compute_3705,Drone2,Drone1:25931;Drone2:11115;Drone3:11113;Drone4:11113,48154.5,relative_computed,local,
d2_send_d1_3705,Drone2,Drone1:25931;Drone2:11116;Drone3:11113;Drone4:11113,48155.0,relative_sent,send,Drone1
d1_recv_d2_3705,Drone1,Drone1:25932;Drone2:11116;Drone3:11113;Drone4:11113,48156.0,relative_confirmed,receive,Drone2
d1_send_d3_3705,Drone1,Drone1:25933;Drone2:11116;Drone3:11113;Drone4:11113,48157.2,velocity_sent,send,Drone3
d3_recv_d1_3705,Drone3,Drone1:25933;Drone2:11116;Drone3:11114;Drone4:11113,48158.0,processing,receive,Drone1
d3_compute_3705,Drone3,Drone1:25933;Drone2:11116;Drone3:11115;Drone4:11113,48158.5,relative_computed,local,
d3_send_d1_3705,Drone3,Drone1:25933;Drone2:11116;Drone3:11116;Drone4:11113,48159.0,relative_sent,send,Drone1
d1_recv_d3_3705,Drone1,Drone1:25934;Drone2:11116;Drone3:11116;Drone4:11113,48160.0,relative_confirmed,receive,Drone3
d1_send_d4_3705,Drone1,Drone1:25935;Drone2:11116;Drone3:11116;Drone4:11113,48161.2,velocity_sent,send,Drone4
d4_recv_d1_3705,Drone4,Drone1:25935;Drone2:11116;Drone3:11116;Drone4:11114,48162.0,processing,receive,Drone1
d4_compute_3705,Drone4,Drone1:25935;Drone2:11116;Drone3:11116;Drone4:11115,48162.5,relative_computed,local,
d4_send_d1_3705,Drone4,Drone1:25935;Drone2:11116;Drone3:11116;Drone4:11116,48163.0,relative_sent,send,Drone1
d1_recv_d4_3705,Drone1,Drone1:25936;Drone2:11116;Drone3:11116;Drone4:11116,48164.0,relative_confirmed,receive,Drone4
d1_measure_3706,Drone1,Drone1:25937;Drone2:11116;Drone3:11116;Drone4:11116,48166.0,velocity_measured,local,
d1_send_d2_3706,Drone1,Drone1:25938;Drone2:11116;Drone3:11116;Drone4:11116,48166.2,velocity_sent,send,Drone2
d2_recv_d1_3706,Drone2,Drone1:25938;Drone2:11117;Drone3:11116;Drone4:11116,48167.0,processing,receive,Drone1
d2_compute_3706,Drone2,Drone1:25938;Drone2:11118;Drone3:11116;Drone4:11116,48167.5,relative_computed,local,
d2_send_d1_3706,Drone2,Drone1:25938;Drone2:11119;Drone3:11116;Drone4:11116,48168.0,relative_sent,send,Drone1
d1_recv_d2_3706,Drone1,Drone1:25939;Drone2:11119;Drone3:11116;Drone4:11116,48169.0,relative_confirmed,receive,Drone2
d1_send_d3_3706,Drone1,Drone1:25940;Drone2:11119;Drone3:11116;Drone4:11116,48170.2,velocity_sent,send,Drone3
d3_recv_d1_3706,Drone3,Drone1:25940;Drone2:11119;Drone3:11117;Drone4:11116,48171.0,processing,receive,Drone1
d3_compute_3706,Drone3,Drone1:25940;Drone2:11119;Drone3:11118;Drone4:11116,48171.5,relative_computed,local,
d3_send_d1_3706,Drone3,Drone1:25940;Drone2:11119;Drone3:11119;Drone4:11116,48172.0,relative_sent,send,Drone1
d1_recv_d3_3706,Drone1,Drone1:25941;Drone2:11119;Drone3:11119;Drone4:11116,48173.0,relative_confirmed,receive,Drone3
d1_send_d4_3706,Drone1,Drone1:25942;Drone2:11119;Drone3:11119;Drone4:11116,48174.2,velocity_sent,send,Drone4
d4_recv_d1_3706,Drone4,Drone1:25942;Drone2:11119;Drone3:11119;Drone4:11117,48175.0,processing,receive,Drone1
d4_compute_3706,Drone4,Drone1:25942;Drone2:11119;Drone3:11119;Drone4:11118,48175.5,relative_computed,local,
d4_send_d1_3706,Drone4,Drone1:25942;Drone2:11119;Drone3:11119;Drone4:11119,48176.0,relative_sent,send,Drone1
d1_recv_d4_3706,Drone1,Drone1:25943;Drone2:11119;Drone3:11119;Drone4:11119,48177.0,relative_confirmed,receive,Drone4
d1_measure_3707,Drone1,Drone1:25944;Drone2:11119;Drone3:11119;Drone4:11119,48179.0,velocity_measured,local,
d1_send_d2_3707,Drone1,Drone1:25945;Drone2:11119;Drone3:11119;Drone4:11119,48179.2,velocity_sent,send,Drone2
d2_recv_d1_3707,Drone2,Drone1:25945;Drone2:11120;Drone3:11119;Drone4:11119,48180.0,processing,receive,Drone1
d2_compute_3707,Drone2,Drone1:25945;Drone2:11121;Drone3:11119;Drone4:11119,48180.5,relative_computed,local,
d2_send_d1_3707,Drone2,Drone1:25945;Drone2:11122;Drone3:11119;Drone4:11119,48181.0,relative_sent,send,Drone1
d1_recv_d2_3707,Drone1,Drone1:25946;Drone2:11122;Drone3:11119;Drone4:11119,48182.0,relative_confirmed,receive,Drone2
d1_send_d3_3707,Drone1,Drone1:25947;Drone2:11122;Drone3:11119;Drone4:11119,48183.2,velocity_sent,send,Drone3
d3_recv_d1_3707,Drone3,Drone1:25947;Drone2:11122;Drone3:11120;Drone4:11119,48184.0,processing,receive,Drone1
d3_compute_3707,Drone3,Drone1:25947;Drone2:11122;Drone3:11121;Drone4:11119,48184.5,relative_computed,local,
d3_send_d1_3707,Drone3,Drone1:25947;Drone2:11122;Drone3:11122;Drone4:11119,48185.0,relative_sent,send,Drone1
d1_recv_d3_3707,Drone1,Drone1:25948;Drone2:11122;Drone3:11122;Drone4:11119,48186.0,relative_confirmed,receive,Drone3
d1_send_d4_3707,Drone1,Drone1:25949;Drone2:11122;Drone3:11122;Drone4:11119,48187.2,velocity_sent,send,Drone4
d4_recv_d1_3707,Drone4,Drone1:25949;Drone2:11122;Drone3:11122;Drone4:11120,48188.0,processing,receive,Drone1
d4_compute_3707,Drone4,Drone1:25949;Drone2:11122;Drone3:11122;Drone4:11121,48188.5,relative_computed,local,
d4_send_d1_3707,Drone4,Drone1:25949;Drone2:11122;Drone3:11122;Drone4:11122,48189.0,relative_sent,send,Drone1
d1_recv_d4_3707,Drone1,Drone1:25950;Drone2:11122;Drone3:11122;Drone4:11122,48190.0,relative_confirmed,receive,Drone4
d1_measure_3708,Drone1,Drone1:25951;Drone2:11122;Drone3:11122;Drone4:11122,48192.0,velocity_measured,local,
d1_send_d2_3708,Drone1,Drone1:25952;Drone2:11122;Drone3:11122;Drone4:11122,48192.2,velocity_sent,send,Drone2
d2_recv_d1_3708,Drone2,Drone1:25952;Drone2:11123;Drone3:11122;Drone4:11122,48193.0,processing,receive,Drone1
d2_compute_3708,Drone2,Drone1:25952;Drone2:11124;Drone3:11122;Drone4:11122,48193.5,relative_computed,local,
d2_send_d1_3708,Drone2,Drone1:25952;Drone2:11125;Drone3:11122;Drone4:11122,48194.0,relative_sent,send,Drone1
d1_recv_d2_3708,Drone1,Drone1:25953;Drone2:11125;Drone3:11122;Drone4:11122,48195.0,relative_confirmed,receive,Drone2
d1_send_d3_3708,Drone1,Drone1:25954;Drone2:11125;Drone3:11122;Drone4:11122,48196.2,velocity_sent,send,Drone3
d3_recv_d1_3708,Drone3,Drone1:25954;Drone2:11125;Drone3:11123;Drone4:11122,48197.0,processing,receive,Drone1
d3_compute_3708,Drone3,Drone1:25954;Drone2:11125;Drone3:11124;Drone4:11122,48197.5,relative_computed,local,
d3_send_d1_3708,Drone3,Drone1:25954;Drone2:11125;Drone3:11125;Drone4:11122,48198.0,relative_sent,send,Drone1
d1_recv_d3_3708,Drone1,Drone1:25955;Drone2:11125;Drone3:11125;Drone4:11122,48199.0,relative_confirmed,receive,Drone3
d1_send_d4_3708,Drone1,Drone1:25956;Drone2:11125;Drone3:11125;Drone4:11122,48200.2,velocity_sent,send,Drone4
d4_recv_d1_3708,Drone4,Drone1:25956;Drone2:11125;Drone3:11125;Drone4:11123,48201.0,processing,receive,Drone1
d4_compute_3708,Drone4,Drone1:25956;Drone2:11125;Drone3:11125;Drone4:11124,48201.5,relative_computed,local,
d4_send_d1_3708,Drone4,Drone1:25956;Drone2:11125;Drone3:11125;Drone4:11125,48202.0,relative_sent,send,Drone1
d1_recv_d4_3708,Drone1,Drone1:25957;Drone2:11125;Drone3:11125;Drone4:11125,48203.0,relative_confirmed,receive,Drone4
d1_measure_3709,Drone1,Drone1:25958;Drone2:11125;Drone3:11125;Drone4:11125,48205.0,velocity_measured,local,
d1_send_d2_3709,Drone1,Drone1:25959;Drone2:11125;Drone3:11125;Drone4:11125,48205.2,velocity_sent,send,Drone2
d2_recv_d1_3709,Drone2,Drone1:25959;Drone2:11126;Drone3:11125;Drone4:11125,48206.0,processing,receive,Drone1
d2_compute_3709,Drone2,Drone1:25959;Drone2:11127;Drone3:11125;Drone4:11125,48206.5,relative_computed,local,
d2_send_d1_3709,Drone2,Drone1:25959;Drone2:11128;Drone3:11125;Drone4:11125,48207.0,relative_sent,send,Drone1
d1_recv_d2_3709,Drone1,Drone1:25960;Drone2:11128;Drone3:11125;Drone4:11125,48208.0,relative_confirmed,receive,Drone2
d1_send_d3_3709,Drone1,Drone1:25961;Drone2:11128;Drone3:11125;Drone4:11125,48209.2,velocity_sent,send,Drone3
d3_recv_d1_3709,Drone3,Drone1:25961;Drone2:11128;Drone3:11126;Drone4:11125,48210.0,processing,receive,Drone1
d3_compute_3709,Drone3,Drone1:25961;Drone2:11128;Drone3:11127;Drone4:11125,48210.5,relative_computed,local,
d3_send_d1_3709,Drone3,Drone1:25961;Drone2:11128;Drone3:11128;Drone4:11125,48211.0,relative_sent,send,Drone1
d1_recv_d3_3709,Drone1,Drone1:25962;Drone2:11128;Drone3:11128;Drone4:11125,48212.0,relative_confirmed,receive,Drone3
d1_send_d4_3709,Drone1,Drone1:25963;Drone2:11128;Drone3:11128;Drone4:11125,48213.2,velocity_sent,send,Drone4
d4_recv_d1_3709,Drone4,Drone1:25963;Drone2:11128;Drone3:11128;Drone4:11126,48214.0,processing,receive,Drone1
d4_compute_3709,Drone4,Drone1:25963;Drone2:11128;Drone3:11128;Drone4:11127,48214.5,relative_computed,local,
d4_send_d1_3709,Drone4,Drone1:25963;Drone2:11128;Drone3:11128;Drone4:11128,48215.0,relative_sent,send,Drone1
d1_recv_d4_3709,Drone1,Drone1:25964;Drone2:11128;Drone3:11128;Drone4:11128,48216.0,relative_confirmed,receive,Drone4
d1_measure_3710,Drone1,Drone1:25965;Drone2:11128;Drone3:11128;Drone4:11128,48218.0,velocity_measured,local,
d1_send_d2_3710,Drone1,Drone1:25966;Drone2:11128;Drone3:11128;Drone4:11128,48218.2,velocity_sent,send,Drone2
d2_recv_d1_3710,Drone2,Drone1:25966;Drone2:11129;Drone3:11128;Drone4:11128,48219.0,processing,receive,Drone1
d2_compute_3710,Drone2,Drone1:25966;Drone2:11130;Drone3:11128;Drone4:11128,48219.5,relative_computed,local,
d2_send_d1_3710,Drone2,Drone1:25966;Drone2:11131;Drone3:11128;Drone4:11128,48220.0,relative_sent,send,Drone1
d1_recv_d2_3710,Drone1,Drone1:25967;Drone2:11131;Drone3:11128;Drone4:11128,48221.0,relative_confirmed,receive,Drone2
d1_send_d3_3710,Drone1,Drone1:25968;Drone2:11131;Drone3:11128;Drone4:11128,48222.2,velocity_sent,send,Drone3
d3_recv_d1_3710,Drone3,Drone1:25968;Drone2:11131;Drone3:11129;Drone4:11128,48223.0,processing,receive,Drone1
d3_compute_3710,Drone3,Drone1:25968;Drone2:11131;Drone3:11130;Drone4:11128,48223.5,relative_computed,local,
d3_send_d1_3710,Drone3,Drone1:25968;Drone2:11131;Drone3:11131;Drone4:11128,48224.0,relative_sent,send,Drone1
d1_recv_d3_3710,Drone1,Drone1:25969;Drone2:11131;Drone3:11131;Drone4:11128,48225.0,relative_confirmed,receive,Drone3
d1_send_d4_3710,Drone1,Drone1:25970;Drone2:11131;Drone3:11131;Drone4:11128,48226.2,velocity_sent,send,Drone4
d4_recv_d1_3710,Drone4,Drone1:25970;Drone2:11131;Drone3:11131;Drone4:11129,48227.0,processing,receive,Drone1
d4_compute_3710,Drone4,Drone1:25970;Drone2:11131;Drone3:11131;Drone4:11130,48227.5,relative_computed,local,
d4_send_d1_3710,Drone4,Drone1:25970;Drone2:11131;Drone3:11131;Drone4:11131,48228.0,relative_sent,send,Drone1
d1_recv_d4_3710,Drone1,Drone1:25971;Drone2:11131;Drone3:11131;Drone4:11131,48229.0,relative_confirmed,receive,Drone4
d1_measure_3711,Drone1,Drone1:25972;Drone2:11131;Drone3:11131;Drone4:11131,48231.0,velocity_measured,local,
d1_send_d2_3711,Drone1,Drone1:25973;Drone2:11131;Drone3:11131;Drone4:11131,48231.2,velocity_sent,send,Drone2
d2_recv_d1_3711,Drone2,Drone1:25973;Drone2:11132;Drone3:11131;Drone4:11131,48232.0,processing,receive,Drone1
d2_compute_3711,Drone2,Drone1:25973;Drone2:11133;Drone3:11131;Drone4:11131,48232.5,relative_computed,local,
d2_send_d1_3711,Drone2,Drone1:25973;Drone2:11134;Drone3:11131;Drone4:11131,48233.0,relative_sent,send,Drone1
d1_recv_d2_3711,Drone1,Drone1:25974;Drone2:11134;Drone3:11131;Drone4:11131,48234.0,relative_confirmed,receive,Drone2
d1_send_d3_3711,Drone1,Drone1:25975;Drone2:11134;Drone3:11131;Drone4:11131,48235.2,velocity_sent,send,Drone3
d3_recv_d1_3711,Drone3,Drone1:25975;Drone2:11134;Drone3:11132;Drone4:11131,48236.0,processing,receive,Drone1
d3_compute_3711,Drone3,Drone1:25975;Drone2:11134;Drone3:11133;Drone4:11131,48236.5,relative_computed,local,
d3_send_d1_3711,Drone3,Drone1:25975;Drone2:11134;Drone3:11134;Drone4:11131,48237.0,relative_sent,send,Drone1
d1_recv_d3_3711,Drone1,Drone1:25976;Drone2:11134;Drone3:11134;Drone4:11131,48238.0,relative_confirmed,receive,Drone3
d1_send_d4_3711,Drone1,Drone1:25977;Drone2:11134;Drone3:11134;Drone4:11131,48239.2,velocity_sent,send,Drone4
d4_recv_d1_3711,Drone4,Drone1:25977;Drone2:11134;Drone3:11134;Drone4:11132,48240.0,processing,receive,Drone1
