d1_recv_d3_15,Drone1,Drone1:160;Drone2:46;Drone3:46;Drone4:43;Drone5:43;Drone6:43,302.0,relative_confirmed,receive,Drone3
d1_send_d4_15,Drone1,Drone1:161;Drone2:46;Drone3:46;Drone4:43;Drone5:43;Drone6:43,303.2,velocity_sent,send,Drone4
d4_recv_d1_15,Drone4,Drone1:161;Drone2:46;Drone3:46;Drone4:44;Drone5:43;Drone6:43,304.0,processing,receive,Drone1
d4_compute_15,Drone4,Drone1:161;Drone2:46;Drone3:46;Drone4:45;Drone5:43;Drone6:43,304.5,relative_computed,local,
d4_send_d1_15,Drone4,Drone1:161;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43,305.0,relative_sent,send,Drone1
d1_recv_d4_15,Drone1,Drone1:162;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43,306.0,relative_confirmed,receive,Drone4
d1_send_d5_15,Drone1,Drone1:163;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43,307.2,velocity_sent,send,Drone5
d5_recv_d1_15,Drone5,Drone1:163;Drone2:46;Drone3:46;Drone4:46;Drone5:44;Drone6:43,308.0,processing,receive,Drone1
d5_compute_15,Drone5,Drone1:163;Drone2:46;Drone3:46;Drone4:46;Drone5:45;Drone6:43,308.5,relative_computed,local,
d5_send_d1_15,Drone5,Drone1:163;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43,309.0,relative_sent,send,Drone1
d1_recv_d5_15,Drone1,Drone1:164;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43,310.0,relative_confirmed,receive,Drone5
d1_send_d6_15,Drone1,Drone1:165;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43,311.2,velocity_sent,send,Drone6
d6_recv_d1_15,Drone6,Drone1:165;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:44,312.0,processing,receive,Drone1
d6_compute_15,Drone6,Drone1:165;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:45,312.5,relative_computed,local,
d6_send_d1_15,Drone6,Drone1:165;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46,313.0,relative_sent,send,Drone1
d1_recv_d6_15,Drone1,Drone1:166;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46,314.0,relative_confirmed,receive,Drone6
d1_measure_16,Drone1,Drone1:167;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46,316.0,velocity_measured,local,
d1_send_d2_16,Drone1,Drone1:168;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46,316.2,velocity_sent,send,Drone2
d2_recv_d1_16,Drone2,Drone1:168;Drone2:47;Drone3:46;Drone4:46;Drone5:46;Drone6:46,317.0,processing,receive,Drone1
d2_compute_16,Drone2,Drone1:168;Drone2:48;Drone3:46;Drone4:46;Drone5:46;Drone6:46,317.5,relative_computed,local,
d2_send_d1_16,Drone2,Drone1:168;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46,318.0,relative_sent,send,Drone1
d1_recv_d2_16,Drone1,Drone1:169;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46,319.0,relative_confirmed,receive,Drone2
d1_send_d3_16,Drone1,Drone1:170;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46,320.2,velocity_sent,send,Drone3
d3_recv_d1_16,Drone3,Drone1:170;Drone2:49;Drone3:47;Drone4:46;Drone5:46;Drone6:46,321.0,processing,receive,Drone1
d3_compute_16,Drone3,Drone1:170;Drone2:49;Drone3:48;Drone4:46;Drone5:46;Drone6:46,321.5,relative_computed,local,
d3_send_d1_16,Drone3,Drone1:170;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46,322.0,relative_sent,send,Drone1
d1_recv_d3_16,Drone1,Drone1:171;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46,323.0,relative_confirmed,receive,Drone3
d1_send_d4_16,Drone1,Drone1:172;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46,324.2,velocity_sent,send,Drone4
d4_recv_d1_16,Drone4,Drone1:172;Drone2:49;Drone3:49;Drone4:47;Drone5:46;Drone6:46,325.0,processing,receive,Drone1
d4_compute_16,Drone4,Drone1:172;Drone2:49;Drone3:49;Drone4:48;Drone5:46;Drone6:46,325.5,relative_computed,local,
d4_send_d1_16,Drone4,Drone1:172;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46,326.0,relative_sent,send,Drone1
d1_recv_d4_16,Drone1,Drone1:173;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46,327.0,relative_confirmed,receive,Drone4
d1_send_d5_16,Drone1,Drone1:174;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46,328.2,velocity_sent,send,Drone5
d5_recv_d1_16,Drone5,Drone1:174;Drone2:49;Drone3:49;Drone4:49;Drone5:47;Drone6:46,329.0,processing,receive,Drone1
d5_compute_16,Drone5,Drone1:174;Drone2:49;Drone3:49;Drone4:49;Drone5:48;Drone6:46,329.5,relative_computed,local,
d5_send_d1_16,Drone5,Drone1:174;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46,330.0,relative_sent,send,Drone1
d1_recv_d5_16,Drone1,Drone1:175;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46,331.0,relative_confirmed,receive,Drone5
d1_send_d6_16,Drone1,Drone1:176;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46,332.2,velocity_sent,send,Drone6
d6_recv_d1_16,Drone6,Drone1:176;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:47,333.0,processing,receive,Drone1
d6_compute_16,Drone6,Drone1:176;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:48,333.5,relative_computed,local,
d6_send_d1_16,Drone6,Drone1:176;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49,334.0,relative_sent,send,Drone1
d1_recv_d6_16,Drone1,Drone1:177;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49,335.0,relative_confirmed,receive,Drone6
d1_measure_17,Drone1,Drone1:178;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49,337.0,velocity_measured,local,
d1_send_d2_17,Drone1,Drone1:179;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49,337.2,velocity_sent,send,Drone2
d2_recv_d1_17,Drone2,Drone1:179;Drone2:50;Drone3:49;Drone4:49;Drone5:49;Drone6:49,338.0,processing,receive,Drone1
d2_compute_17,Drone2,Drone1:179;Drone2:51;Drone3:49;Drone4:49;Drone5:49;Drone6:49,338.5,relative_computed,local,
d2_send_d1_17,Drone2,Drone1:179;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49,339.0,relative_sent,send,Drone1
d1_recv_d2_17,Drone1,Drone1:180;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49,340.0,relative_confirmed,receive,Drone2
d1_send_d3_17,Drone1,Drone1:181;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49,341.2,velocity_sent,send,Drone3
d3_recv_d1_17,Drone3,Drone1:181;Drone2:52;Drone3:50;Drone4:49;Drone5:49;Drone6:49,342.0,processing,receive,Drone1
d3_compute_17,Drone3,Drone1:181;Drone2:52;Drone3:51;Drone4:49;Drone5:49;Drone6:49,342.5,relative_computed,local,
d3_send_d1_17,Drone3,Drone1:181;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49,343.0,relative_sent,send,Drone1
d1_recv_d3_17,Drone1,Drone1:182;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49,344.0,relative_confirmed,receive,Drone3
d1_send_d4_17,Drone1,Drone1:183;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49,345.2,velocity_sent,send,Drone4
d4_recv_d1_17,Drone4,Drone1:183;Drone2:52;Drone3:52;Drone4:50;Drone5:49;Drone6:49,346.0,processing,receive,Drone1
d4_compute_17,Drone4,Drone1:183;Drone2:52;Drone3:52;Drone4:51;Drone5:49;Drone6:49,346.5,relative_computed,local,
d4_send_d1_17,Drone4,Drone1:183;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49,347.0,relative_sent,send,Drone1
d1_recv_d4_17,Drone1,Drone1:184;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49,348.0,relative_confirmed,receive,Drone4
d1_send_d5_17,Drone1,Drone1:185;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49,349.2,velocity_sent,send,Drone5
d5_recv_d1_17,Drone5,Drone1:185;Drone2:52;Drone3:52;Drone4:52;Drone5:50;Drone6:49,350.0,processing,receive,Drone1
d5_compute_17,Drone5,Drone1:185;Drone2:52;Drone3:52;Drone4:52;Drone5:51;Drone6:49,350.5,relative_computed,local,
d5_send_d1_17,Drone5,Drone1:185;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49,351.0,relative_sent,send,Drone1
d1_recv_d5_17,Drone1,Drone1:186;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49,352.0,relative_confirmed,receive,Drone5
d1_send_d6_17,Drone1,Drone1:187;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49,353.2,velocity_sent,send,Drone6
d6_recv_d1_17,Drone6,Drone1:187;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:50,354.0,processing,receive,Drone1
d6_compute_17,Drone6,Drone1:187;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:51,354.5,relative_computed,local,
d6_send_d1_17,Drone6,Drone1:187;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52,355.0,relative_sent,send,Drone1
d1_recv_d6_17,Drone1,Drone1:188;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52,356.0,relative_confirmed,receive,Drone6
d1_measure_18,Drone1,Drone1:189;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52,358.0,velocity_measured,local,
d1_send_d2_18,Drone1,Drone1:190;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52,358.2,velocity_sent,send,Drone2
d2_recv_d1_18,Drone2,Drone1:190;Drone2:53;Drone3:52;Drone4:52;Drone5:52;Drone6:52,359.0,processing,receive,Drone1
d2_compute_18,Drone2,Drone1:190;Drone2:54;Drone3:52;Drone4:52;Drone5:52;Drone6:52,359.5,relative_computed,local,
d2_send_d1_18,Drone2,Drone1:190;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52,360.0,relative_sent,send,Drone1
d1_recv_d2_18,Drone1,Drone1:191;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52,361.0,relative_confirmed,receive,Drone2
d1_send_d3_18,Drone1,Drone1:192;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52,362.2,velocity_sent,send,Drone3
d3_recv_d1_18,Drone3,Drone1:192;Drone2:55;Drone3:53;Drone4:52;Drone5:52;Drone6:52,363.0,processing,receive,Drone1
d3_compute_18,Drone3,Drone1:192;Drone2:55;Drone3:54;Drone4:52;Drone5:52;Drone6:52,363.5,relative_computed,local,
d3_send_d1_18,Drone3,Drone1:192;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52,364.0,relative_sent,send,Drone1
d1_recv_d3_18,Drone1,Drone1:193;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52,365.0,relative_confirmed,receive,Drone3
d1_send_d4_18,Drone1,Drone1:194;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52,366.2,velocity_sent,send,Drone4
d4_recv_d1_18,Drone4,Drone1:194;Drone2:55;Drone3:55;Drone4:53;Drone5:52;Drone6:52,367.0,processing,receive,Drone1
d4_compute_18,Drone4,Drone1:194;Drone2:55;Drone3:55;Drone4:54;Drone5:52;Drone6:52,367.5,relative_computed,local,
d4_send_d1_18,Drone4,Drone1:194;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52,368.0,relative_sent,send,Drone1
d1_recv_d4_18,Drone1,Drone1:195;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52,369.0,relative_confirmed,receive,Drone4
d1_send_d5_18,Drone1,Drone1:196;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52,370.2,velocity_sent,send,Drone5
d5_recv_d1_18,Drone5,Drone1:196;Drone2:55;Drone3:55;Drone4:55;Drone5:53;Drone6:52,371.0,processing,receive,Drone1
d5_compute_18,Drone5,Drone1:196;Drone2:55;Drone3:55;Drone4:55;Drone5:54;Drone6:52,371.5,relative_computed,local,
d5_send_d1_18,Drone5,Drone1:196;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52,372.0,relative_sent,send,Drone1
d1_recv_d5_18,Drone1,Drone1:197;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52,373.0,relative_confirmed,receive,Drone5
d1_send_d6_18,Drone1,Drone1:198;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52,374.2,velocity_sent,send,Drone6
d6_recv_d1_18,Drone6,Drone1:198;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:53,375.0,processing,receive,Drone1
d6_compute_18,Drone6,Drone1:198;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:54,375.5,relative_computed,local,
d6_send_d1_18,Drone6,Drone1:198;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55,376.0,relative_sent,send,Drone1
d1_recv_d6_18,Drone1,Drone1:199;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55,377.0,relative_confirmed,receive,Drone6
d1_measure_19,Drone1,Drone1:200;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55,379.0,velocity_measured,local,
d1_send_d2_19,Drone1,Drone1:201;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55,379.2,velocity_sent,send,Drone2
d2_recv_d1_19,Drone2,Drone1:201;Drone2:56;Drone3:55;Drone4:55;Drone5:55;Drone6:55,380.0,processing,receive,Drone1
d2_compute_19,Drone2,Drone1:201;Drone2:57;Drone3:55;Drone4:55;Drone5:55;Drone6:55,380.5,relative_computed,local,
d2_send_d1_19,Drone2,Drone1:201;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55,381.0,relative_sent,send,Drone1
d1_recv_d2_19,Drone1,Drone1:202;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55,382.0,relative_confirmed,receive,Drone2
d1_send_d3_19,Drone1,Drone1:203;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55,383.2,velocity_sent,send,Drone3
d3_recv_d1_19,Drone3,Drone1:203;Drone2:58;Drone3:56;Drone4:55;Drone5:55;Drone6:55,384.0,processing,receive,Drone1
d3_compute_19,Drone3,Drone1:203;Drone2:58;Drone3:57;Drone4:55;Drone5:55;Drone6:55,384.5,relative_computed,local,
d3_send_d1_19,Drone3,Drone1:203;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55,385.0,relative_sent,send,Drone1
d1_recv_d3_19,Drone1,Drone1:204;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55,386.0,relative_confirmed,receive,Drone3
d1_send_d4_19,Drone1,Drone1:205;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55,387.2,velocity_sent,send,Drone4
d4_recv_d1_19,Drone4,Drone1:205;Drone2:58;Drone3:58;Drone4:56;Drone5:55;Drone6:55,388.0,processing,receive,Drone1
d4_compute_19,Drone4,Drone1:205;Drone2:58;Drone3:58;Drone4:57;Drone5:55;Drone6:55,388.5,relative_computed,local,
d4_send_d1_19,Drone4,Drone1:205;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55,389.0,relative_sent,send,Drone1
d1_recv_d4_19,Drone1,Drone1:206;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55,390.0,relative_confirmed,receive,Drone4
d1_send_d5_19,Drone1,Drone1:207;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55,391.2,velocity_sent,send,Drone5
d5_recv_d1_19,Drone5,Drone1:207;Drone2:58;Drone3:58;Drone4:58;Drone5:56;Drone6:55,392.0,processing,receive,Drone1
d5_compute_19,Drone5,Drone1:207;Drone2:58;Drone3:58;Drone4:58;Drone5:57;Drone6:55,392.5,relative_computed,local,
d5_send_d1_19,Drone5,Drone1:207;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55,393.0,relative_sent,send,Drone1
d1_recv_d5_19,Drone1,Drone1:208;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55,394.0,relative_confirmed,receive,Drone5
d1_send_d6_19,Drone1,Drone1:209;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55,395.2,velocity_sent,send,Drone6
d6_recv_d1_19,Drone6,Drone1:209;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:56,396.0,processing,receive,Drone1
d6_compute_19,Drone6,Drone1:209;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:57,396.5,relative_computed,local,
d6_send_d1_19,Drone6,Drone1:209;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58,397.0,relative_sent,send,Drone1
d1_recv_d6_19,Drone1,Drone1:210;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58,398.0,relative_confirmed,receive,Drone6
d1_measure_20,Drone1,Drone1:211;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58,400.0,velocity_measured,local,
d1_send_d2_20,Drone1,Drone1:212;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58,400.2,velocity_sent,send,Drone2
d2_recv_d1_20,Drone2,Drone1:212;Drone2:59;Drone3:58;Drone4:58;Drone5:58;Drone6:58,401.0,processing,receive,Drone1
d2_compute_20,Drone2,Drone1:212;Drone2:60;Drone3:58;Drone4:58;Drone5:58;Drone6:58,401.5,relative_computed,local,
d2_send_d1_20,Drone2,Drone1:212;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58,402.0,relative_sent,send,Drone1
d1_recv_d2_20,Drone1,Drone1:213;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58,403.0,relative_confirmed,receive,Drone2
d1_send_d3_20,Drone1,Drone1:214;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58,404.2,velocity_sent,send,Drone3
d3_recv_d1_20,Drone3,Drone1:214;Drone2:61;Drone3:59;Drone4:58;Drone5:58;Drone6:58,405.0,processing,receive,Drone1
d3_compute_20,Drone3,Drone1:214;Drone2:61;Drone3:60;Drone4:58;Drone5:58;Drone6:58,405.5,relative_computed,local,
d3_send_d1_20,Drone3,Drone1:214;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58,406.0,relative_sent,send,Drone1
d1_recv_d3_20,Drone1,Drone1:215;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58,407.0,relative_confirmed,receive,Drone3
d1_send_d4_20,Drone1,Drone1:216;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58,408.2,velocity_sent,send,Drone4
d4_recv_d1_20,Drone4,Drone1:216;Drone2:61;Drone3:61;Drone4:59;Drone5:58;Drone6:58,409.0,processing,receive,Drone1
d4_compute_20,Drone4,Drone1:216;Drone2:61;Drone3:61;Drone4:60;Drone5:58;Drone6:58,409.5,relative_computed,local,
d4_send_d1_20,Drone4,Drone1:216;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58,410.0,relative_sent,send,Drone1
d1_recv_d4_20,Drone1,Drone1:217;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58,411.0,relative_confirmed,receive,Drone4
d1_send_d5_20,Drone1,Drone1:218;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58,412.2,velocity_sent,send,Drone5
d5_recv_d1_20,Drone5,Drone1:218;Drone2:61;Drone3:61;Drone4:61;Drone5:59;Drone6:58,413.0,processing,receive,Drone1
d5_compute_20,Drone5,Drone1:218;Drone2:61;Drone3:61;Drone4:61;Drone5:60;Drone6:58,413.5,relative_computed,local,
d5_send_d1_20,Drone5,Drone1:218;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58,414.0,relative_sent,send,Drone1
d1_recv_d5_20,Drone1,Drone1:219;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58,415.0,relative_confirmed,receive,Drone5
d1_send_d6_20,Drone1,Drone1:220;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58,416.2,velocity_sent,send,Drone6
d6_recv_d1_20,Drone6,Drone1:220;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:59,417.0,processing,receive,Drone1
d6_compute_20,Drone6,Drone1:220;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:60,417.5,relative_computed,local,
d6_send_d1_20,Drone6,Drone1:220;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61,418.0,relative_sent,send,Drone1
d1_recv_d6_20,Drone1,Drone1:221;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61,419.0,relative_confirmed,receive,Drone6
d1_measure_21,Drone1,Drone1:222;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61,421.0,velocity_measured,local,
d1_send_d2_21,Drone1,Drone1:223;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61,421.2,velocity_sent,send,Drone2
d2_recv_d1_21,Drone2,Drone1:223;Drone2:62;Drone3:61;Drone4:61;Drone5:61;Drone6:61,422.0,processing,receive,Drone1
d2_compute_21,Drone2,Drone1:223;Drone2:63;Drone3:61;Drone4:61;Drone5:61;Drone6:61,422.5,relative_computed,local,
d2_send_d1_21,Drone2,Drone1:223;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61,423.0,relative_sent,send,Drone1
d1_recv_d2_21,Drone1,Drone1:224;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61,424.0,relative_confirmed,receive,Drone2
d1_send_d3_21,Drone1,Drone1:225;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61,425.2,velocity_sent,send,Drone3
d3_recv_d1_21,Drone3,Drone1:225;Drone2:64;Drone3:62;Drone4:61;Drone5:61;Drone6:61,426.0,processing,receive,Drone1
d3_compute_21,Drone3,Drone1:225;Drone2:64;Drone3:63;Drone4:61;Drone5:61;Drone6:61,426.5,relative_computed,local,
d3_send_d1_21,Drone3,Drone1:225;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61,427.0,relative_sent,send,Drone1
d1_recv_d3_21,Drone1,Drone1:226;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61,428.0,relative_confirmed,receive,Drone3
d1_send_d4_21,Drone1,Drone1:227;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61,429.2,velocity_sent,send,Drone4
d4_recv_d1_21,Drone4,Drone1:227;Drone2:64;Drone3:64;Drone4:62;Drone5:61;Drone6:61,430.0,processing,receive,Drone1
d4_compute_21,Drone4,Drone1:227;Drone2:64;Drone3:64;Drone4:63;Drone5:61;Drone6:61,430.5,relative_computed,local,
d4_send_d1_21,Drone4,Drone1:227;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61,431.0,relative_sent,send,Drone1
d1_recv_d4_21,Drone1,Drone1:228;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61,432.0,relative_confirmed,receive,Drone4
d1_send_d5_21,Drone1,Drone1:229;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61,433.2,velocity_sent,send,Drone5
d5_recv_d1_21,Drone5,Drone1:229;Drone2:64;Drone3:64;Drone4:64;Drone5:62;Drone6:61,434.0,processing,receive,Drone1
d5_compute_21,Drone5,Drone1:229;Drone2:64;Drone3:64;Drone4:64;Drone5:63;Drone6:61,434.5,relative_computed,local,
d5_send_d1_21,Drone5,Drone1:229;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61,435.0,relative_sent,send,Drone1
d1_recv_d5_21,Drone1,Drone1:230;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61,436.0,relative_confirmed,receive,Drone5
d1_send_d6_21,Drone1,Drone1:231;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61,437.2,velocity_sent,send,Drone6
d6_recv_d1_21,Drone6,Drone1:231;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:62,438.0,processing,receive,Drone1
d6_compute_21,Drone6,Drone1:231;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:63,438.5,relative_computed,local,
d6_send_d1_21,Drone6,Drone1:231;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64,439.0,relative_sent,send,Drone1
d1_recv_d6_21,Drone1,Drone1:232;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64,440.0,relative_confirmed,receive,Drone6
d1_measure_22,Drone1,Drone1:233;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64,442.0,velocity_measured,local,
d1_send_d2_22,Drone1,Drone1:234;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64,442.2,velocity_sent,send,Drone2
d2_recv_d1_22,Drone2,Drone1:234;Drone2:65;Drone3:64;Drone4:64;Drone5:64;Drone6:64,443.0,processing,receive,Drone1
d2_compute_22,Drone2,Drone1:234;Drone2:66;Drone3:64;Drone4:64;Drone5:64;Drone6:64,443.5,relative_computed,local,
d2_send_d1_22,Drone2,Drone1:234;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64,444.0,relative_sent,send,Drone1
d1_recv_d2_22,Drone1,Drone1:235;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64,445.0,relative_confirmed,receive,Drone2
d1_send_d3_22,Drone1,Drone1:236;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64,446.2,velocity_sent,send,Drone3
d3_recv_d1_22,Drone3,Drone1:236;Drone2:67;Drone3:65;Drone4:64;Drone5:64;Drone6:64,447.0,processing,receive,Drone1
d3_compute_22,Drone3,Drone1:236;Drone2:67;Drone3:66;Drone4:64;Drone5:64;Drone6:64,447.5,relative_computed,local,
d3_send_d1_22,Drone3,Drone1:236;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64,448.0,relative_sent,send,Drone1
d1_recv_d3_22,Drone1,Drone1:237;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64,449.0,relative_confirmed,receive,Drone3
d1_send_d4_22,Drone1,Drone1:238;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64,450.2,velocity_sent,send,Drone4
d4_recv_d1_22,Drone4,Drone1:238;Drone2:67;Drone3:67;Drone4:65;Drone5:64;Drone6:64,451.0,processing,receive,Drone1
d4_compute_22,Drone4,Drone1:238;Drone2:67;Drone3:67;Drone4:66;Drone5:64;Drone6:64,451.5,relative_computed,local,
d4_send_d1_22,Drone4,Drone1:238;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64,452.0,relative_sent,send,Drone1
d1_recv_d4_22,Drone1,Drone1:239;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64,453.0,relative_confirmed,receive,Drone4
d1_send_d5_22,Drone1,Drone1:240;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64,454.2,velocity_sent,send,Drone5
d5_recv_d1_22,Drone5,Drone1:240;Drone2:67;Drone3:67;Drone4:67;Drone5:65;Drone6:64,455.0,processing,receive,Drone1
