d1_recv_d2_1147,Drone1,Drone1:17194;Drone2:3442;Drone3:3439;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33238.0,relative_confirmed,receive,Drone2
d1_send_d3_1147,Drone1,Drone1:17195;Drone2:3442;Drone3:3439;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33239.2,velocity_sent,send,Drone3
d3_recv_d1_1147,Drone3,Drone1:17195;Drone2:3442;Drone3:3440;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33240.0,processing,receive,Drone1
d3_compute_1147,Drone3,Drone1:17195;Drone2:3442;Drone3:3441;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33240.5,relative_computed,local,
d3_send_d1_1147,Drone3,Drone1:17195;Drone2:3442;Drone3:3442;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33241.0,relative_sent,send,Drone1
d1_recv_d3_1147,Drone1,Drone1:17196;Drone2:3442;Drone3:3442;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33242.0,relative_confirmed,receive,Drone3
d1_send_d4_1147,Drone1,Drone1:17197;Drone2:3442;Drone3:3442;Drone4:3439;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33243.2,velocity_sent,send,Drone4
d4_recv_d1_1147,Drone4,Drone1:17197;Drone2:3442;Drone3:3442;Drone4:3440;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33244.0,processing,receive,Drone1
d4_compute_1147,Drone4,Drone1:17197;Drone2:3442;Drone3:3442;Drone4:3441;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33244.5,relative_computed,local,
d4_send_d1_1147,Drone4,Drone1:17197;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33245.0,relative_sent,send,Drone1
d1_recv_d4_1147,Drone1,Drone1:17198;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33246.0,relative_confirmed,receive,Drone4
d1_send_d5_1147,Drone1,Drone1:17199;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3439;Drone6:3439;Drone7:3439;Drone8:3439,33247.2,velocity_sent,send,Drone5
d5_recv_d1_1147,Drone5,Drone1:17199;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3440;Drone6:3439;Drone7:3439;Drone8:3439,33248.0,processing,receive,Drone1
d5_compute_1147,Drone5,Drone1:17199;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3441;Drone6:3439;Drone7:3439;Drone8:3439,33248.5,relative_computed,local,
d5_send_d1_1147,Drone5,Drone1:17199;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3439;Drone7:3439;Drone8:3439,33249.0,relative_sent,send,Drone1
d1_recv_d5_1147,Drone1,Drone1:17200;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3439;Drone7:3439;Drone8:3439,33250.0,relative_confirmed,receive,Drone5
d1_send_d6_1147,Drone1,Drone1:17201;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3439;Drone7:3439;Drone8:3439,33251.2,velocity_sent,send,Drone6
d6_recv_d1_1147,Drone6,Drone1:17201;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3440;Drone7:3439;Drone8:3439,33252.0,processing,receive,Drone1
d6_compute_1147,Drone6,Drone1:17201;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3441;Drone7:3439;Drone8:3439,33252.5,relative_computed,local,
d6_send_d1_1147,Drone6,Drone1:17201;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3439;Drone8:3439,33253.0,relative_sent,send,Drone1
d1_recv_d6_1147,Drone1,Drone1:17202;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3439;Drone8:3439,33254.0,relative_confirmed,receive,Drone6
d1_send_d7_1147,Drone1,Drone1:17203;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3439;Drone8:3439,33255.2,velocity_sent,send,Drone7
d7_recv_d1_1147,Drone7,Drone1:17203;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3440;Drone8:3439,33256.0,processing,receive,Drone1
d7_compute_1147,Drone7,Drone1:17203;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3441;Drone8:3439,33256.5,relative_computed,local,
d7_send_d1_1147,Drone7,Drone1:17203;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3439,33257.0,relative_sent,send,Drone1
d1_recv_d7_1147,Drone1,Drone1:17204;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3439,33258.0,relative_confirmed,receive,Drone7
d1_send_d8_1147,Drone1,Drone1:17205;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3439,33259.2,velocity_sent,send,Drone8
d8_recv_d1_1147,Drone8,Drone1:17205;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3440,33260.0,processing,receive,Drone1
d8_compute_1147,Drone8,Drone1:17205;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3441,33260.5,relative_computed,local,
d8_send_d1_1147,Drone8,Drone1:17205;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33261.0,relative_sent,send,Drone1
d1_recv_d8_1147,Drone1,Drone1:17206;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33262.0,relative_confirmed,receive,Drone8
d1_measure_1148,Drone1,Drone1:17207;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33264.0,velocity_measured,local,
d1_send_d2_1148,Drone1,Drone1:17208;Drone2:3442;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33264.2,velocity_sent,send,Drone2
d2_recv_d1_1148,Drone2,Drone1:17208;Drone2:3443;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33265.0,processing,receive,Drone1
d2_compute_1148,Drone2,Drone1:17208;Drone2:3444;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33265.5,relative_computed,local,
d2_send_d1_1148,Drone2,Drone1:17208;Drone2:3445;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33266.0,relative_sent,send,Drone1
d1_recv_d2_1148,Drone1,Drone1:17209;Drone2:3445;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33267.0,relative_confirmed,receive,Drone2
d1_send_d3_1148,Drone1,Drone1:17210;Drone2:3445;Drone3:3442;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33268.2,velocity_sent,send,Drone3
d3_recv_d1_1148,Drone3,Drone1:17210;Drone2:3445;Drone3:3443;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33269.0,processing,receive,Drone1
d3_compute_1148,Drone3,Drone1:17210;Drone2:3445;Drone3:3444;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33269.5,relative_computed,local,
d3_send_d1_1148,Drone3,Drone1:17210;Drone2:3445;Drone3:3445;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33270.0,relative_sent,send,Drone1
d1_recv_d3_1148,Drone1,Drone1:17211;Drone2:3445;Drone3:3445;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33271.0,relative_confirmed,receive,Drone3
d1_send_d4_1148,Drone1,Drone1:17212;Drone2:3445;Drone3:3445;Drone4:3442;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33272.2,velocity_sent,send,Drone4
d4_recv_d1_1148,Drone4,Drone1:17212;Drone2:3445;Drone3:3445;Drone4:3443;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33273.0,processing,receive,Drone1
d4_compute_1148,Drone4,Drone1:17212;Drone2:3445;Drone3:3445;Drone4:3444;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33273.5,relative_computed,local,
d4_send_d1_1148,Drone4,Drone1:17212;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33274.0,relative_sent,send,Drone1
d1_recv_d4_1148,Drone1,Drone1:17213;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33275.0,relative_confirmed,receive,Drone4
d1_send_d5_1148,Drone1,Drone1:17214;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3442;Drone6:3442;Drone7:3442;Drone8:3442,33276.2,velocity_sent,send,Drone5
d5_recv_d1_1148,Drone5,Drone1:17214;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3443;Drone6:3442;Drone7:3442;Drone8:3442,33277.0,processing,receive,Drone1
d5_compute_1148,Drone5,Drone1:17214;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3444;Drone6:3442;Drone7:3442;Drone8:3442,33277.5,relative_computed,local,
d5_send_d1_1148,Drone5,Drone1:17214;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3442;Drone7:3442;Drone8:3442,33278.0,relative_sent,send,Drone1
d1_recv_d5_1148,Drone1,Drone1:17215;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3442;Drone7:3442;Drone8:3442,33279.0,relative_confirmed,receive,Drone5
d1_send_d6_1148,Drone1,Drone1:17216;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3442;Drone7:3442;Drone8:3442,33280.2,velocity_sent,send,Drone6
d6_recv_d1_1148,Drone6,Drone1:17216;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3443;Drone7:3442;Drone8:3442,33281.0,processing,receive,Drone1
d6_compute_1148,Drone6,Drone1:17216;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3444;Drone7:3442;Drone8:3442,33281.5,relative_computed,local,
d6_send_d1_1148,Drone6,Drone1:17216;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3442;Drone8:3442,33282.0,relative_sent,send,Drone1
d1_recv_d6_1148,Drone1,Drone1:17217;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3442;Drone8:3442,33283.0,relative_confirmed,receive,Drone6
d1_send_d7_1148,Drone1,Drone1:17218;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3442;Drone8:3442,33284.2,velocity_sent,send,Drone7
d7_recv_d1_1148,Drone7,Drone1:17218;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3443;Drone8:3442,33285.0,processing,receive,Drone1
d7_compute_1148,Drone7,Drone1:17218;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3444;Drone8:3442,33285.5,relative_computed,local,
d7_send_d1_1148,Drone7,Drone1:17218;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3442,33286.0,relative_sent,send,Drone1
d1_recv_d7_1148,Drone1,Drone1:17219;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3442,33287.0,relative_confirmed,receive,Drone7
d1_send_d8_1148,Drone1,Drone1:17220;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3442,33288.2,velocity_sent,send,Drone8
d8_recv_d1_1148,Drone8,Drone1:17220;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3443,33289.0,processing,receive,Drone1
d8_compute_1148,Drone8,Drone1:17220;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3444,33289.5,relative_computed,local,
d8_send_d1_1148,Drone8,Drone1:17220;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33290.0,relative_sent,send,Drone1
d1_recv_d8_1148,Drone1,Drone1:17221;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33291.0,relative_confirmed,receive,Drone8
d1_measure_1149,Drone1,Drone1:17222;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33293.0,velocity_measured,local,
d1_send_d2_1149,Drone1,Drone1:17223;Drone2:3445;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33293.2,velocity_sent,send,Drone2
d2_recv_d1_1149,Drone2,Drone1:17223;Drone2:3446;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33294.0,processing,receive,Drone1
d2_compute_1149,Drone2,Drone1:17223;Drone2:3447;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33294.5,relative_computed,local,
d2_send_d1_1149,Drone2,Drone1:17223;Drone2:3448;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33295.0,relative_sent,send,Drone1
d1_recv_d2_1149,Drone1,Drone1:17224;Drone2:3448;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33296.0,relative_confirmed,receive,Drone2
d1_send_d3_1149,Drone1,Drone1:17225;Drone2:3448;Drone3:3445;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33297.2,velocity_sent,send,Drone3
d3_recv_d1_1149,Drone3,Drone1:17225;Drone2:3448;Drone3:3446;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33298.0,processing,receive,Drone1
d3_compute_1149,Drone3,Drone1:17225;Drone2:3448;Drone3:3447;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33298.5,relative_computed,local,
d3_send_d1_1149,Drone3,Drone1:17225;Drone2:3448;Drone3:3448;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33299.0,relative_sent,send,Drone1
d1_recv_d3_1149,Drone1,Drone1:17226;Drone2:3448;Drone3:3448;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33300.0,relative_confirmed,receive,Drone3
d1_send_d4_1149,Drone1,Drone1:17227;Drone2:3448;Drone3:3448;Drone4:3445;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33301.2,velocity_sent,send,Drone4
d4_recv_d1_1149,Drone4,Drone1:17227;Drone2:3448;Drone3:3448;Drone4:3446;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33302.0,processing,receive,Drone1
d4_compute_1149,Drone4,Drone1:17227;Drone2:3448;Drone3:3448;Drone4:3447;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33302.5,relative_computed,local,
d4_send_d1_1149,Drone4,Drone1:17227;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33303.0,relative_sent,send,Drone1
d1_recv_d4_1149,Drone1,Drone1:17228;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33304.0,relative_confirmed,receive,Drone4
d1_send_d5_1149,Drone1,Drone1:17229;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3445;Drone6:3445;Drone7:3445;Drone8:3445,33305.2,velocity_sent,send,Drone5
d5_recv_d1_1149,Drone5,Drone1:17229;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3446;Drone6:3445;Drone7:3445;Drone8:3445,33306.0,processing,receive,Drone1
d5_compute_1149,Drone5,Drone1:17229;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3447;Drone6:3445;Drone7:3445;Drone8:3445,33306.5,relative_computed,local,
d5_send_d1_1149,Drone5,Drone1:17229;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3445;Drone7:3445;Drone8:3445,33307.0,relative_sent,send,Drone1
d1_recv_d5_1149,Drone1,Drone1:17230;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3445;Drone7:3445;Drone8:3445,33308.0,relative_confirmed,receive,Drone5
d1_send_d6_1149,Drone1,Drone1:17231;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3445;Drone7:3445;Drone8:3445,33309.2,velocity_sent,send,Drone6
d6_recv_d1_1149,Drone6,Drone1:17231;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3446;Drone7:3445;Drone8:3445,33310.0,processing,receive,Drone1
d6_compute_1149,Drone6,Drone1:17231;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3447;Drone7:3445;Drone8:3445,33310.5,relative_computed,local,
d6_send_d1_1149,Drone6,Drone1:17231;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3445;Drone8:3445,33311.0,relative_sent,send,Drone1
d1_recv_d6_1149,Drone1,Drone1:17232;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3445;Drone8:3445,33312.0,relative_confirmed,receive,Drone6
d1_send_d7_1149,Drone1,Drone1:17233;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3445;Drone8:3445,33313.2,velocity_sent,send,Drone7
d7_recv_d1_1149,Drone7,Drone1:17233;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3446;Drone8:3445,33314.0,processing,receive,Drone1
d7_compute_1149,Drone7,Drone1:17233;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3447;Drone8:3445,33314.5,relative_computed,local,
d7_send_d1_1149,Drone7,Drone1:17233;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3445,33315.0,relative_sent,send,Drone1
d1_recv_d7_1149,Drone1,Drone1:17234;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3445,33316.0,relative_confirmed,receive,Drone7
d1_send_d8_1149,Drone1,Drone1:17235;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3445,33317.2,velocity_sent,send,Drone8
d8_recv_d1_1149,Drone8,Drone1:17235;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3446,33318.0,processing,receive,Drone1
d8_compute_1149,Drone8,Drone1:17235;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3447,33318.5,relative_computed,local,
d8_send_d1_1149,Drone8,Drone1:17235;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33319.0,relative_sent,send,Drone1
d1_recv_d8_1149,Drone1,Drone1:17236;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33320.0,relative_confirmed,receive,Drone8
d1_measure_1150,Drone1,Drone1:17237;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33322.0,velocity_measured,local,
d1_send_d2_1150,Drone1,Drone1:17238;Drone2:3448;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33322.2,velocity_sent,send,Drone2
d2_recv_d1_1150,Drone2,Drone1:17238;Drone2:3449;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33323.0,processing,receive,Drone1
d2_compute_1150,Drone2,Drone1:17238;Drone2:3450;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33323.5,relative_computed,local,
d2_send_d1_1150,Drone2,Drone1:17238;Drone2:3451;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33324.0,relative_sent,send,Drone1
d1_recv_d2_1150,Drone1,Drone1:17239;Drone2:3451;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33325.0,relative_confirmed,receive,Drone2
d1_send_d3_1150,Drone1,Drone1:17240;Drone2:3451;Drone3:3448;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33326.2,velocity_sent,send,Drone3
d3_recv_d1_1150,Drone3,Drone1:17240;Drone2:3451;Drone3:3449;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33327.0,processing,receive,Drone1
d3_compute_1150,Drone3,Drone1:17240;Drone2:3451;Drone3:3450;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33327.5,relative_computed,local,
d3_send_d1_1150,Drone3,Drone1:17240;Drone2:3451;Drone3:3451;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33328.0,relative_sent,send,Drone1
d1_recv_d3_1150,Drone1,Drone1:17241;Drone2:3451;Drone3:3451;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33329.0,relative_confirmed,receive,Drone3
d1_send_d4_1150,Drone1,Drone1:17242;Drone2:3451;Drone3:3451;Drone4:3448;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33330.2,velocity_sent,send,Drone4
d4_recv_d1_1150,Drone4,Drone1:17242;Drone2:3451;Drone3:3451;Drone4:3449;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33331.0,processing,receive,Drone1
d4_compute_1150,Drone4,Drone1:17242;Drone2:3451;Drone3:3451;Drone4:3450;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33331.5,relative_computed,local,
d4_send_d1_1150,Drone4,Drone1:17242;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33332.0,relative_sent,send,Drone1
d1_recv_d4_1150,Drone1,Drone1:17243;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33333.0,relative_confirmed,receive,Drone4
d1_send_d5_1150,Drone1,Drone1:17244;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3448;Drone6:3448;Drone7:3448;Drone8:3448,33334.2,velocity_sent,send,Drone5
d5_recv_d1_1150,Drone5,Drone1:17244;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3449;Drone6:3448;Drone7:3448;Drone8:3448,33335.0,processing,receive,Drone1
d5_compute_1150,Drone5,Drone1:17244;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3450;Drone6:3448;Drone7:3448;Drone8:3448,33335.5,relative_computed,local,
d5_send_d1_1150,Drone5,Drone1:17244;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3448;Drone7:3448;Drone8:3448,33336.0,relative_sent,send,Drone1
d1_recv_d5_1150,Drone1,Drone1:17245;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3448;Drone7:3448;Drone8:3448,33337.0,relative_confirmed,receive,Drone5
d1_send_d6_1150,Drone1,Drone1:17246;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3448;Drone7:3448;Drone8:3448,33338.2,velocity_sent,send,Drone6
d6_recv_d1_1150,Drone6,Drone1:17246;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3449;Drone7:3448;Drone8:3448,33339.0,processing,receive,Drone1
d6_compute_1150,Drone6,Drone1:17246;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3450;Drone7:3448;Drone8:3448,33339.5,relative_computed,local,
d6_send_d1_1150,Drone6,Drone1:17246;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3448;Drone8:3448,33340.0,relative_sent,send,Drone1
d1_recv_d6_1150,Drone1,Drone1:17247;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3448;Drone8:3448,33341.0,relative_confirmed,receive,Drone6
d1_send_d7_1150,Drone1,Drone1:17248;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3448;Drone8:3448,33342.2,velocity_sent,send,Drone7
d7_recv_d1_1150,Drone7,Drone1:17248;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3449;Drone8:3448,33343.0,processing,receive,Drone1
d7_compute_1150,Drone7,Drone1:17248;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3450;Drone8:3448,33343.5,relative_computed,local,
d7_send_d1_1150,Drone7,Drone1:17248;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3448,33344.0,relative_sent,send,Drone1
d1_recv_d7_1150,Drone1,Drone1:17249;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3448,33345.0,relative_confirmed,receive,Drone7
d1_send_d8_1150,Drone1,Drone1:17250;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3448,33346.2,velocity_sent,send,Drone8
d8_recv_d1_1150,Drone8,Drone1:17250;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3449,33347.0,processing,receive,Drone1
d8_compute_1150,Drone8,Drone1:17250;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3450,33347.5,relative_computed,local,
d8_send_d1_1150,Drone8,Drone1:17250;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33348.0,relative_sent,send,Drone1
d1_recv_d8_1150,Drone1,Drone1:17251;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33349.0,relative_confirmed,receive,Drone8
d1_measure_1151,Drone1,Drone1:17252;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33351.0,velocity_measured,local,
d1_send_d2_1151,Drone1,Drone1:17253;Drone2:3451;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33351.2,velocity_sent,send,Drone2
d2_recv_d1_1151,Drone2,Drone1:17253;Drone2:3452;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33352.0,processing,receive,Drone1
d2_compute_1151,Drone2,Drone1:17253;Drone2:3453;Drone3:3451;Drone4:3451;Drone5:3451;Drone6:3451;Drone7:3451;Drone8:3451,33352.5,relative_computed,local,
