d7_send_d1_870,Drone7,Drone1:16524;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2608;Drone9:2608;Drone10:2608,32176.0,relative_sent,send,Drone1
d1_recv_d7_870,Drone1,Drone1:16525;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2608;Drone9:2608;Drone10:2608,32177.0,relative_confirmed,receive,Drone7
d1_send_d8_870,Drone1,Drone1:16526;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2608;Drone9:2608;Drone10:2608,32178.2,velocity_sent,send,Drone8
d8_recv_d1_870,Drone8,Drone1:16526;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2609;Drone9:2608;Drone10:2608,32179.0,processing,receive,Drone1
d8_compute_870,Drone8,Drone1:16526;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2610;Drone9:2608;Drone10:2608,32179.5,relative_computed,local,
d8_send_d1_870,Drone8,Drone1:16526;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2608;Drone10:2608,32180.0,relative_sent,send,Drone1
d1_recv_d8_870,Drone1,Drone1:16527;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2608;Drone10:2608,32181.0,relative_confirmed,receive,Drone8
d1_send_d9_870,Drone1,Drone1:16528;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2608;Drone10:2608,32182.2,velocity_sent,send,Drone9
d9_recv_d1_870,Drone9,Drone1:16528;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2609;Drone10:2608,32183.0,processing,receive,Drone1
d9_compute_870,Drone9,Drone1:16528;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2610;Drone10:2608,32183.5,relative_computed,local,
d9_send_d1_870,Drone9,Drone1:16528;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2608,32184.0,relative_sent,send,Drone1
d1_recv_d9_870,Drone1,Drone1:16529;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2608,32185.0,relative_confirmed,receive,Drone9
d1_send_d10_870,Drone1,Drone1:16530;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2608,32186.2,velocity_sent,send,Drone10
d10_recv_d1_870,Drone10,Drone1:16530;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2609,32187.0,processing,receive,Drone1
d10_compute_870,Drone10,Drone1:16530;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2610,32187.5,relative_computed,local,
d10_send_d1_870,Drone10,Drone1:16530;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32188.0,relative_sent,send,Drone1
d1_recv_d10_870,Drone1,Drone1:16531;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32189.0,relative_confirmed,receive,Drone10
d1_measure_871,Drone1,Drone1:16532;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32191.0,velocity_measured,local,
d1_send_d2_871,Drone1,Drone1:16533;Drone2:2611;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32191.2,velocity_sent,send,Drone2
d2_recv_d1_871,Drone2,Drone1:16533;Drone2:2612;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32192.0,processing,receive,Drone1
d2_compute_871,Drone2,Drone1:16533;Drone2:2613;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32192.5,relative_computed,local,
d2_send_d1_871,Drone2,Drone1:16533;Drone2:2614;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32193.0,relative_sent,send,Drone1
d1_recv_d2_871,Drone1,Drone1:16534;Drone2:2614;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32194.0,relative_confirmed,receive,Drone2
d1_send_d3_871,Drone1,Drone1:16535;Drone2:2614;Drone3:2611;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32195.2,velocity_sent,send,Drone3
d3_recv_d1_871,Drone3,Drone1:16535;Drone2:2614;Drone3:2612;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32196.0,processing,receive,Drone1
d3_compute_871,Drone3,Drone1:16535;Drone2:2614;Drone3:2613;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32196.5,relative_computed,local,
d3_send_d1_871,Drone3,Drone1:16535;Drone2:2614;Drone3:2614;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32197.0,relative_sent,send,Drone1
d1_recv_d3_871,Drone1,Drone1:16536;Drone2:2614;Drone3:2614;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32198.0,relative_confirmed,receive,Drone3
d1_send_d4_871,Drone1,Drone1:16537;Drone2:2614;Drone3:2614;Drone4:2611;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32199.2,velocity_sent,send,Drone4
d4_recv_d1_871,Drone4,Drone1:16537;Drone2:2614;Drone3:2614;Drone4:2612;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32200.0,processing,receive,Drone1
d4_compute_871,Drone4,Drone1:16537;Drone2:2614;Drone3:2614;Drone4:2613;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32200.5,relative_computed,local,
d4_send_d1_871,Drone4,Drone1:16537;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32201.0,relative_sent,send,Drone1
d1_recv_d4_871,Drone1,Drone1:16538;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32202.0,relative_confirmed,receive,Drone4
d1_send_d5_871,Drone1,Drone1:16539;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2611;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32203.2,velocity_sent,send,Drone5
d5_recv_d1_871,Drone5,Drone1:16539;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2612;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32204.0,processing,receive,Drone1
d5_compute_871,Drone5,Drone1:16539;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2613;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32204.5,relative_computed,local,
d5_send_d1_871,Drone5,Drone1:16539;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32205.0,relative_sent,send,Drone1
d1_recv_d5_871,Drone1,Drone1:16540;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32206.0,relative_confirmed,receive,Drone5
d1_send_d6_871,Drone1,Drone1:16541;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2611;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32207.2,velocity_sent,send,Drone6
d6_recv_d1_871,Drone6,Drone1:16541;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2612;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32208.0,processing,receive,Drone1
d6_compute_871,Drone6,Drone1:16541;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2613;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32208.5,relative_computed,local,
d6_send_d1_871,Drone6,Drone1:16541;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32209.0,relative_sent,send,Drone1
d1_recv_d6_871,Drone1,Drone1:16542;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32210.0,relative_confirmed,receive,Drone6
d1_send_d7_871,Drone1,Drone1:16543;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2611;Drone8:2611;Drone9:2611;Drone10:2611,32211.2,velocity_sent,send,Drone7
d7_recv_d1_871,Drone7,Drone1:16543;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2612;Drone8:2611;Drone9:2611;Drone10:2611,32212.0,processing,receive,Drone1
d7_compute_871,Drone7,Drone1:16543;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2613;Drone8:2611;Drone9:2611;Drone10:2611,32212.5,relative_computed,local,
d7_send_d1_871,Drone7,Drone1:16543;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2611;Drone9:2611;Drone10:2611,32213.0,relative_sent,send,Drone1
d1_recv_d7_871,Drone1,Drone1:16544;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2611;Drone9:2611;Drone10:2611,32214.0,relative_confirmed,receive,Drone7
d1_send_d8_871,Drone1,Drone1:16545;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2611;Drone9:2611;Drone10:2611,32215.2,velocity_sent,send,Drone8
d8_recv_d1_871,Drone8,Drone1:16545;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2612;Drone9:2611;Drone10:2611,32216.0,processing,receive,Drone1
d8_compute_871,Drone8,Drone1:16545;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2613;Drone9:2611;Drone10:2611,32216.5,relative_computed,local,
d8_send_d1_871,Drone8,Drone1:16545;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2611;Drone10:2611,32217.0,relative_sent,send,Drone1
d1_recv_d8_871,Drone1,Drone1:16546;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2611;Drone10:2611,32218.0,relative_confirmed,receive,Drone8
d1_send_d9_871,Drone1,Drone1:16547;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2611;Drone10:2611,32219.2,velocity_sent,send,Drone9
d9_recv_d1_871,Drone9,Drone1:16547;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2612;Drone10:2611,32220.0,processing,receive,Drone1
d9_compute_871,Drone9,Drone1:16547;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2613;Drone10:2611,32220.5,relative_computed,local,
d9_send_d1_871,Drone9,Drone1:16547;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2611,32221.0,relative_sent,send,Drone1
d1_recv_d9_871,Drone1,Drone1:16548;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2611,32222.0,relative_confirmed,receive,Drone9
d1_send_d10_871,Drone1,Drone1:16549;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2611,32223.2,velocity_sent,send,Drone10
d10_recv_d1_871,Drone10,Drone1:16549;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2612,32224.0,processing,receive,Drone1
d10_compute_871,Drone10,Drone1:16549;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2613,32224.5,relative_computed,local,
d10_send_d1_871,Drone10,Drone1:16549;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32225.0,relative_sent,send,Drone1
d1_recv_d10_871,Drone1,Drone1:16550;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32226.0,relative_confirmed,receive,Drone10
d1_measure_872,Drone1,Drone1:16551;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32228.0,velocity_measured,local,
d1_send_d2_872,Drone1,Drone1:16552;Drone2:2614;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32228.2,velocity_sent,send,Drone2
d2_recv_d1_872,Drone2,Drone1:16552;Drone2:2615;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32229.0,processing,receive,Drone1
d2_compute_872,Drone2,Drone1:16552;Drone2:2616;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32229.5,relative_computed,local,
d2_send_d1_872,Drone2,Drone1:16552;Drone2:2617;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32230.0,relative_sent,send,Drone1
d1_recv_d2_872,Drone1,Drone1:16553;Drone2:2617;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32231.0,relative_confirmed,receive,Drone2
d1_send_d3_872,Drone1,Drone1:16554;Drone2:2617;Drone3:2614;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32232.2,velocity_sent,send,Drone3
d3_recv_d1_872,Drone3,Drone1:16554;Drone2:2617;Drone3:2615;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32233.0,processing,receive,Drone1
d3_compute_872,Drone3,Drone1:16554;Drone2:2617;Drone3:2616;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32233.5,relative_computed,local,
d3_send_d1_872,Drone3,Drone1:16554;Drone2:2617;Drone3:2617;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32234.0,relative_sent,send,Drone1
d1_recv_d3_872,Drone1,Drone1:16555;Drone2:2617;Drone3:2617;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32235.0,relative_confirmed,receive,Drone3
d1_send_d4_872,Drone1,Drone1:16556;Drone2:2617;Drone3:2617;Drone4:2614;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32236.2,velocity_sent,send,Drone4
d4_recv_d1_872,Drone4,Drone1:16556;Drone2:2617;Drone3:2617;Drone4:2615;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32237.0,processing,receive,Drone1
d4_compute_872,Drone4,Drone1:16556;Drone2:2617;Drone3:2617;Drone4:2616;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32237.5,relative_computed,local,
d4_send_d1_872,Drone4,Drone1:16556;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32238.0,relative_sent,send,Drone1
d1_recv_d4_872,Drone1,Drone1:16557;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32239.0,relative_confirmed,receive,Drone4
d1_send_d5_872,Drone1,Drone1:16558;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2614;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32240.2,velocity_sent,send,Drone5
d5_recv_d1_872,Drone5,Drone1:16558;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2615;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32241.0,processing,receive,Drone1
d5_compute_872,Drone5,Drone1:16558;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2616;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32241.5,relative_computed,local,
d5_send_d1_872,Drone5,Drone1:16558;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32242.0,relative_sent,send,Drone1
d1_recv_d5_872,Drone1,Drone1:16559;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32243.0,relative_confirmed,receive,Drone5
d1_send_d6_872,Drone1,Drone1:16560;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2614;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32244.2,velocity_sent,send,Drone6
d6_recv_d1_872,Drone6,Drone1:16560;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2615;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32245.0,processing,receive,Drone1
d6_compute_872,Drone6,Drone1:16560;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2616;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32245.5,relative_computed,local,
d6_send_d1_872,Drone6,Drone1:16560;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32246.0,relative_sent,send,Drone1
d1_recv_d6_872,Drone1,Drone1:16561;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32247.0,relative_confirmed,receive,Drone6
d1_send_d7_872,Drone1,Drone1:16562;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2614;Drone8:2614;Drone9:2614;Drone10:2614,32248.2,velocity_sent,send,Drone7
d7_recv_d1_872,Drone7,Drone1:16562;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2615;Drone8:2614;Drone9:2614;Drone10:2614,32249.0,processing,receive,Drone1
d7_compute_872,Drone7,Drone1:16562;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2616;Drone8:2614;Drone9:2614;Drone10:2614,32249.5,relative_computed,local,
d7_send_d1_872,Drone7,Drone1:16562;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2614;Drone9:2614;Drone10:2614,32250.0,relative_sent,send,Drone1
d1_recv_d7_872,Drone1,Drone1:16563;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2614;Drone9:2614;Drone10:2614,32251.0,relative_confirmed,receive,Drone7
d1_send_d8_872,Drone1,Drone1:16564;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2614;Drone9:2614;Drone10:2614,32252.2,velocity_sent,send,Drone8
d8_recv_d1_872,Drone8,Drone1:16564;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2615;Drone9:2614;Drone10:2614,32253.0,processing,receive,Drone1
d8_compute_872,Drone8,Drone1:16564;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2616;Drone9:2614;Drone10:2614,32253.5,relative_computed,local,
d8_send_d1_872,Drone8,Drone1:16564;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2614;Drone10:2614,32254.0,relative_sent,send,Drone1
d1_recv_d8_872,Drone1,Drone1:16565;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2614;Drone10:2614,32255.0,relative_confirmed,receive,Drone8
d1_send_d9_872,Drone1,Drone1:16566;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2614;Drone10:2614,32256.2,velocity_sent,send,Drone9
d9_recv_d1_872,Drone9,Drone1:16566;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2615;Drone10:2614,32257.0,processing,receive,Drone1
d9_compute_872,Drone9,Drone1:16566;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2616;Drone10:2614,32257.5,relative_computed,local,
d9_send_d1_872,Drone9,Drone1:16566;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2614,32258.0,relative_sent,send,Drone1
d1_recv_d9_872,Drone1,Drone1:16567;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2614,32259.0,relative_confirmed,receive,Drone9
d1_send_d10_872,Drone1,Drone1:16568;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2614,32260.2,velocity_sent,send,Drone10
d10_recv_d1_872,Drone10,Drone1:16568;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2615,32261.0,processing,receive,Drone1
d10_compute_872,Drone10,Drone1:16568;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2616,32261.5,relative_computed,local,
d10_send_d1_872,Drone10,Drone1:16568;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32262.0,relative_sent,send,Drone1
d1_recv_d10_872,Drone1,Drone1:16569;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32263.0,relative_confirmed,receive,Drone10
d1_measure_873,Drone1,Drone1:16570;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32265.0,velocity_measured,local,
d1_send_d2_873,Drone1,Drone1:16571;Drone2:2617;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32265.2,velocity_sent,send,Drone2
d2_recv_d1_873,Drone2,Drone1:16571;Drone2:2618;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32266.0,processing,receive,Drone1
d2_compute_873,Drone2,Drone1:16571;Drone2:2619;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32266.5,relative_computed,local,
d2_send_d1_873,Drone2,Drone1:16571;Drone2:2620;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32267.0,relative_sent,send,Drone1
d1_recv_d2_873,Drone1,Drone1:16572;Drone2:2620;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32268.0,relative_confirmed,receive,Drone2
d1_send_d3_873,Drone1,Drone1:16573;Drone2:2620;Drone3:2617;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32269.2,velocity_sent,send,Drone3
d3_recv_d1_873,Drone3,Drone1:16573;Drone2:2620;Drone3:2618;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32270.0,processing,receive,Drone1
d3_compute_873,Drone3,Drone1:16573;Drone2:2620;Drone3:2619;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32270.5,relative_computed,local,
d3_send_d1_873,Drone3,Drone1:16573;Drone2:2620;Drone3:2620;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32271.0,relative_sent,send,Drone1
d1_recv_d3_873,Drone1,Drone1:16574;Drone2:2620;Drone3:2620;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32272.0,relative_confirmed,receive,Drone3
d1_send_d4_873,Drone1,Drone1:16575;Drone2:2620;Drone3:2620;Drone4:2617;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32273.2,velocity_sent,send,Drone4
d4_recv_d1_873,Drone4,Drone1:16575;Drone2:2620;Drone3:2620;Drone4:2618;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32274.0,processing,receive,Drone1
d4_compute_873,Drone4,Drone1:16575;Drone2:2620;Drone3:2620;Drone4:2619;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32274.5,relative_computed,local,
d4_send_d1_873,Drone4,Drone1:16575;Drone2:2620;Drone3:2620;Drone4:2620;Drone5:2617;Drone6:2617;Drone7:2617;Drone8:2617;Drone9:2617;Drone10:2617,32275.0,relative_sent,send,Drone1
