d1_send_d5_145,Drone1,Drone1:2169;Drone2:436;Drone3:436;Drone4:436;Drone5:433;Drone6:433;Drone7:433;Drone8:433,4189.2,velocity_sent,send,Drone5
d5_recv_d1_145,Drone5,Drone1:2169;Drone2:436;Drone3:436;Drone4:436;Drone5:434;Drone6:433;Drone7:433;Drone8:433,4190.0,processing,receive,Drone1
d5_compute_145,Drone5,Drone1:2169;Drone2:436;Drone3:436;Drone4:436;Drone5:435;Drone6:433;Drone7:433;Drone8:433,4190.5,relative_computed,local,
d5_send_d1_145,Drone5,Drone1:2169;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:433;Drone7:433;Drone8:433,4191.0,relative_sent,send,Drone1
d1_recv_d5_145,Drone1,Drone1:2170;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:433;Drone7:433;Drone8:433,4192.0,relative_confirmed,receive,Drone5
d1_send_d6_145,Drone1,Drone1:2171;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:433;Drone7:433;Drone8:433,4193.2,velocity_sent,send,Drone6
d6_recv_d1_145,Drone6,Drone1:2171;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:434;Drone7:433;Drone8:433,4194.0,processing,receive,Drone1
d6_compute_145,Drone6,Drone1:2171;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:435;Drone7:433;Drone8:433,4194.5,relative_computed,local,
d6_send_d1_145,Drone6,Drone1:2171;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:433;Drone8:433,4195.0,relative_sent,send,Drone1
d1_recv_d6_145,Drone1,Drone1:2172;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:433;Drone8:433,4196.0,relative_confirmed,receive,Drone6
d1_send_d7_145,Drone1,Drone1:2173;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:433;Drone8:433,4197.2,velocity_sent,send,Drone7
d7_recv_d1_145,Drone7,Drone1:2173;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:434;Drone8:433,4198.0,processing,receive,Drone1
d7_compute_145,Drone7,Drone1:2173;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:435;Drone8:433,4198.5,relative_computed,local,
d7_send_d1_145,Drone7,Drone1:2173;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:433,4199.0,relative_sent,send,Drone1
d1_recv_d7_145,Drone1,Drone1:2174;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:433,4200.0,relative_confirmed,receive,Drone7
d1_send_d8_145,Drone1,Drone1:2175;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:433,4201.2,velocity_sent,send,Drone8
d8_recv_d1_145,Drone8,Drone1:2175;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:434,4202.0,processing,receive,Drone1
d8_compute_145,Drone8,Drone1:2175;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:435,4202.5,relative_computed,local,
d8_send_d1_145,Drone8,Drone1:2175;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4203.0,relative_sent,send,Drone1
d1_recv_d8_145,Drone1,Drone1:2176;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4204.0,relative_confirmed,receive,Drone8
d1_measure_146,Drone1,Drone1:2177;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4206.0,velocity_measured,local,
d1_send_d2_146,Drone1,Drone1:2178;Drone2:436;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4206.2,velocity_sent,send,Drone2
d2_recv_d1_146,Drone2,Drone1:2178;Drone2:437;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4207.0,processing,receive,Drone1
d2_compute_146,Drone2,Drone1:2178;Drone2:438;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4207.5,relative_computed,local,
d2_send_d1_146,Drone2,Drone1:2178;Drone2:439;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4208.0,relative_sent,send,Drone1
d1_recv_d2_146,Drone1,Drone1:2179;Drone2:439;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4209.0,relative_confirmed,receive,Drone2
d1_send_d3_146,Drone1,Drone1:2180;Drone2:439;Drone3:436;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4210.2,velocity_sent,send,Drone3
d3_recv_d1_146,Drone3,Drone1:2180;Drone2:439;Drone3:437;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4211.0,processing,receive,Drone1
d3_compute_146,Drone3,Drone1:2180;Drone2:439;Drone3:438;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4211.5,relative_computed,local,
d3_send_d1_146,Drone3,Drone1:2180;Drone2:439;Drone3:439;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4212.0,relative_sent,send,Drone1
d1_recv_d3_146,Drone1,Drone1:2181;Drone2:439;Drone3:439;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4213.0,relative_confirmed,receive,Drone3
d1_send_d4_146,Drone1,Drone1:2182;Drone2:439;Drone3:439;Drone4:436;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4214.2,velocity_sent,send,Drone4
d4_recv_d1_146,Drone4,Drone1:2182;Drone2:439;Drone3:439;Drone4:437;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4215.0,processing,receive,Drone1
d4_compute_146,Drone4,Drone1:2182;Drone2:439;Drone3:439;Drone4:438;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4215.5,relative_computed,local,
d4_send_d1_146,Drone4,Drone1:2182;Drone2:439;Drone3:439;Drone4:439;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4216.0,relative_sent,send,Drone1
d1_recv_d4_146,Drone1,Drone1:2183;Drone2:439;Drone3:439;Drone4:439;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4217.0,relative_confirmed,receive,Drone4
d1_send_d5_146,Drone1,Drone1:2184;Drone2:439;Drone3:439;Drone4:439;Drone5:436;Drone6:436;Drone7:436;Drone8:436,4218.2,velocity_sent,send,Drone5
d5_recv_d1_146,Drone5,Drone1:2184;Drone2:439;Drone3:439;Drone4:439;Drone5:437;Drone6:436;Drone7:436;Drone8:436,4219.0,processing,receive,Drone1
d5_compute_146,Drone5,Drone1:2184;Drone2:439;Drone3:439;Drone4:439;Drone5:438;Drone6:436;Drone7:436;Drone8:436,4219.5,relative_computed,local,
d5_send_d1_146,Drone5,Drone1:2184;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:436;Drone7:436;Drone8:436,4220.0,relative_sent,send,Drone1
d1_recv_d5_146,Drone1,Drone1:2185;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:436;Drone7:436;Drone8:436,4221.0,relative_confirmed,receive,Drone5
d1_send_d6_146,Drone1,Drone1:2186;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:436;Drone7:436;Drone8:436,4222.2,velocity_sent,send,Drone6
d6_recv_d1_146,Drone6,Drone1:2186;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:437;Drone7:436;Drone8:436,4223.0,processing,receive,Drone1
d6_compute_146,Drone6,Drone1:2186;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:438;Drone7:436;Drone8:436,4223.5,relative_computed,local,
d6_send_d1_146,Drone6,Drone1:2186;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:436;Drone8:436,4224.0,relative_sent,send,Drone1
d1_recv_d6_146,Drone1,Drone1:2187;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:436;Drone8:436,4225.0,relative_confirmed,receive,Drone6
d1_send_d7_146,Drone1,Drone1:2188;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:436;Drone8:436,4226.2,velocity_sent,send,Drone7
d7_recv_d1_146,Drone7,Drone1:2188;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:437;Drone8:436,4227.0,processing,receive,Drone1
d7_compute_146,Drone7,Drone1:2188;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:438;Drone8:436,4227.5,relative_computed,local,
d7_send_d1_146,Drone7,Drone1:2188;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:436,4228.0,relative_sent,send,Drone1
d1_recv_d7_146,Drone1,Drone1:2189;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:436,4229.0,relative_confirmed,receive,Drone7
d1_send_d8_146,Drone1,Drone1:2190;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:436,4230.2,velocity_sent,send,Drone8
d8_recv_d1_146,Drone8,Drone1:2190;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:437,4231.0,processing,receive,Drone1
d8_compute_146,Drone8,Drone1:2190;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:438,4231.5,relative_computed,local,
d8_send_d1_146,Drone8,Drone1:2190;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4232.0,relative_sent,send,Drone1
d1_recv_d8_146,Drone1,Drone1:2191;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4233.0,relative_confirmed,receive,Drone8
d1_measure_147,Drone1,Drone1:2192;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4235.0,velocity_measured,local,
d1_send_d2_147,Drone1,Drone1:2193;Drone2:439;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4235.2,velocity_sent,send,Drone2
d2_recv_d1_147,Drone2,Drone1:2193;Drone2:440;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4236.0,processing,receive,Drone1
d2_compute_147,Drone2,Drone1:2193;Drone2:441;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4236.5,relative_computed,local,
d2_send_d1_147,Drone2,Drone1:2193;Drone2:442;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4237.0,relative_sent,send,Drone1
d1_recv_d2_147,Drone1,Drone1:2194;Drone2:442;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4238.0,relative_confirmed,receive,Drone2
d1_send_d3_147,Drone1,Drone1:2195;Drone2:442;Drone3:439;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4239.2,velocity_sent,send,Drone3
d3_recv_d1_147,Drone3,Drone1:2195;Drone2:442;Drone3:440;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4240.0,processing,receive,Drone1
d3_compute_147,Drone3,Drone1:2195;Drone2:442;Drone3:441;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4240.5,relative_computed,local,
d3_send_d1_147,Drone3,Drone1:2195;Drone2:442;Drone3:442;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4241.0,relative_sent,send,Drone1
d1_recv_d3_147,Drone1,Drone1:2196;Drone2:442;Drone3:442;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4242.0,relative_confirmed,receive,Drone3
d1_send_d4_147,Drone1,Drone1:2197;Drone2:442;Drone3:442;Drone4:439;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4243.2,velocity_sent,send,Drone4
d4_recv_d1_147,Drone4,Drone1:2197;Drone2:442;Drone3:442;Drone4:440;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4244.0,processing,receive,Drone1
d4_compute_147,Drone4,Drone1:2197;Drone2:442;Drone3:442;Drone4:441;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4244.5,relative_computed,local,
d4_send_d1_147,Drone4,Drone1:2197;Drone2:442;Drone3:442;Drone4:442;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4245.0,relative_sent,send,Drone1
d1_recv_d4_147,Drone1,Drone1:2198;Drone2:442;Drone3:442;Drone4:442;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4246.0,relative_confirmed,receive,Drone4
d1_send_d5_147,Drone1,Drone1:2199;Drone2:442;Drone3:442;Drone4:442;Drone5:439;Drone6:439;Drone7:439;Drone8:439,4247.2,velocity_sent,send,Drone5
d5_recv_d1_147,Drone5,Drone1:2199;Drone2:442;Drone3:442;Drone4:442;Drone5:440;Drone6:439;Drone7:439;Drone8:439,4248.0,processing,receive,Drone1
d5_compute_147,Drone5,Drone1:2199;Drone2:442;Drone3:442;Drone4:442;Drone5:441;Drone6:439;Drone7:439;Drone8:439,4248.5,relative_computed,local,
d5_send_d1_147,Drone5,Drone1:2199;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:439;Drone7:439;Drone8:439,4249.0,relative_sent,send,Drone1
d1_recv_d5_147,Drone1,Drone1:2200;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:439;Drone7:439;Drone8:439,4250.0,relative_confirmed,receive,Drone5
d1_send_d6_147,Drone1,Drone1:2201;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:439;Drone7:439;Drone8:439,4251.2,velocity_sent,send,Drone6
d6_recv_d1_147,Drone6,Drone1:2201;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:440;Drone7:439;Drone8:439,4252.0,processing,receive,Drone1
d6_compute_147,Drone6,Drone1:2201;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:441;Drone7:439;Drone8:439,4252.5,relative_computed,local,
d6_send_d1_147,Drone6,Drone1:2201;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:439;Drone8:439,4253.0,relative_sent,send,Drone1
d1_recv_d6_147,Drone1,Drone1:2202;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:439;Drone8:439,4254.0,relative_confirmed,receive,Drone6
d1_send_d7_147,Drone1,Drone1:2203;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:439;Drone8:439,4255.2,velocity_sent,send,Drone7
d7_recv_d1_147,Drone7,Drone1:2203;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:440;Drone8:439,4256.0,processing,receive,Drone1
d7_compute_147,Drone7,Drone1:2203;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:441;Drone8:439,4256.5,relative_computed,local,
d7_send_d1_147,Drone7,Drone1:2203;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:439,4257.0,relative_sent,send,Drone1
d1_recv_d7_147,Drone1,Drone1:2204;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:439,4258.0,relative_confirmed,receive,Drone7
d1_send_d8_147,Drone1,Drone1:2205;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:439,4259.2,velocity_sent,send,Drone8
d8_recv_d1_147,Drone8,Drone1:2205;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:440,4260.0,processing,receive,Drone1
d8_compute_147,Drone8,Drone1:2205;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:441,4260.5,relative_computed,local,
d8_send_d1_147,Drone8,Drone1:2205;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4261.0,relative_sent,send,Drone1
d1_recv_d8_147,Drone1,Drone1:2206;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4262.0,relative_confirmed,receive,Drone8
d1_measure_148,Drone1,Drone1:2207;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4264.0,velocity_measured,local,
d1_send_d2_148,Drone1,Drone1:2208;Drone2:442;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4264.2,velocity_sent,send,Drone2
d2_recv_d1_148,Drone2,Drone1:2208;Drone2:443;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4265.0,processing,receive,Drone1
d2_compute_148,Drone2,Drone1:2208;Drone2:444;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4265.5,relative_computed,local,
d2_send_d1_148,Drone2,Drone1:2208;Drone2:445;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4266.0,relative_sent,send,Drone1
d1_recv_d2_148,Drone1,Drone1:2209;Drone2:445;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4267.0,relative_confirmed,receive,Drone2
d1_send_d3_148,Drone1,Drone1:2210;Drone2:445;Drone3:442;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4268.2,velocity_sent,send,Drone3
d3_recv_d1_148,Drone3,Drone1:2210;Drone2:445;Drone3:443;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4269.0,processing,receive,Drone1
d3_compute_148,Drone3,Drone1:2210;Drone2:445;Drone3:444;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4269.5,relative_computed,local,
d3_send_d1_148,Drone3,Drone1:2210;Drone2:445;Drone3:445;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4270.0,relative_sent,send,Drone1
d1_recv_d3_148,Drone1,Drone1:2211;Drone2:445;Drone3:445;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4271.0,relative_confirmed,receive,Drone3
d1_send_d4_148,Drone1,Drone1:2212;Drone2:445;Drone3:445;Drone4:442;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4272.2,velocity_sent,send,Drone4
d4_recv_d1_148,Drone4,Drone1:2212;Drone2:445;Drone3:445;Drone4:443;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4273.0,processing,receive,Drone1
d4_compute_148,Drone4,Drone1:2212;Drone2:445;Drone3:445;Drone4:444;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4273.5,relative_computed,local,
d4_send_d1_148,Drone4,Drone1:2212;Drone2:445;Drone3:445;Drone4:445;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4274.0,relative_sent,send,Drone1
d1_recv_d4_148,Drone1,Drone1:2213;Drone2:445;Drone3:445;Drone4:445;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4275.0,relative_confirmed,receive,Drone4
d1_send_d5_148,Drone1,Drone1:2214;Drone2:445;Drone3:445;Drone4:445;Drone5:442;Drone6:442;Drone7:442;Drone8:442,4276.2,velocity_sent,send,Drone5
d5_recv_d1_148,Drone5,Drone1:2214;Drone2:445;Drone3:445;Drone4:445;Drone5:443;Drone6:442;Drone7:442;Drone8:442,4277.0,processing,receive,Drone1
d5_compute_148,Drone5,Drone1:2214;Drone2:445;Drone3:445;Drone4:445;Drone5:444;Drone6:442;Drone7:442;Drone8:442,4277.5,relative_computed,local,
d5_send_d1_148,Drone5,Drone1:2214;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:442;Drone7:442;Drone8:442,4278.0,relative_sent,send,Drone1
d1_recv_d5_148,Drone1,Drone1:2215;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:442;Drone7:442;Drone8:442,4279.0,relative_confirmed,receive,Drone5
d1_send_d6_148,Drone1,Drone1:2216;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:442;Drone7:442;Drone8:442,4280.2,velocity_sent,send,Drone6
d6_recv_d1_148,Drone6,Drone1:2216;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:443;Drone7:442;Drone8:442,4281.0,processing,receive,Drone1
d6_compute_148,Drone6,Drone1:2216;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:444;Drone7:442;Drone8:442,4281.5,relative_computed,local,
d6_send_d1_148,Drone6,Drone1:2216;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:442;Drone8:442,4282.0,relative_sent,send,Drone1
d1_recv_d6_148,Drone1,Drone1:2217;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:442;Drone8:442,4283.0,relative_confirmed,receive,Drone6
d1_send_d7_148,Drone1,Drone1:2218;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:442;Drone8:442,4284.2,velocity_sent,send,Drone7
d7_recv_d1_148,Drone7,Drone1:2218;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:443;Drone8:442,4285.0,processing,receive,Drone1
d7_compute_148,Drone7,Drone1:2218;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:444;Drone8:442,4285.5,relative_computed,local,
d7_send_d1_148,Drone7,Drone1:2218;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:442,4286.0,relative_sent,send,Drone1
d1_recv_d7_148,Drone1,Drone1:2219;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:442,4287.0,relative_confirmed,receive,Drone7
d1_send_d8_148,Drone1,Drone1:2220;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:442,4288.2,velocity_sent,send,Drone8
d8_recv_d1_148,Drone8,Drone1:2220;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:443,4289.0,processing,receive,Drone1
d8_compute_148,Drone8,Drone1:2220;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:444,4289.5,relative_computed,local,
d8_send_d1_148,Drone8,Drone1:2220;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4290.0,relative_sent,send,Drone1
d1_recv_d8_148,Drone1,Drone1:2221;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4291.0,relative_confirmed,receive,Drone8
d1_measure_149,Drone1,Drone1:2222;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4293.0,velocity_measured,local,
d1_send_d2_149,Drone1,Drone1:2223;Drone2:445;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4293.2,velocity_sent,send,Drone2
d2_recv_d1_149,Drone2,Drone1:2223;Drone2:446;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4294.0,processing,receive,Drone1
d2_compute_149,Drone2,Drone1:2223;Drone2:447;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4294.5,relative_computed,local,
d2_send_d1_149,Drone2,Drone1:2223;Drone2:448;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4295.0,relative_sent,send,Drone1
d1_recv_d2_149,Drone1,Drone1:2224;Drone2:448;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4296.0,relative_confirmed,receive,Drone2
d1_send_d3_149,Drone1,Drone1:2225;Drone2:448;Drone3:445;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4297.2,velocity_sent,send,Drone3
d3_recv_d1_149,Drone3,Drone1:2225;Drone2:448;Drone3:446;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4298.0,processing,receive,Drone1
d3_compute_149,Drone3,Drone1:2225;Drone2:448;Drone3:447;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4298.5,relative_computed,local,
d3_send_d1_149,Drone3,Drone1:2225;Drone2:448;Drone3:448;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4299.0,relative_sent,send,Drone1
d1_recv_d3_149,Drone1,Drone1:2226;Drone2:448;Drone3:448;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4300.0,relative_confirmed,receive,Drone3
d1_send_d4_149,Drone1,Drone1:2227;Drone2:448;Drone3:448;Drone4:445;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4301.2,velocity_sent,send,Drone4
d4_recv_d1_149,Drone4,Drone1:2227;Drone2:448;Drone3:448;Drone4:446;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4302.0,processing,receive,Drone1
d4_compute_149,Drone4,Drone1:2227;Drone2:448;Drone3:448;Drone4:447;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4302.5,relative_computed,local,
d4_send_d1_149,Drone4,Drone1:2227;Drone2:448;Drone3:448;Drone4:448;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4303.0,relative_sent,send,Drone1
d1_recv_d4_149,Drone1,Drone1:2228;Drone2:448;Drone3:448;Drone4:448;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4304.0,relative_confirmed,receive,Drone4
d1_send_d5_149,Drone1,Drone1:2229;Drone2:448;Drone3:448;Drone4:448;Drone5:445;Drone6:445;Drone7:445;Drone8:445,4305.2,velocity_sent,send,Drone5
d5_recv_d1_149,Drone5,Drone1:2229;Drone2:448;Drone3:448;Drone4:448;Drone5:446;Drone6:445;Drone7:445;Drone8:445,4306.0,processing,receive,Drone1
d5_compute_149,Drone5,Drone1:2229;Drone2:448;Drone3:448;Drone4:448;Drone5:447;Drone6:445;Drone7:445;Drone8:445,4306.5,relative_computed,local,
d5_send_d1_149,Drone5,Drone1:2229;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:445;Drone7:445;Drone8:445,4307.0,relative_sent,send,Drone1
d1_recv_d5_149,Drone1,Drone1:2230;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:445;Drone7:445;Drone8:445,4308.0,relative_confirmed,receive,Drone5
d1_send_d6_149,Drone1,Drone1:2231;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:445;Drone7:445;Drone8:445,4309.2,velocity_sent,send,Drone6
d6_recv_d1_149,Drone6,Drone1:2231;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:446;Drone7:445;Drone8:445,4310.0,processing,receive,Drone1
d6_compute_149,Drone6,Drone1:2231;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:447;Drone7:445;Drone8:445,4310.5,relative_computed,local,
d6_send_d1_149,Drone6,Drone1:2231;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:448;Drone7:445;Drone8:445,4311.0,relative_sent,send,Drone1
d1_recv_d6_149,Drone1,Drone1:2232;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:448;Drone7:445;Drone8:445,4312.0,relative_confirmed,receive,Drone6
d1_send_d7_149,Drone1,Drone1:2233;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:448;Drone7:445;Drone8:445,4313.2,velocity_sent,send,Drone7
d7_recv_d1_149,Drone7,Drone1:2233;Drone2:448;Drone3:448;Drone4:448;Drone5:448;Drone6:448;Drone7:446;Drone8:445,4314.0,processing,receive,Drone1
