d1_send_d3_316,Drone1,Drone1:2210;Drone2:949;Drone3:946;Drone4:946,4100.2,velocity_sent,send,Drone3
d3_recv_d1_316,Drone3,Drone1:2210;Drone2:949;Drone3:947;Drone4:946,4101.0,processing,receive,Drone1
d3_compute_316,Drone3,Drone1:2210;Drone2:949;Drone3:948;Drone4:946,4101.5,relative_computed,local,
d3_send_d1_316,Drone3,Drone1:2210;Drone2:949;Drone3:949;Drone4:946,4102.0,relative_sent,send,Drone1
d1_recv_d3_316,Drone1,Drone1:2211;Drone2:949;Drone3:949;Drone4:946,4103.0,relative_confirmed,receive,Drone3
d1_send_d4_316,Drone1,Drone1:2212;Drone2:949;Drone3:949;Drone4:946,4104.2,velocity_sent,send,Drone4
d4_recv_d1_316,Drone4,Drone1:2212;Drone2:949;Drone3:949;Drone4:947,4105.0,processing,receive,Drone1
d4_compute_316,Drone4,Drone1:2212;Drone2:949;Drone3:949;Drone4:948,4105.5,relative_computed,local,
d4_send_d1_316,Drone4,Drone1:2212;Drone2:949;Drone3:949;Drone4:949,4106.0,relative_sent,send,Drone1
d1_recv_d4_316,Drone1,Drone1:2213;Drone2:949;Drone3:949;Drone4:949,4107.0,relative_confirmed,receive,Drone4
d1_measure_317,Drone1,Drone1:2214;Drone2:949;Drone3:949;Drone4:949,4109.0,velocity_measured,local,
d1_send_d2_317,Drone1,Drone1:2215;Drone2:949;Drone3:949;Drone4:949,4109.2,velocity_sent,send,Drone2
d2_recv_d1_317,Drone2,Drone1:2215;Drone2:950;Drone3:949;Drone4:949,4110.0,processing,receive,Drone1
d2_compute_317,Drone2,Drone1:2215;Drone2:951;Drone3:949;Drone4:949,4110.5,relative_computed,local,
d2_send_d1_317,Drone2,Drone1:2215;Drone2:952;Drone3:949;Drone4:949,4111.0,relative_sent,send,Drone1
d1_recv_d2_317,Drone1,Drone1:2216;Drone2:952;Drone3:949;Drone4:949,4112.0,relative_confirmed,receive,Drone2
d1_send_d3_317,Drone1,Drone1:2217;Drone2:952;Drone3:949;Drone4:949,4113.2,velocity_sent,send,Drone3
d3_recv_d1_317,Drone3,Drone1:2217;Drone2:952;Drone3:950;Drone4:949,4114.0,processing,receive,Drone1
d3_compute_317,Drone3,Drone1:2217;Drone2:952;Drone3:951;Drone4:949,4114.5,relative_computed,local,
d3_send_d1_317,Drone3,Drone1:2217;Drone2:952;Drone3:952;Drone4:949,4115.0,relative_sent,send,Drone1
d1_recv_d3_317,Drone1,Drone1:2218;Drone2:952;Drone3:952;Drone4:949,4116.0,relative_confirmed,receive,Drone3
d1_send_d4_317,Drone1,Drone1:2219;Drone2:952;Drone3:952;Drone4:949,4117.2,velocity_sent,send,Drone4
d4_recv_d1_317,Drone4,Drone1:2219;Drone2:952;Drone3:952;Drone4:950,4118.0,processing,receive,Drone1
d4_compute_317,Drone4,Drone1:2219;Drone2:952;Drone3:952;Drone4:951,4118.5,relative_computed,local,
d4_send_d1_317,Drone4,Drone1:2219;Drone2:952;Drone3:952;Drone4:952,4119.0,relative_sent,send,Drone1
d1_recv_d4_317,Drone1,Drone1:2220;Drone2:952;Drone3:952;Drone4:952,4120.0,relative_confirmed,receive,Drone4
d1_measure_318,Drone1,Drone1:2221;Drone2:952;Drone3:952;Drone4:952,4122.0,velocity_measured,local,
d1_send_d2_318,Drone1,Drone1:2222;Drone2:952;Drone3:952;Drone4:952,4122.2,velocity_sent,send,Drone2
d2_recv_d1_318,Drone2,Drone1:2222;Drone2:953;Drone3:952;Drone4:952,4123.0,processing,receive,Drone1
d2_compute_318,Drone2,Drone1:2222;Drone2:954;Drone3:952;Drone4:952,4123.5,relative_computed,local,
d2_send_d1_318,Drone2,Drone1:2222;Drone2:955;Drone3:952;Drone4:952,4124.0,relative_sent,send,Drone1
d1_recv_d2_318,Drone1,Drone1:2223;Drone2:955;Drone3:952;Drone4:952,4125.0,relative_confirmed,receive,Drone2
d1_send_d3_318,Drone1,Drone1:2224;Drone2:955;Drone3:952;Drone4:952,4126.2,velocity_sent,send,Drone3
d3_recv_d1_318,Drone3,Drone1:2224;Drone2:955;Drone3:953;Drone4:952,4127.0,processing,receive,Drone1
d3_compute_318,Drone3,Drone1:2224;Drone2:955;Drone3:954;Drone4:952,4127.5,relative_computed,local,
d3_send_d1_318,Drone3,Drone1:2224;Drone2:955;Drone3:955;Drone4:952,4128.0,relative_sent,send,Drone1
d1_recv_d3_318,Drone1,Drone1:2225;Drone2:955;Drone3:955;Drone4:952,4129.0,relative_confirmed,receive,Drone3
d1_send_d4_318,Drone1,Drone1:2226;Drone2:955;Drone3:955;Drone4:952,4130.2,velocity_sent,send,Drone4
d4_recv_d1_318,Drone4,Drone1:2226;Drone2:955;Drone3:955;Drone4:953,4131.0,processing,receive,Drone1
d4_compute_318,Drone4,Drone1:2226;Drone2:955;Drone3:955;Drone4:954,4131.5,relative_computed,local,
d4_send_d1_318,Drone4,Drone1:2226;Drone2:955;Drone3:955;Drone4:955,4132.0,relative_sent,send,Drone1
d1_recv_d4_318,Drone1,Drone1:2227;Drone2:955;Drone3:955;Drone4:955,4133.0,relative_confirmed,receive,Drone4
d1_measure_319,Drone1,Drone1:2228;Drone2:955;Drone3:955;Drone4:955,4135.0,velocity_measured,local,
d1_send_d2_319,Drone1,Drone1:2229;Drone2:955;Drone3:955;Drone4:955,4135.2,velocity_sent,send,Drone2
d2_recv_d1_319,Drone2,Drone1:2229;Drone2:956;Drone3:955;Drone4:955,4136.0,processing,receive,Drone1
d2_compute_319,Drone2,Drone1:2229;Drone2:957;Drone3:955;Drone4:955,4136.5,relative_computed,local,
d2_send_d1_319,Drone2,Drone1:2229;Drone2:958;Drone3:955;Drone4:955,4137.0,relative_sent,send,Drone1
d1_recv_d2_319,Drone1,Drone1:2230;Drone2:958;Drone3:955;Drone4:955,4138.0,relative_confirmed,receive,Drone2
d1_send_d3_319,Drone1,Drone1:2231;Drone2:958;Drone3:955;Drone4:955,4139.2,velocity_sent,send,Drone3
d3_recv_d1_319,Drone3,Drone1:2231;Drone2:958;Drone3:956;Drone4:955,4140.0,processing,receive,Drone1
d3_compute_319,Drone3,Drone1:2231;Drone2:958;Drone3:957;Drone4:955,4140.5,relative_computed,local,
d3_send_d1_319,Drone3,Drone1:2231;Drone2:958;Drone3:958;Drone4:955,4141.0,relative_sent,send,Drone1
d1_recv_d3_319,Drone1,Drone1:2232;Drone2:958;Drone3:958;Drone4:955,4142.0,relative_confirmed,receive,Drone3
d1_send_d4_319,Drone1,Drone1:2233;Drone2:958;Drone3:958;Drone4:955,4143.2,velocity_sent,send,Drone4
d4_recv_d1_319,Drone4,Drone1:2233;Drone2:958;Drone3:958;Drone4:956,4144.0,processing,receive,Drone1
d4_compute_319,Drone4,Drone1:2233;Drone2:958;Drone3:958;Drone4:957,4144.5,relative_computed,local,
d4_send_d1_319,Drone4,Drone1:2233;Drone2:958;Drone3:958;Drone4:958,4145.0,relative_sent,send,Drone1
d1_recv_d4_319,Drone1,Drone1:2234;Drone2:958;Drone3:958;Drone4:958,4146.0,relative_confirmed,receive,Drone4
d1_measure_320,Drone1,Drone1:2235;Drone2:958;Drone3:958;Drone4:958,4148.0,velocity_measured,local,
d1_send_d2_320,Drone1,Drone1:2236;Drone2:958;Drone3:958;Drone4:958,4148.2,velocity_sent,send,Drone2
d2_recv_d1_320,Drone2,Drone1:2236;Drone2:959;Drone3:958;Drone4:958,4149.0,processing,receive,Drone1
d2_compute_320,Drone2,Drone1:2236;Drone2:960;Drone3:958;Drone4:958,4149.5,relative_computed,local,
d2_send_d1_320,Drone2,Drone1:2236;Drone2:961;Drone3:958;Drone4:958,4150.0,relative_sent,send,Drone1
d1_recv_d2_320,Drone1,Drone1:2237;Drone2:961;Drone3:958;Drone4:958,4151.0,relative_confirmed,receive,Drone2
d1_send_d3_320,Drone1,Drone1:2238;Drone2:961;Drone3:958;Drone4:958,4152.2,velocity_sent,send,Drone3
d3_recv_d1_320,Drone3,Drone1:2238;Drone2:961;Drone3:959;Drone4:958,4153.0,processing,receive,Drone1
d3_compute_320,Drone3,Drone1:2238;Drone2:961;Drone3:960;Drone4:958,4153.5,relative_computed,local,
d3_send_d1_320,Drone3,Drone1:2238;Drone2:961;Drone3:961;Drone4:958,4154.0,relative_sent,send,Drone1
d1_recv_d3_320,Drone1,Drone1:2239;Drone2:961;Drone3:961;Drone4:958,4155.0,relative_confirmed,receive,Drone3
d1_send_d4_320,Drone1,Drone1:2240;Drone2:961;Drone3:961;Drone4:958,4156.2,velocity_sent,send,Drone4
d4_recv_d1_320,Drone4,Drone1:2240;Drone2:961;Drone3:961;Drone4:959,4157.0,processing,receive,Drone1
d4_compute_320,Drone4,Drone1:2240;Drone2:961;Drone3:961;Drone4:960,4157.5,relative_computed,local,
d4_send_d1_320,Drone4,Drone1:2240;Drone2:961;Drone3:961;Drone4:961,4158.0,relative_sent,send,Drone1
d1_recv_d4_320,Drone1,Drone1:2241;Drone2:961;Drone3:961;Drone4:961,4159.0,relative_confirmed,receive,Drone4
d1_measure_321,Drone1,Drone1:2242;Drone2:961;Drone3:961;Drone4:961,4161.0,velocity_measured,local,
d1_send_d2_321,Drone1,Drone1:2243;Drone2:961;Drone3:961;Drone4:961,4161.2,velocity_sent,send,Drone2
d2_recv_d1_321,Drone2,Drone1:2243;Drone2:962;Drone3:961;Drone4:961,4162.0,processing,receive,Drone1
d2_compute_321,Drone2,Drone1:2243;Drone2:963;Drone3:961;Drone4:961,4162.5,relative_computed,local,
d2_send_d1_321,Drone2,Drone1:2243;Drone2:964;Drone3:961;Drone4:961,4163.0,relative_sent,send,Drone1
d1_recv_d2_321,Drone1,Drone1:2244;Drone2:964;Drone3:961;Drone4:961,4164.0,relative_confirmed,receive,Drone2
d1_send_d3_321,Drone1,Drone1:2245;Drone2:964;Drone3:961;Drone4:961,4165.2,velocity_sent,send,Drone3
d3_recv_d1_321,Drone3,Drone1:2245;Drone2:964;Drone3:962;Drone4:961,4166.0,processing,receive,Drone1
d3_compute_321,Drone3,Drone1:2245;Drone2:964;Drone3:963;Drone4:961,4166.5,relative_computed,local,
d3_send_d1_321,Drone3,Drone1:2245;Drone2:964;Drone3:964;Drone4:961,4167.0,relative_sent,send,Drone1
d1_recv_d3_321,Drone1,Drone1:2246;Drone2:964;Drone3:964;Drone4:961,4168.0,relative_confirmed,receive,Drone3
d1_send_d4_321,Drone1,Drone1:2247;Drone2:964;Drone3:964;Drone4:961,4169.2,velocity_sent,send,Drone4
d4_recv_d1_321,Drone4,Drone1:2247;Drone2:964;Drone3:964;Drone4:962,4170.0,processing,receive,Drone1
d4_compute_321,Drone4,Drone1:2247;Drone2:964;Drone3:964;Drone4:963,4170.5,relative_computed,local,
d4_send_d1_321,Drone4,Drone1:2247;Drone2:964;Drone3:964;Drone4:964,4171.0,relative_sent,send,Drone1
d1_recv_d4_321,Drone1,Drone1:2248;Drone2:964;Drone3:964;Drone4:964,4172.0,relative_confirmed,receive,Drone4
d1_measure_322,Drone1,Drone1:2249;Drone2:964;Drone3:964;Drone4:964,4174.0,velocity_measured,local,
d1_send_d2_322,Drone1,Drone1:2250;Drone2:964;Drone3:964;Drone4:964,4174.2,velocity_sent,send,Drone2
d2_recv_d1_322,Drone2,Drone1:2250;Drone2:965;Drone3:964;Drone4:964,4175.0,processing,receive,Drone1
d2_compute_322,Drone2,Drone1:2250;Drone2:966;Drone3:964;Drone4:964,4175.5,relative_computed,local,
d2_send_d1_322,Drone2,Drone1:2250;Drone2:967;Drone3:964;Drone4:964,4176.0,relative_sent,send,Drone1
d1_recv_d2_322,Drone1,Drone1:2251;Drone2:967;Drone3:964;Drone4:964,4177.0,relative_confirmed,receive,Drone2
d1_send_d3_322,Drone1,Drone1:2252;Drone2:967;Drone3:964;Drone4:964,4178.2,velocity_sent,send,Drone3
d3_recv_d1_322,Drone3,Drone1:2252;Drone2:967;Drone3:965;Drone4:964,4179.0,processing,receive,Drone1
d3_compute_322,Drone3,Drone1:2252;Drone2:967;Drone3:966;Drone4:964,4179.5,relative_computed,local,
d3_send_d1_322,Drone3,Drone1:2252;Drone2:967;Drone3:967;Drone4:964,4180.0,relative_sent,send,Drone1
d1_recv_d3_322,Drone1,Drone1:2253;Drone2:967;Drone3:967;Drone4:964,4181.0,relative_confirmed,receive,Drone3
d1_send_d4_322,Drone1,Drone1:2254;Drone2:967;Drone3:967;Drone4:964,4182.2,velocity_sent,send,Drone4
d4_recv_d1_322,Drone4,Drone1:2254;Drone2:967;Drone3:967;Drone4:965,4183.0,processing,receive,Drone1
d4_compute_322,Drone4,Drone1:2254;Drone2:967;Drone3:967;Drone4:966,4183.5,relative_computed,local,
d4_send_d1_322,Drone4,Drone1:2254;Drone2:967;Drone3:967;Drone4:967,4184.0,relative_sent,send,Drone1
d1_recv_d4_322,Drone1,Drone1:2255;Drone2:967;Drone3:967;Drone4:967,4185.0,relative_confirmed,receive,Drone4
d1_measure_323,Drone1,Drone1:2256;Drone2:967;Drone3:967;Drone4:967,4187.0,velocity_measured,local,
d1_send_d2_323,Drone1,Drone1:2257;Drone2:967;Drone3:967;Drone4:967,4187.2,velocity_sent,send,Drone2
d2_recv_d1_323,Drone2,Drone1:2257;Drone2:968;Drone3:967;Drone4:967,4188.0,processing,receive,Drone1
d2_compute_323,Drone2,Drone1:2257;Drone2:969;Drone3:967;Drone4:967,4188.5,relative_computed,local,
d2_send_d1_323,Drone2,Drone1:2257;Drone2:970;Drone3:967;Drone4:967,4189.0,relative_sent,send,Drone1
d1_recv_d2_323,Drone1,Drone1:2258;Drone2:970;Drone3:967;Drone4:967,4190.0,relative_confirmed,receive,Drone2
d1_send_d3_323,Drone1,Drone1:2259;Drone2:970;Drone3:967;Drone4:967,4191.2,velocity_sent,send,Drone3
d3_recv_d1_323,Drone3,Drone1:2259;Drone2:970;Drone3:968;Drone4:967,4192.0,processing,receive,Drone1
d3_compute_323,Drone3,Drone1:2259;Drone2:970;Drone3:969;Drone4:967,4192.5,relative_computed,local,
d3_send_d1_323,Drone3,Drone1:2259;Drone2:970;Drone3:970;Drone4:967,4193.0,relative_sent,send,Drone1
d1_recv_d3_323,Drone1,Drone1:2260;Drone2:970;Drone3:970;Drone4:967,4194.0,relative_confirmed,receive,Drone3
d1_send_d4_323,Drone1,Drone1:2261;Drone2:970;Drone3:970;Drone4:967,4195.2,velocity_sent,send,Drone4
d4_recv_d1_323,Drone4,Drone1:2261;Drone2:970;Drone3:970;Drone4:968,4196.0,processing,receive,Drone1
d4_compute_323,Drone4,Drone1:2261;Drone2:970;Drone3:970;Drone4:969,4196.5,relative_computed,local,
d4_send_d1_323,Drone4,Drone1:2261;Drone2:970;Drone3:970;Drone4:970,4197.0,relative_sent,send,Drone1
d1_recv_d4_323,Drone1,Drone1:2262;Drone2:970;Drone3:970;Drone4:970,4198.0,relative_confirmed,receive,Drone4
d1_measure_324,Drone1,Drone1:2263;Drone2:970;Drone3:970;Drone4:970,4200.0,velocity_measured,local,
d1_send_d2_324,Drone1,Drone1:2264;Drone2:970;Drone3:970;Drone4:970,4200.2,velocity_sent,send,Drone2
d2_recv_d1_324,Drone2,Drone1:2264;Drone2:971;Drone3:970;Drone4:970,4201.0,processing,receive,Drone1
d2_compute_324,Drone2,Drone1:2264;Drone2:972;Drone3:970;Drone4:970,4201.5,relative_computed,local,
d2_send_d1_324,Drone2,Drone1:2264;Drone2:973;Drone3:970;Drone4:970,4202.0,relative_sent,send,Drone1
d1_recv_d2_324,Drone1,Drone1:2265;Drone2:973;Drone3:970;Drone4:970,4203.0,relative_confirmed,receive,Drone2
d1_send_d3_324,Drone1,Drone1:2266;Drone2:973;Drone3:970;Drone4:970,4204.2,velocity_sent,send,Drone3
d3_recv_d1_324,Drone3,Drone1:2266;Drone2:973;Drone3:971;Drone4:970,4205.0,processing,receive,Drone1
d3_compute_324,Drone3,Drone1:2266;Drone2:973;Drone3:972;Drone4:970,4205.5,relative_computed,local,
d3_send_d1_324,Drone3,Drone1:2266;Drone2:973;Drone3:973;Drone4:970,4206.0,relative_sent,send,Drone1
d1_recv_d3_324,Drone1,Drone1:2267;Drone2:973;Drone3:973;Drone4:970,4207.0,relative_confirmed,receive,Drone3
d1_send_d4_324,Drone1,Drone1:2268;Drone2:973;Drone3:973;Drone4:970,4208.2,velocity_sent,send,Drone4
d4_recv_d1_324,Drone4,Drone1:2268;Drone2:973;Drone3:973;Drone4:971,4209.0,processing,receive,Drone1
d4_compute_324,Drone4,Drone1:2268;Drone2:973;Drone3:973;Drone4:972,4209.5,relative_computed,local,
d4_send_d1_324,Drone4,Drone1:2268;Drone2:973;Drone3:973;Drone4:973,4210.0,relative_sent,send,Drone1
d1_recv_d4_324,Drone1,Drone1:2269;Drone2:973;Drone3:973;Drone4:973,4211.0,relative_confirmed,receive,Drone4
d1_measure_325,Drone1,Drone1:2270;Drone2:973;Drone3:973;Drone4:973,4213.0,velocity_measured,local,
d1_send_d2_325,Drone1,Drone1:2271;Drone2:973;Drone3:973;Drone4:973,4213.2,velocity_sent,send,Drone2
d2_recv_d1_325,Drone2,Drone1:2271;Drone2:974;Drone3:973;Drone4:973,4214.0,processing,receive,Drone1
d2_compute_325,Drone2,Drone1:2271;Drone2:975;Drone3:973;Drone4:973,4214.5,relative_computed,local,
d2_send_d1_325,Drone2,Drone1:2271;Drone2:976;Drone3:973;Drone4:973,4215.0,relative_sent,send,Drone1
d1_recv_d2_325,Drone1,Drone1:2272;Drone2:976;Drone3:973;Drone4:973,4216.0,relative_confirmed,receive,Drone2
d1_send_d3_325,Drone1,Drone1:2273;Drone2:976;Drone3:973;Drone4:973,4217.2,velocity_sent,send,Drone3
d3_recv_d1_325,Drone3,Drone1:2273;Drone2:976;Drone3:974;Drone4:973,4218.0,processing,receive,Drone1
d3_compute_325,Drone3,Drone1:2273;Drone2:976;Drone3:975;Drone4:973,4218.5,relative_computed,local,
d3_send_d1_325,Drone3,Drone1:2273;Drone2:976;Drone3:976;Drone4:973,4219.0,relative_sent,send,Drone1
d1_recv_d3_325,Drone1,Drone1:2274;Drone2:976;Drone3:976;Drone4:973,4220.0,relative_confirmed,receive,Drone3
d1_send_d4_325,Drone1,Drone1:2275;Drone2:976;Drone3:976;Drone4:973,4221.2,velocity_sent,send,Drone4
d4_recv_d1_325,Drone4,Drone1:2275;Drone2:976;Drone3:976;Drone4:974,4222.0,processing,receive,Drone1
d4_compute_325,Drone4,Drone1:2275;Drone2:976;Drone3:976;Drone4:975,4222.5,relative_computed,local,
d4_send_d1_325,Drone4,Drone1:2275;Drone2:976;Drone3:976;Drone4:976,4223.0,relative_sent,send,Drone1
d1_recv_d4_325,Drone1,Drone1:2276;Drone2:976;Drone3:976;Drone4:976,4224.0,relative_confirmed,receive,Drone4
d1_measure_326,Drone1,Drone1:2277;Drone2:976;Drone3:976;Drone4:976,4226.0,velocity_measured,local,
d1_send_d2_326,Drone1,Drone1:2278;Drone2:976;Drone3:976;Drone4:976,4226.2,velocity_sent,send,Drone2
d2_recv_d1_326,Drone2,Drone1:2278;Drone2:977;Drone3:976;Drone4:976,4227.0,processing,receive,Drone1
d2_compute_326,Drone2,Drone1:2278;Drone2:978;Drone3:976;Drone4:976,4227.5,relative_computed,local,
d2_send_d1_326,Drone2,Drone1:2278;Drone2:979;Drone3:976;Drone4:976,4228.0,relative_sent,send,Drone1
d1_recv_d2_326,Drone1,Drone1:2279;Drone2:979;Drone3:976;Drone4:976,4229.0,relative_confirmed,receive,Drone2
d1_send_d3_326,Drone1,Drone1:2280;Drone2:979;Drone3:976;Drone4:976,4230.2,velocity_sent,send,Drone3
d3_recv_d1_326,Drone3,Drone1:2280;Drone2:979;Drone3:977;Drone4:976,4231.0,processing,receive,Drone1
d3_compute_326,Drone3,Drone1:2280;Drone2:979;Drone3:978;Drone4:976,4231.5,relative_computed,local,
d3_send_d1_326,Drone3,Drone1:2280;Drone2:979;Drone3:979;Drone4:976,4232.0,relative_sent,send,Drone1
d1_recv_d3_326,Drone1,Drone1:2281;Drone2:979;Drone3:979;Drone4:976,4233.0,relative_confirmed,receive,Drone3
d1_send_d4_326,Drone1,Drone1:2282;Drone2:979;Drone3:979;Drone4:976,4234.2,velocity_sent,send,Drone4
d4_recv_d1_326,Drone4,Drone1:2282;Drone2:979;Drone3:979;Drone4:977,4235.0,processing,receive,Drone1
d4_compute_326,Drone4,Drone1:2282;Drone2:979;Drone3:979;Drone4:978,4235.5,relative_computed,local,
d4_send_d1_326,Drone4,Drone1:2282;Drone2:979;Drone3:979;Drone4:979,4236.0,relative_sent,send,Drone1
d1_recv_d4_326,Drone1,Drone1:2283;Drone2:979;Drone3:979;Drone4:979,4237.0,relative_confirmed,receive,Drone4
d1_measure_327,Drone1,Drone1:2284;Drone2:979;Drone3:979;Drone4:979,4239.0,velocity_measured,local,
d1_send_d2_327,Drone1,Drone1:2285;Drone2:979;Drone3:979;Drone4:979,4239.2,velocity_sent,send,Drone2
d2_recv_d1_327,Drone2,Drone1:2285;Drone2:980;Drone3:979;Drone4:979,4240.0,processing,receive,Drone1
d2_compute_327,Drone2,Drone1:2285;Drone2:981;Drone3:979;Drone4:979,4240.5,relative_computed,local,
d2_send_d1_327,Drone2,Drone1:2285;Drone2:982;Drone3:979;Drone4:979,4241.0,relative_sent,send,Drone1
d1_recv_d2_327,Drone1,Drone1:2286;Drone2:982;Drone3:979;Drone4:979,4242.0,relative_confirmed,receive,Drone2
d1_send_d3_327,Drone1,Drone1:2287;Drone2:982;Drone3:979;Drone4:979,4243.2,velocity_sent,send,Drone3
d3_recv_d1_327,Drone3,Drone1:2287;Drone2:982;Drone3:980;Drone4:979,4244.0,processing,receive,Drone1
d3_compute_327,Drone3,Drone1:2287;Drone2:982;Drone3:981;Drone4:979,4244.5,relative_computed,local,
d3_send_d1_327,Drone3,Drone1:2287;Drone2:982;Drone3:982;Drone4:979,4245.0,relative_sent,send,Drone1
d1_recv_d3_327,Drone1,Drone1:2288;Drone2:982;Drone3:982;Drone4:979,4246.0,relative_confirmed,receive,Drone3
d1_send_d4_327,Drone1,Drone1:2289;Drone2:982;Drone3:982;Drone4:979,4247.2,velocity_sent,send,Drone4
d4_recv_d1_327,Drone4,Drone1:2289;Drone2:982;Drone3:982;Drone4:980,4248.0,processing,receive,Drone1
d4_compute_327,Drone4,Drone1:2289;Drone2:982;Drone3:982;Drone4:981,4248.5,relative_computed,local,
d4_send_d1_327,Drone4,Drone1:2289;Drone2:982;Drone3:982;Drone4:982,4249.0,relative_sent,send,Drone1
d1_recv_d4_327,Drone1,Drone1:2290;Drone2:982;Drone3:982;Drone4:982,4250.0,relative_confirmed,receive,Drone4
d1_measure_328,Drone1,Drone1:2291;Drone2:982;Drone3:982;Drone4:982,4252.0,velocity_measured,local,
d1_send_d2_328,Drone1,Drone1:2292;Drone2:982;Drone3:982;Drone4:982,4252.2,velocity_sent,send,Drone2
d2_recv_d1_328,Drone2,Drone1:2292;Drone2:983;Drone3:982;Drone4:982,4253.0,processing,receive,Drone1
d2_compute_328,Drone2,Drone1:2292;Drone2:984;Drone3:982;Drone4:982,4253.5,relative_computed,local,
d2_send_d1_328,Drone2,Drone1:2292;Drone2:985;Drone3:982;Drone4:982,4254.0,relative_sent,send,Drone1
d1_recv_d2_328,Drone1,Drone1:2293;Drone2:985;Drone3:982;Drone4:982,4255.0,relative_confirmed,receive,Drone2
d1_send_d3_328,Drone1,Drone1:2294;Drone2:985;Drone3:982;Drone4:982,4256.2,velocity_sent,send,Drone3
d3_recv_d1_328,Drone3,Drone1:2294;Drone2:985;Drone3:983;Drone4:982,4257.0,processing,receive,Drone1
d3_compute_328,Drone3,Drone1:2294;Drone2:985;Drone3:984;Drone4:982,4257.5,relative_computed,local,
d3_send_d1_328,Drone3,Drone1:2294;Drone2:985;Drone3:985;Drone4:982,4258.0,relative_sent,send,Drone1
d1_recv_d3_328,Drone1,Drone1:2295;Drone2:985;Drone3:985;Drone4:982,4259.0,relative_confirmed,receive,Drone3
d1_send_d4_328,Drone1,Drone1:2296;Drone2:985;Drone3:985;Drone4:982,4260.2,velocity_sent,send,Drone4
d4_recv_d1_328,Drone4,Drone1:2296;Drone2:985;Drone3:985;Drone4:983,4261.0,processing,receive,Drone1
d4_compute_328,Drone4,Drone1:2296;Drone2:985;Drone3:985;Drone4:984,4261.5,relative_computed,local,
d4_send_d1_328,Drone4,Drone1:2296;Drone2:985;Drone3:985;Drone4:985,4262.0,relative_sent,send,Drone1
d1_recv_d4_328,Drone1,Drone1:2297;Drone2:985;Drone3:985;Drone4:985,4263.0,relative_confirmed,receive,Drone4
d1_measure_329,Drone1,Drone1:2298;Drone2:985;Drone3:985;Drone4:985,4265.0,velocity_measured,local,
d1_send_d2_329,Drone1,Drone1:2299;Drone2:985;Drone3:985;Drone4:985,4265.2,velocity_sent,send,Drone2
d2_recv_d1_329,Drone2,Drone1:2299;Drone2:986;Drone3:985;Drone4:985,4266.0,processing,receive,Drone1
d2_compute_329,Drone2,Drone1:2299;Drone2:987;Drone3:985;Drone4:985,4266.5,relative_computed,local,
d2_send_d1_329,Drone2,Drone1:2299;Drone2:988;Drone3:985;Drone4:985,4267.0,relative_sent,send,Drone1
d1_recv_d2_329,Drone1,Drone1:2300;Drone2:988;Drone3:985;Drone4:985,4268.0,relative_confirmed,receive,Drone2
d1_send_d3_329,Drone1,Drone1:2301;Drone2:988;Drone3:985;Drone4:985,4269.2,velocity_sent,send,Drone3
d3_recv_d1_329,Drone3,Drone1:2301;Drone2:988;Drone3:986;Drone4:985,4270.0,processing,receive,Drone1
d3_compute_329,Drone3,Drone1:2301;Drone2:988;Drone3:987;Drone4:985,4270.5,relative_computed,local,
d3_send_d1_329,Drone3,Drone1:2301;Drone2:988;Drone3:988;Drone4:985,4271.0,relative_sent,send,Drone1
d1_recv_d3_329,Drone1,Drone1:2302;Drone2:988;Drone3:988;Drone4:985,4272.0,relative_confirmed,receive,Drone3
d1_send_d4_329,Drone1,Drone1:2303;Drone2:988;Drone3:988;Drone4:985,4273.2,velocity_sent,send,Drone4
d4_recv_d1_329,Drone4,Drone1:2303;Drone2:988;Drone3:988;Drone4:986,4274.0,processing,receive,Drone1
d4_compute_329,Drone4,Drone1:2303;Drone2:988;Drone3:988;Drone4:987,4274.5,relative_computed,local,
d4_send_d1_329,Drone4,Drone1:2303;Drone2:988;Drone3:988;Drone4:988,4275.0,relative_sent,send,Drone1
d1_recv_d4_329,Drone1,Drone1:2304;Drone2:988;Drone3:988;Drone4:988,4276.0,relative_confirmed,receive,Drone4
d1_measure_330,Drone1,Drone1:2305;Drone2:988;Drone3:988;Drone4:988,4278.0,velocity_measured,local,
d1_send_d2_330,Drone1,Drone1:2306;Drone2:988;Drone3:988;Drone4:988,4278.2,velocity_sent,send,Drone2
d2_recv_d1_330,Drone2,Drone1:2306;Drone2:989;Drone3:988;Drone4:988,4279.0,processing,receive,Drone1
d2_compute_330,Drone2,Drone1:2306;Drone2:990;Drone3:988;Drone4:988,4279.5,relative_computed,local,
d2_send_d1_330,Drone2,Drone1:2306;Drone2:991;Drone3:988;Drone4:988,4280.0,relative_sent,send,Drone1
d1_recv_d2_330,Drone1,Drone1:2307;Drone2:991;Drone3:988;Drone4:988,4281.0,relative_confirmed,receive,Drone2
d1_send_d3_330,Drone1,Drone1:2308;Drone2:991;Drone3:988;Drone4:988,4282.2,velocity_sent,send,Drone3
d3_recv_d1_330,Drone3,Drone1:2308;Drone2:991;Drone3:989;Drone4:988,4283.0,processing,receive,Drone1
d3_compute_330,Drone3,Drone1:2308;Drone2:991;Drone3:990;Drone4:988,4283.5,relative_computed,local,
d3_send_d1_330,Drone3,Drone1:2308;Drone2:991;Drone3:991;Drone4:988,4284.0,relative_sent,send,Drone1
