d3_compute_1825,Drone3,Drone1:20069;Drone2:5476;Drone3:5475;Drone4:5473;Drone5:5473;Drone6:5473,38310.5,relative_computed,local,
d3_send_d1_1825,Drone3,Drone1:20069;Drone2:5476;Drone3:5476;Drone4:5473;Drone5:5473;Drone6:5473,38311.0,relative_sent,send,Drone1
d1_recv_d3_1825,Drone1,Drone1:20070;Drone2:5476;Drone3:5476;Drone4:5473;Drone5:5473;Drone6:5473,38312.0,relative_confirmed,receive,Drone3
d1_send_d4_1825,Drone1,Drone1:20071;Drone2:5476;Drone3:5476;Drone4:5473;Drone5:5473;Drone6:5473,38313.2,velocity_sent,send,Drone4
d4_recv_d1_1825,Drone4,Drone1:20071;Drone2:5476;Drone3:5476;Drone4:5474;Drone5:5473;Drone6:5473,38314.0,processing,receive,Drone1
d4_compute_1825,Drone4,Drone1:20071;Drone2:5476;Drone3:5476;Drone4:5475;Drone5:5473;Drone6:5473,38314.5,relative_computed,local,
d4_send_d1_1825,Drone4,Drone1:20071;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5473;Drone6:5473,38315.0,relative_sent,send,Drone1
d1_recv_d4_1825,Drone1,Drone1:20072;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5473;Drone6:5473,38316.0,relative_confirmed,receive,Drone4
d1_send_d5_1825,Drone1,Drone1:20073;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5473;Drone6:5473,38317.2,velocity_sent,send,Drone5
d5_recv_d1_1825,Drone5,Drone1:20073;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5474;Drone6:5473,38318.0,processing,receive,Drone1
d5_compute_1825,Drone5,Drone1:20073;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5475;Drone6:5473,38318.5,relative_computed,local,
d5_send_d1_1825,Drone5,Drone1:20073;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5473,38319.0,relative_sent,send,Drone1
d1_recv_d5_1825,Drone1,Drone1:20074;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5473,38320.0,relative_confirmed,receive,Drone5
d1_send_d6_1825,Drone1,Drone1:20075;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5473,38321.2,velocity_sent,send,Drone6
d6_recv_d1_1825,Drone6,Drone1:20075;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5474,38322.0,processing,receive,Drone1
d6_compute_1825,Drone6,Drone1:20075;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5475,38322.5,relative_computed,local,
d6_send_d1_1825,Drone6,Drone1:20075;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38323.0,relative_sent,send,Drone1
d1_recv_d6_1825,Drone1,Drone1:20076;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38324.0,relative_confirmed,receive,Drone6
d1_measure_1826,Drone1,Drone1:20077;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38326.0,velocity_measured,local,
d1_send_d2_1826,Drone1,Drone1:20078;Drone2:5476;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38326.2,velocity_sent,send,Drone2
d2_recv_d1_1826,Drone2,Drone1:20078;Drone2:5477;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38327.0,processing,receive,Drone1
d2_compute_1826,Drone2,Drone1:20078;Drone2:5478;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38327.5,relative_computed,local,
d2_send_d1_1826,Drone2,Drone1:20078;Drone2:5479;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38328.0,relative_sent,send,Drone1
d1_recv_d2_1826,Drone1,Drone1:20079;Drone2:5479;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38329.0,relative_confirmed,receive,Drone2
d1_send_d3_1826,Drone1,Drone1:20080;Drone2:5479;Drone3:5476;Drone4:5476;Drone5:5476;Drone6:5476,38330.2,velocity_sent,send,Drone3
d3_recv_d1_1826,Drone3,Drone1:20080;Drone2:5479;Drone3:5477;Drone4:5476;Drone5:5476;Drone6:5476,38331.0,processing,receive,Drone1
d3_compute_1826,Drone3,Drone1:20080;Drone2:5479;Drone3:5478;Drone4:5476;Drone5:5476;Drone6:5476,38331.5,relative_computed,local,
d3_send_d1_1826,Drone3,Drone1:20080;Drone2:5479;Drone3:5479;Drone4:5476;Drone5:5476;Drone6:5476,38332.0,relative_sent,send,Drone1
d1_recv_d3_1826,Drone1,Drone1:20081;Drone2:5479;Drone3:5479;Drone4:5476;Drone5:5476;Drone6:5476,38333.0,relative_confirmed,receive,Drone3
d1_send_d4_1826,Drone1,Drone1:20082;Drone2:5479;Drone3:5479;Drone4:5476;Drone5:5476;Drone6:5476,38334.2,velocity_sent,send,Drone4
d4_recv_d1_1826,Drone4,Drone1:20082;Drone2:5479;Drone3:5479;Drone4:5477;Drone5:5476;Drone6:5476,38335.0,processing,receive,Drone1
d4_compute_1826,Drone4,Drone1:20082;Drone2:5479;Drone3:5479;Drone4:5478;Drone5:5476;Drone6:5476,38335.5,relative_computed,local,
d4_send_d1_1826,Drone4,Drone1:20082;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5476;Drone6:5476,38336.0,relative_sent,send,Drone1
d1_recv_d4_1826,Drone1,Drone1:20083;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5476;Drone6:5476,38337.0,relative_confirmed,receive,Drone4
d1_send_d5_1826,Drone1,Drone1:20084;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5476;Drone6:5476,38338.2,velocity_sent,send,Drone5
d5_recv_d1_1826,Drone5,Drone1:20084;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5477;Drone6:5476,38339.0,processing,receive,Drone1
d5_compute_1826,Drone5,Drone1:20084;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5478;Drone6:5476,38339.5,relative_computed,local,
d5_send_d1_1826,Drone5,Drone1:20084;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5476,38340.0,relative_sent,send,Drone1
d1_recv_d5_1826,Drone1,Drone1:20085;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5476,38341.0,relative_confirmed,receive,Drone5
d1_send_d6_1826,Drone1,Drone1:20086;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5476,38342.2,velocity_sent,send,Drone6
d6_recv_d1_1826,Drone6,Drone1:20086;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5477,38343.0,processing,receive,Drone1
d6_compute_1826,Drone6,Drone1:20086;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5478,38343.5,relative_computed,local,
d6_send_d1_1826,Drone6,Drone1:20086;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38344.0,relative_sent,send,Drone1
d1_recv_d6_1826,Drone1,Drone1:20087;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38345.0,relative_confirmed,receive,Drone6
d1_measure_1827,Drone1,Drone1:20088;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38347.0,velocity_measured,local,
d1_send_d2_1827,Drone1,Drone1:20089;Drone2:5479;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38347.2,velocity_sent,send,Drone2
d2_recv_d1_1827,Drone2,Drone1:20089;Drone2:5480;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38348.0,processing,receive,Drone1
d2_compute_1827,Drone2,Drone1:20089;Drone2:5481;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38348.5,relative_computed,local,
d2_send_d1_1827,Drone2,Drone1:20089;Drone2:5482;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38349.0,relative_sent,send,Drone1
d1_recv_d2_1827,Drone1,Drone1:20090;Drone2:5482;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38350.0,relative_confirmed,receive,Drone2
d1_send_d3_1827,Drone1,Drone1:20091;Drone2:5482;Drone3:5479;Drone4:5479;Drone5:5479;Drone6:5479,38351.2,velocity_sent,send,Drone3
d3_recv_d1_1827,Drone3,Drone1:20091;Drone2:5482;Drone3:5480;Drone4:5479;Drone5:5479;Drone6:5479,38352.0,processing,receive,Drone1
d3_compute_1827,Drone3,Drone1:20091;Drone2:5482;Drone3:5481;Drone4:5479;Drone5:5479;Drone6:5479,38352.5,relative_computed,local,
d3_send_d1_1827,Drone3,Drone1:20091;Drone2:5482;Drone3:5482;Drone4:5479;Drone5:5479;Drone6:5479,38353.0,relative_sent,send,Drone1
d1_recv_d3_1827,Drone1,Drone1:20092;Drone2:5482;Drone3:5482;Drone4:5479;Drone5:5479;Drone6:5479,38354.0,relative_confirmed,receive,Drone3
d1_send_d4_1827,Drone1,Drone1:20093;Drone2:5482;Drone3:5482;Drone4:5479;Drone5:5479;Drone6:5479,38355.2,velocity_sent,send,Drone4
d4_recv_d1_1827,Drone4,Drone1:20093;Drone2:5482;Drone3:5482;Drone4:5480;Drone5:5479;Drone6:5479,38356.0,processing,receive,Drone1
d4_compute_1827,Drone4,Drone1:20093;Drone2:5482;Drone3:5482;Drone4:5481;Drone5:5479;Drone6:5479,38356.5,relative_computed,local,
d4_send_d1_1827,Drone4,Drone1:20093;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5479;Drone6:5479,38357.0,relative_sent,send,Drone1
d1_recv_d4_1827,Drone1,Drone1:20094;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5479;Drone6:5479,38358.0,relative_confirmed,receive,Drone4
d1_send_d5_1827,Drone1,Drone1:20095;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5479;Drone6:5479,38359.2,velocity_sent,send,Drone5
d5_recv_d1_1827,Drone5,Drone1:20095;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5480;Drone6:5479,38360.0,processing,receive,Drone1
d5_compute_1827,Drone5,Drone1:20095;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5481;Drone6:5479,38360.5,relative_computed,local,
d5_send_d1_1827,Drone5,Drone1:20095;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5479,38361.0,relative_sent,send,Drone1
d1_recv_d5_1827,Drone1,Drone1:20096;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5479,38362.0,relative_confirmed,receive,Drone5
d1_send_d6_1827,Drone1,Drone1:20097;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5479,38363.2,velocity_sent,send,Drone6
d6_recv_d1_1827,Drone6,Drone1:20097;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5480,38364.0,processing,receive,Drone1
d6_compute_1827,Drone6,Drone1:20097;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5481,38364.5,relative_computed,local,
d6_send_d1_1827,Drone6,Drone1:20097;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38365.0,relative_sent,send,Drone1
d1_recv_d6_1827,Drone1,Drone1:20098;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38366.0,relative_confirmed,receive,Drone6
d1_measure_1828,Drone1,Drone1:20099;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38368.0,velocity_measured,local,
d1_send_d2_1828,Drone1,Drone1:20100;Drone2:5482;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38368.2,velocity_sent,send,Drone2
d2_recv_d1_1828,Drone2,Drone1:20100;Drone2:5483;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38369.0,processing,receive,Drone1
d2_compute_1828,Drone2,Drone1:20100;Drone2:5484;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38369.5,relative_computed,local,
d2_send_d1_1828,Drone2,Drone1:20100;Drone2:5485;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38370.0,relative_sent,send,Drone1
d1_recv_d2_1828,Drone1,Drone1:20101;Drone2:5485;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38371.0,relative_confirmed,receive,Drone2
d1_send_d3_1828,Drone1,Drone1:20102;Drone2:5485;Drone3:5482;Drone4:5482;Drone5:5482;Drone6:5482,38372.2,velocity_sent,send,Drone3
d3_recv_d1_1828,Drone3,Drone1:20102;Drone2:5485;Drone3:5483;Drone4:5482;Drone5:5482;Drone6:5482,38373.0,processing,receive,Drone1
d3_compute_1828,Drone3,Drone1:20102;Drone2:5485;Drone3:5484;Drone4:5482;Drone5:5482;Drone6:5482,38373.5,relative_computed,local,
d3_send_d1_1828,Drone3,Drone1:20102;Drone2:5485;Drone3:5485;Drone4:5482;Drone5:5482;Drone6:5482,38374.0,relative_sent,send,Drone1
d1_recv_d3_1828,Drone1,Drone1:20103;Drone2:5485;Drone3:5485;Drone4:5482;Drone5:5482;Drone6:5482,38375.0,relative_confirmed,receive,Drone3
d1_send_d4_1828,Drone1,Drone1:20104;Drone2:5485;Drone3:5485;Drone4:5482;Drone5:5482;Drone6:5482,38376.2,velocity_sent,send,Drone4
d4_recv_d1_1828,Drone4,Drone1:20104;Drone2:5485;Drone3:5485;Drone4:5483;Drone5:5482;Drone6:5482,38377.0,processing,receive,Drone1
d4_compute_1828,Drone4,Drone1:20104;Drone2:5485;Drone3:5485;Drone4:5484;Drone5:5482;Drone6:5482,38377.5,relative_computed,local,
d4_send_d1_1828,Drone4,Drone1:20104;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5482;Drone6:5482,38378.0,relative_sent,send,Drone1
d1_recv_d4_1828,Drone1,Drone1:20105;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5482;Drone6:5482,38379.0,relative_confirmed,receive,Drone4
d1_send_d5_1828,Drone1,Drone1:20106;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5482;Drone6:5482,38380.2,velocity_sent,send,Drone5
d5_recv_d1_1828,Drone5,Drone1:20106;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5483;Drone6:5482,38381.0,processing,receive,Drone1
d5_compute_1828,Drone5,Drone1:20106;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5484;Drone6:5482,38381.5,relative_computed,local,
d5_send_d1_1828,Drone5,Drone1:20106;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5482,38382.0,relative_sent,send,Drone1
d1_recv_d5_1828,Drone1,Drone1:20107;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5482,38383.0,relative_confirmed,receive,Drone5
d1_send_d6_1828,Drone1,Drone1:20108;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5482,38384.2,velocity_sent,send,Drone6
d6_recv_d1_1828,Drone6,Drone1:20108;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5483,38385.0,processing,receive,Drone1
d6_compute_1828,Drone6,Drone1:20108;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5484,38385.5,relative_computed,local,
d6_send_d1_1828,Drone6,Drone1:20108;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38386.0,relative_sent,send,Drone1
d1_recv_d6_1828,Drone1,Drone1:20109;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38387.0,relative_confirmed,receive,Drone6
d1_measure_1829,Drone1,Drone1:20110;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38389.0,velocity_measured,local,
d1_send_d2_1829,Drone1,Drone1:20111;Drone2:5485;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38389.2,velocity_sent,send,Drone2
d2_recv_d1_1829,Drone2,Drone1:20111;Drone2:5486;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38390.0,processing,receive,Drone1
d2_compute_1829,Drone2,Drone1:20111;Drone2:5487;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38390.5,relative_computed,local,
d2_send_d1_1829,Drone2,Drone1:20111;Drone2:5488;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38391.0,relative_sent,send,Drone1
d1_recv_d2_1829,Drone1,Drone1:20112;Drone2:5488;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38392.0,relative_confirmed,receive,Drone2
d1_send_d3_1829,Drone1,Drone1:20113;Drone2:5488;Drone3:5485;Drone4:5485;Drone5:5485;Drone6:5485,38393.2,velocity_sent,send,Drone3
d3_recv_d1_1829,Drone3,Drone1:20113;Drone2:5488;Drone3:5486;Drone4:5485;Drone5:5485;Drone6:5485,38394.0,processing,receive,Drone1
d3_compute_1829,Drone3,Drone1:20113;Drone2:5488;Drone3:5487;Drone4:5485;Drone5:5485;Drone6:5485,38394.5,relative_computed,local,
d3_send_d1_1829,Drone3,Drone1:20113;Drone2:5488;Drone3:5488;Drone4:5485;Drone5:5485;Drone6:5485,38395.0,relative_sent,send,Drone1
d1_recv_d3_1829,Drone1,Drone1:20114;Drone2:5488;Drone3:5488;Drone4:5485;Drone5:5485;Drone6:5485,38396.0,relative_confirmed,receive,Drone3
d1_send_d4_1829,Drone1,Drone1:20115;Drone2:5488;Drone3:5488;Drone4:5485;Drone5:5485;Drone6:5485,38397.2,velocity_sent,send,Drone4
d4_recv_d1_1829,Drone4,Drone1:20115;Drone2:5488;Drone3:5488;Drone4:5486;Drone5:5485;Drone6:5485,38398.0,processing,receive,Drone1
d4_compute_1829,Drone4,Drone1:20115;Drone2:5488;Drone3:5488;Drone4:5487;Drone5:5485;Drone6:5485,38398.5,relative_computed,local,
d4_send_d1_1829,Drone4,Drone1:20115;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5485;Drone6:5485,38399.0,relative_sent,send,Drone1
d1_recv_d4_1829,Drone1,Drone1:20116;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5485;Drone6:5485,38400.0,relative_confirmed,receive,Drone4
d1_send_d5_1829,Drone1,Drone1:20117;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5485;Drone6:5485,38401.2,velocity_sent,send,Drone5
d5_recv_d1_1829,Drone5,Drone1:20117;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5486;Drone6:5485,38402.0,processing,receive,Drone1
d5_compute_1829,Drone5,Drone1:20117;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5487;Drone6:5485,38402.5,relative_computed,local,
d5_send_d1_1829,Drone5,Drone1:20117;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5485,38403.0,relative_sent,send,Drone1
d1_recv_d5_1829,Drone1,Drone1:20118;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5485,38404.0,relative_confirmed,receive,Drone5
d1_send_d6_1829,Drone1,Drone1:20119;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5485,38405.2,velocity_sent,send,Drone6
d6_recv_d1_1829,Drone6,Drone1:20119;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5486,38406.0,processing,receive,Drone1
d6_compute_1829,Drone6,Drone1:20119;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5487,38406.5,relative_computed,local,
d6_send_d1_1829,Drone6,Drone1:20119;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38407.0,relative_sent,send,Drone1
d1_recv_d6_1829,Drone1,Drone1:20120;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38408.0,relative_confirmed,receive,Drone6
d1_measure_1830,Drone1,Drone1:20121;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38410.0,velocity_measured,local,
d1_send_d2_1830,Drone1,Drone1:20122;Drone2:5488;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38410.2,velocity_sent,send,Drone2
d2_recv_d1_1830,Drone2,Drone1:20122;Drone2:5489;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38411.0,processing,receive,Drone1
d2_compute_1830,Drone2,Drone1:20122;Drone2:5490;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38411.5,relative_computed,local,
d2_send_d1_1830,Drone2,Drone1:20122;Drone2:5491;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38412.0,relative_sent,send,Drone1
d1_recv_d2_1830,Drone1,Drone1:20123;Drone2:5491;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38413.0,relative_confirmed,receive,Drone2
d1_send_d3_1830,Drone1,Drone1:20124;Drone2:5491;Drone3:5488;Drone4:5488;Drone5:5488;Drone6:5488,38414.2,velocity_sent,send,Drone3
d3_recv_d1_1830,Drone3,Drone1:20124;Drone2:5491;Drone3:5489;Drone4:5488;Drone5:5488;Drone6:5488,38415.0,processing,receive,Drone1
d3_compute_1830,Drone3,Drone1:20124;Drone2:5491;Drone3:5490;Drone4:5488;Drone5:5488;Drone6:5488,38415.5,relative_computed,local,
d3_send_d1_1830,Drone3,Drone1:20124;Drone2:5491;Drone3:5491;Drone4:5488;Drone5:5488;Drone6:5488,38416.0,relative_sent,send,Drone1
d1_recv_d3_1830,Drone1,Drone1:20125;Drone2:5491;Drone3:5491;Drone4:5488;Drone5:5488;Drone6:5488,38417.0,relative_confirmed,receive,Drone3
d1_send_d4_1830,Drone1,Drone1:20126;Drone2:5491;Drone3:5491;Drone4:5488;Drone5:5488;Drone6:5488,38418.2,velocity_sent,send,Drone4
d4_recv_d1_1830,Drone4,Drone1:20126;Drone2:5491;Drone3:5491;Drone4:5489;Drone5:5488;Drone6:5488,38419.0,processing,receive,Drone1
d4_compute_1830,Drone4,Drone1:20126;Drone2:5491;Drone3:5491;Drone4:5490;Drone5:5488;Drone6:5488,38419.5,relative_computed,local,
d4_send_d1_1830,Drone4,Drone1:20126;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5488;Drone6:5488,38420.0,relative_sent,send,Drone1
d1_recv_d4_1830,Drone1,Drone1:20127;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5488;Drone6:5488,38421.0,relative_confirmed,receive,Drone4
d1_send_d5_1830,Drone1,Drone1:20128;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5488;Drone6:5488,38422.2,velocity_sent,send,Drone5
d5_recv_d1_1830,Drone5,Drone1:20128;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5489;Drone6:5488,38423.0,processing,receive,Drone1
d5_compute_1830,Drone5,Drone1:20128;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5490;Drone6:5488,38423.5,relative_computed,local,
d5_send_d1_1830,Drone5,Drone1:20128;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5488,38424.0,relative_sent,send,Drone1
d1_recv_d5_1830,Drone1,Drone1:20129;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5488,38425.0,relative_confirmed,receive,Drone5
d1_send_d6_1830,Drone1,Drone1:20130;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5488,38426.2,velocity_sent,send,Drone6
d6_recv_d1_1830,Drone6,Drone1:20130;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5489,38427.0,processing,receive,Drone1
d6_compute_1830,Drone6,Drone1:20130;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5490,38427.5,relative_computed,local,
d6_send_d1_1830,Drone6,Drone1:20130;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38428.0,relative_sent,send,Drone1
d1_recv_d6_1830,Drone1,Drone1:20131;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38429.0,relative_confirmed,receive,Drone6
d1_measure_1831,Drone1,Drone1:20132;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38431.0,velocity_measured,local,
d1_send_d2_1831,Drone1,Drone1:20133;Drone2:5491;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38431.2,velocity_sent,send,Drone2
d2_recv_d1_1831,Drone2,Drone1:20133;Drone2:5492;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38432.0,processing,receive,Drone1
d2_compute_1831,Drone2,Drone1:20133;Drone2:5493;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38432.5,relative_computed,local,
d2_send_d1_1831,Drone2,Drone1:20133;Drone2:5494;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38433.0,relative_sent,send,Drone1
d1_recv_d2_1831,Drone1,Drone1:20134;Drone2:5494;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38434.0,relative_confirmed,receive,Drone2
d1_send_d3_1831,Drone1,Drone1:20135;Drone2:5494;Drone3:5491;Drone4:5491;Drone5:5491;Drone6:5491,38435.2,velocity_sent,send,Drone3
d3_recv_d1_1831,Drone3,Drone1:20135;Drone2:5494;Drone3:5492;Drone4:5491;Drone5:5491;Drone6:5491,38436.0,processing,receive,Drone1
d3_compute_1831,Drone3,Drone1:20135;Drone2:5494;Drone3:5493;Drone4:5491;Drone5:5491;Drone6:5491,38436.5,relative_computed,local,
d3_send_d1_1831,Drone3,Drone1:20135;Drone2:5494;Drone3:5494;Drone4:5491;Drone5:5491;Drone6:5491,38437.0,relative_sent,send,Drone1
d1_recv_d3_1831,Drone1,Drone1:20136;Drone2:5494;Drone3:5494;Drone4:5491;Drone5:5491;Drone6:5491,38438.0,relative_confirmed,receive,Drone3
d1_send_d4_1831,Drone1,Drone1:20137;Drone2:5494;Drone3:5494;Drone4:5491;Drone5:5491;Drone6:5491,38439.2,velocity_sent,send,Drone4
d4_recv_d1_1831,Drone4,Drone1:20137;Drone2:5494;Drone3:5494;Drone4:5492;Drone5:5491;Drone6:5491,38440.0,processing,receive,Drone1
d4_compute_1831,Drone4,Drone1:20137;Drone2:5494;Drone3:5494;Drone4:5493;Drone5:5491;Drone6:5491,38440.5,relative_computed,local,
d4_send_d1_1831,Drone4,Drone1:20137;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5491;Drone6:5491,38441.0,relative_sent,send,Drone1
d1_recv_d4_1831,Drone1,Drone1:20138;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5491;Drone6:5491,38442.0,relative_confirmed,receive,Drone4
d1_send_d5_1831,Drone1,Drone1:20139;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5491;Drone6:5491,38443.2,velocity_sent,send,Drone5
d5_recv_d1_1831,Drone5,Drone1:20139;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5492;Drone6:5491,38444.0,processing,receive,Drone1
d5_compute_1831,Drone5,Drone1:20139;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5493;Drone6:5491,38444.5,relative_computed,local,
d5_send_d1_1831,Drone5,Drone1:20139;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5494;Drone6:5491,38445.0,relative_sent,send,Drone1
d1_recv_d5_1831,Drone1,Drone1:20140;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5494;Drone6:5491,38446.0,relative_confirmed,receive,Drone5
d1_send_d6_1831,Drone1,Drone1:20141;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5494;Drone6:5491,38447.2,velocity_sent,send,Drone6
d6_recv_d1_1831,Drone6,Drone1:20141;Drone2:5494;Drone3:5494;Drone4:5494;Drone5:5494;Drone6:5492,38448.0,processing,receive,Drone1
